EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,RAJ2000_Curtis,DEJ2000_Curtis,2MASS_id_Curtis,PMem_Curtis,RAJ2000_Olivares,DEJ2000_Olivares,PMem_Olivares,EPIC_Olivares,dist_Curtis_Olivares,RAJ2000_Curtis_Olivares,DEJ2000_Curtis_Olivares,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_Curtis_Olivares_GaiaC,RAJ2000_Curtis_Olivares_GaiaC,DEJ2000_Curtis_Olivares_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_Curtis_Olivares_GaiaC_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
219560884.0,KTWO219560884-C07,7.0,9.0,289.165725,-16.442148,SC,2.3,1.9,-25.0,1.8,,,,,10.998,0.054000000000000006,10.338,0.043,,,,,,,,,9.105,0.034,8.872,0.025,8.78,0.023,10.207,BV,,6296-1424-1,,368-170150,19163976-1626316,AAA-122-111-000-0-0,0.995,0.005,1.0,,,,10.0,4.0,32.0,,,0.003,289.165725,-16.442148,289.1656667,-16.4421111,191639761626316.0,0.9,,,,,,289.1656667,-16.4421111,,,,,,289.1656667,-16.4421111,,,,,,0.9,289.16569702989113,-16.4421568564468,0.009000000000000001,0.008,90.0,4.1839324313834767e+18,289.16569927788,0.3019,-16.44225700292,0.303,3.1566,0.3791,0.501,0.59,-23.26,0.488,True,1630290.0,365.01099999999997,10.157701,873543.0,699.279,10.498178,1081100.0,1585.51,9.677253,0.820925,,,0.0,5704.67,,,2.61,6.492999999999999,0.101702,19163976-1626316,289.165682,-16.442129,0.06,0.06,90.0,9.105,8.872,8.78,0.034,0.025,0.023,AAA,122.0,0.0,2451319.7962,0.163468,8.826289165752987e+16,289.1656986,-16.44225456,0.001,0.001,90.0,1409359872.0,168.0,51319.29619213,3.0,54.0,10.607000000000001,,,,68.0,10.255,,,,114788.0,10.107000000000001,,,,114788.0,10.026,,,,68.0,9.991,,,,114788.0,0.39429699999999995,,
219560884.0,KTWO219560884-C07,7.0,9.0,289.165725,-16.442148,LC,2.3,1.9,-25.0,1.8,,,,,10.998,0.054000000000000006,10.338,0.043,,,,,,,,,9.105,0.034,8.872,0.025,8.78,0.023,10.207,BV,,6296-1424-1,,368-170150,19163976-1626316,AAA-122-111-000-0-0,0.995,0.005,1.0,,,,10.0,4.0,32.0,,,0.003,289.165725,-16.442148,289.1656667,-16.4421111,191639761626316.0,0.9,,,,,,289.1656667,-16.4421111,,,,,,289.1656667,-16.4421111,,,,,,0.9,289.16569702989113,-16.4421568564468,0.009000000000000001,0.008,90.0,4.1839324313834767e+18,289.16569927788,0.3019,-16.44225700292,0.303,3.1566,0.3791,0.501,0.59,-23.26,0.488,True,1630290.0,365.01099999999997,10.157701,873543.0,699.279,10.498178,1081100.0,1585.51,9.677253,0.820925,,,0.0,5704.67,,,2.61,6.492999999999999,0.101702,19163976-1626316,289.165682,-16.442129,0.06,0.06,90.0,9.105,8.872,8.78,0.034,0.025,0.023,AAA,122.0,0.0,2451319.7962,0.163468,8.826289165752987e+16,289.1656986,-16.44225456,0.001,0.001,90.0,1409359872.0,168.0,51319.29619213,3.0,54.0,10.607000000000001,,,,68.0,10.255,,,,114788.0,10.107000000000001,,,,114788.0,10.026,,,,68.0,9.991,,,,114788.0,0.39429699999999995,,
219736350.0,KTWO219736350-C07,7.0,9.0,288.90114,-15.962806,SC,3.9,2.1,-27.7,2.1,,,,,10.94,0.047,10.395,0.041,10.632,0.04,10.113,0.01,9.953,0.06,,,9.067,0.03,8.781,0.033,8.755,0.023,10.157,gri,,6296-564-1,,371-165005,19153626-1557460,AAA-112-111-000-0-0,0.969,0.031,1.0,,,,10.0,4.0,32.0,,,0.003,288.90114,-15.962806,288.9010833,-15.9627778,191536261557460.0,0.9,288.901113464,-15.9628038379,0.9470452801485372,219736350.0,0.14030876710097698,288.901098382,-15.96279081895,4.1841474202676823e+18,288.90111,-15.96292,0.9,0.4667870676612422,288.9011012865,-15.962823114212501,288.9011097741,-15.96292030536,4.1841474202676823e+18,1.0,0.3511192405610081,0.9367613200371344,288.9011134641465,-15.962803837867101,0.001,0.001,90.0,4.184147420267683e+18,288.9011097741,0.0426,-15.96292030536,0.0435,3.3391,0.0485,-0.8240000000000001,0.078,-27.051,0.068,False,1613970.0,580.706,10.168625,840843.0,749.4010000000001,10.539601,1096480.0,1645.14,9.661914999999999,0.8776870000000001,42.03,0.11,2.0,5445.5,,,2.72,5.879,0.092175,19153626-1557460,288.90110400000003,-15.962782,0.06,0.06,90.0,9.067,8.781,8.755,0.03,0.033,0.023,AAA,112.0,0.0,2451319.7862,0.151627,8.884288901349474e+16,288.90150969,-15.96238928,0.001,0.001,90.0,1075314688.0,128.0,55851.71769676,1.0,20.0,11.3936,0.3385,12.5798,0.0659,56.0,9.7903,0.0256,13.36,0.0268,56.0,10.0735,0.1396,13.6655,0.0422,56.0,10.2772,0.0867,11.6772,0.0849,114744.0,10.8533,0.2979,,,56.0,1.971768,,
219736350.0,KTWO219736350-C07,7.0,9.0,288.90114,-15.962806,LC,3.9,2.1,-27.7,2.1,,,,,10.94,0.047,10.395,0.041,10.632,0.04,10.113,0.01,9.953,0.06,,,9.067,0.03,8.781,0.033,8.755,0.023,10.157,gri,,6296-564-1,,371-165005,19153626-1557460,AAA-112-111-000-0-0,0.969,0.031,1.0,86.859,69.307,59.911,10.0,4.0,32.0,,,0.003,288.90114,-15.962806,288.9010833,-15.9627778,191536261557460.0,0.9,288.901113464,-15.9628038379,0.9470452801485372,219736350.0,0.14030876710097698,288.901098382,-15.96279081895,4.1841474202676823e+18,288.90111,-15.96292,0.9,0.4667870676612422,288.9011012865,-15.962823114212501,288.9011097741,-15.96292030536,4.1841474202676823e+18,1.0,0.3511192405610081,0.9367613200371344,288.9011134641465,-15.962803837867101,0.001,0.001,90.0,4.184147420267683e+18,288.9011097741,0.0426,-15.96292030536,0.0435,3.3391,0.0485,-0.8240000000000001,0.078,-27.051,0.068,False,1613970.0,580.706,10.168625,840843.0,749.4010000000001,10.539601,1096480.0,1645.14,9.661914999999999,0.8776870000000001,42.03,0.11,2.0,5445.5,,,2.72,5.879,0.092175,19153626-1557460,288.90110400000003,-15.962782,0.06,0.06,90.0,9.067,8.781,8.755,0.03,0.033,0.023,AAA,112.0,0.0,2451319.7862,0.151627,8.884288901349474e+16,288.90150969,-15.96238928,0.001,0.001,90.0,1075314688.0,128.0,55851.71769676,1.0,20.0,11.3936,0.3385,12.5798,0.0659,56.0,9.7903,0.0256,13.36,0.0268,56.0,10.0735,0.1396,13.6655,0.0422,56.0,10.2772,0.0867,11.6772,0.0849,114744.0,10.8533,0.2979,,,56.0,1.971768,,
219676654.0,KTWO219676654-C07,7.0,9.0,289.13934,-16.130978,SC,-4.3,2.2,-26.6,2.2,,,,,11.137,0.062,10.425999999999998,0.046,10.733,0.03,10.345999999999998,0.04,10.141,0.06,,,9.316,0.023,9.047,0.023,8.952,0.023,10.318,gri,,6296-1416-1,,370-168630,19163344-1607515,AAA-222-111-000-0-0,0.999,0.001,1.0,,,,10.0,4.0,32.0,,,0.0006602,289.13934,-16.130978,289.1393333000001,-16.1309722,191633441607515.0,0.9,,,,,,289.1393333000001,-16.1309722,,,,,,289.1393333000001,-16.1309722,,,,,,0.9,289.1393497430177,-16.1309864232233,0.002,0.002,90.0,4.1841347071641446e+18,289.13934440916,0.0772,-16.13109990455,0.0796,2.1748,0.1198,-1.19,0.149,-26.357,0.12,True,1398240.0,661.988,10.32441,750591.0,652.5169999999999,10.66288,918434.0,1276.14,9.854301,0.808579,40.32,1.85,7.0,5884.8,,,3.28,11.606,0.04533,19163344-1607515,289.139352,-16.130993,0.06,0.06,90.0,9.316,9.047,8.952,0.023,0.023,0.023,AAA,222.0,0.0,2451319.796,0.068104,8.864289139499304e+16,289.139352,-16.130993,0.052000000000000005,0.052000000000000005,90.0,1140924416.0,136.0,51319.29599537,4.0,41.0,10.9507,0.0904,12.3037,0.1193,32888.0,10.1619,0.0908,13.2589,0.0612,16504.0,10.355,0.0124,12.8794,0.0327,65656.0,10.3671,0.0492,12.0861,0.0343,114808.0,10.436,0.08900000000000001,11.8273,0.2018,32888.0,0.068104,,
219676654.0,KTWO219676654-C07,7.0,9.0,289.13934,-16.130978,LC,-4.3,2.2,-26.6,2.2,,,,,11.137,0.062,10.425999999999998,0.046,10.733,0.03,10.345999999999998,0.04,10.141,0.06,,,9.316,0.023,9.047,0.023,8.952,0.023,10.318,gri,,6296-1416-1,,370-168630,19163344-1607515,AAA-222-111-000-0-0,0.999,0.001,1.0,,,,10.0,4.0,32.0,,,0.0006602,289.13934,-16.130978,289.1393333000001,-16.1309722,191633441607515.0,0.9,,,,,,289.1393333000001,-16.1309722,,,,,,289.1393333000001,-16.1309722,,,,,,0.9,289.1393497430177,-16.1309864232233,0.002,0.002,90.0,4.1841347071641446e+18,289.13934440916,0.0772,-16.13109990455,0.0796,2.1748,0.1198,-1.19,0.149,-26.357,0.12,True,1398240.0,661.988,10.32441,750591.0,652.5169999999999,10.66288,918434.0,1276.14,9.854301,0.808579,40.32,1.85,7.0,5884.8,,,3.28,11.606,0.04533,19163344-1607515,289.139352,-16.130993,0.06,0.06,90.0,9.316,9.047,8.952,0.023,0.023,0.023,AAA,222.0,0.0,2451319.796,0.068104,8.864289139499304e+16,289.139352,-16.130993,0.052000000000000005,0.052000000000000005,90.0,1140924416.0,136.0,51319.29599537,4.0,41.0,10.9507,0.0904,12.3037,0.1193,32888.0,10.1619,0.0908,13.2589,0.0612,16504.0,10.355,0.0124,12.8794,0.0327,65656.0,10.3671,0.0492,12.0861,0.0343,114808.0,10.436,0.08900000000000001,11.8273,0.2018,32888.0,0.068104,,
219684426.0,KTWO219684426-C07,7.0,9.0,288.610485,-16.109477,SC,-2.9,2.0,-26.8,2.1,,,,,11.019,0.055,10.428,0.046,10.772,0.09,10.287,0.02,10.108,0.06,,,9.332,0.024,9.056,0.024,8.919,0.019,10.307,gri,,6296-270-1,,370-167692,19142651-1606340,AAA-222-111-000-0-0,0.997,0.003,1.0,,,,10.0,4.0,32.0,,,0.003,288.610485,-16.109477,288.6104583,-16.1094444,191426511606340.0,0.9,288.610497152,-16.109478012100002,0.502615253322234,219684426.0,0.18082733347710084,288.610477726,-16.10946120605,4.088071230929226e+18,288.61049,-16.10959,0.9,0.4655975308587346,288.6104807945,-16.1094934045375,288.61049447683996,-16.10959291436,4.088071230929226e+18,1.0,0.3613474381621443,0.8256538133305585,288.61049715196214,-16.1094780120594,0.001,0.001,90.0,4.088071230929227e+18,288.61049447683996,0.05,-16.10959291436,0.0381,3.3224,0.0542,-0.597,0.09,-26.686999999999998,0.073,False,1423620.0,638.955,10.304878,763194.0,912.091,10.644801,942230.0,615.915,9.826528,0.818274,40.78,0.81,2.0,5649.28,,,2.37,5.138999999999999,0.042187,19142651-1606340,288.61048999999997,-16.109465,0.06,0.06,90.0,9.332,9.056000000000001,8.919,0.024,0.024,0.019,AAA,222.0,0.0,2450952.7681,0.046533,8.866288610502894e+16,288.61049457,-16.10958922,0.001,0.001,90.0,1409441792.0,168.0,51486.26890046,2.0,57.0,11.104000000000001,,,,114788.0,10.654000000000002,,,,68.0,10.439,,,,68.0,10.314,,,,68.0,10.262,,,,114788.0,0.405346,,
219684426.0,KTWO219684426-C07,7.0,9.0,288.610485,-16.109477,LC,-2.9,2.0,-26.8,2.1,,,,,11.019,0.055,10.428,0.046,10.772,0.09,10.287,0.02,10.108,0.06,,,9.332,0.024,9.056,0.024,8.919,0.019,10.307,gri,,6296-270-1,,370-167692,19142651-1606340,AAA-222-111-000-0-0,0.997,0.003,1.0,129.715,97.845,77.679,10.0,4.0,32.0,,,0.003,288.610485,-16.109477,288.6104583,-16.1094444,191426511606340.0,0.9,288.610497152,-16.109478012100002,0.502615253322234,219684426.0,0.18082733347710084,288.610477726,-16.10946120605,4.088071230929226e+18,288.61049,-16.10959,0.9,0.4655975308587346,288.6104807945,-16.1094934045375,288.61049447683996,-16.10959291436,4.088071230929226e+18,1.0,0.3613474381621443,0.8256538133305585,288.61049715196214,-16.1094780120594,0.001,0.001,90.0,4.088071230929227e+18,288.61049447683996,0.05,-16.10959291436,0.0381,3.3224,0.0542,-0.597,0.09,-26.686999999999998,0.073,False,1423620.0,638.955,10.304878,763194.0,912.091,10.644801,942230.0,615.915,9.826528,0.818274,40.78,0.81,2.0,5649.28,,,2.37,5.138999999999999,0.042187,19142651-1606340,288.61048999999997,-16.109465,0.06,0.06,90.0,9.332,9.056000000000001,8.919,0.024,0.024,0.019,AAA,222.0,0.0,2450952.7681,0.046533,8.866288610502894e+16,288.61049457,-16.10958922,0.001,0.001,90.0,1409441792.0,168.0,51486.26890046,2.0,57.0,11.104000000000001,,,,114788.0,10.654000000000002,,,,68.0,10.439,,,,68.0,10.314,,,,68.0,10.262,,,,114788.0,0.405346,,
219665632.0,KTWO219665632-C07,7.0,9.0,288.761475,-16.161265,SC,-2.2,2.0,-30.1,2.1,,,,,11.07,0.055,10.457,0.046,10.767,0.06,10.253,0.03,10.065,0.05,,,9.186,0.026,8.995,0.026,8.881,0.019,10.276,gri,,6296-166-1,,370-167972,19150275-1609405,AAA-122-111-000-0-0,0.998,0.002,1.0,,,,10.0,4.0,32.0,,,0.001,288.761475,-16.161265,288.7614583,-16.16125,191502751609405.0,0.9,,,,,,288.7614583,-16.16125,,,,,,288.7614583,-16.16125,,,,,,0.9,288.761489889967,-16.1612343028468,0.012,0.01,90.0,4.0880666310368696e+18,288.76146329088,0.4049,-16.16138430391,0.3962,1.8449,0.4973,-5.934,0.763,-34.839,0.654,False,1450680.0,596.144,10.284434,769772.0,657.997,10.635483,973226.0,1633.35,9.791386,0.844097,,,0.0,5770.5,,,,,0.12191500000000001,19150275-1609405,288.761462,-16.161270000000002,0.06,0.06,0.0,9.186,8.995,8.881,0.026000000000000002,0.026000000000000002,0.019,AAA,122.0,0.0,2451319.7797,0.048421,8.860288761457678e+16,288.76129617,-16.1612967,0.052000000000000005,0.02,90.0,1409605632.0,168.0,54908.5484375,1.0,64.0,10.623,,,,16484.0,10.335999999999999,,,,16484.0,10.206,,,,16484.0,10.107000000000001,,,,16484.0,10.05,,,,114788.0,0.628789,,
219665632.0,KTWO219665632-C07,7.0,9.0,288.761475,-16.161265,LC,-2.2,2.0,-30.1,2.1,,,,,11.07,0.055,10.457,0.046,10.767,0.06,10.253,0.03,10.065,0.05,,,9.186,0.026,8.995,0.026,8.881,0.019,10.276,gri,,6296-166-1,,370-167972,19150275-1609405,AAA-122-111-000-0-0,0.998,0.002,1.0,83.54299999999998,65.07300000000001,59.188,10.0,4.0,32.0,,,0.001,288.761475,-16.161265,288.7614583,-16.16125,191502751609405.0,0.9,,,,,,288.7614583,-16.16125,,,,,,288.7614583,-16.16125,,,,,,0.9,288.761489889967,-16.1612343028468,0.012,0.01,90.0,4.0880666310368696e+18,288.76146329088,0.4049,-16.16138430391,0.3962,1.8449,0.4973,-5.934,0.763,-34.839,0.654,False,1450680.0,596.144,10.284434,769772.0,657.997,10.635483,973226.0,1633.35,9.791386,0.844097,,,0.0,5770.5,,,,,0.12191500000000001,19150275-1609405,288.761462,-16.161270000000002,0.06,0.06,0.0,9.186,8.995,8.881,0.026000000000000002,0.026000000000000002,0.019,AAA,122.0,0.0,2451319.7797,0.048421,8.860288761457678e+16,288.76129617,-16.1612967,0.052000000000000005,0.02,90.0,1409605632.0,168.0,54908.5484375,1.0,64.0,10.623,,,,16484.0,10.335999999999999,,,,16484.0,10.206,,,,16484.0,10.107000000000001,,,,16484.0,10.05,,,,114788.0,0.628789,,
219599730.0,KTWO219599730-C07,7.0,9.0,289.139115,-16.339334,SC,-3.3,2.1,-24.8,2.1,,,,,11.105,0.056,10.482,0.045,10.776,0.03,10.21,0.04,10.07,0.01,,,9.178,0.03,8.953,0.025,8.846,0.021,10.282,gri,,6296-1809-1,,369-165789,19163339-1620215,AAA-122-111-000-0-0,0.996,0.004,1.0,,,,10.0,4.0,32.0,,,0.003,289.139115,-16.339334,289.139125,-16.3393056,191633391620215.0,0.9,289.13912671099996,-16.3393340154,0.939931820043895,219599730.0,0.1024660672595804,289.13912585549997,-16.3393198077,4.1839371043079967e+18,289.13912,-16.33945,0.9,0.4691285994021126,289.139124391625,-16.339352355775002,289.13912048415,-16.339447759749998,4.1839371043079967e+18,1.0,0.3437194786847278,0.9349829550109736,289.1391267108664,-16.3393340153891,0.001,0.001,90.0,4.183937104307997e+18,289.13912048415,0.0373,-16.339447759749998,0.0366,3.1206,0.048,-1.3880000000000001,0.076,-26.418000000000003,0.073,False,1485350.0,369.34,10.258795,786282.0,348.764,10.612442,996108.0,1347.03,9.766154,0.8462879999999999,,,0.0,5560.33,,,2.67,6.124,0.040456,19163339-1620215,289.139139,-16.339323,0.06,0.06,90.0,9.177999999999999,8.953,8.846,0.03,0.025,0.021,AAA,122.0,0.0,2451319.7962,0.091882,8.839289139115314e+16,289.13909552,-16.33946661,0.27,0.099,90.0,1141006336.0,136.0,54765.53604167,4.0,56.0,10.665999999999999,,,,32868.0,10.35,,,,32868.0,10.204,,,,16484.0,10.1,,,,32868.0,10.038,,,,114788.0,0.482116,,
219599730.0,KTWO219599730-C07,7.0,9.0,289.139115,-16.339334,LC,-3.3,2.1,-24.8,2.1,,,,,11.105,0.056,10.482,0.045,10.776,0.03,10.21,0.04,10.07,0.01,,,9.178,0.03,8.953,0.025,8.846,0.021,10.282,gri,,6296-1809-1,,369-165789,19163339-1620215,AAA-122-111-000-0-0,0.996,0.004,1.0,,,,10.0,4.0,32.0,,,0.003,289.139115,-16.339334,289.139125,-16.3393056,191633391620215.0,0.9,289.13912671099996,-16.3393340154,0.939931820043895,219599730.0,0.1024660672595804,289.13912585549997,-16.3393198077,4.1839371043079967e+18,289.13912,-16.33945,0.9,0.4691285994021126,289.139124391625,-16.339352355775002,289.13912048415,-16.339447759749998,4.1839371043079967e+18,1.0,0.3437194786847278,0.9349829550109736,289.1391267108664,-16.3393340153891,0.001,0.001,90.0,4.183937104307997e+18,289.13912048415,0.0373,-16.339447759749998,0.0366,3.1206,0.048,-1.3880000000000001,0.076,-26.418000000000003,0.073,False,1485350.0,369.34,10.258795,786282.0,348.764,10.612442,996108.0,1347.03,9.766154,0.8462879999999999,,,0.0,5560.33,,,2.67,6.124,0.040456,19163339-1620215,289.139139,-16.339323,0.06,0.06,90.0,9.177999999999999,8.953,8.846,0.03,0.025,0.021,AAA,122.0,0.0,2451319.7962,0.091882,8.839289139115314e+16,289.13909552,-16.33946661,0.27,0.099,90.0,1141006336.0,136.0,54765.53604167,4.0,56.0,10.665999999999999,,,,32868.0,10.35,,,,32868.0,10.204,,,,16484.0,10.1,,,,32868.0,10.038,,,,114788.0,0.482116,,
219493488.0,KTWO219493488-C07,7.0,9.0,289.270065,-16.614608999999998,SC,0.7,2.2,-29.0,2.2,,,,,11.149,0.065,10.513,0.051,10.737,0.09,10.297,0.03,9.975,0.36,,,9.333,0.024,9.109,0.024,9.033,0.019,10.203,gri,,6296-1876-1,,367-162922,19170481-1636526,AAA-222-111-000-0-0,0.998,0.002,1.0,,,,10.0,4.0,32.0,,,0.004,289.270065,-16.614608999999998,289.2700417,-16.6146111,191704811636526.0,0.9,289.27008633599996,-16.6146075189,0.9552731812022388,219493488.0,0.1545195045127152,289.27006401799997,-16.614609309450007,4.087838688531416e+18,289.27008,-16.614720000000002,0.9,0.4022819060231131,289.2700680135,-16.614636982087504,289.27008067468,-16.6147212879,4.087838688531416e+18,1.0,0.3066276455696312,0.9388182953005596,289.2700863360587,-16.6146075188686,0.001,0.001,90.0,4.087838688531416e+18,289.27008067468,0.0448,-16.6147212879,0.0371,3.3016,0.0463,-1.26,0.085,-26.424,0.069,False,1408500.0,909.289,10.316476,767474.0,628.4119999999999,10.63873,915806.0,1048.43,9.857411,0.781319,42.7,0.41,2.0,5976.8,,,2.1,5.052,0.073796,19170481-1636526,289.270071,-16.614616,0.06,0.06,90.0,9.333,9.109,9.033,0.024,0.024,0.019,AAA,222.0,0.0,2451745.5769,0.032611,8.806289270013277e+16,289.26999516,-16.61467499,0.098,0.04,90.0,1141170176.0,136.0,55300.88122685,9.0,40.0,10.753,,,,100.0,10.432,,,,32868.0,10.302999999999999,,,,65636.0,10.237,,,,114788.0,10.208,,,,98404.0,0.338353,,
219493488.0,KTWO219493488-C07,7.0,9.0,289.270065,-16.614608999999998,LC,0.7,2.2,-29.0,2.2,,,,,11.149,0.065,10.513,0.051,10.737,0.09,10.297,0.03,9.975,0.36,,,9.333,0.024,9.109,0.024,9.033,0.019,10.203,gri,,6296-1876-1,,367-162922,19170481-1636526,AAA-222-111-000-0-0,0.998,0.002,1.0,89.76,75.512,72.289,10.0,4.0,32.0,,,0.004,289.270065,-16.614608999999998,289.2700417,-16.6146111,191704811636526.0,0.9,289.27008633599996,-16.6146075189,0.9552731812022388,219493488.0,0.1545195045127152,289.27006401799997,-16.614609309450007,4.087838688531416e+18,289.27008,-16.614720000000002,0.9,0.4022819060231131,289.2700680135,-16.614636982087504,289.27008067468,-16.6147212879,4.087838688531416e+18,1.0,0.3066276455696312,0.9388182953005596,289.2700863360587,-16.6146075188686,0.001,0.001,90.0,4.087838688531416e+18,289.27008067468,0.0448,-16.6147212879,0.0371,3.3016,0.0463,-1.26,0.085,-26.424,0.069,False,1408500.0,909.289,10.316476,767474.0,628.4119999999999,10.63873,915806.0,1048.43,9.857411,0.781319,42.7,0.41,2.0,5976.8,,,2.1,5.052,0.073796,19170481-1636526,289.270071,-16.614616,0.06,0.06,90.0,9.333,9.109,9.033,0.024,0.024,0.019,AAA,222.0,0.0,2451745.5769,0.032611,8.806289270013277e+16,289.26999516,-16.61467499,0.098,0.04,90.0,1141170176.0,136.0,55300.88122685,9.0,40.0,10.753,,,,100.0,10.432,,,,32868.0,10.302999999999999,,,,65636.0,10.237,,,,114788.0,10.208,,,,98404.0,0.338353,,
219499220.0,KTWO219499220-C07,7.0,9.0,289.50228,-16.600473,SC,-0.3,1.8,-27.3,1.9,,,,,11.024,0.063,10.568,0.062,10.767,0.03,10.436,0.04,10.29,0.03,,,9.44,0.024,9.206,0.022,9.169,0.019,10.433,gri,,6296-1836-1,,367-163245,19180054-1636016,AAA-222-111-000-0-0,0.959,0.041,1.0,,,,10.0,4.0,32.0,,,0.003,289.50228,-16.600473,289.50225,-16.6004444,191800541636016.0,0.9,289.502293219,-16.600471312,0.96624049683992,219499220.0,0.17781511291222105,289.5022716095,-16.600457856,4.1838685566286234e+18,289.50229,-16.60059,0.9,0.4799306555590068,289.50227620712496,-16.600490892,289.5022891019,-16.60058727048,4.1838685566286234e+18,1.0,0.3498028460785222,0.9415601242099799,289.5022932187455,-16.6004713119529,0.001,0.001,90.0,4.183868556628623e+18,289.5022891019,0.0408,-16.60058727048,0.0436,3.1797,0.0602,-0.9159999999999999,0.08199999999999999,-26.932,0.07,False,1290450.0,502.60900000000004,10.411515,705465.0,897.898,10.730199,836514.0,852.052,9.955737,0.774462,41.87,0.82,4.0,5797.1,,,2.22,5.035,0.046007,19180054-1636016,289.502278,-16.60047,0.06,0.06,90.0,9.44,9.206,9.169,0.024,0.022000000000000002,0.019,AAA,222.0,0.0,2451319.8085,0.012816,8.807289502367976e+16,289.50228917,-16.60058393,0.001,0.001,90.0,1141006336.0,136.0,53239.60923611,1.0,34.0,10.655999999999999,,,,16484.0,10.385,,,,32868.0,10.302999999999999,,,,100.0,10.288,,,,100.0,10.295,,,,100.0,0.400599,,
