,EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
444,247611242.0,KTWO247611242-C13,13.0,24.0,71.85911999999998,23.050922,SC,81.08,2.37,-41.33,1.5,15.89,2.32,,,11.793,0.16399999999999998,10.575,0.065,11.273,0.04,10.223,0.03,10.752,0.9,,,8.69,0.039,8.134,0.026,7.995,0.033,10.908,gri,22253.0,1831-1894-1,,566-011754,04472618+2303032,AAA-111-111-000-0-0,0.999,0.002,1.0,,,,14.0,2.0,46.0,14.6,,0.005,71.85911999999998,23.050922,3.413146914550584e+18,71.85911696874194,23.05092267759164,0.9,0.8476,71.85910494055321,23.050928058112373,3.4131469102559887e+18,0.04430293195609224,71.85911095464758,23.05092536785201,71.8589167,23.0510222,0.92,0.0,0.7318380319891915,0.8892000000000001,71.8591169730567,23.0509226755112,0.001,0.001,90.0,3.413146914550584e+18,71.85948614226999,0.0427,23.05074467137,0.0317,18.1537,0.0544,78.89699999999999,0.095,-41.343,0.06,True,1426000.0,1406.45,10.30307,589645.0,1969.72,10.924911999999999,1181490.0,3589.23,9.58085,1.344063,40.61,0.56,9.0,4604.4,0.19399999999999998,0.1105,0.72,0.21100000000000002,0.010318,04472618+2303032,71.85910600000001,23.050915,0.07,0.06,0.0,8.69,8.134,7.995,0.039,0.026000000000000002,0.033,AAA,111.0,0.0,2450753.884,0.052779999999999994,1.3566071859053187e+17,71.85910600000001,23.050915,0.055999999999999994,0.055999999999999994,90.0,1149313024.0,137.0,50753.38399306,1.0,3.0,11.119000000000002,,,,36.0,10.352,,,,36.0,10.027000000000001,,,,36.0,9.843,,,,114724.0,9.741,,,,36.0,0.052779999999999994
445,247611242.0,KTWO247611242-C13,13.0,24.0,71.85911999999998,23.050922,LC,81.08,2.37,-41.33,1.5,15.89,2.32,,,11.793,0.16399999999999998,10.575,0.065,11.273,0.04,10.223,0.03,10.752,0.9,,,8.69,0.039,8.134,0.026,7.995,0.033,10.908,gri,22253.0,1831-1894-1,,566-011754,04472618+2303032,AAA-111-111-000-0-0,0.999,0.002,1.0,54.86,52.272,53.737,14.0,2.0,46.0,14.6,,0.005,71.85911999999998,23.050922,3.413146914550584e+18,71.85911696874194,23.05092267759164,0.9,0.8476,71.85910494055321,23.050928058112373,3.4131469102559887e+18,0.04430293195609224,71.85911095464758,23.05092536785201,71.8589167,23.0510222,0.92,0.0,0.7318380319891915,0.8892000000000001,71.8591169730567,23.0509226755112,0.001,0.001,90.0,3.413146914550584e+18,71.85948614226999,0.0427,23.05074467137,0.0317,18.1537,0.0544,78.89699999999999,0.095,-41.343,0.06,True,1426000.0,1406.45,10.30307,589645.0,1969.72,10.924911999999999,1181490.0,3589.23,9.58085,1.344063,40.61,0.56,9.0,4604.4,0.19399999999999998,0.1105,0.72,0.21100000000000002,0.010318,04472618+2303032,71.85910600000001,23.050915,0.07,0.06,0.0,8.69,8.134,7.995,0.039,0.026000000000000002,0.033,AAA,111.0,0.0,2450753.884,0.052779999999999994,1.3566071859053187e+17,71.85910600000001,23.050915,0.055999999999999994,0.055999999999999994,90.0,1149313024.0,137.0,50753.38399306,1.0,3.0,11.119000000000002,,,,36.0,10.352,,,,36.0,10.027000000000001,,,,36.0,9.843,,,,114724.0,9.741,,,,36.0,0.052779999999999994
446,210744677.0,KTWO210744677-C04,4.0,33.0,61.586025,19.027508,LC,109.0,4.8,-21.6,5.3,,,,,,,,,,,,,,,,,11.341,0.022,10.755999999999998,0.02,10.470999999999998,0.018000000000000002,13.630999999999998,JHK,,,4334-301-3-0128-0186,546-008693,04062060+1901391,,1.0,0.0,0.927,590.894,523.914,448.687,8.0,1.0,21.0,,,0.003,61.586025,19.027508,4.72479387913632e+16,61.58596620857151,19.027472840535253,0.9,,,,,,61.58596620857151,19.027472840535253,61.586000000000006,19.0274972,0.99,0.0,0.14462305564129393,0.945,61.5859662085715,19.0274728405353,0.004,0.002,90.0,4.72479387913632e+16,61.58645642553,0.0958,19.02735170632,0.048,18.7249,0.1038,107.63600000000001,0.248,-28.135,0.131,False,29229.3,17.461,14.523817999999999,4004.57,22.0207,16.344997,40771.0,74.8045,13.236041,3.108956,,,0.0,3648.42,,,,,0.23675900000000002,04062060+1901391,61.585852,19.027533,0.08,0.06,0.0,11.341,10.755999999999998,10.470999999999998,0.022000000000000002,0.02,0.018000000000000002,AAA,222.0,0.0,2450751.8113,0.595611,1.3083061586204338e+17,61.58643108,19.02735824,0.005,0.003,90.0,436527104.0,52.0,56159.58869213,5.0,72.0,16.687,0.0032,16.7607,0.0023,115000.0,15.4544,0.0022,15.5026,0.0029,115000.0,13.7979,0.0009,13.8544,0.0013,115000.0,13.0398,0.0043,13.0875,0.0011,115000.0,12.6603,0.0035,12.6912,0.0078,115000.0,1.483452
447,246816464.0,KTWO246816464-C13,13.0,24.0,75.01368000000002,15.914798,LC,81.3,6.8,-32.9,7.1,,,,,18.016,0.14400000000000002,16.426,0.077,17.364,0.02,15.935,0.08,14.225,0.09,,,11.8,0.023,11.211,0.031,10.925999999999998,0.022,15.167,gri,,,,530-010723,05000330+1554531,AAA-222-111-000-0-0,0.989,0.011,0.821,,,,11.0,2.0,34.0,9.5,,0.002,75.01368000000002,15.914798,3.393305093357808e+18,75.01372016384025,15.914805220650727,0.9,,,,,,75.01372016384025,15.914805220650727,75.0137083,15.914769400000004,0.99,0.0,0.13533734103613768,0.945,75.01372016384029,15.914805220650699,0.003,0.002,90.0,3.3933050933578076e+18,75.01410801038,0.0939,15.914666824489998,0.0624,23.0083,0.11,86.62799999999999,0.21,-32.144,0.11199999999999999,False,18905.4,11.0547,14.9969,2499.0,14.6825,16.856973999999997,26553.9,59.6461,13.701598,3.155376,,,0.0,3566.77,0.3423,0.207,,,0.141457,05000330+1554531,75.01375,15.914757999999999,0.06,0.06,90.0,11.8,11.210999999999999,10.925999999999998,0.023,0.031,0.022000000000000002,AAA,222.0,0.0,2451874.9426,0.281896,1.2709075014046811e+17,75.01402953,15.91469206,0.003,0.003,90.0,436527104.0,52.0,56082.29865741,5.0,52.0,17.1954,0.0065,17.2572,0.0058,115000.0,15.9535,0.003,16.0055,0.0033,115000.0,14.2562,0.0014,14.3158,0.0018,115000.0,13.4814,0.0013,13.5237,0.0019,115000.0,13.1125,0.0066,13.1202,0.0017,115000.0,1.268756
448,246996971.0,KTWO246996971-C13,13.0,24.0,75.312855,17.694079000000006,LC,111.6,8.0,-6.9,7.9,,,,,,,,,,,,,,,,,12.191,0.023,11.599,0.021,11.306,0.019,14.527,JHK,,,,539-011410,05011507+1741385,AAA-222-221-cc0-0-0,0.925,0.075,0.912,,,,12.0,3.0,39.0,5.2,,0.003,75.312855,17.694079000000006,3.407257105639932e+18,75.31285157959525,17.694030213581062,0.9,,,,,,75.31285157959525,17.694030213581062,,,,,,0.9,75.3128515795953,17.6940302135811,0.003,0.002,90.0,3.407257105639932e+18,75.31324010322,0.0909,17.69385912235,0.0669,23.2414,0.1136,85.969,0.174,-39.736999999999995,0.11800000000000001,False,11417.7,10.9364,15.544423000000002,1337.78,20.7587,17.535423,16730.2,29.4836,14.203168,3.3322550000000004,,,0.0,3903.53,0.23,0.1443,,,0.176022,05011507+1741385,75.312797,17.694031,0.06,0.06,17.0,12.190999999999999,11.599,11.306,0.023,0.021,0.019,AAA,222.0,0.0,2451083.9437,0.263496,1.2923075313085323e+17,75.31321547,17.69387042,0.008,0.002,90.0,436527104.0,52.0,56179.57039352,5.0,88.0,17.8825,0.0045,17.9532,0.0056,115000.0,16.6048,0.0047,16.6712,0.0047,115000.0,14.7985,0.002,14.8598,0.0032,115000.0,13.9619,0.0087,14.01,0.0037,115000.0,13.5533,0.0067,13.5594,0.0028,115000.0,1.4464709999999998
449,211058178.0,KTWO211058178-C04,4.0,33.0,57.76296,23.90365,LC,148.0,2.75,-48.5,2.44,28.27,2.57,,,11.309,0.07,10.118,0.01,10.822,0.04,9.694,0.06,9.332,0.03,,,8.106,0.023,7.54,0.017,7.395,0.02,9.779,gri,18018.0,,,570-008723,03510309+2354134,,1.0,0.0001,1.0,85.404,83.225,76.029,15.0,1.0,49.0,,,0.008,57.76296,23.90365,6.648235283003584e+16,57.76297903130192,23.90365069118534,0.9,0.9994,57.76295630464315,23.903657699644484,6.648234853064218e+16,0.07893912580105879,57.762967667972525,23.90365419541491,57.7625833,23.9037667,0.92,0.0,1.328293356427571,0.9398,57.762979040821705,23.9036506884453,0.002,0.001,90.0,6.648235283003584e+16,57.76369770481,0.040999999999999995,23.90344383676,0.0185,24.4643,0.0453,152.599,0.115,-48.043,0.06,True,2292090.0,977.706,9.787785000000001,916221.0,529.379,10.446387,1939720.0,1056.48,9.042575,1.403812,34.16,0.39,14.0,4492.68,0.1762,0.08199999999999999,0.73,0.195,0.062717,03510309+2354134,57.762882999999995,23.903725,0.1,0.06,0.0,8.106,7.54,7.395,0.023,0.017,0.02,AAA,111.0,0.0,2450749.8491,0.370302,1.3668057763049506e+17,57.76306719,23.90380081,0.011000000000000001,0.011000000000000001,90.0,344088576.0,41.0,55779.08041667,0.0,3.0,,,,,0.0,,,,,0.0,14.1555,0.1776,12.5635,0.3324,16777240.0,14.0062,0.0016,12.3382,0.001,16777240.0,,,,,0.0,0.647469
450,246953721.0,KTWO246953721-C13,13.0,24.0,71.251005,17.272209,LC,76.0,3.0,-20.0,2.0,,,,,,,,,,,,,,,,,12.163,0.023,11.550999999999998,0.023,11.252,0.021,14.572,JHK,,,,,04450024+1716199,AAA-222-111-000-0-0,1.0,0.0,0.841,,,,17.0,2.0,58.0,41.3,1072-0068232,0.006,71.251005,17.272209,3.406246551373368e+18,71.25095127201186,17.272081010010364,0.9,,,,,,71.25095127201186,17.272081010010364,71.2510417,17.27215,0.92,0.0,0.3978931889127286,0.91,71.2509512720119,17.2720810100104,0.01,0.005,90.0,3.4062465513733673e+18,71.25126887503001,0.3394,17.27198545381,0.1956,16.3214,0.154,70.439,0.639,-22.194000000000003,0.324,False,6202.08,7.42813,16.207022,1303.1,52.3314,17.563942,17280.5,46.0821,14.168031,3.395911,,,0.0,3933.03,,,,,0.496404,04450024+1716199,71.251002,17.272209,0.07,0.06,0.0,12.163,11.550999999999998,11.252,0.023,0.023,0.021,AAA,222.0,0.0,2450731.884,0.010313,1.2872071251254706e+17,71.25141111,17.27214738,0.12,0.11699999999999999,0.0,512024576.0,61.0,56172.78508102,5.0,78.0,18.1117,0.017,17.8711,0.0065,16892216.0,16.7652,0.0247,16.5901,0.0058,16892216.0,14.9149,0.0082,14.7807,0.0018,16892216.0,14.1392,0.0268,13.9282,0.003,16892216.0,13.7326,0.0305,13.4678,0.0034,16892216.0,1.413582
451,246953721.0,KTWO246953721-C13,13.0,24.0,71.251005,17.272209,LC,76.0,3.0,-20.0,2.0,,,,,,,,,,,,,,,,,12.163,0.023,11.550999999999998,0.023,11.252,0.021,14.572,JHK,,,,,04450024+1716199,AAA-222-111-000-0-0,1.0,0.0,0.841,,,,17.0,2.0,58.0,41.3,1072-0068232,0.01,71.251005,17.272209,3.406246551373368e+18,71.25095127201186,17.272081010010364,0.9,,,,,,71.25095127201186,17.272081010010364,71.2510417,17.27215,0.92,0.0,0.3978931889127286,0.91,71.2509512720119,17.2720810100104,0.01,0.005,90.0,3.4062465513733673e+18,71.25126887503001,0.3394,17.27198545381,0.1956,16.3214,0.154,70.439,0.639,-22.194000000000003,0.324,False,6202.08,7.42813,16.207022,1303.1,52.3314,17.563942,17280.5,46.0821,14.168031,3.395911,,,0.0,3933.03,,,,,0.496404,04450024+1716199,71.251002,17.272209,0.07,0.06,0.0,12.163,11.550999999999998,11.252,0.023,0.023,0.021,AAA,222.0,0.0,2450731.884,0.010313,1.2872071251254706e+17,71.25141111,17.27214738,0.12,0.11699999999999999,0.0,512024576.0,61.0,56172.78508102,5.0,78.0,18.1117,0.017,17.8711,0.0065,16892216.0,16.7652,0.0247,16.5901,0.0058,16892216.0,14.9149,0.0082,14.7807,0.0018,16892216.0,14.1392,0.0268,13.9282,0.003,16892216.0,13.7326,0.0305,13.4678,0.0034,16892216.0,1.413582
452,246953721.0,KTWO246953721-C13,13.0,24.0,71.251005,17.272209,LC,76.0,3.0,-20.0,2.0,,,,,,,,,,,,,,,,,12.163,0.023,11.550999999999998,0.023,11.252,0.021,14.572,JHK,,,,,04450024+1716199,AAA-222-111-000-0-0,1.0,0.0,0.841,,,,17.0,2.0,58.0,41.3,1072-0068232,0.006,71.251005,17.272209,3.406246551373368e+18,71.2511665918737,17.27226114965153,0.9,,,,,,71.2511665918737,17.27226114965153,,,,,,0.9,71.2509512720119,17.2720810100104,0.01,0.005,90.0,3.4062465513733673e+18,71.25126887503001,0.3394,17.27198545381,0.1956,16.3214,0.154,70.439,0.639,-22.194000000000003,0.324,False,6202.08,7.42813,16.207022,1303.1,52.3314,17.563942,17280.5,46.0821,14.168031,3.395911,,,0.0,3933.03,,,,,0.496404,04450024+1716199,71.251002,17.272209,0.07,0.06,0.0,12.163,11.550999999999998,11.252,0.023,0.023,0.021,AAA,222.0,0.0,2450731.884,0.010313,1.2872071251254706e+17,71.25141111,17.27214738,0.12,0.11699999999999999,0.0,512024576.0,61.0,56172.78508102,5.0,78.0,18.1117,0.017,17.8711,0.0065,16892216.0,16.7652,0.0247,16.5901,0.0058,16892216.0,14.9149,0.0082,14.7807,0.0018,16892216.0,14.1392,0.0268,13.9282,0.003,16892216.0,13.7326,0.0305,13.4678,0.0034,16892216.0,1.413582
453,246953721.0,KTWO246953721-C13,13.0,24.0,71.251005,17.272209,LC,76.0,3.0,-20.0,2.0,,,,,,,,,,,,,,,,,12.163,0.023,11.550999999999998,0.023,11.252,0.021,14.572,JHK,,,,,04450024+1716199,AAA-222-111-000-0-0,1.0,0.0,0.841,,,,17.0,2.0,58.0,41.3,1072-0068232,0.01,71.251005,17.272209,3.406246551373368e+18,71.2511665918737,17.27226114965153,0.9,,,,,,71.2511665918737,17.27226114965153,,,,,,0.9,71.2509512720119,17.2720810100104,0.01,0.005,90.0,3.4062465513733673e+18,71.25126887503001,0.3394,17.27198545381,0.1956,16.3214,0.154,70.439,0.639,-22.194000000000003,0.324,False,6202.08,7.42813,16.207022,1303.1,52.3314,17.563942,17280.5,46.0821,14.168031,3.395911,,,0.0,3933.03,,,,,0.496404,04450024+1716199,71.251002,17.272209,0.07,0.06,0.0,12.163,11.550999999999998,11.252,0.023,0.023,0.021,AAA,222.0,0.0,2450731.884,0.010313,1.2872071251254706e+17,71.25141111,17.27214738,0.12,0.11699999999999999,0.0,512024576.0,61.0,56172.78508102,5.0,78.0,18.1117,0.017,17.8711,0.0065,16892216.0,16.7652,0.0247,16.5901,0.0058,16892216.0,14.9149,0.0082,14.7807,0.0018,16892216.0,14.1392,0.0268,13.9282,0.003,16892216.0,13.7326,0.0305,13.4678,0.0034,16892216.0,1.413582
454,246862801.0,KTWO246862801-C13,13.0,24.0,72.12768,16.388538,LC,88.0,1.4,-32.1,2.0,,,,,13.853,0.03,12.427,0.02,13.19,0.02,11.818,0.03,11.067,0.09,,,9.415,0.024,,,8.543,0.017,11.704,gri,,,,532-009612,04483062+1623187,AFA-212-111-000-0-0,1.0,0.0,0.986,,,,17.0,3.0,59.0,18.8,,0.005,72.12768,16.388538,3.405909374965722e+18,72.12766604133346,16.38853463979638,0.9,,,,,,72.12766604133346,16.38853463979638,72.1275417,16.388611100000002,0.99,0.0,0.5100847924081361,0.945,72.1276660466408,16.3885346380082,0.002,0.001,90.0,3.405909374965722e+18,72.12805479535999,0.0509,16.38840366233,0.0321,20.7535,0.0559,86.62200000000001,0.1,-30.42,0.055,False,412895.0,336.69800000000004,11.648766,118905.0,257.907,12.663389,429592.0,557.048,10.679278,1.984111,41.5,0.45,16.0,3926.41,0.4205,0.213,0.56,0.066,0.049688,04483062+1623187,72.127613,16.388548,0.07,0.06,0.0,9.415,8.773,8.543,0.024,8.888,0.017,AFA,212.0,0.0,2450731.9183,0.234184,1.2766072127842637e+17,72.12783999,16.38820411,0.013999999999999999,0.013999999999999999,90.0,302063616.0,36.0,55349.49736111,0.0,9.0,,,,,0.0,,,,,0.0,11.2665,0.0,13.2052,0.0,24.0,12.9402,0.0588,12.1243,0.0461,24.0,12.4116,0.0281,11.6219,0.1678,16777752.0,1.322929
455,246732310.0,KTWO246732310-C13,13.0,24.0,72.76014,14.9713,LC,97.0,1.6,-23.6,2.0,,,,,13.073,0.04,11.675999999999998,0.05,12.448,0.04,11.103,0.02,10.448,0.03,,,8.796,0.027000000000000003,8.145,0.026,7.967,0.02,11.048,gri,,,,525-009613,04510241+1458167,AAA-111-111-000-0-0,1.0,0.0,0.981,627.595,592.271,559.577,16.0,2.0,54.0,20.1,,0.004,72.76014,14.9713,3.404798597640071e+18,72.76009802781459,14.971300653811465,0.9,,,,,,72.76009802781459,14.971300653811465,72.7600417,14.97125,0.99,0.0,0.26763493280931744,0.945,72.7600980354668,14.9713006519834,0.013000000000000001,0.009000000000000001,90.0,3.404798597640071e+18,72.76052818366999,0.4111,14.971197891729998,0.3411,24.5131,0.4372,96.514,0.8420000000000001,-23.866999999999997,0.606,False,763171.0,915.835,10.981811,232558.0,635.465,11.93506,764037.0,1375.99,10.054134,1.880925,45.78,2.53,12.0,4073.87,0.4387,0.1982,0.57,0.08,0.145963,04510241+1458167,72.76005699999999,14.971326000000001,0.06,0.06,90.0,8.796,8.145,7.9670000000000005,0.027000000000000003,0.026000000000000002,0.02,AAA,111.0,0.0,2450731.9568,0.30345300000000003,1.2596072760227597e+17,72.76034945,14.97124556,0.064,0.027000000000000003,90.0,1409605632.0,168.0,54648.94846065,1.0,49.0,12.210999999999999,,,,114724.0,11.119000000000002,,,,16420.0,10.574000000000002,,,,16420.0,10.217,,,,16420.0,10.036,,,,16420.0,0.754329
456,246741756.0,KTWO246741756-C13,13.0,24.0,72.640905,15.083454,SC,90.21,1.02,-20.56,0.72,23.69,0.87,,,8.454,0.018000000000000002,7.716,0.012,9.69,0.1,8.834,0.01,7.864,0.13,,,6.439,0.027000000000000003,6.132999999999999,0.033,6.044,0.02,8.412,gri,22505.0,1280-662-1,,526-009759,04503379+1505004,AAA-111-111-000-0-0,1.0,0.0,1.0,,,,16.0,2.0,54.0,38.1,,0.005,72.640905,15.083454,3.404812685132623e+18,72.64092004716397,15.08343342548458,0.9,0.938,72.64089001073577,15.083450123376016,3.4048126808392904e+18,0.12047436051236868,72.64090502894987,15.083441774430296,72.6406667,15.083502800000002,0.99,1.0,0.8570601589550432,0.9426666666666668,72.6409200523762,15.0834334242889,0.005,0.003,90.0,3.404812685132623e+18,72.6412992637,0.1356,15.0833464331,0.0817,21.075,0.1546,85.041,0.295,-20.204,0.163,False,17909600.0,7076.94,7.555648,9190890.0,15256.2,7.9429940000000006,12219000.0,17026.8,7.04433,0.8986639999999999,41.14,0.38,14.0,5539.67,0.4385,0.2118,1.38,1.6219999999999999,0.090688,04503379+1505004,72.640822,15.083447,0.07,0.07,0.0,6.439,6.132999999999999,6.044,0.027000000000000003,0.033,0.02,AAA,111.0,0.0,2450731.9519,0.289604,1.2610072641308074e+17,72.64128916,15.08349488,0.001,0.001,90.0,1343750144.0,160.0,56166.19746528,2.0,11.0,8.4446,,11.4325,0.1309,114744.0,8.7551,0.0884,11.3504,0.2928,114744.0,7.1972,0.001,11.8829,0.001,24.0,,,,,0.0,6.5344,0.14400000000000002,10.1258,0.1081,24.0,1.343415
457,246741756.0,KTWO246741756-C13,13.0,24.0,72.640905,15.083454,LC,90.21,1.02,-20.56,0.72,23.69,0.87,,,8.454,0.018000000000000002,7.716,0.012,9.69,0.1,8.834,0.01,7.864,0.13,,,6.439,0.027000000000000003,6.132999999999999,0.033,6.044,0.02,8.412,gri,22505.0,1280-662-1,,526-009759,04503379+1505004,AAA-111-111-000-0-0,1.0,0.0,1.0,1240.066,1145.593,1057.247,16.0,2.0,54.0,38.1,,0.005,72.640905,15.083454,3.404812685132623e+18,72.64092004716397,15.08343342548458,0.9,0.938,72.64089001073577,15.083450123376016,3.4048126808392904e+18,0.12047436051236868,72.64090502894987,15.083441774430296,72.6406667,15.083502800000002,0.99,1.0,0.8570601589550432,0.9426666666666668,72.6409200523762,15.0834334242889,0.005,0.003,90.0,3.404812685132623e+18,72.6412992637,0.1356,15.0833464331,0.0817,21.075,0.1546,85.041,0.295,-20.204,0.163,False,17909600.0,7076.94,7.555648,9190890.0,15256.2,7.9429940000000006,12219000.0,17026.8,7.04433,0.8986639999999999,41.14,0.38,14.0,5539.67,0.4385,0.2118,1.38,1.6219999999999999,0.090688,04503379+1505004,72.640822,15.083447,0.07,0.07,0.0,6.439,6.132999999999999,6.044,0.027000000000000003,0.033,0.02,AAA,111.0,0.0,2450731.9519,0.289604,1.2610072641308074e+17,72.64128916,15.08349488,0.001,0.001,90.0,1343750144.0,160.0,56166.19746528,2.0,11.0,8.4446,,11.4325,0.1309,114744.0,8.7551,0.0884,11.3504,0.2928,114744.0,7.1972,0.001,11.8829,0.001,24.0,,,,,0.0,6.5344,0.14400000000000002,10.1258,0.1081,24.0,1.343415
458,246771958.0,KTWO246771958-C13,13.0,24.0,72.846735,15.433467000000002,SC,68.02,0.89,-17.1,0.65,17.46,0.85,,,8.432,0.017,7.8889999999999985,0.012,9.797,0.03,8.942,0.04,8.025,0.05,,,6.93,0.032,6.686,0.017,6.671,0.021,8.557,gri,22566.0,1280-1110-1,,528-010013,04512320+1526004,AAA-111-111-000-0-0,1.0,0.0,1.0,,,,16.0,2.0,54.0,38.9,,0.004,72.846735,15.433467000000002,3.404850790082434e+18,72.84672882510141,15.433465139910624,0.9,0.8709,72.84671944900353,15.433467290168526,3.404850785786833e+18,0.033444949172623424,72.84672413705245,15.433466215039575,72.84658329999998,15.433508300000002,0.92,0.0,0.5116752179892712,0.8969666666666667,72.846728828301,15.4334651390538,0.002,0.001,90.0,3.404850790082434e+18,72.84702290565,0.059000000000000004,15.43338638589,0.0336,16.2156,0.0577,65.839,0.115,-18.291,0.059000000000000004,True,14836000.0,4004.87,7.760077000000001,8391820.0,6880.18,8.041748,9110790.0,12901.5,7.36303,0.678718,42.33,0.16,20.0,6159.4,0.079,0.0483,1.3,2.193,0.02244,04512320+1526004,72.846691,15.433470000000002,0.06,0.06,90.0,6.93,6.686,6.671,0.032,0.017,0.021,AAA,111.0,0.0,2450731.9613,0.15307,1.2652072847164083e+17,72.84701345,15.43338895,0.001,0.001,90.0,1343750144.0,160.0,55967.49288194,5.0,7.0,8.3147,,,,114744.0,8.61,0.0,,,114744.0,7.82,0.0,11.247,0.001,114744.0,8.2262,0.001,10.8021,0.001,114744.0,,,,,114720.0,1.006297
459,246771958.0,KTWO246771958-C13,13.0,24.0,72.846735,15.433467000000002,LC,68.02,0.89,-17.1,0.65,17.46,0.85,,,8.432,0.017,7.8889999999999985,0.012,9.797,0.03,8.942,0.04,8.025,0.05,,,6.93,0.032,6.686,0.017,6.671,0.021,8.557,gri,22566.0,1280-1110-1,,528-010013,04512320+1526004,AAA-111-111-000-0-0,1.0,0.0,1.0,,,,16.0,2.0,54.0,38.9,,0.004,72.846735,15.433467000000002,3.404850790082434e+18,72.84672882510141,15.433465139910624,0.9,0.8709,72.84671944900353,15.433467290168526,3.404850785786833e+18,0.033444949172623424,72.84672413705245,15.433466215039575,72.84658329999998,15.433508300000002,0.92,0.0,0.5116752179892712,0.8969666666666667,72.846728828301,15.4334651390538,0.002,0.001,90.0,3.404850790082434e+18,72.84702290565,0.059000000000000004,15.43338638589,0.0336,16.2156,0.0577,65.839,0.115,-18.291,0.059000000000000004,True,14836000.0,4004.87,7.760077000000001,8391820.0,6880.18,8.041748,9110790.0,12901.5,7.36303,0.678718,42.33,0.16,20.0,6159.4,0.079,0.0483,1.3,2.193,0.02244,04512320+1526004,72.846691,15.433470000000002,0.06,0.06,90.0,6.93,6.686,6.671,0.032,0.017,0.021,AAA,111.0,0.0,2450731.9613,0.15307,1.2652072847164083e+17,72.84701345,15.43338895,0.001,0.001,90.0,1343750144.0,160.0,55967.49288194,5.0,7.0,8.3147,,,,114744.0,8.61,0.0,,,114744.0,7.82,0.0,11.247,0.001,114744.0,8.2262,0.001,10.8021,0.001,114744.0,,,,,114720.0,1.006297
