EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
2.11398707E8,KTWO211398707-C18,18.0,27.0,133.301985,11.621081,LC,-11.0,3.0,-8.0,3.0,,,21.224,0.079,,,,,18.548,0.006999999999999999,17.256,0.005,16.721,0.005,16.42,0.006999999999999999,15.315,0.047,14.654000000000002,0.076,14.468,0.065,17.269000000000002,gri,,,5972-301-5-0120-0354,,08531247+1137158,,1.0,0.0,0.657,,,,6.0,2.0,14.0,,,0.002,133.301985,11.621081,493.0,133.30199,11.621001,6.047121881838903E17,133.30193673091006,11.621063825350001,0.999,0.29400076670763103,133.30196336545504,11.621032412675,2.11398707E8,0.9,133.30199,11.621081,0.0,0.19853409851835643,0.9495,133.3019845766543,11.6210765265232,0.003,0.002,90.0,604712188183890304,133.30193673091,0.0933,11.62106382535,0.0611,1.0607,0.1361,-10.885,0.206,-2.95,0.123,false,2360.27,1.93869,17.255959,815.918,7.68886,18.072271,2282.98,7.25474,16.365662,1.70661,,,0,,,,,,0.016174,08531247+1137158,133.30199,11.621081,0.07,0.07,90.0,15.315,14.654,14.468,0.047,0.076,0.065,AAA,222,0,2451586.8582,0.017631,121941333019735780,133.30194155,11.62106165,0.006,0.001,90.0,503636096,60,55926.74615741,5,75,18.3863,0.0072,18.475,0.0106,115000,17.266,0.0034,17.3415,0.0021,115000,16.7338,0.0041,16.797,0.0018,115000,16.5082,0.0042,16.5777,0.0042,115000,16.3407,0.0087,16.444,0.0156,115000,0.168306
2.11399458E8,KTWO211399458-C18,18.0,27.0,133.07896499999998,11.632257000000001,LC,-10.9,2.9,-3.0,3.3,,,,,17.225,0.15,16.224,0.05,16.834,0.31,15.89,0.02,15.5,0.02,,,14.399000000000001,0.028999999999999998,13.922,0.04,13.822000000000001,0.036000000000000004,15.9,gri,,,5972-301-5-0119-0036,509-047470,08521894+1137560,,1.0,0.0,0.7559999999999999,,,,6.0,2.0,14.0,,,0.002,133.07896499999998,11.632257000000001,538.0,133.07893,11.632234,6.0489897201707059E17,133.07889738301,11.63225701895,1.0,0.14175450874487608,133.07891369150502,11.632245509475,2.11399458E8,0.9,133.07896000000002,11.632257000000001,0.0,0.1684448628399045,0.95,133.0789460490999,11.6322700805912,0.001,0.001,90.0,604898972017070592,133.07889738301,0.0443,11.63225701895,0.0285,1.1009,0.0545,-11.071,0.091,-3.034,0.061,false,8085.85,2.81427,15.919052,3625.84,8.37911,16.452868,6432.58,12.5857,15.240956,1.211911,,,0,4878.0,0.2743,0.1192,0.77,0.299,0.081748,08521894+1137560,133.078934,11.632249,0.06,0.06,90.0,14.399,13.922,13.822,0.029,0.04,0.036,AAA,222,0,2451590.6906,0.113038,121951330789249211,133.07890013,11.63225768,0.003,0.002,90.0,503635968,60,55948.29069444,10,84,16.5727,0.0016,16.6383,0.0027,115000,15.8501,0.002,15.911,0.0017,115000,15.5942,0.0026,15.6553,0.0016,115000,15.4871,0.0023,15.5482,0.0025,115000,15.4145,0.0023,15.4496,0.0062,115000,0.228749
2.11400061E8,KTWO211400061-C05,5.0,31.0,133.07251499999998,11.6414,LC,-1.6,4.1,-4.9,4.0,,,,,17.749000000000002,0.29,16.519000000000002,0.1,17.339000000000002,0.29,16.088,0.02,15.790999999999999,0.07,,,14.327,0.028999999999999998,13.716,0.028999999999999998,13.595999999999998,0.035,16.255,gri,,,5972-301-5-0119-0034,509-047467,08521739+1138289,,1.0,0.0,0.772,756.732,618.428,486.119,6.0,2.0,14.0,,,0.003,133.07251499999998,11.6414,572.0,133.07248,11.641324,6.0489941439802893E17,133.07243599841,11.641353131779999,0.999,0.1872680641346437,133.072457999205,11.641338565889999,2.11400061E8,0.9,133.07251399999998,11.6414,0.0,0.29648237067102906,0.9495,133.0724863679131,11.6413656053765,0.002,0.001,90.0,604899414398028928,133.07243599841,0.0488,11.64135313178,0.0317,1.1858,0.06,-11.458,0.1,-2.897,0.067,false,6757.79,3.07747,16.113855,2654.7,9.52533,16.79135,5993.38,13.0443,15.31774,1.473609,,,0,4561.25,0.834,0.428,0.78,0.238,0.159761,08521739+1138289,133.072485,11.641364,0.06,0.06,90.0,14.327,13.716,13.596,0.029,0.029,0.035,AAA,222,0,2451590.6906,0.167288,121971330724710123,133.07243918,11.64135399,0.004,0.004,90.0,503635968,60,55938.423125,10,74,16.9979,0.0017,17.0695,0.0036,115000,16.0731,0.003,16.1418,0.0022,115000,15.6794,0.0017,15.7279,0.0023,115000,15.5066,0.0018,15.5579,0.0019,115000,15.3866,0.004,15.4042,0.0048,115000,0.314491
2.1140029E8,KTWO211400290-C18,18.0,27.0,133.18601999999998,11.644805999999999,LC,-6.4,4.8,-9.2,4.5,,,,,17.47,0.11599999999999999,16.72,0.08800000000000001,17.657,0.49,,,,,,,14.817,0.039,14.225,0.045,14.023,0.052000000000000005,16.555999999999997,BV,,,5972-301-5-0119-0347,509-047499,08524464+1138414,,1.0,0.0,0.792,,,,6.0,2.0,14.0,,,0.002,133.18601999999998,11.644805999999999,587.0,133.186,11.644764,6.0471301711235059E17,133.18596965594,11.64480461148,0.997,0.1811677134730772,133.18598482797,11.64478430574,2.1140029E8,0.9,133.18601999999998,11.644805999999999,0.0,0.14655640300035386,0.9485,133.1860189944444,11.6448154805189,0.002,0.001,90.0,604713017112350592,133.18596965594,0.056,11.64480461148,0.0366,1.0238,0.073,-11.223,0.117,-2.524,0.082,false,4937.75,2.60614,16.454544,2017.39,11.394,17.089413,4292.05,13.0225,15.680257,1.409156,,,0,4465.0,0.4795,0.235,0.82,0.242,0.034314,08524464+1138414,133.186037,11.644851,0.12,0.06,90.0,14.817,14.225,14.023,0.039,0.045,0.052,AAA,222,0,2451586.8494,0.172733,121971331859984280,133.18597409,11.64480218,0.008,0.005,90.0,503635968,60,56124.93513889,5,50,17.2963,0.0024,17.3613,0.0099,115000,16.3817,0.003,16.447,0.0041,115000,16.048,0.0017,16.1025,0.0039,115000,15.9082,0.0032,15.9582,0.0029,115000,15.7826,0.0082,15.8306,0.0104,115000,0.162457
2.00233625E8,KTWO200233625-C18,18.0,27.0,133.026584,11.645291,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.04,133.026584,11.645291,591.0,133.02622,11.644739,6.048998310105399E17,133.02617062198,11.64473423065,0.999,0.17494676157212252,133.02619531098998,11.644736615325,,,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11400662E8,KTWO211400662-C18,18.0,27.0,133.0929,11.650312,LC,,,,,,,,,,,,,,,,,,,,,15.089,0.036000000000000004,14.515999999999998,0.048,14.273,0.055999999999999994,17.2,JHK,,,,,08522229+1139011,,0.997,0.003,0.752,,,,6.0,2.0,14.0,,,0.001,133.0929,11.650312,614.0,133.09292,11.650265,6.0489944875777062E17,133.09287943608,11.65030278693,0.997,0.19738327615200993,133.09289971804,11.650283893465,2.11400662E8,0.9,133.092902,11.650312,0.0,0.10150291143511578,0.9485,133.0929293812105,11.6503161158894,0.003,0.002,90.0,604899448757770624,133.09287943608,0.0823,11.65030278693,0.0529,0.9827,0.1036,-11.361,0.171,-3.096,0.114,false,2914.16,1.96424,17.02708,1056.25,9.05554,17.791971,2749.57,8.54276,16.163755,1.628216,,,0,4345.0,0.898,0.457,0.71,0.164,0.104648,08522229+1139011,133.092902,11.650312,0.06,0.06,135.0,15.089,14.516,14.273,0.036,0.048,0.056,AAA,222,0,2451590.6906,0.007052,121981330929070869,133.09288209,11.65030333,0.002,0.002,90.0,503635968,60,55844.5996412,5,62,18.0681,0.0066,18.1399,0.0049,115000,16.9888,0.0026,17.0543,0.0034,115000,16.5147,0.0042,16.565,0.0028,115000,16.3152,0.0025,16.361,0.0041,115000,16.1881,0.0033,16.2518,0.0148,115000,0.07044
2.11400999E8,KTWO211400999-C18,18.0,27.0,133.26931499999998,11.655006,LC,-7.0,3.0,0.0,3.0,,,22.326999999999998,0.185,,,,,19.355,0.011000000000000001,17.938,0.006,17.194000000000003,0.006,16.787,0.009000000000000001,15.64,0.061,14.878,0.063,14.782,0.081,17.842,gri,,,5972-301-5-0120-0340,,08530463+1139180,,0.883,0.11699999999999999,0.758,3622.611,3157.077,2868.46,6.0,2.0,14.0,,,0.002,133.26931499999998,11.655006,631.0,133.2693,11.65493,6.0471253178127693E17,133.26925985179,11.6549821234,0.985,0.2350484402286125,133.26927992589498,11.6549560617,2.11400999E8,0.9,133.269312,11.655006,0.0,0.2123877220380968,0.9425,133.2693082833165,11.6549932868282,0.004,0.003,90.0,604712531781276928,133.26925985179,0.1272,11.6549821234,0.0853,0.8849,0.192,-11.017,0.286,-2.593,0.17,false,1400.35,1.39611,17.822771,433.604,8.01817,18.758656,1492.87,9.00625,16.826864,1.931791,,,0,,,,,,0.051531,08530463+1139180,133.269312,11.655006,0.12,0.07,89.0,15.64,14.878,14.782,0.061,0.063,0.081,AAA,222,0,2451586.8494,0.010577,121981332693026493,133.26926403,11.65498033,0.002,0.001,90.0,503635968,60,56008.10038194,5,68,19.156,0.0085,19.2519,0.013,115000,17.9434,0.0039,18.0332,0.0043,115000,17.2132,0.0034,17.2825,0.0068,115000,16.8931,0.0029,16.9717,0.0044,115000,16.6957,0.0066,16.7982,0.0041,115000,0.202077
2.11401055E8,KTWO211401055-C05,5.0,31.0,133.138545,11.655887,LC,-7.8,3.0,-1.2,3.3,,,,,16.915,0.094,16.111,0.068,16.566,0.04,15.78,0.06,15.532,0.16,,,14.378,0.028999999999999998,13.949000000000002,0.043,13.79,0.045,15.842,gri,,,,509-047483,08523324+1139211,,1.0,0.0,0.7929999999999999,,,,6.0,2.0,14.0,,,0.002,133.138545,11.655887,639.0,133.13852,11.655835,6.0489931561443878E17,133.13849361569999,11.655863641889999,0.999,0.13887207160844764,133.13850680784998,11.655849320944998,2.11401055E8,0.9,133.138546,11.655887,0.0,0.19363313354052794,0.9495,133.1385423692061,11.6558762948603,0.001,0.001,90.0,604899315614438784,133.1384936157,0.0426,11.65586364189,0.0277,1.1937,0.0547,-11.09,0.089,-2.939,0.06,false,8661.96,3.47808,15.844326,3939.71,12.1202,16.362728,6826.57,10.45,15.176415,1.186314,,,0,4919.75,0.033,0.016,0.72,0.27,0.039639,08523324+1139211,133.138521,11.655865,0.06,0.06,90.0,14.378,13.949,13.79,0.029,0.043,0.045,AAA,222,0,2451590.6906,0.1159,121981331385217551,133.13849846,11.65586245,0.002,0.002,90.0,503635968,60,55853.40479167,5,76,16.4732,0.0021,16.5258,0.002,115000,15.7784,0.0016,15.8492,0.0014,115000,15.527,0.0031,15.5916,0.0024,115000,15.4348,0.0049,15.4907,0.0031,115000,15.3667,0.0053,15.4242,0.0054,115000,0.186377
2.00200386E8,KTWO200200386-C16,16.0,23.0,133.064321,11.665617,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,15.0,4.0,52.0,,,0.027999999999999997,133.064321,11.665617,681.0,133.06479,11.66573,6.0490027768712755E17,133.06474888857,11.66575200716,1.0,0.1651832087918052,133.064769444285,11.665741003579999,,,,,,,1.0,133.0647968617979,11.6657644496126,0.002,0.001,90.0,604900277687127552,133.06474888857,0.0442,11.66575200716,0.0291,1.1542,0.0632,-10.912,0.099,-2.89,0.06,false,9832.59,4.55568,15.706697,4255.22,12.4772,16.279081,8098.92,16.5577,14.990852,1.288229,,,0,4822.89,0.691,0.342,0.83,0.336,1.759688,08521554+1139567,133.064775,11.66575,0.06,0.06,90.0,14.069,13.584,13.431,0.028,0.035,0.036,AAA,222,0,2451590.6905,1.670718,121991330648099393,133.06475145,11.66575312,0.005,0.003,90.0,503635968,60,55957.0765625,10,72,16.3952,0.0013,16.4613,0.0024,115000,15.6652,0.0017,15.7233,0.0014,115000,15.346,0.0026,15.4029,0.0014,115000,15.1998,0.0026,15.2532,0.0043,115000,15.1088,0.0015,15.1466,0.0049,115000,1.594765
2.00233619E8,KTWO200233619-C18,18.0,27.0,133.047451,11.674761,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.048,133.047451,11.674761,721.0,133.04747,11.67556,6.0490044948582157E17,133.04743448238995,11.67556751903,0.999,0.1281101163938411,133.04745224119497,11.675563759515,,,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11402436E8,KTWO211402436-C16,16.0,23.0,133.24851,11.678151,LC,-9.5,1.6,-4.9,4.0,,,,,13.290999999999999,0.24,12.623,0.03,12.859000000000002,0.12,,,,,,,11.488,0.022000000000000002,11.196,0.027999999999999997,11.151,0.022000000000000002,12.49,BV,,,,509-047511,08525964+1140414,,0.982,0.018000000000000002,0.961,211.77599999999998,185.583,156.65200000000002,15.0,4.0,52.0,,,0.001,133.24851,11.678151,728.0,133.24848,11.678147,,,,,,133.24848,11.678147,2.11402436E8,0.9,133.248515,11.678151,1.0,0.12422921841861546,0.9,133.2484981353832,11.6781669596074,0.001,0.001,90.0,604713463788946560,133.24845759607,0.0357,11.67815178731,0.027,1.122,0.0449,-9.221,0.073,-3.524,0.054,true,194669.0,27.1973,12.465124,107080.0,76.4487,12.777117,127484.0,84.8444,11.998281,0.778836,30.94,1.71,12,5895.5,1.6075,0.826,2.36,6.068,0.071068,08525964+1140414,133.24851,11.678182,0.12,0.06,90.0,11.488,11.196,11.151,0.022,0.028,0.022,AAA,222,0,2451586.8494,0.1116,122011332485594297,133.24847149,11.6781462,0.089,0.082,0.0,637853696,76,56008.0640162,6,76,12.84,,,,98340,12.505,,,,65572,12.395,,,,36,12.366,,,,65572,12.2867,0.0219,12.3383,0.0024,115000,0.136862
2.11402606E8,KTWO211402606-C16,16.0,23.0,133.25093999999999,11.681233,LC,,,,,,,,,,,,,,,,,,,,,13.540999999999999,0.052000000000000005,13.204,0.071,13.22,0.069,14.629000000000001,JHK,,,,509-047513,08530022+1140525,,0.7490000000000001,0.252,0.654,70152.844,74356.508,65752.781,15.0,4.0,52.0,,,0.003,133.25093999999999,11.681233,744.0,133.2509,11.68122,6.0471346378894643E17,133.25088214615,11.681233884489998,0.999,0.0803753679353657,133.250891073075,11.681226942244999,,,,,,,0.999,133.2509321461643,11.6812480672744,0.001,0.001,90.0,604713463788946432,133.25088214615,0.0378,11.68123388449,0.0258,1.0979,0.0461,-11.372,0.074,-3.294,0.053,false,21292.4,5.66529,14.867804,10793.3,18.5985,15.268503,15248.7,22.8692,14.303835,0.964668,,,0,5356.67,0.2145,0.105,0.99,0.725,0.0609,08530022+1140525,133.250944,11.681268,0.12,0.06,89.0,13.541,13.204,13.22,0.052,0.071,0.069,AAA,222,0,2451586.8494,0.126787,122011332509477986,133.25088568,11.68123413,0.005,0.003,90.0,235200512,28,55959.95732639,6,70,15.3034,0.0026,15.384,0.0067,115000,14.8085,0.0031,14.8136,0.0219,115000,14.6235,0.004,14.6056,0.001,16843064,14.6105,0.007,14.6806,0.0202,65848,14.5344,0.0045,14.3524,0.0069,115000,0.191545
2.11402784E8,KTWO211402784-C18,18.0,27.0,133.239915,11.683971000000001,LC,-7.0,3.0,0.0,3.0,,,21.697,0.115,,,,,19.086,0.01,17.67,0.006,17.01,0.005,16.604,0.008,15.458,0.051,,,,,17.633,gri,,,5972-301-5-0120-0326,,08525757+1141022,,1.0,0.0,0.6459999999999999,3668.743,3149.8509999999997,2647.718,6.0,2.0,14.0,,,0.002,133.239915,11.683971000000001,754.0,133.23987,11.683932,6.0471366994737702E17,133.23985098064,11.68398016437,0.999,0.18590461473638,133.23986049031998,11.683956082185,2.11402784E8,0.9,133.239908,11.683971000000001,0.0,0.17589014810688589,0.9495,133.2398983623207,11.6839923594486,0.003,0.002,90.0,604713669947377024,133.23985098064,0.104,11.68398016437,0.0708,1.1634,0.1342,-10.777,0.213,-2.832,0.153,false,1695.84,1.77609,17.614906,529.242,6.5369,18.542253,1753.15,8.3497,16.65237,1.889883,,,0,,,,,,0.096711,08525757+1141022,133.239908,11.683971,0.15,0.11,91.0,15.458,14.612,14.459,0.051,,,AUU,266,0,2451586.8494,0.024678,122021332398831288,133.23985628,11.68397759,0.003,0.002,90.0,503635968,60,55957.6424537,5,71,18.8907,0.0084,18.9528,0.0181,115000,17.6853,0.0028,17.75,0.0067,115000,17.0189,0.0024,17.0892,0.0061,115000,16.7177,0.0031,16.7768,0.0039,115000,16.5469,0.0078,16.644,0.027,115000,0.208367
2.00233615E8,KTWO200233615-C18,18.0,27.0,133.015378,11.690161,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.035,133.015378,11.690161,785.0,133.01484,11.68996,6.049034688523799E17,133.01477812996,11.68996263133,1.0,0.21831791472106882,133.01480906498,11.689961315664998,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11403248E8,KTWO211403248-C18,18.0,27.0,133.1097,11.691019,SC,-13.7,2.4,-7.8,2.6,,,,,13.297,0.348,12.622,0.239,13.019,0.19,12.239,0.05,12.0,0.05,,,10.845,0.021,10.314,0.03,10.263,0.018000000000000002,12.306,gri,,814-2313-1,,509-047475,08522636+1141277,,1.0,0.0,0.96,,,,6.0,2.0,14.0,,,0.006,133.1097,11.691019,788.0,133.10987,11.691003,6.0490182387534106E17,133.10983781803,11.69102130878,1.0,0.13120828128532053,133.109853909015,11.69101215439,2.11403248E8,0.9,133.10970600000002,11.691019,0.0,0.5220081535942687,0.95,133.1098851754514,11.6910341667158,0.001,0.001,90.0,604901823875341056,133.10983781803,0.0348,11.69102130878,0.0225,1.2454,0.0516,-10.771,0.079,-2.986,0.048,true,235406.0,34.1139,12.258823,109048.0,97.8122,12.75734,179843.0,110.388,11.624689,1.13265,34.02,0.63,14,5012.13,,,3.41,6.601,0.655081,08522636+1141277,133.109859,11.691046,0.06,0.06,90.0,10.845,10.314,10.263,0.021,0.03,0.018,AAA,222,0,2451590.6905,0.568891,122021331099259730,133.10983066,11.69102524,0.093,0.077,90.0,604299264,72,55786.66518519,5,77,12.791,,,,114788,12.177,,,,114788,11.975,,,,32868,11.895,,,,114788,11.828,,,,114788,0.461165
2.11403248E8,KTWO211403248-C18,18.0,27.0,133.1097,11.691019,LC,-13.7,2.4,-7.8,2.6,,,,,13.297,0.348,12.622,0.239,13.019,0.19,12.239,0.05,12.0,0.05,,,10.845,0.021,10.314,0.03,10.263,0.018000000000000002,12.306,gri,,814-2313-1,,509-047475,08522636+1141277,,1.0,0.0,0.96,154.694,142.009,130.711,6.0,2.0,14.0,,,0.006,133.1097,11.691019,788.0,133.10987,11.691003,6.0490182387534106E17,133.10983781803,11.69102130878,1.0,0.13120828128532053,133.109853909015,11.69101215439,2.11403248E8,0.9,133.10970600000002,11.691019,0.0,0.5220081535942687,0.95,133.1098851754514,11.6910341667158,0.001,0.001,90.0,604901823875341056,133.10983781803,0.0348,11.69102130878,0.0225,1.2454,0.0516,-10.771,0.079,-2.986,0.048,true,235406.0,34.1139,12.258823,109048.0,97.8122,12.75734,179843.0,110.388,11.624689,1.13265,34.02,0.63,14,5012.13,,,3.41,6.601,0.655081,08522636+1141277,133.109859,11.691046,0.06,0.06,90.0,10.845,10.314,10.263,0.021,0.03,0.018,AAA,222,0,2451590.6905,0.568891,122021331099259730,133.10983066,11.69102524,0.093,0.077,90.0,604299264,72,55786.66518519,5,77,12.791,,,,114788,12.177,,,,114788,11.975,,,,32868,11.895,,,,114788,11.828,,,,114788,0.461165
2.00233616E8,KTWO200233616-C18,18.0,27.0,132.996608,11.696607,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.048,132.996608,11.696607,813.0,132.9959,11.696979,6.0490337006359142E17,132.99584125915,11.69698884055,1.0,0.21008406635979965,132.995870629575,11.696983920275,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1140431E8,KTWO211404310-C05,5.0,31.0,133.160805,11.707605000000001,LC,-1.2,4.9,0.4,4.9,,,,,,,,,,,,,,,,,14.841,0.035,14.164000000000001,0.047,14.065,0.044000000000000004,16.817,JHK,,,6004-301-5-0117-0302,509-047489,08523857+1142275,,1.0,0.0,0.758,,,,6.0,2.0,14.0,,,0.004,133.160805,11.707605000000001,852.0,133.1607,11.707563,6.0490123975977818E17,133.16068035655002,11.70759388938,1.0,0.13099899101425075,133.160690178275,11.70757844469,2.1140431E8,0.9,133.160798,11.707605000000001,0.0,0.3919212072134373,0.95,133.1607284660793,11.7076053812199,0.002,0.001,90.0,604901239759778176,133.16068035655,0.0632,11.70759388938,0.0441,1.1651,0.0819,-10.941,0.136,-2.669,0.095,false,4457.99,2.3593,16.565517,1768.99,7.10839,17.232077,3930.4,11.9599,15.775828,1.456248,,,0,4441.58,0.216,0.103,0.7,0.171,0.269794,08523857+1142275,133.160731,11.707641,0.13,0.06,90.0,14.841,14.164,14.065,0.035,0.047,0.044,AAA,222,0,2451586.8493,0.291278,122041331607049630,133.16068696,11.70759043,0.005,0.003,90.0,503635968,60,55965.72967593,5,68,17.4447,0.0044,17.5191,0.0064,115000,16.5116,0.002,16.5774,0.0043,115000,16.1378,0.0025,16.1972,0.0014,115000,15.9718,0.0065,16.0465,0.0045,115000,15.8537,0.002,15.9381,0.0266,115000,0.419396
2.11404364E8,KTWO211404364-C16,16.0,23.0,133.06938,11.708321,LC,-9.5,1.0,-4.4,1.2,,,,,14.075,0.09,13.517999999999999,0.04,13.797,0.2,13.375,0.05,13.27,0.07,,,12.402999999999999,0.024,12.144,0.032,12.104000000000001,0.023,13.427999999999999,gri,,,,509-047465,08521664+1142300,,1.0,0.0,0.924,231.565,197.10299999999998,170.449,15.0,4.0,52.0,,,0.001,133.06938,11.708321,857.0,133.06938,11.708321,6.0490069000398131E17,133.06933275871,11.708320696440001,1.0,0.16653367090621385,133.06935637935499,11.708320848220001,,,,,,,1.0,133.0693808470985,11.7083334162729,0.001,0.0,90.0,604900690003981312,133.06933275871,0.0219,11.70832069644,0.0141,1.2119,0.027,-10.937,0.045,-2.954,0.03,false,85125.5,14.5466,13.363217,47878.3,47.7692,13.651041,54808.3,48.6482,12.914804,0.736237,,,0,6284.73,0.3,0.149,1.26,2.247,0.044798,08521664+1142300,133.069369,11.708341,0.06,0.06,90.0,12.403,12.144,12.104,0.024,0.032,0.023,AAA,222,0,2451590.6905,0.081778,122051330694230470,133.06933317,11.70832289,0.016,0.005,0.0,503635968,60,55953.13033565,10,75,13.6606,0.0041,13.7041,0.0014,115000,13.3588,0.0065,13.3988,0.0099,115000,13.38,,,,114724,13.2684,0.0023,13.3148,0.0064,115000,13.2475,0.0031,13.2665,0.0049,115000,0.16522
2.11404488E8,KTWO211404488-C05,5.0,31.0,133.222125,11.710197,LC,-8.0,3.0,-2.0,3.0,,,21.105999999999998,0.07200000000000001,,,,,18.499000000000002,0.006999999999999999,17.184,0.005,16.655,0.005,16.381,0.006999999999999999,15.19,0.042,14.527999999999999,0.047,14.503,0.068,17.208,gri,,,6004-301-5-0117-0382,,08525331+1142367,,1.0,0.0,0.6920000000000001,1813.902,1569.864,1348.996,6.0,2.0,14.0,,,0.003,133.222125,11.710197,864.0,133.22211,11.710119,6.0490140726288346E17,133.22208788412,11.71016003756,0.997,0.16704331609888545,133.22209894205997,11.71013951878,2.11404488E8,0.9,133.222128,11.710197,0.0,0.2308965036072149,0.9485,133.2221363210429,11.7101722384774,0.003,0.002,90.0,604901407262883456,133.22208788412,0.0834,11.71016003756,0.0524,1.211,0.1038,-11.016,0.17,-2.834,0.113,false,2509.39,1.71267,17.189444,901.521,9.27564,17.96395,2423.11,10.1577,16.30099,1.66296,,,0,,,,,,0.097667,08525331+1142367,133.222128,11.710197,0.13,0.06,90.0,15.19,14.528,14.503,0.042,0.047,0.068,AAA,222,0,2451586.8493,0.010575,122051332221162704,133.22208627,11.71016171,0.008,0.008,90.0,503635968,60,55918.37600694,5,73,18.3124,0.0044,18.3892,0.0115,115000,17.1815,0.0028,17.2657,0.003,115000,16.6735,0.0065,16.7413,0.0075,115000,16.4442,0.0027,16.5198,0.0054,115000,16.3099,0.0034,16.3887,0.0127,115000,0.186493
