EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,2MASS_id_SF,RAJ2000_SF,DEJ2000_SF,DANCe_id_Bouy,RAJ2000_Bouy,DEJ2000_Bouy,PMem_Bouy,dist_SF_Bouy,RAJ2000_SF_Bouy,DEJ2000_SF_Bouy,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_SF_Bouy_GaiaC,RAJ2000_SF_Bouy_GaiaC,DEJ2000_SF_Bouy_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_SF_Bouy_GaiaC_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060825412413497E15,92.105899,24.230459,6.0825422413498E13,92.10591,24.230498,0.92,0.14496960775026682,92.1059045,24.2304785,3.4262624046472694E18,92.1059,24.23049,0.9,0.04395675068992891,92.105903375,24.230481375,92.10590111119,24.23048831565,3.4262624046472694E18,1.0,0.02606814080707923,0.9400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060827632412372E15,92.115091,24.210341,6.0827632412372E13,92.115138,24.210342999999998,0.83,0.15448607501933823,92.1151145,24.210341999999997,3.4262616487330289E18,92.11513000000001,24.21033,0.9,0.06675517590669339,92.11511837500001,24.210338999999998,92.11512924634,24.210331702860003,3.4262616487330289E18,1.0,0.0443193083790166,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06082964241624E15,92.123538,24.273351,6.082965241624E13,92.12355,24.273347,0.86,0.041931065026022216,92.123544,24.273349000000003,3.4262628513238523E18,92.12354,24.27334,0.9,0.03495822002429225,92.123543,24.273346750000005,92.12354447642001,24.273336580570003,3.4262628513238523E18,0.9,0.03692918256024611,0.8866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060830292426283E15,92.12626,24.441232,6.0830302426284E13,92.12625200000001,24.441218,0.82,0.05681199145246716,92.12625600000001,24.441225,3.4262826425327278E18,92.12626,24.44121,0.9,0.055568521786073063,92.12625700000001,24.441221249999998,92.12625542977,24.441206461350003,3.4262826425327278E18,1.0,0.053487288082531774,0.9066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060830602431505E15,92.12756800000001,24.530727,6.0830602431505E13,92.12751800000001,24.530698,0.84,0.19420196376738483,92.127543,24.5307125,3.4262879639943404E18,92.12753000000001,24.53069,0.9,0.09150790791607351,92.12753975000001,24.530706875,92.12752532149,24.53068908647,3.4262879639943404E18,1.0,0.0795859238278789,0.9133333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060830822417547E15,92.128425,24.298551,6.0830832417547E13,92.128461,24.298524,0.91,0.15297055776365617,92.128443,24.298537500000002,,,,,,92.128443,24.2985375,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060832102426254E15,92.133574,24.440345,6.0832112426254E13,92.133785,24.4404,0.73,0.7193214239672023,92.1336795,24.440372500000002,3.4262839138430459E18,92.13379,24.44039,0.9,0.3675929222748504,92.133707125,24.440376875000005,92.13378856866,24.44038867084,3.4262839138430459E18,1.0,0.27028121810485306,0.8766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060832152420362E15,92.13401999999999,24.343387,6.0832162420363E13,92.133995,24.343405999999998,0.64,0.10678140298843025,92.1340075,24.343396499999997,3.4262807871072594E18,92.13399,24.34339,0.9,0.06198529747805575,92.13400312499999,24.343394874999998,92.13399365224001,24.343394510139998,3.4262807871072594E18,1.0,0.031097730498554427,0.8466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060833292405334E15,92.138689,24.092659,6.0833292405335E13,92.138715,24.092632000000002,0.83,0.12941750418648934,92.138702,24.092645500000003,3.4262559793762202E18,92.13871,24.09262,0.9,0.0954906479561136,92.138704,24.092639125,92.13870961336,24.092624165620002,3.4262559793762202E18,1.0,0.05692579401803058,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060833942409477E15,92.141442,24.163289000000002,6.0833952409478E13,92.14145,24.163268,0.89,0.08003637162804632,92.141446,24.1632785,3.4262608928187894E18,92.14144,24.16326,0.9,0.06945462004150428,92.1414445,24.163273875,92.14144182835,24.16325758524,3.4262608928187894E18,1.0,0.059296056209874465,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
