EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,ra_epoch2000_Gaiaa,dec_epoch2000_Gaiaa,errHalfMaj_Gaiaa,errHalfMin_Gaiaa,errPosAng_Gaiaa,source_id_Gaiaa,ra_Gaiaa,ra_error_Gaiaa,dec_Gaiaa,dec_error_Gaiaa,parallax_Gaiaa,parallax_error_Gaiaa,pmra_Gaiaa,pmra_error_Gaiaa,pmdec_Gaiaa,pmdec_error_Gaiaa,duplicated_source_Gaiaa,phot_g_mean_flux_Gaiaa,phot_g_mean_flux_error_Gaiaa,phot_g_mean_mag_Gaiaa,phot_bp_mean_flux_Gaiaa,phot_bp_mean_flux_error_Gaiaa,phot_bp_mean_mag_Gaiaa,phot_rp_mean_flux_Gaiaa,phot_rp_mean_flux_error_Gaiaa,phot_rp_mean_mag_Gaiaa,bp_rp_Gaiaa,radial_velocity_Gaiaa,radial_velocity_error_Gaiaa,rv_nb_transits_Gaiaa,teff_val_Gaiaa,a_g_val_Gaiaa,e_bp_min_rp_val_Gaiaa,radius_val_Gaiaa,lum_val_Gaiaa,angDist_Gaiaa,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
2.11019716E8,KTWO211019716-C04,4.0,33.0,64.544955,23.284653,SC,91.6,0.8,-39.0,0.9,,,,,10.382,0.046,9.446,0.027000000000000003,10.328,0.33,9.414,0.31,9.889,0.06,,,7.585,0.019,7.077000000000001,0.028999999999999998,6.937,0.016,10.021,gri,,1815-1949-1,,567-010071,04181077+2317048,,1.0,5.0E-4,1.0,,,,4.0,4.0,12.0,,,6.600999999999999E-4,64.544955,23.284653,1.48946068508277888E17,64.54496497126078,23.284656459853768,0.9,0.7145,64.5449523844191,23.284662461467022,1.48946064212226944E17,0.04689566442916907,64.54495867783994,23.284659460660393,64.5449583,23.284652800000003,0.92,1.0,0.02401090742330272,0.8448333333333333,64.5449649712608,23.2846564598538,0.002,0.001,90.0,148946068508277888,64.54540511024,0.0479,23.28448986586,0.0207,18.5157,0.0438,93.9,0.119,-38.693,0.064,false,4086780.0,7467.24,9.159913,1816100.0,12351.1,9.703537,3305520.0,14756.5,8.46382,1.239718,,,0,4891.0,0.674,0.3517,1.02,0.533,0.035247,64.5449649712608,23.2846564598538,0.002,0.001,90.0,148946068508277888,64.54540511024,0.0479,23.28448986586,0.0207,18.5157,0.0438,93.9,0.119,-38.693,0.064,false,4086780.0,7467.24,9.159913,1816100.0,12351.1,9.703537,3305520.0,14756.5,8.46382,1.239718,,,0,4891.0,0.674,0.3517,1.02,0.533,0.0,04181077+2317048,64.544909,23.284691,0.06,0.06,90.0,7.585,7.077,6.937,0.019,0.029,0.016,AAA,111,0,2450752.8094,0.204579,135940645450861823,64.54496621,23.28463917,0.0,0.0,90.0,268959744,32,51991.62796296,0,4,,,,,64,9.5614,0.001,12.4766,0.001,88,8.6662,0.0738,12.0876,0.1617,88,8.0552,0.001,11.6097,0.001,88,,,,,64,0.062072
2.11019716E8,KTWO211019716-C04,4.0,33.0,64.544955,23.284653,LC,91.6,0.8,-39.0,0.9,,,,,10.382,0.046,9.446,0.027000000000000003,10.328,0.33,9.414,0.31,9.889,0.06,,,7.585,0.019,7.077000000000001,0.028999999999999998,6.937,0.016,10.021,gri,,1815-1949-1,,567-010071,04181077+2317048,,1.0,5.0E-4,1.0,215.56400000000002,216.74400000000003,205.505,4.0,4.0,12.0,,,6.600999999999999E-4,64.544955,23.284653,1.48946068508277888E17,64.54496497126078,23.284656459853768,0.9,0.7145,64.5449523844191,23.284662461467022,1.48946064212226944E17,0.04689566442916907,64.54495867783994,23.284659460660393,64.5449583,23.284652800000003,0.92,1.0,0.02401090742330272,0.8448333333333333,64.5449649712608,23.2846564598538,0.002,0.001,90.0,148946068508277888,64.54540511024,0.0479,23.28448986586,0.0207,18.5157,0.0438,93.9,0.119,-38.693,0.064,false,4086780.0,7467.24,9.159913,1816100.0,12351.1,9.703537,3305520.0,14756.5,8.46382,1.239718,,,0,4891.0,0.674,0.3517,1.02,0.533,0.035247,64.5449649712608,23.2846564598538,0.002,0.001,90.0,148946068508277888,64.54540511024,0.0479,23.28448986586,0.0207,18.5157,0.0438,93.9,0.119,-38.693,0.064,false,4086780.0,7467.24,9.159913,1816100.0,12351.1,9.703537,3305520.0,14756.5,8.46382,1.239718,,,0,4891.0,0.674,0.3517,1.02,0.533,0.0,04181077+2317048,64.544909,23.284691,0.06,0.06,90.0,7.585,7.077,6.937,0.019,0.029,0.016,AAA,111,0,2450752.8094,0.204579,135940645450861823,64.54496621,23.28463917,0.0,0.0,90.0,268959744,32,51991.62796296,0,4,,,,,64,9.5614,0.001,12.4766,0.001,88,8.6662,0.0738,12.0876,0.1617,88,8.0552,0.001,11.6097,0.001,88,,,,,64,0.062072
2.11037886E8,KTWO211037886-C04,4.0,33.0,63.63465,23.574944,SC,122.53,1.01,-48.73,0.79,21.08,0.93,,,8.702,0.017,8.036,0.013000000000000001,9.634,0.27,8.818999999999999,0.27,8.794,0.06,,,6.877000000000001,0.026000000000000002,6.599,0.02,6.516,0.02,9.046,gri,19793.0,1815-517-1,,568-010239,04143228+2334298,,0.9990000000000001,0.001,1.0,,,,4.0,4.0,12.0,,,0.008,63.63465,23.574944,1.49005270337201792E17,63.6346432088087,23.57494389650452,0.9,0.9841,63.63462579277847,23.574951409581804,1.49005266040519808E17,0.06351180374146066,63.63463450079358,23.57494765304316,63.6343333,23.5750611,0.99,0.0,1.074467678349774,0.9580333333333334,63.6346432161142,23.5749438938167,0.002,0.001,90.0,149005270337201792,63.63520669481,0.0482,23.57473657707,0.0251,21.8282,0.0508,119.95,0.101,-48.151,0.076,true,1.32537E7,4474.83,7.882526,7038240.0,7616.45,8.232728,8714370.0,7992.23,7.41133,0.821398,37.47,0.15,19,5750.0,0.09,0.0495,1.06,1.1,0.022387,63.6346432161142,23.5749438938167,0.002,0.001,90.0,149005270337201792,63.63520669481,0.0482,23.57473657707,0.0251,21.8282,0.0508,119.95,0.101,-48.151,0.076,true,1.32537E7,4474.83,7.882526,7038240.0,7616.45,8.232728,8714370.0,7992.23,7.41133,0.821398,37.47,0.15,19,5750.0,0.09,0.0495,1.06,1.1,2.6E-5,04143228+2334298,63.634525,23.574968,0.06,0.06,90.0,6.877,6.599,6.516,0.026,0.02,0.02,AAA,111,0,2450751.9073,0.421394,136290636351400225,63.6346631,23.57492528,0.0,0.0,90.0,268959744,32,51969.09496528,0,3,8.727,0.001,12.5207,0.001,80,,,,,64,,,,,64,7.8577,0.0605,11.3846,0.0513,80,,,,,64,0.080062
2.11037886E8,KTWO211037886-C04,4.0,33.0,63.63465,23.574944,LC,122.53,1.01,-48.73,0.79,21.08,0.93,,,8.702,0.017,8.036,0.013000000000000001,9.634,0.27,8.818999999999999,0.27,8.794,0.06,,,6.877000000000001,0.026000000000000002,6.599,0.02,6.516,0.02,9.046,gri,19793.0,1815-517-1,,568-010239,04143228+2334298,,0.9990000000000001,0.001,1.0,2233.596,2059.453,1882.731,4.0,4.0,12.0,,,0.008,63.63465,23.574944,1.49005270337201792E17,63.6346432088087,23.57494389650452,0.9,0.9841,63.63462579277847,23.574951409581804,1.49005266040519808E17,0.06351180374146066,63.63463450079358,23.57494765304316,63.6343333,23.5750611,0.99,0.0,1.074467678349774,0.9580333333333334,63.6346432161142,23.5749438938167,0.002,0.001,90.0,149005270337201792,63.63520669481,0.0482,23.57473657707,0.0251,21.8282,0.0508,119.95,0.101,-48.151,0.076,true,1.32537E7,4474.83,7.882526,7038240.0,7616.45,8.232728,8714370.0,7992.23,7.41133,0.821398,37.47,0.15,19,5750.0,0.09,0.0495,1.06,1.1,0.022387,63.6346432161142,23.5749438938167,0.002,0.001,90.0,149005270337201792,63.63520669481,0.0482,23.57473657707,0.0251,21.8282,0.0508,119.95,0.101,-48.151,0.076,true,1.32537E7,4474.83,7.882526,7038240.0,7616.45,8.232728,8714370.0,7992.23,7.41133,0.821398,37.47,0.15,19,5750.0,0.09,0.0495,1.06,1.1,2.6E-5,04143228+2334298,63.634525,23.574968,0.06,0.06,90.0,6.877,6.599,6.516,0.026,0.02,0.02,AAA,111,0,2450751.9073,0.421394,136290636351400225,63.6346631,23.57492528,0.0,0.0,90.0,268959744,32,51969.09496528,0,3,8.727,0.001,12.5207,0.001,80,,,,,64,,,,,64,7.8577,0.0605,11.3846,0.0513,80,,,,,64,0.080062
2.11049709E8,KTWO211049709-C04,4.0,33.0,62.15088000000001,23.768613000000002,SC,121.5,1.2,-44.1,1.3,,,,,10.394,0.047,9.414,0.027000000000000003,10.54,0.11,9.43,0.14,10.158999999999999,0.9,,,7.84,0.023,7.441,0.023,7.3229999999999995,0.015,10.273,gri,,1814-794-1,,569-009741,04083620+2346071,,0.9990000000000001,0.001,1.0,,,,4.0,2.0,10.0,,,6.619E-4,62.15088000000001,23.768613000000002,5.3942250914697472E16,62.1508776614876,23.768611035672468,0.9,0.8896,62.150858800127665,23.768617897680954,5.394224661714624E16,0.06687171114401282,62.15086823080763,23.76861446667671,62.150875,23.7686111,0.99,0.0,0.025382668513233408,0.9265333333333334,62.1508776682556,23.7686110334322,0.002,0.001,90.0,53942250914697472,62.15144047243,0.0618,23.76842473571,0.0294,21.0455,0.055,119.629,0.151,-43.269,0.095,false,3976270.0,3032.1,9.189675,1869830.0,4642.23,9.671883,2969840.0,5785.37,8.580086,1.091797,36.05,0.62,6,5051.1,0.0165,0.0093,0.81,0.387,0.010447,62.1508776682556,23.7686110334322,0.002,0.001,90.0,53942250914697472,62.15144047243,0.0618,23.76842473571,0.0294,21.0455,0.055,119.629,0.151,-43.269,0.095,false,3976270.0,3032.1,9.189675,1869830.0,4642.23,9.671883,2969840.0,5785.37,8.580086,1.091797,36.05,0.62,6,5051.1,0.0165,0.0093,0.81,0.387,2.4E-5,04083620+2346071,62.15084,23.768642,0.1,0.06,0.0,7.84,7.441,7.323,0.023,0.023,0.015,AAA,111,0,2450751.8427,0.168128,136520621512582570,62.15090645,23.76859651,0.0,0.0,90.0,268959744,32,51992.97951389,0,24,10.1247,0.0665,12.0952,0.1068,88,9.2351,0.0746,12.6124,0.0904,88,8.4314,0.001,12.4117,0.001,88,8.919,0.1103,11.2558,0.0735,88,9.4704,0.0512,10.4821,0.0153,88,0.105442
2.11049709E8,KTWO211049709-C04,4.0,33.0,62.15088000000001,23.768613000000002,LC,121.5,1.2,-44.1,1.3,,,,,10.394,0.047,9.414,0.027000000000000003,10.54,0.11,9.43,0.14,10.158999999999999,0.9,,,7.84,0.023,7.441,0.023,7.3229999999999995,0.015,10.273,gri,,1814-794-1,,569-009741,04083620+2346071,,0.9990000000000001,0.001,1.0,372.04,343.68300000000005,321.182,4.0,2.0,10.0,,,6.619E-4,62.15088000000001,23.768613000000002,5.3942250914697472E16,62.1508776614876,23.768611035672468,0.9,0.8896,62.150858800127665,23.768617897680954,5.394224661714624E16,0.06687171114401282,62.15086823080763,23.76861446667671,62.150875,23.7686111,0.99,0.0,0.025382668513233408,0.9265333333333334,62.1508776682556,23.7686110334322,0.002,0.001,90.0,53942250914697472,62.15144047243,0.0618,23.76842473571,0.0294,21.0455,0.055,119.629,0.151,-43.269,0.095,false,3976270.0,3032.1,9.189675,1869830.0,4642.23,9.671883,2969840.0,5785.37,8.580086,1.091797,36.05,0.62,6,5051.1,0.0165,0.0093,0.81,0.387,0.010447,62.1508776682556,23.7686110334322,0.002,0.001,90.0,53942250914697472,62.15144047243,0.0618,23.76842473571,0.0294,21.0455,0.055,119.629,0.151,-43.269,0.095,false,3976270.0,3032.1,9.189675,1869830.0,4642.23,9.671883,2969840.0,5785.37,8.580086,1.091797,36.05,0.62,6,5051.1,0.0165,0.0093,0.81,0.387,2.4E-5,04083620+2346071,62.15084,23.768642,0.1,0.06,0.0,7.84,7.441,7.323,0.023,0.023,0.015,AAA,111,0,2450751.8427,0.168128,136520621512582570,62.15090645,23.76859651,0.0,0.0,90.0,268959744,32,51992.97951389,0,24,10.1247,0.0665,12.0952,0.1068,88,9.2351,0.0746,12.6124,0.0904,88,8.4314,0.001,12.4117,0.001,88,8.919,0.1103,11.2558,0.0735,88,9.4704,0.0512,10.4821,0.0153,88,0.105442
2.1082849E8,KTWO210828490-C13,13.0,24.0,65.40969,20.302828,LC,,,,,,,,,18.004,0.14300000000000002,16.529,0.081,17.157,0.01,15.761,0.14,14.08,0.07200000000000001,,,11.51,0.022000000000000002,10.901,0.02,10.629000000000001,0.017,15.003,gri,,,,552-009439,04213829+2018102,,1.0,2.0E-4,0.8140000000000001,908.345,753.971,615.668,24.0,3.0,83.0,,,0.004,65.40969,20.302828,4.9124190961270656E16,65.40961727886159,20.302815936481267,0.9,,,,,,65.40961727886159,20.302815936481267,65.409625,20.3028306,0.99,0.0,0.05887482860041347,0.9450000000000001,65.4096172788616,20.3028159364813,0.003,0.002,90.0,49124190961270656,65.41024251141,0.0873,20.30261372832,0.0423,26.7469,0.1079,136.193,0.192,-46.965,0.128,true,23211.8,14.3476,14.774092,3019.42,18.8904,16.65158,33069.0,55.3077,13.463367,3.188214,,,0,3706.93,,,,,0.249342,65.4096172788616,20.3028159364813,0.003,0.002,90.0,49124190961270656,65.41024251141,0.0873,20.30261372832,0.0423,26.7469,0.1079,136.193,0.192,-46.965,0.128,true,23211.8,14.3476,14.774092,3019.42,18.8904,16.65158,33069.0,55.3077,13.463367,3.188214,,,0,3706.93,,,,,0.0,04213829+2018102,65.409564,20.302858,0.08,0.07,0.0,11.51,10.901,10.629,0.022,0.02,0.017,AAA,222,0,2450752.8511,0.438913,132360654100453778,65.41020866,20.30262649,0.008,0.005,0.0,436527104,52,55992.97388889,5,58,17.0004,0.0031,17.0744,0.0071,115000,15.7647,0.0059,15.8331,0.002,115000,14.0331,0.0045,14.0964,0.002,115000,13.2342,0.0028,13.2931,0.0048,115000,12.8564,0.0013,12.8488,0.001,115000,1.895485
2.47441866E8,KTWO247441866-C13,13.0,24.0,69.680835,21.737351999999998,LC,107.8,6.5,-50.2,6.5,,,,,,,,,,,,,,,,,11.95,0.022000000000000002,11.341,0.022000000000000002,11.073,0.018000000000000002,14.261,JHK,,,6003-301-6-0186-0602,559-010487,04384339+2144143,AAA-222-111-000-0-0,1.0,0.0,0.9229999999999999,631.727,526.466,432.93,19.0,2.0,66.0,17.2,,0.001,69.680835,21.737351999999998,1.44833998098820992E17,69.68080948872299,21.737331424372464,0.9,,,,,,69.68080948872299,21.737331424372464,69.6808333,21.7373361,0.99,0.0,0.08138480349196514,0.9450000000000001,69.680809488723,21.7373314243725,0.002,0.002,90.0,144833998098820992,69.68129870388,0.0849,21.73712087601,0.047,22.8762,0.1046,105.545,0.161,-48.902,0.097,false,16548.5,13.2169,15.141472,2275.67,38.3454,16.958616,23309.2,51.2809,13.843102,3.115514,,,0,3717.06,0.3332,0.1973,,,0.11298,69.680809488723,21.7373314243725,0.002,0.002,90.0,144833998098820992,69.68129870388,0.0849,21.73712087601,0.047,22.8762,0.1046,105.545,0.161,-48.902,0.097,false,16548.5,13.2169,15.141472,2275.67,38.3454,16.958616,23309.2,51.2809,13.843102,3.115514,,,0,3717.06,0.3332,0.1973,,,0.0,04384339+2144143,69.680806,21.737328,0.06,0.06,90.0,11.95,11.341,11.073,0.022,0.022,0.018,AAA,222,0,2451089.9443,0.129882,134080696811215164,69.68127127,21.73713348,0.014,0.01,90.0,436527104,52,56199.55962963,5,73,17.3401,0.007,17.4049,0.0061,115000,16.0717,0.0019,16.1376,0.0048,115000,14.3998,0.0024,14.452,0.0011,115000,13.6362,0.004,13.7082,0.0068,115000,13.2583,0.0012,13.267,0.0024,115000,1.657473
2.47611242E8,KTWO247611242-C13,13.0,24.0,71.85911999999999,23.050922,SC,81.08,2.37,-41.33,1.5,15.89,2.32,,,11.793,0.16399999999999998,10.575,0.065,11.273,0.04,10.222999999999999,0.03,10.752,0.9,,,8.69,0.039,8.134,0.026000000000000002,7.995,0.033,10.908,gri,22253.0,1831-1894-1,,566-011754,04472618+2303032,AAA-111-111-000-0-0,0.9990000000000001,0.002,1.0,,,,14.0,2.0,46.0,14.6,,0.005,71.85911999999999,23.050922,3.4131469145505838E18,71.85911696874194,23.05092267759164,0.9,0.8476,71.85910494055321,23.050928058112373,3.4131469102559887E18,0.04430293195609224,71.85911095464758,23.050925367852006,71.8589167,23.0510222,0.92,0.0,0.7318380319891915,0.8892000000000001,71.8591169730567,23.0509226755112,0.001,0.001,90.0,3413146914550583680,71.85948614227,0.0427,23.05074467137,0.0317,18.1537,0.0544,78.897,0.095,-41.343,0.06,true,1426000.0,1406.45,10.30307,589645.0,1969.72,10.924912,1181490.0,3589.23,9.58085,1.344063,40.61,0.56,9,4604.4,0.194,0.1105,0.72,0.211,0.010318,71.8591169730567,23.0509226755112,0.001,0.001,90.0,3413146914550583680,71.85948614227,0.0427,23.05074467137,0.0317,18.1537,0.0544,78.897,0.095,-41.343,0.06,true,1426000.0,1406.45,10.30307,589645.0,1969.72,10.924912,1181490.0,3589.23,9.58085,1.344063,40.61,0.56,9,4604.4,0.194,0.1105,0.72,0.211,1.6E-5,04472618+2303032,71.859106,23.050915,0.07,0.06,0.0,8.69,8.134,7.995,0.039,0.026,0.033,AAA,111,0,2450753.884,0.05278,135660718590531869,71.859106,23.050915,0.056,0.056,90.0,1149313024,137,50753.38399306,1,3,11.119,,,,36,10.352,,,,36,10.027,,,,36,9.843,,,,114724,9.741,,,,36,0.05278
2.47611242E8,KTWO247611242-C13,13.0,24.0,71.85911999999999,23.050922,LC,81.08,2.37,-41.33,1.5,15.89,2.32,,,11.793,0.16399999999999998,10.575,0.065,11.273,0.04,10.222999999999999,0.03,10.752,0.9,,,8.69,0.039,8.134,0.026000000000000002,7.995,0.033,10.908,gri,22253.0,1831-1894-1,,566-011754,04472618+2303032,AAA-111-111-000-0-0,0.9990000000000001,0.002,1.0,54.86,52.272,53.736999999999995,14.0,2.0,46.0,14.6,,0.005,71.85911999999999,23.050922,3.4131469145505838E18,71.85911696874194,23.05092267759164,0.9,0.8476,71.85910494055321,23.050928058112373,3.4131469102559887E18,0.04430293195609224,71.85911095464758,23.050925367852006,71.8589167,23.0510222,0.92,0.0,0.7318380319891915,0.8892000000000001,71.8591169730567,23.0509226755112,0.001,0.001,90.0,3413146914550583680,71.85948614227,0.0427,23.05074467137,0.0317,18.1537,0.0544,78.897,0.095,-41.343,0.06,true,1426000.0,1406.45,10.30307,589645.0,1969.72,10.924912,1181490.0,3589.23,9.58085,1.344063,40.61,0.56,9,4604.4,0.194,0.1105,0.72,0.211,0.010318,71.8591169730567,23.0509226755112,0.001,0.001,90.0,3413146914550583680,71.85948614227,0.0427,23.05074467137,0.0317,18.1537,0.0544,78.897,0.095,-41.343,0.06,true,1426000.0,1406.45,10.30307,589645.0,1969.72,10.924912,1181490.0,3589.23,9.58085,1.344063,40.61,0.56,9,4604.4,0.194,0.1105,0.72,0.211,1.6E-5,04472618+2303032,71.859106,23.050915,0.07,0.06,0.0,8.69,8.134,7.995,0.039,0.026,0.033,AAA,111,0,2450753.884,0.05278,135660718590531869,71.859106,23.050915,0.056,0.056,90.0,1149313024,137,50753.38399306,1,3,11.119,,,,36,10.352,,,,36,10.027,,,,36,9.843,,,,114724,9.741,,,,36,0.05278
2.10744677E8,KTWO210744677-C04,4.0,33.0,61.586025,19.027507999999997,LC,109.0,4.8,-21.6,5.3,,,,,,,,,,,,,,,,,11.341,0.022000000000000002,10.755999999999998,0.02,10.470999999999998,0.018000000000000002,13.630999999999998,JHK,,,4334-301-3-0128-0186,546-008693,04062060+1901391,,1.0,0.0,0.927,590.894,523.914,448.68699999999995,8.0,1.0,21.0,,,0.003,61.586025,19.027507999999997,4.72479387913632E16,61.58596620857151,19.027472840535253,0.9,,,,,,61.58596620857151,19.027472840535253,61.586,19.0274972,0.99,0.0,0.14462305564129393,0.9450000000000001,61.5859662085715,19.0274728405353,0.004,0.002,90.0,47247938791363200,61.58645642553,0.0958,19.02735170632,0.048,18.7249,0.1038,107.636,0.248,-28.135,0.131,false,29229.3,17.461,14.523818,4004.57,22.0207,16.344997,40771.0,74.8045,13.236041,3.108956,,,0,3648.42,,,,,0.236759,61.5859662085715,19.0274728405353,0.004,0.002,90.0,47247938791363200,61.58645642553,0.0958,19.02735170632,0.048,18.7249,0.1038,107.636,0.248,-28.135,0.131,false,29229.3,17.461,14.523818,4004.57,22.0207,16.344997,40771.0,74.8045,13.236041,3.108956,,,0,3648.42,,,,,0.0,04062060+1901391,61.585852,19.027533,0.08,0.06,0.0,11.341,10.756,10.471,0.022,0.02,0.018,AAA,222,0,2450751.8113,0.595611,130830615862043377,61.58643108,19.02735824,0.005,0.003,90.0,436527104,52,56159.58869213,5,72,16.687,0.0032,16.7607,0.0023,115000,15.4544,0.0022,15.5026,0.0029,115000,13.7979,9.0E-4,13.8544,0.0013,115000,13.0398,0.0043,13.0875,0.0011,115000,12.6603,0.0035,12.6912,0.0078,115000,1.483452
2.46816464E8,KTWO246816464-C13,13.0,24.0,75.01368000000001,15.914798000000001,LC,81.3,6.8,-32.9,7.1,,,,,18.016,0.14400000000000002,16.426,0.077,17.364,0.02,15.935,0.08,14.225,0.09,,,11.8,0.023,11.210999999999999,0.031,10.925999999999998,0.022000000000000002,15.167,gri,,,,530-010723,05000330+1554531,AAA-222-111-000-0-0,0.9890000000000001,0.011000000000000001,0.821,,,,11.0,2.0,34.0,9.5,,0.002,75.01368000000001,15.914798000000001,3.3933050933578076E18,75.01372016384025,15.914805220650727,0.9,,,,,,75.01372016384025,15.914805220650727,75.0137083,15.914769400000003,0.99,0.0,0.13533734103613768,0.9450000000000001,75.0137201638403,15.9148052206507,0.003,0.002,90.0,3393305093357807744,75.01410801038,0.0939,15.91466682449,0.0624,23.0083,0.11,86.628,0.21,-32.144,0.112,false,18905.4,11.0547,14.9969,2499.0,14.6825,16.856974,26553.9,59.6461,13.701598,3.155376,,,0,3566.77,0.3423,0.207,,,0.141457,75.0137201638403,15.9148052206507,0.003,0.002,90.0,3393305093357807744,75.01410801038,0.0939,15.91466682449,0.0624,23.0083,0.11,86.628,0.21,-32.144,0.112,false,18905.4,11.0547,14.9969,2499.0,14.6825,16.856974,26553.9,59.6461,13.701598,3.155376,,,0,3566.77,0.3423,0.207,,,0.0,05000330+1554531,75.01375,15.914758,0.06,0.06,90.0,11.8,11.211,10.926,0.023,0.031,0.022,AAA,222,0,2451874.9426,0.281896,127090750140468116,75.01402953,15.91469206,0.003,0.003,90.0,436527104,52,56082.29865741,5,52,17.1954,0.0065,17.2572,0.0058,115000,15.9535,0.003,16.0055,0.0033,115000,14.2562,0.0014,14.3158,0.0018,115000,13.4814,0.0013,13.5237,0.0019,115000,13.1125,0.0066,13.1202,0.0017,115000,1.268756
2.46996971E8,KTWO246996971-C13,13.0,24.0,75.312855,17.694079000000002,LC,111.6,8.0,-6.9,7.9,,,,,,,,,,,,,,,,,12.190999999999999,0.023,11.599,0.021,11.306,0.019,14.527000000000001,JHK,,,,539-011410,05011507+1741385,AAA-222-221-cc0-0-0,0.925,0.075,0.912,,,,12.0,3.0,39.0,5.2,,0.003,75.312855,17.694079000000002,3.4072571056399319E18,75.31285157959525,17.694030213581062,0.9,,,,,,75.31285157959525,17.694030213581062,,,,,,0.9,75.3128515795953,17.6940302135811,0.003,0.002,90.0,3407257105639932032,75.31324010322,0.0909,17.69385912235,0.0669,23.2414,0.1136,85.969,0.174,-39.737,0.118,false,11417.7,10.9364,15.544423,1337.78,20.7587,17.535423,16730.2,29.4836,14.203168,3.332255,,,0,3903.53,0.23,0.1443,,,0.176022,75.3128515795953,17.6940302135811,0.003,0.002,90.0,3407257105639932032,75.31324010322,0.0909,17.69385912235,0.0669,23.2414,0.1136,85.969,0.174,-39.737,0.118,false,11417.7,10.9364,15.544423,1337.78,20.7587,17.535423,16730.2,29.4836,14.203168,3.332255,,,0,3903.53,0.23,0.1443,,,0.0,05011507+1741385,75.312797,17.694031,0.06,0.06,17.0,12.191,11.599,11.306,0.023,0.021,0.019,AAA,222,0,2451083.9437,0.263496,129230753130853234,75.31321547,17.69387042,0.008,0.002,90.0,436527104,52,56179.57039352,5,88,17.8825,0.0045,17.9532,0.0056,115000,16.6048,0.0047,16.6712,0.0047,115000,14.7985,0.002,14.8598,0.0032,115000,13.9619,0.0087,14.01,0.0037,115000,13.5533,0.0067,13.5594,0.0028,115000,1.446471
