EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
211955066.0,KTWO211955066-C18,18.0,27.0,126.59706,19.551085,LC,-33.0,3.0,-19.0,3.0,,,22.154,0.16399999999999998,,,,,20.027,0.015,18.573,0.008,16.993,0.005,16.121,0.006999999999999999,14.643,0.032,13.942,0.038,13.696,0.034,17.903,gri,,,5037-301-6-0095-0359,,08262329+1933039,,1.0,0.0,0.454,,,,19.0,3.0,67.0,,,0.002,126.59706,19.551085,,,,,126.59704170000002,19.5510556,211955066.0,0.9,,126.59704170000002,19.5510556,,,,,,126.59704170000002,19.5510556,,,,,,0.9,126.59702360500229,19.5510575676265,0.005,0.003,90.0,6.637188583747476e+17,126.59688180433999,0.1608,19.55100100353,0.0896,4.9165,0.1773,-31.035,0.312,-13.137,0.201,False,1509.49,1.88558,17.741291,229.165,9.284239999999999,19.451017,2127.39,13.3151,16.442303,3.008715,,,0.0,,,,,,0.158105,08262329+1933039,126.59706200000001,19.551085,0.16,0.06,0.0,14.642999999999999,13.942,13.696,0.032,0.038,0.034,AAA,222.0,0.0,2450822.9112,0.006784999999999999,1.3146126596968178e+17,126.59690945,19.55100932,0.004,0.002,90.0,503635968.0,60.0,56221.17922454,5.0,64.0,19.8471,0.0086,20.0152,0.0212,115000.0,18.5837,0.0004,18.6985,0.0035,115000.0,16.9934,0.005,17.067,0.0034,115000.0,16.2605,0.004,16.3302,0.0033,115000.0,15.8976,0.0057,15.9607,0.0126,115000.0,0.578856,,
211796017.0,KTWO211796017-C05,5.0,31.0,126.63876,17.260838,LC,,,,,,,,,,,,,,,,,,,,,13.153,0.024,12.527,0.024,12.279000000000002,0.02,15.455,JHK,,,,,08263330+1715390,,1.0,0.0,0.745,,,,18.0,4.0,64.0,,,0.002,126.63876,17.260838,,,,,126.63875,17.2608056,211796017.0,0.9,,126.63875,17.2608056,126.6387083,17.2608333,0.76,0.0,0.17463085177513224,126.6387361,17.260814833333335,,,,,,0.8300000000000001,126.6387261430931,17.2608349145909,0.002,0.001,90.0,6.620435806114433e+17,126.63855987523998,0.0635,17.26080182069,0.0368,6.4907,0.0756,-36.878,0.125,-7.686,0.08199999999999999,False,8364.67,4.45121,15.882242999999999,1693.65,10.1354,17.279329999999998,10510.0,14.5621,14.707912,2.571417,,,0.0,4278.08,0.3157,0.1787,,,0.116924,08263330+1715390,126.638755,17.260838,0.06,0.06,90.0,13.152999999999999,12.527000000000001,12.279000000000002,0.024,0.024,0.02,AAA,222.0,0.0,2450758.0261,0.017189,1.287112663861635e+17,126.63859727,17.26080636,0.003,0.003,90.0,503635968.0,60.0,56008.36188657,5.0,84.0,17.5994,0.0026,17.6829,0.005,115000.0,16.4265,0.0029,16.4881,0.0067,115000.0,15.1604,0.002,15.2215,0.0023,115000.0,14.5935,0.0017,14.6458,0.0028,115000.0,14.3197,0.004,14.3382,0.0034,115000.0,0.570922,0.16899999999999998,0.2769
211956071.0,KTWO211956071-C18,18.0,27.0,126.645075,19.56628,LC,-35.2,18.0,-13.7,18.0,,,,,,,,,,,,,,,,,13.344,0.025,12.720999999999998,0.027000000000000003,12.431,0.026,15.758,JHK,,,,548-045457,08263483+1933590,,1.0,0.0,0.7959999999999999,653.72,567.946,521.991,19.0,3.0,67.0,,,0.004,126.645075,19.56628,,,,,126.6450417,19.5662778,211956071.0,0.9,,126.6450417,19.5662778,126.64508329999998,19.5663722,0.95,0.0,0.3679725934019037,126.64505556666666,19.566309266666668,,,,,,0.925,126.64496973583309,19.5662906527519,0.001,0.0,90.0,6.637202671225664e+17,126.64496973583,1.1161,19.566290652750002,0.3686,,,,,,,True,5266.53,53.3362,16.384556,1609.86,25.8033,17.334421,9343.94,49.9111,14.835594,2.498827,,,0.0,3803.29,,,,,0.359122,08263483+1933590,126.645151,19.566412,0.17,0.06,0.0,13.344000000000001,12.720999999999998,12.431,0.025,0.027000000000000003,0.026000000000000002,AAA,222.0,0.0,2450822.9112,0.540626,1.3148126645017019e+17,126.64498091,19.56630366,0.07400000000000001,0.067,90.0,503635968.0,60.0,55941.58412037,5.0,78.0,17.683,0.0057,17.7178,0.0072,16892216.0,16.541,0.005,16.5218,0.0025,115000.0,15.3691,0.0127,15.3313,0.0031,115000.0,14.8273,0.0063,14.7923,0.0019,115000.0,14.5831,0.0136,14.5084,0.0015,16892216.0,0.330334,,
211768266.0,KTWO211768266-C05,5.0,31.0,126.664035,16.864681,LC,-25.3,1.7,-8.5,2.0,,,,,14.064,0.05,13.09,0.03,13.56,0.05,12.73,0.02,12.528,0.17,,,11.291,0.02,10.843,0.022,10.738,0.017,12.837,gri,,,,535-047248,08263937+1651529,,1.0,0.0,0.975,,,,18.0,4.0,64.0,,,0.002,126.664035,16.864681,,,,,126.664,16.864666699999994,211768266.0,0.9,,126.664,16.864666699999994,,,,,,126.664,16.864666699999994,,,,,,0.9,126.6640270451384,16.864686535007,0.001,0.001,90.0,6.530174491404038e+17,126.66389110896999,0.0394,16.8646424832,0.0247,4.8276,0.0554,-30.214000000000002,0.087,-10.231,0.05,True,143913.0,50.8852,12.793114,63990.9,70.7439,13.336092,113624.0,95.5068,12.123244,1.212848,34.7,1.12,25.0,4932.17,0.0877,0.034,0.72,0.273,0.033884,08263937+1651529,126.664042,16.864695,0.06,0.06,0.0,11.290999999999999,10.843,10.738,0.02,0.022000000000000002,0.017,AAA,222.0,0.0,2450758.0264,0.055873,1.282312666401181e+17,126.66391834,16.86463189,0.07,0.035,0.0,906289152.0,108.0,55787.13967593,5.0,79.0,13.489,,,,114724.0,12.833,,,,114724.0,12.548,,,,114724.0,12.39,,,,114724.0,12.3354,0.0103,12.3434,0.0073,115000.0,0.43908,0.0007,0.1351
212076029.0,KTWO212076029-C05,5.0,31.0,126.75333,21.566319,LC,-27.0,4.0,-18.0,4.0,,,22.747,0.284,,,,,20.969,0.031,19.412,0.014,17.714000000000006,0.006999999999999999,16.734,0.009000000000000001,15.085,0.039,14.529000000000002,0.053,14.106,0.042,18.691,gri,,,4508-301-3-0094-0486,,08270079+2133587,,0.747,0.253,0.6809999999999999,,,,20.0,2.0,70.0,,,0.002,126.75333,21.566319,,,,,126.75329170000002,21.5663056,212076029.0,0.9,,126.75329170000002,21.5663056,,,,,,126.75329170000002,21.5663056,,,,,,0.9,126.753307472067,21.5663282497791,0.006999999999999999,0.005,90.0,6.642545954148948e+17,126.7531597907,0.2301,21.56627289715,0.1397,4.883,0.2642,-31.899,0.47200000000000003,-12.856,0.315,False,782.717,1.47569,18.454353,115.193,6.94953,20.197826,1179.0,8.8223,17.083138,3.114689,,,0.0,,,,,,0.082447,08270079+2133587,126.753325,21.566319,0.06,0.06,135.0,15.085,14.529000000000002,14.106,0.039,0.053,0.042,AAA,222.0,0.0,2450822.9155,0.01674,1.338812675320501e+17,126.75316746,21.56627579,0.01,0.005,0.0,503635968.0,60.0,56027.40317130001,5.0,75.0,20.6402,0.0175,20.7697,0.0419,115000.0,19.4189,0.0118,19.5423,0.0215,115000.0,17.6975,0.0043,17.7768,0.0089,115000.0,16.8836,0.0041,16.9546,0.0088,115000.0,16.476,0.0093,16.5351,0.0112,115000.0,0.565976,,
212168580.0,KTWO212168580-C18,18.0,27.0,126.8493,23.452822,LC,-33.0,4.0,-20.0,4.0,,,23.381,0.391,,,,,20.472,0.023,18.972,0.011,17.325,0.006,16.43,0.008,14.958,0.038,14.303,0.043,13.967,0.04,18.269,gri,,,4335-301-3-0108-0347,,08272383+2327101,,0.904,0.096,0.337,15130.678,14852.749,13222.481000000002,20.0,3.0,71.0,,,0.001,126.8493,23.452822,,,,,126.8492917,23.4528056,212168580.0,0.9,,126.8492917,23.4528056,,,,,,126.8492917,23.4528056,,,,,,0.9,126.84927027336,23.452816466615896,0.005,0.004,90.0,6.780338812976659e+17,126.8491186162,0.1695,23.452748028589998,0.1092,5.1653,0.2072,-32.314,0.34299999999999997,-15.895,0.235,False,1096.53,1.88737,18.088314,172.454,7.1617,19.759705,1563.77,10.5509,16.776491,2.983213,,,0.0,,,,,,0.100176,08272383+2327101,126.84930700000001,23.452822,0.07,0.07,90.0,14.958,14.302999999999999,13.967,0.038,0.043,0.04,AAA,222.0,0.0,2450822.918,0.023118,1.361412684922839e+17,126.84912608,23.45275187,0.002,0.001,90.0,503635968.0,60.0,56034.92512731,5.0,73.0,20.2594,0.0273,20.4147,0.0473,115000.0,18.9063,0.0095,19.0307,0.0095,115000.0,17.3272,0.0045,17.4429,0.0048,115000.0,16.5668,0.005,16.6334,0.0043,115000.0,16.2018,0.0029,16.242,0.0131,115000.0,0.627424,,
211708306.0,KTWO211708306-C18,18.0,27.0,126.89451,16.024971,LC,-29.0,3.0,-10.0,3.0,,,21.565,0.115,,,,,18.804,0.009000000000000001,17.355,0.005,15.961,0.004,15.216,0.005,13.826,0.023,13.166,0.026,12.873,0.027000000000000003,16.814,gri,,,5071-301-1-0082-0324,,08273468+1601298,,1.0,0.0,0.872,,,,18.0,3.0,63.0,,,0.002,126.89451,16.024971,,,,,126.8945,16.024944400000006,211708306.0,0.9,,126.8945,16.024944400000006,,,,,,126.8945,16.024944400000006,,,,,,0.9,126.89452087639,16.0249518834153,0.004,0.003,90.0,6.528929294488055e+17,126.89438253661999,0.1208,16.02491009423,0.0933,3.9553,0.1515,-30.881999999999998,0.254,-9.706,0.171,False,3983.34,5.98445,16.687748000000003,727.427,19.5452,18.196915,5247.22,20.9853,15.462097,2.734818,,,0.0,3994.45,1.5859999999999999,0.838,,,0.078437,08273468+1601298,126.89451000000001,16.024971,0.08,0.06,0.0,13.825999999999999,13.165999999999999,12.873,0.023,0.026000000000000002,0.027000000000000003,AAA,222.0,0.0,2450758.0367,0.0,1.2723126894324045e+17,126.89439085,16.02491329,0.006,0.003,0.0,503636096.0,60.0,56023.71891204,5.0,74.0,18.5848,0.0065,18.6636,0.0143,115000.0,17.3579,0.0042,17.4168,0.0036,115000.0,15.962,0.0025,16.0223,0.0032,115000.0,15.3294,0.0041,15.3831,0.0026,115000.0,14.9839,0.0141,15.0297,0.0149,115000.0,0.461661,0.6716,0.9686
211757464.0,KTWO211757464-C05,5.0,31.0,126.978975,16.713145,LC,-31.9,1.5,-13.3,1.5,,,,,13.639,0.05,12.649,0.03,13.167,0.04,12.242,0.02,11.937,0.05,,,10.784,0.021,10.291,0.024,10.162,0.018000000000000002,12.306,gri,,,,534-046486,08275495+1642472,,1.0,0.0,0.975,152.57,139.149,118.542,18.0,3.0,63.0,,,0.0008682000000000001,126.978975,16.713145,,,,,126.9789583,16.7131389,211757464.0,0.9,,126.9789583,16.7131389,,,,,,126.9789583,16.7131389,,,,,,0.9,126.97896433450322,16.7131470525186,0.001,0.001,90.0,6.590039764192928e+17,126.978830281,0.0362,16.71308763318,0.0229,6.1464,0.044000000000000004,-29.82,0.07400000000000001,-13.800999999999998,0.045,False,224056.0,41.626999999999995,12.312472999999999,96430.9,86.6158,12.890847,181223.0,149.123,11.616387,1.27446,,,0.0,4813.12,0.387,0.201,0.75,0.271,0.037509,08275495+1642472,126.97898300000001,16.713114,0.07,0.06,0.0,10.784,10.290999999999999,10.162,0.021,0.024,0.018000000000000002,AAA,222.0,0.0,2450758.0362,0.11495799999999999,1.2805126978921621e+17,126.978849,16.71308514,0.057,0.021,90.0,872734720.0,104.0,55658.44822917,5.0,83.0,13.235999999999999,,,,114724.0,12.484000000000002,,,,114724.0,12.149000000000001,,,,114724.0,11.956,,,,114724.0,11.857000000000001,,,,114724.0,0.48494899999999996,0.1043,0.2598
211935588.0,KTWO211935588-C18,18.0,27.0,127.084185,19.258533,LC,-31.0,3.0,-13.0,3.0,,,22.136,0.141,,,,,19.399,0.011,17.915,0.006999999999999999,16.472,0.005,15.695,0.006,14.275,0.029,13.659,0.035,13.380999999999998,0.031,17.35,gri,,,5037-301-5-0097-0403,,08282020+1915307,,1.0,0.0,0.7809999999999999,,,,19.0,3.0,67.0,,,0.002,127.084185,19.258533,,,,,127.0841667,19.258527800000003,211935588.0,0.9,,127.0841667,19.258527800000003,127.084125,19.2585333,0.93,0.0,0.14309574565322894,127.0841528,19.258529633333332,,,,,,0.915,127.084161276864,19.258545763692,0.004,0.002,90.0,6.628994816937656e+17,127.08401124931002,0.1139,19.25849342089,0.0666,4.9228,0.1244,-32.895,0.23,-12.157,0.156,False,2461.09,1.9981,17.210548,426.8,5.36238,18.775827,3282.09,6.9887,15.971542999999999,2.804284,,,0.0,,,,,,0.092799,08282020+1915307,127.084179,19.258533,0.07,0.07,90.0,14.275,13.659,13.380999999999998,0.028999999999999998,0.035,0.031,AAA,222.0,0.0,2450822.9308,0.020391,1.3111127084054074e+17,127.08402195,19.25849657,0.005,0.002,0.0,503636096.0,60.0,55973.95759259,5.0,82.0,19.1257,0.0148,19.2051,0.0119,115000.0,17.8845,0.0047,17.9598,0.0093,115000.0,16.4504,0.0022,16.5275,0.0027,115000.0,15.8052,0.0026,15.8592,0.0034,115000.0,15.4822,0.0029,15.5289,0.0072,115000.0,0.569441,,
211990768.0,KTWO211990768-C18,18.0,27.0,127.112235,20.104761,LC,-38.0,3.0,-11.0,3.0,,,22.383000000000006,0.22,,,,,19.559,0.013,18.05,0.006999999999999999,16.526,0.005,15.713,0.006,14.236,0.028,13.601,0.032,13.38,0.028,17.436,gri,,,6597-301-1-0213-0225,,08282693+2006171,,1.0,0.0,0.772,,,,19.0,4.0,68.0,,,0.001,127.112235,20.104761,,,,,127.1122083,20.10475,211990768.0,0.9,,127.1122083,20.10475,127.1122083,20.1047556,0.96,0.0,0.020160000010998592,127.11220829999998,20.104751866666664,,,,,,0.93,127.1122426057444,20.104747093407397,0.004,0.002,90.0,6.63765548961708e+17,127.11206899741998,0.1161,20.10471046167,0.0706,6.561,0.174,-37.865,0.252,-8.508,0.145,False,2284.1,1.88097,17.291578,362.116,6.7737,18.95427,3126.96,8.33683,16.024113,2.930157,,,0.0,,,,,,0.056281,08282693+2006171,127.11223000000001,20.104761,0.07,0.06,90.0,14.235999999999999,13.600999999999999,13.38,0.027999999999999997,0.032,0.027999999999999997,AAA,222.0,0.0,2450822.9302,0.016903,1.3212127112109622e+17,127.11208179,20.104712600000003,0.003,0.002,90.0,503635968.0,60.0,55985.57782407,5.0,80.0,19.332,0.0066,19.447,0.0188,115000.0,18.0633,0.006,18.1626,0.0066,115000.0,16.5283,0.0039,16.6025,0.0023,115000.0,15.831,0.0024,15.8897,0.0024,115000.0,15.5032,0.0049,15.5556,0.0076,115000.0,0.54647,,
211964473.0,KTWO211964473-C05,5.0,31.0,127.23,19.693375,LC,-25.0,3.0,-25.0,3.0,,,22.045,0.213,,,,,19.515,0.013,18.108,0.006999999999999999,16.509,0.004,15.664,0.006,14.193,0.028,13.638,0.03,13.341,0.031,17.410999999999998,gri,,,5045-301-5-0111-0181,,08285520+1941361,,1.0,0.0,0.748,2392.069,1927.638,1577.014,19.0,2.0,66.0,,,0.000851,127.23,19.693375,,,,,127.23,19.6933611,211964473.0,0.9,,127.23,19.6933611,,,,,,127.23,19.6933611,,,,,,0.9,127.22996547544831,19.6933884379746,0.005,0.003,90.0,6.629868585082961e+17,127.22983282940001,0.1578,19.69330207197,0.0881,6.5981,0.2009,-29.006,0.3,-20.059,0.192,False,2330.7,2.31173,17.26965,351.526,5.80715,18.986494,3256.53,10.2954,15.980032000000001,3.006462,,,0.0,,,,,,0.12662400000000001,08285520+1941361,127.230003,19.693375,0.09,0.06,90.0,14.193,13.638,13.341,0.027999999999999997,0.03,0.031,AAA,222.0,0.0,2450822.9335,0.010168,1.3163127229880251e+17,127.22984279,19.69330847,0.008,0.005,90.0,503635968.0,60.0,55936.14621528,5.0,87.0,19.3968,0.0116,19.4937,0.013000000000000001,115000.0,18.0732,0.0059,18.1884,0.0114,115000.0,16.5128,0.0017,16.5827,0.0027,115000.0,15.786,0.0025,15.8482,0.003,115000.0,15.4343,0.0056,15.4902,0.0085,115000.0,0.584206,,
212027816.0,KTWO212027816-C16,16.0,23.0,127.32864,20.717987,LC,-37.1,6.4,-17.8,6.3,,,,,,,,,,,,,,,,,13.285,0.023,12.664,0.025,12.403,0.022,15.612,JHK,,,6728-301-2-0122-0063,554-042686,08291886+2043048,,0.998,0.002,0.72,2929.317,2545.5,2140.708,2.0,3.0,3.0,,,0.000995,127.32864,20.717987,,,,,127.328625,20.7179722,212027816.0,0.9,,127.328625,20.7179722,,,,,,127.328625,20.7179722,,,,,,0.9,127.3286317077653,20.717995684211896,0.002,0.001,90.0,6.639162894309645e+17,127.32846856407,0.067,20.717935441789997,0.042,5.0819,0.0858,-35.441,0.136,-13.992,0.09,False,7578.39,5.90727,15.989424,1601.72,14.9679,17.339918,9316.7,23.9624,14.838764000000001,2.501154,,,0.0,3329.0,0.4223,0.2333,0.54,0.032,0.041917,08291886+2043048,127.328604,20.718007999999998,0.06,0.06,90.0,13.285,12.664000000000001,12.402999999999999,0.023,0.025,0.022000000000000002,AAA,222.0,0.0,2451115.9734,0.142862,1.3286127328516211e+17,127.32848054,20.71793913,0.002,0.002,0.0,503636096.0,60.0,55892.91788194,5.0,73.0,17.6609,0.0078,17.7415,0.0068,115000.0,16.4755,0.0033,16.5724,0.0033,115000.0,15.2768,0.0037,15.3486,0.005,115000.0,14.7425,0.002,14.8031,0.0043,115000.0,14.478,0.0011,14.4904,0.0101,115000.0,0.5639109999999999,0.132,0.4621
212025207.0,KTWO212025207-C16,16.0,23.0,127.43505,20.673102,LC,-34.4,1.7,-13.2,1.9,,,,,12.629,0.343,11.836,0.218,12.384,0.04,11.717,0.03,11.43,0.06,,,10.353,0.023,9.909,0.027000000000000003,9.808,0.018000000000000002,11.716,gri,,1391-40-1,,554-042709,08294438+2040232,,1.0,0.0,0.963,135.984,113.164,96.244,2.0,3.0,3.0,,,0.005,127.43505,20.673102,,,,,127.4350417,20.6730833,212025207.0,0.9,,127.4350417,20.6730833,127.43491670000002,20.6731056,0.94,1.0,0.42860993476422654,127.43500003333334,20.673090733333336,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08294438+2040232,127.43493000000001,20.673123999999998,0.06,0.06,45.0,10.353,9.908999999999999,9.808,0.023,0.027000000000000003,0.018000000000000002,AAA,222.0,0.0,2451115.9734,0.41186999999999996,1.3280127434787824e+17,127.43477807,20.67306437,0.044000000000000004,0.009000000000000001,90.0,637853696.0,76.0,55382.33833333,4.0,80.0,12.6657,0.001,12.3227,0.001,16892280.0,11.7161,0.0031,11.7507,0.0039,115832.0,11.5141,0.001,11.5455,0.001,16794744.0,11.4284,0.001,11.4321,0.001,33912.0,11.4249,0.001,11.3734,0.001,16892280.0,0.9258780000000001,,
212121350.0,KTWO212121350-C18,18.0,27.0,127.47345,22.442295,LC,-29.68,1.97,-13.74,1.26,4.43,1.59,,,10.29,0.036000000000000004,9.833,0.033,10.337,0.03,9.769,0.04,9.664,0.06,,,8.939,0.023,8.72,0.023,8.781,0.02,9.866,gri,41687.0,1391-482-1,,563-045700,08295363+2226322,,0.999,0.001,1.0,,,,20.0,1.0,69.0,,,0.001,127.47345,22.442295,,,,,127.4734583,22.442277800000006,212121350.0,0.9,,127.4734583,22.442277800000006,,,,,,127.4734583,22.442277800000006,,,,,,0.9,127.4734494350234,22.4422983661837,0.001,0.001,90.0,6.658103012886579e+17,127.47331580104999,0.0358,22.44224282611,0.0245,4.4362,0.0436,-28.686999999999998,0.07,-12.9,0.05,False,2350030.0,755.3969999999999,9.760682000000001,1355590.0,928.965,10.02107,1418960.0,1272.22,9.381993,0.639076,31.01,0.16,3.0,6323.2,1.1225,0.561,1.79,4.627,0.012263,08295363+2226322,127.473469,22.442304999999998,0.07,0.06,0.0,8.939,8.72,8.781,0.023,0.023,0.02,AAA,112.0,0.0,2451115.9773,0.072751,1.3493127473125131e+17,127.47333826,22.44227702,0.033,0.033,90.0,1107374080.0,132.0,55602.27688657,5.0,31.0,9.9281,0.0309,12.6166,0.0303,32888.0,10.1253,0.001,10.1555,0.0011,115832.0,10.2622,0.0545,11.6006,0.023,32888.0,10.1167,0.0647,11.9188,0.0284,65656.0,10.224,0.0868,11.1875,0.0067,65656.0,0.377391,0.3899,0.639
211889082.0,KTWO211889082-C18,18.0,27.0,127.48776,18.566675,LC,-35.8,3.0,-9.0,3.2,,,,,16.928,0.06,15.602,0.05,16.313,0.05,14.959,0.04,13.995,0.05,,,12.151,0.022,11.477,0.021,11.297,0.02,14.691,gri,,,5037-301-3-0097-0255,543-047420,08295706+1834000,,1.0,0.0,0.68,,,,19.0,2.0,66.0,,,0.0009408,127.48776,18.566675,,,,,127.48775,18.5666667,211889082.0,0.9,,127.48775,18.5666667,127.48775,18.5666889,0.96,1.0,0.07991999999883839,127.48775,18.5666741,,,,,,0.93,127.48778119449209,18.566693170067502,0.003,0.002,90.0,6.622913830441418e+17,127.48762905116001,0.0903,18.56663655884,0.0499,5.692,0.109,-33.497,0.183,-13.148,0.115,False,25443.0,19.124000000000002,14.674445,6566.74,24.8792,15.808014000000002,28871.6,62.9185,13.610744,2.197269,,,0.0,4172.55,1.4553,0.691,,,0.09752100000000001,08295706+1834000,127.48776699999999,18.566682999999998,0.07,0.06,0.0,12.151,11.477,11.297,0.022000000000000002,0.021,0.02,AAA,222.0,0.0,2451115.9801,0.037418,1.3028127487669051e+17,127.4876394,18.56664097,0.004,0.001,90.0,503635968.0,60.0,55930.61986111,5.0,89.0,16.1718,0.0096,16.246,0.0111,115000.0,14.9818,0.0068,15.019,0.0047,115000.0,14.0239,0.006,14.08,0.005,115000.0,13.595,0.0037,13.6401,0.0009,115000.0,13.3545,0.0079,13.372,0.0004,115000.0,0.42941,0.5033,0.8933
211980234.0,KTWO211980234-C05,5.0,31.0,127.51107,19.936417,LC,,,,,,,,,,,,,,,,,,,,,15.262,0.047,14.588,0.061,14.26,0.059,16.703,J,,,,,08300265+1956111,,1.0,0.0,0.7559999999999999,4077.405,3103.409,2430.419,19.0,1.0,65.0,,,0.002,127.51107,19.936417,,,,,127.51100000000001,19.9364167,211980234.0,0.9,,127.51100000000001,19.9364167,127.5110417,19.9364333,0.79,0.0,0.15325505302508802,127.5110139,19.936422233333328,,,,,,0.845,127.5110411511429,19.936457463491898,0.008,0.005,90.0,6.630903113838053e+17,127.5109485923,0.2591,19.93643845635,0.1496,6.218999999999999,0.3011,-20.209,0.515,-4.415,0.335,False,512.367,1.00322,18.914412,58.9263,7.63582,20.925615,838.303,7.22876,17.453417,3.472199,,,0.0,,,,,,0.175361,08300265+1956111,127.51106599999999,19.936417000000002,0.08,0.06,2.0,15.262,14.588,14.26,0.047,0.061,0.059000000000000004,AAA,222.0,0.0,2451115.9791,0.013537,1.3192127510948429e+17,127.51095274,19.93643944,0.005,0.003,0.0,503635968.0,60.0,56025.03846065,5.0,81.0,21.5812,0.0469,21.7485,0.0525,115000.0,20.1997,0.013000000000000001,20.3255,0.0267,115000.0,18.1604,0.0046,18.252,0.0075,115000.0,17.2006,0.0049,17.2683,0.0065,115000.0,16.6479,0.0039,16.7157,0.0101,115000.0,0.404977,,
212173061.0,KTWO212173061-C05,5.0,31.0,127.536735,23.560139000000003,LC,-32.4,1.4,-20.0,1.6,,,,,13.228,0.01,12.268,0.01,12.763,0.01,11.886,0.04,11.584,0.01,,,10.39,0.022,9.867,0.018000000000000002,9.742,0.025,11.938,gri,,,,568-044430,08300882+2333365,,1.0,0.0,0.978,,,,20.0,4.0,72.0,,,0.002,127.536735,23.560139000000003,,,,,127.5367083,23.5601111,212173061.0,0.9,,127.5367083,23.5601111,,,,,,127.5367083,23.5601111,,,,,,0.9,127.5367352171617,23.560149340964,0.001,0.001,90.0,6.78002098539714e+17,127.53657348212,0.0332,23.5600660967,0.0223,8.3159,0.0465,-34.433,0.069,-19.334,0.045,False,317408.0,61.6736,11.93432,137971.0,132.368,12.501917,255364.0,172.065,11.244022,1.257895,24.9,0.7,13.0,4819.24,0.1745,0.071,0.66,0.209,0.037233999999999996,08300882+2333365,127.53675700000001,23.56015,0.08,0.06,0.0,10.39,9.867,9.742,0.022000000000000002,0.018000000000000002,0.025,AAA,222.0,0.0,2451115.9765,0.082696,1.3627127536615272e+17,127.53663396,23.56017116,0.11800000000000001,0.096,0.0,604299264.0,72.0,56061.57038194,5.0,71.0,12.753,,,,114724.0,12.017000000000001,,,,114724.0,11.710999999999999,,,,32804.0,11.543,,,,32804.0,11.449000000000002,,,,114724.0,0.352951,0.0079,0.1683
