EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,PMem_mean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.361512231078784e+16,58.291858716706066,17.327086035373124,0.9,0.8771,58.2918587167061,17.3270860353731,18170.0,1.5233230040065572e-10,58.29185871670609,17.327086035373114,58.2915,17.3271556,0.99,0.0,1.257957151144947,0.9223666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4051272442411843e+18,72.21534347847032,15.947539164488205,0.9,0.9652,72.21533238482533,15.947541784852927,3.405127244241184e+18,0.03954180300404322,72.21533793164782,15.947540474670566,72.2153333,15.947544400000002,0.92,0.0,0.021371061888015602,0.9284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4051137408643656e+18,72.38385402148113,15.888742910297095,0.9,0.9685,72.38384146993157,15.888746584193866,3.4051137408643656e+18,0.04542725860742588,72.38384774570635,15.88874474724548,72.383625,15.888805599999998,0.99,0.0,0.8017580048105911,0.9528333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2771756029452365e+18,57.892526636106155,7.373038927237168,0.9,,,,,,57.892526636106155,7.373038927237168,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2771756029452365e+18,57.893665112155546,7.373631136295892,0.9,,,,,,57.893665112155546,7.373631136295892,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.409550652537335e+18,70.11779946049725,18.087780988861006,0.9,,,,,,70.11779946049725,18.087780988861006,70.1177917,18.0877694,0.99,0.0,0.049455361595523765,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2772705389031803e+18,57.04943137332961,7.146243540791135,0.9,0.9677,57.049407127389145,7.146242714354459,3.277270534605394e+18,0.08665842742672644,57.04941925035938,7.146243127572797,57.0494167,7.1462417,0.92,0.0,0.010459617939855826,0.9292333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4095485565933005e+18,69.9373915799045,18.094844868935425,0.9,,,,,,69.9373915799045,18.094844868935425,69.9374167,18.0947833,0.99,0.0,0.23773307709531497,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.408463510414295e+18,73.74317127618116,19.485387643459315,0.9,0.7761,73.7431637651363,19.485390777994798,3.4084635061174523e+18,0.02787709333712062,73.74316752065873,19.485389210727057,73.743,19.4854583,0.92,0.0,0.6205589192121193,0.8653666666666666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.408317000489415e+18,74.86499280986159,19.343770919130954,0.9,,,,,,74.86499280986159,19.343770919130954,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4085042610638193e+18,73.6837953581662,19.680898468217627,0.9,,,,,,73.6837953581662,19.680898468217627,73.6837917,19.6809,0.99,0.0,0.013570953188798156,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.029889512619686e+16,55.8979583046882,26.35866053126824,0.9,,,,,,55.8979583046882,26.35866053126824,55.8979583,26.358655600000002,0.92,0.0,0.017752572086902358,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6421612035619366e+17,61.36791641305418,28.92940308331052,0.9,,,,,,61.36791641305418,28.92940308331052,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2911513921664906e+18,75.16546520941326,9.126108183973342,0.9,,,,,,75.16546520941326,9.126108183973342,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3044126019087365e+18,63.613560624939616,12.435314646183196,0.9,0.993,63.61354423537758,12.435316497889682,3.304412597612196e+18,0.05800254901895487,63.6135524301586,12.435315572036439,63.613291700000005,12.435347199999999,0.99,0.0,0.9236528310992196,0.961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.304337251002414e+18,62.111114041317634,12.191846257071596,0.9,0.9642,62.11109744286949,12.191847479646187,3.3043374528645007e+18,0.05857230485233381,62.111105742093564,12.19184686835889,62.110833299999996,12.191872199999999,0.99,0.0,0.9629983346398852,0.9513999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3040965953945805e+18,64.04526670654107,11.533752970377948,0.9,,,,,,64.04526670654107,11.533752970377948,64.0452083,11.5338083,0.99,0.0,0.2865634441783015,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.311785239689505e+18,62.81085375820565,15.086374245481537,0.9,,,,,,62.81085375820565,15.086374245481537,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3118838177788206e+18,65.15129051828782,15.095453385721688,0.9,0.7433,65.1512905182878,15.0954533857217,20261.0,1.411650418724801e-10,65.15129051828781,15.095453385721694,65.151,15.095502800000002,0.99,0.0,1.0253260979973688,0.8777666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2914954362262267e+18,74.83257140711987,10.386012629677964,0.9,,,,,,74.83257140711987,10.386012629677964,74.8325833,10.386008300000002,0.92,0.0,0.044904833004213114,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2913129516568883e+18,73.65746411692949,9.40908958896987,0.9,,,,,,73.65746411692949,9.40908958896987,73.6574583,9.4090806,0.92,0.0,0.03839259701613168,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.388751431591386e+18,77.73561751096034,13.122021843438544,0.9,,,,,,77.73561751096034,13.122021843438544,77.735625,13.122022199999998,0.92,0.0,0.02628792799251851,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4086798049668915e+18,75.77631712246745,19.678776024019648,0.9,,,,,,75.77631712246745,19.678776024019648,75.7763333,19.6787861,0.92,0.0,0.06574906916465627,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513199785357129e+17,67.57098307390672,26.373961318995892,0.9,,,,,,67.57098307390672,26.373961318995892,67.571,26.3739778,0.92,0.0,0.08062553837540505,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5137915030039936e+17,67.37819085119709,26.671547725494914,0.9,0.9329,67.37817810488046,26.67155538779581,1.513791460071072e+17,0.04941893936608334,67.37818447803878,26.671551556645362,67.3779583,26.671666700000003,0.92,1.0,0.837392641907722,0.9176333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5131241939305203e+17,67.29578152191222,26.24675504868767,0.9,,,,,,67.29578152191222,26.24675504868767,67.2957917,26.246755600000004,0.99,0.0,0.03292321332175585,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5137447737598618e+17,67.40099140684696,26.573190521533213,0.9,,,,,,67.40099140684696,26.573190521533213,67.401,26.573191700000002,0.99,0.0,0.02799083087879001,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2278692065889116e+18,77.50978415174349,0.5763020371558125,0.9,,,,,,77.50978415174349,0.5763020371558125,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4668701878894822e+17,69.98793223212147,23.137883195089398,0.9,,,,,,69.98793223212147,23.137883195089398,69.9879167,23.137880600000003,0.99,0.0,0.05225972001204688,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.467170148403452e+17,69.93597320596021,23.53279774801236,0.9,,,,,,69.93597320596021,23.53279774801236,69.9359583,23.5327528,0.99,0.0,0.16912685218768517,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4671230326119462e+17,70.04582767029395,23.42064266963559,0.9,,,,,,70.04582767029395,23.42064266963559,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4669807832890406e+17,70.02434715950852,23.30454551201395,0.9,0.9173,70.0243359257765,23.304551559712767,1.4669807832890406e+17,0.04305272638091161,70.0243415426425,23.304548535863358,70.0241667,23.3046389,0.92,0.0,0.6633285636972766,0.9124333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.687747986440946e+17,59.137922718473924,31.956894759351467,0.9,,,,,,59.137922718473924,31.956894759351467,59.1379167,31.956894399999996,0.92,0.0,0.0184283355553056,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.391728565481255e+18,75.4001451265695,13.93301060250326,0.9,0.9249,75.40013556494091,13.933011869597006,3.391728561185367e+18,0.03371906844285905,75.4001403457552,13.933011236050133,75.4001667,13.933005599999998,0.99,0.0,0.09429268934152997,0.9382999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3916583298808115e+18,75.70160258375445,13.632717095126472,0.9,,,,,,75.70160258375445,13.632717095126472,75.7015833,13.632705599999998,0.92,0.0,0.07914622532580948,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.391712038447198e+18,75.78190759759177,13.730670019941394,0.9,0.9784,75.78189798791567,13.730672696181312,3.3917120341516257e+18,0.03495996102362362,75.78190279275373,13.730671358061354,75.78175,13.7307139,0.92,0.0,0.5558494538952895,0.9328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.388509470313327e+18,78.72058378667836,12.888544654151973,0.9,,,,,,78.72058378667836,12.888544654151973,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5098236404085747e+17,67.44687242597162,25.488544729215736,0.9,,,,,,67.44687242597162,25.488544729215736,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289363105224131e+18,73.70342876369766,7.7388804365844175,0.9,,,,,,73.70342876369766,7.7388804365844175,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3019975246188774e+18,59.7923982341585,9.283942291888923,0.9,,,,,,59.7923982341585,9.283942291888923,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3028460727178685e+18,58.84161728905443,9.788370555803533,0.9,,,,,,58.84161728905443,9.788370555803533,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.410118477275889e+18,71.51132925061705,19.468326858259246,0.9,,,,,,71.51132925061705,19.468326858259246,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.047072091596621e+16,58.721750892288256,16.31562158004863,0.9,,,,,,58.721750892288256,16.31562158004863,58.7216667,16.3156389,0.99,0.0,0.29749386405316885,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.312025001943976e+18,65.80201612683398,15.712880094527636,0.9,,,,,,65.80201612683398,15.712880094527636,65.802,15.7128667,0.99,0.0,0.07381438249536902,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3122816348297114e+18,64.55413083739207,16.098129988834184,0.9,,,,,,64.55413083739207,16.098129988834184,64.554125,16.0981194,0.99,0.0,0.04313675187348841,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3122816691894497e+18,64.58029800960273,16.088331322826733,0.9,0.9339,64.58028160776614,16.088335111527527,3.312281664893306e+18,0.05835055888754421,64.58028980868443,16.08833321717713,64.58,16.088388899999998,0.99,1.0,1.0222966357841585,0.9413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3120255860583767e+18,65.85533445440667,15.763124343387757,0.9,0.9828,65.8553174692223,15.763126646741906,3.3120255817638405e+18,0.059428464402523536,65.85532596181449,15.76312549506483,65.855,15.7631861,0.99,1.0,1.1502140173841184,0.9575999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.867034364222682e+16,58.443721457761114,13.391986593862473,0.9,,,,,,58.443721457761114,13.391986593862473,58.44375,13.392002800000002,0.99,0.0,0.11573855070548401,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.199590917395635e+16,63.01402071484459,20.831322105896927,0.9,,,,,,63.01402071484459,20.831322105896927,63.014,20.831319399999998,0.99,0.0,0.07037611522237334,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3088080027213455e+18,71.30480277250903,14.724073712382937,0.9,,,,,,71.30480277250903,14.724073712382937,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.308957845537775e+18,71.387783830934,15.050726152039886,0.9,,,,,,71.387783830934,15.050726152039886,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3088962385284403e+18,71.89723098823069,14.8890854472113,0.9,,,,,,71.89723098823069,14.8890854472113,71.89725,14.889091699999998,0.99,0.0,0.06986977916721654,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9925,50.1216144446721,8.454450478273879,1.1037722353344384e+16,,50.1216144446721,8.454450478273879,50.1216667,8.4544444,0.7000000000000001,0.0,0.187357096427744,0.8462500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9265,61.755088960878105,15.335032405822728,4.515989749077082e+16,,61.755088960878105,15.335032405822728,61.7547917,15.335077800000002,0.99,0.0,1.0448959790969083,0.95825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941,49.34523739942834,26.315036482131696,1.1823450542431936e+17,,49.34523739942834,26.315036482131696,49.34525,26.3150639,0.92,1.0,0.10675146933251095,0.9305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9744,48.26160919760809,32.89645700645158,1.2535532068322829e+17,,48.26160919760809,32.89645700645158,48.261625,32.89645,0.7000000000000001,0.0,0.05401731839919207,0.8372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9396,50.617215408157186,27.15606226218201,1.1765465048041574e+17,,50.617215408157186,27.15606226218201,50.61725,27.156055600000006,0.7000000000000001,0.0,0.11336920248793564,0.8198000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953,44.44443950514397,29.66146965775549,1.29070226875627e+17,,44.44443950514397,29.66146965775549,44.4444583,29.6614583,0.7000000000000001,0.0,0.07161511353704873,0.84765
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9894,67.872261758929,13.903477294846635,3.307815001984777e+18,,67.872261758929,13.903477294846635,67.8720417,13.903516699999999,0.99,0.0,0.781976706043688,0.9897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9693,89.87468288593752,2.4761558666719954,3.315967537107175e+18,,89.87468288593752,2.4761558666719954,,,,,,0.9693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988,66.40547790943083,15.941022795552115,3.3127835575915653e+18,,66.40547790943083,15.941022795552115,66.4052083,15.941080599999998,0.99,1.0,0.9561882595786471,0.9944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9276,76.41825044058851,6.465201273931401,23701.0,,76.41825044058851,6.465201273931401,76.41825,6.465175,0.92,0.0,0.0945992823602696,0.9238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6275,66.7011134229419,10.871094757736198,20751.0,,66.7011134229419,10.871094757736198,66.7007917,10.871108300000001,0.99,1.0,1.1384617751498212,0.80875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8711,72.8022019149742,11.068022664593698,22550.0,,72.8022019149742,11.068022664593698,72.802,11.068047199999999,0.99,1.0,0.7188210236581339,0.93055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9354,69.7388663641579,14.1055600050553,21654.0,,69.7388663641579,14.1055600050553,69.7385417,14.105633300000001,0.99,0.0,1.1638549202121495,0.9627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9939,44.5217554919028,20.6687325843237,13834.0,,44.5217554919028,20.6687325843237,44.52175,20.6687361,0.7000000000000001,0.0,0.02241369489507348,0.8469500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8432,65.68404721,15.05608939,20440.0,,65.68404721,15.05608939,65.68375,15.056138899999999,0.99,1.0,1.0484869645130201,0.9166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6424,69.38324222090779,15.1464809540888,21543.0,,69.38324222090779,15.1464809540888,69.3830417,15.146497199999997,0.99,1.0,0.6992481558990187,0.8162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8932,66.37242801833915,17.927905309177902,20648.0,,66.37242801833915,17.927905309177902,66.37216670000001,17.9279889,0.99,0.0,0.9443002047309034,0.9416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9597,67.1541617392,19.1804290564,20889.0,,67.1541617392,19.1804290564,67.153875,19.1805222,0.99,1.0,1.0310100885425746,0.97485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9707,64.5967033778292,21.579222837617003,20087.0,,64.5967033778292,21.579222837617003,64.5964167,21.5793806,0.92,1.0,1.1151648236555352,0.94535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6225,66.2001439211775,15.8747293979422,20605.0,,66.2001439211775,15.8747293979422,66.19995829999999,15.874780599999998,0.99,0.0,0.6686594313435056,0.80625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8022,60.28120306362691,33.196130792802144,1.7045759689179776e+17,,60.28120306362691,33.196130792802144,60.28125,33.1961083,0.92,0.0,0.1629398145072295,0.8611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9165,83.12697786956542,2.64839254995614,3.2238844003555297e+18,,83.12697786956542,2.64839254995614,83.127,2.6483972000000002,0.7000000000000001,0.0,0.08132601448449125,0.80825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9396,80.72689931915754,8.201124150663691,3.337480684695468e+18,,80.72689931915754,8.201124150663691,,,,,,0.9396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8875,83.73443963085299,16.02153425178589,3.3961156469399276e+18,,83.73443963085299,16.02153425178589,,,,,,0.8875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8587,76.08625383550735,17.90089844035163,3.407092655635564e+18,,76.08625383550735,17.90089844035163,,,,,,0.8587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8175417,17.891741699999997,0.99,0.0,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8754583,28.269955600000003,0.99,0.0,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.47675,27.142394399999997,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6092083,17.224797199999998,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.680875,13.643216699999998,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9069583,19.726697199999997,0.99,0.0,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6382917,19.7199306,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15075,21.8384806,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2966667,13.0093056,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.543375,26.816480600000006,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.929083299999995,11.556161099999999,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0315,5.8745889,0.92,1.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7219167,23.4471111,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5834583,6.739961099999999,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.514,22.5917889,0.99,0.0,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6165,4.1125917,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4030417,31.206719399999997,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1940417,36.411519399999996,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6420417,37.8389083,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.85275,32.320505600000004,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.247875,14.345936100000001,0.99,0.0,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2825,29.285480600000003,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4367917,38.2481139,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6699583,14.733597199999998,0.99,0.0,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.680625,32.9347,0.92,0.0,,0.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.736541700000004,27.487566700000002,0.92,0.0,,0.92
