EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,2MASS_id_SF,RAJ2000_SF,DEJ2000_SF,DANCe_id_Bouy,RAJ2000_Bouy,DEJ2000_Bouy,PMem_Bouy,dist_SF_Bouy,RAJ2000_SF_Bouy,DEJ2000_SF_Bouy,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_SF_Bouy_GaiaC,RAJ2000_SF_Bouy_GaiaC,DEJ2000_SF_Bouy_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_SF_Bouy_GaiaC_CG,PMem_mean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060958812414432.0,92.495059,24.245326000000002,60958812414432.0,92.49505400000001,24.245345999999998,0.86,0.07384689698293667,92.4950565,24.245336,3.4255141483280133e+18,92.49505,24.24534,0.9,0.025740735868835313,92.495054875,24.245337,92.49504536523001,24.245337848850003,3.4255141483280133e+18,1.0,0.031364695574516537,0.9199999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060959272435555.0,92.497039,24.598784,60959282435556.0,92.496989,24.598770000000002,0.67,0.17124864178192387,92.49701400000001,24.598777,3.426303705052927e+18,92.49699,24.59875,0.9,0.12497728308726648,92.497008,24.598770249999998,92.49699466685,24.598753094390002,3.426303705052927e+18,1.0,0.07562438533502816,0.8566666666666668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061001282413431.0,92.505319,24.228629,61001292413431.0,92.50536,24.228633,0.89,0.13536677612151518,92.50533949999999,24.228631,3.4255140452487516e+18,92.50535,24.228620000000003,0.9,0.052501124806436844,92.505342125,24.22862825,92.50535155576,24.228624227539996,3.4255140452487516e+18,1.0,0.0341793605213223,0.93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061001742420121.0,92.507284,24.336685,61001752420121.0,92.50728000000001,24.336707,0.56,0.08027941913664854,92.507282,24.336696,3.425539269591556e+18,92.50728000000001,24.33669,0.9,0.022574239436599863,92.5072815,24.3366945,92.50727926298,24.33669205021,3.425539269591556e+18,1.0,0.011472586478032192,0.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061004562437000.0,92.519024,24.616681,61004572437001.0,92.51903100000001,24.616683,0.72,0.02401445630847906,92.5190275,24.616681999999997,3.4263037694758185e+18,92.51904,24.61666,0.9,0.08914192181111627,92.51903062500001,24.616676499999997,92.51903856534,24.61666171021,3.4263037694758185e+18,1.0,0.05924677578768074,0.8733333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061004702417347.0,92.519636,24.292978,61004712417347.0,92.51963,24.292983,0.72,0.026675713728322933,92.519633,24.2929805,3.425538582396796e+18,92.51963,24.29297,0.9,0.03906070188985066,92.51963225,24.292977875,92.51962570090001,24.29297316776,3.425538582396796e+18,1.0,0.027366980190204854,0.8733333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061004912434590.0,92.520493,24.583046,61004912434591.0,92.520478,24.583074,0.83,0.11212483983052855,92.5204855,24.58306,3.4263028804188933e+18,92.52048,24.58305,0.9,0.04025159939065434,92.52048412500001,24.5830575,92.5204847173,24.58305402724,3.4263028804188933e+18,0.9,0.012651409281292969,0.8766666666666666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061007832428111.0,92.53264399999999,24.469731,61007842428111.0,92.532657,24.469745,0.86,0.06598951455420834,92.53265049999999,24.469738,,,,,,92.53265049999999,24.469737999999996,92.53265908073999,24.469725004089998,3.426292881735049e+18,0.8,0.0545836561554433,0.8300000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061009622431250.0,92.540044,24.523682,61009622431251.0,92.54009,24.523634,0.91,0.22925671757880994,92.540067,24.523658,,,,,,92.54006699999998,24.523658,,,,,,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061010302416383.0,92.542936,24.277345999999998,61010312416384.0,92.542947,24.27732,0.74,0.10031962223184487,92.5429415,24.277333,3.4255377577630735e+18,92.54294,24.27731,0.9,0.0829461908752272,92.542941125,24.27732725,92.54293945104,24.2773122154,3.4255377577630735e+18,0.9,0.05440261646060941,0.8466666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061010532424144.0,92.543881,24.403996,61010532424144.0,92.54389300000001,24.403997,0.76,0.039504662558121455,92.54388700000001,24.403996499999998,3.4262916447844787e+18,92.54389,24.403979999999997,0.9,0.06020870916035717,92.54388775000001,24.403992374999994,92.54389144375,24.40398160981,3.4262916447844787e+18,1.0,0.04060251116311694,0.8866666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061011152414015.0,92.54646600000001,24.233776000000002,61011162414016.0,92.546481,24.233767,0.87,0.05894470676708067,92.5464735,24.233771500000003,3.425537345446224e+18,92.54648,24.23376,0.9,0.046575404295032256,92.546475125,24.233768625000003,92.54648136193,24.2337612577,3.425537345446224e+18,1.0,0.03350568122328604,0.9233333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061011172413277.0,92.54659699999999,24.224366,61011182413277.0,92.54658,24.224358,0.64,0.06280379398763324,92.5465885,24.224362,3.425537276726748e+18,92.54656999999999,24.22435,0.9,0.0745322195936554,92.546583875,24.224359,92.546567094,24.224347364699998,3.425537276726748e+18,1.0,0.06920742362263492,0.8466666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061012592433231.0,92.55255600000001,24.55646,61012602433231.0,92.552483,24.556420000000003,0.66,0.27905467091755937,92.5525195,24.556440000000002,3.426302532525101e+18,92.55249,24.5564,0.9,0.17339692094639725,92.55251212499999,24.55643,92.55248653670999,24.556401838049997,3.426302532525101e+18,0.9,0.13152419238834978,0.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061014192432303.0,92.559122,24.541669,61014192432303.0,92.559143,24.541736,0.89,0.25081225102492033,92.5591325,24.5417025,,,,,,92.55913249999999,24.5417025,92.55914808094,24.54171517963,3.4262995818840115e+18,0.9,0.06846218695635964,0.895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061023512414574.0,92.59795600000001,24.249325,61023512414575.0,92.597975,24.249302,0.74,0.10365913278536219,92.59796550000002,24.2493135,3.425534493587924e+18,92.59796,24.2493,0.9,0.05184467509339316,92.59796412500002,24.249310125,92.5979622395,24.24929601413,3.425534493587924e+18,1.0,0.0511747418131115,0.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061027242407375.0,92.61346,24.127162,61027242407376.0,92.613502,24.127102,0.81,0.25631541541851405,92.61348100000001,24.127132,3.4255093766192036e+18,92.61349,24.1271,0.9,0.11893443168564052,92.61348325000002,24.127124,92.61349011281,24.12710117756,3.4255093766192036e+18,0.9,0.08519858095294663,0.87
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061031502411110.0,92.631213,24.186429,61031502411111.0,92.63124300000001,24.186427,0.62,0.09878220161934594,92.63122800000001,24.186428,3.425533290997088e+18,92.63123,24.186420000000002,0.9,0.029539433836747717,92.6312285,24.186425999999997,92.63123023272,24.18642413162,3.425533290997088e+18,1.0,0.00881021868089625,0.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061031862410047.0,92.632724,24.167991,61031862410047.0,92.632765,24.167983,0.73,0.13770797564877693,92.6327445,24.167987,3.4255329817594476e+18,92.63275,24.16798,0.9,0.031005911602958985,92.632745875,24.16798525,92.63275195585,24.167979843439998,3.4255329817594476e+18,1.0,0.027887714532071877,0.8766666666666666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061034692409035.0,92.644481,24.150945999999998,61034692409035.0,92.64454,24.150978,0.51,0.22546147286725435,92.6445105,24.150962,3.4255329130399734e+18,92.64453,24.15098,0.9,0.09111607179682174,92.644515375,24.150966500000003,92.64452716353,24.15097802658,3.4255329130399734e+18,1.0,0.05675778201121516,0.8033333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061036612413418.0,92.65254,24.228301000000002,61036622413419.0,92.652567,24.228302,0.85,0.08871145902323388,92.65255350000001,24.2283015,,,,,,92.65255350000001,24.2283015,,,,,,0.85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061037352404330.0,92.65564,24.075882,61037352404331.0,92.655621,24.075848,0.56,0.13741075173312436,92.6556305,24.075865,3.425497281991301e+18,92.65561,24.07585,0.9,0.08634839163366526,92.655625375,24.075861250000003,92.65561306111,24.07585171669,3.425497281991301e+18,1.0,0.053065678527062995,0.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60956532434204.0,92.485528,24.572322,,,92.485528,24.572322,,,,,,92.485528,24.572322,92.48552461193,24.572298252,3.426297726458146e+18,1.0,0.0862094041142308,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60837892431455.0,92.15788,24.529311,,,92.15788,24.529311,3.426287796493436e+18,92.15789000000001,24.5293,0.9,0.05138857606707127,92.15788333333334,24.529307333333332,92.15789138665001,24.529300086160003,3.426287796493436e+18,0.9,0.03709905819592345,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60857742413480.0,92.24059799999999,24.230003,,,92.24059799999999,24.230003,3.4262644662315407e+18,92.2406,24.22999,0.9,0.04725831844015035,92.24059866666666,24.22999866666667,92.24059752442,24.229986727070003,3.4262644662315407e+18,1.0,0.0431458074179391,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60843072423429.0,92.179454,24.395251000000002,,,92.179454,24.395251000000002,3.426282814331796e+18,92.17945,24.39524,0.9,0.041715055688804396,92.17945266666668,24.395247333333334,92.17944967125,24.39523754626,3.426282814331796e+18,1.0,0.03657654534839204,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60753702429499.0,91.97374599999999,24.497181,,,91.97374599999999,24.497181,3.426286555244989e+18,91.97375,24.49718,0.9,0.013589256830506267,91.97374733333334,24.49718066666667,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60743632417430.0,91.931799,24.295284,,,91.931799,24.295284,3.4262768700968274e+18,91.9318,24.295270000000002,0.9,0.05050669363270785,91.93179933333333,24.295279333333337,91.93179976809999,24.295273472239998,3.4262768700968274e+18,1.0,0.021148104669270328,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60906022431557.0,92.27509,24.532135,,,92.27509,24.532135,,,,,,92.27509,24.532135,92.27510031381,24.53212122238,3.4263074502637445e+18,1.0,0.06000878703998157,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60931072429301.0,92.379447,24.4917,1.0,,92.379447,24.4917,,,,,,92.379447,24.4917,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60853032428446.0,92.220972,24.479044000000002,1.0,,92.220972,24.479044000000002,,,,,,92.220972,24.479044000000002,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60921142415101.0,92.338095,24.252803,1.0,,92.338095,24.252803,,,,,,92.338095,24.252803,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60830542428574.0,92.127236,24.482612,1.0,,92.127236,24.482612,,,,,,92.127236,24.482612,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60805182422418.0,92.02157199999999,24.378272,1.0,,92.02157199999999,24.378272,,,,,,92.02157199999999,24.378272,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60938322423233.0,92.409685,24.389803,1.0,,92.409685,24.389803,,,,,,92.409685,24.389803,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60846242415135.0,92.192652,24.253757999999998,1.0,,92.192652,24.253757999999998,,,,,,92.192652,24.253757999999998,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60904552423360.0,92.26897199999999,24.39333,1.0,,92.26897199999999,24.39333,,,,,,92.26897199999999,24.39333,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60817482422001.0,92.07285,24.366681,1.0,,92.07285,24.366681,,,,,,92.07285,24.366681,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60842162414467.0,92.175678,24.246311,1.0,,92.175678,24.246311,,,,,,92.175678,24.246311,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60803462414376.0,92.014404,24.243766,1.0,,92.014404,24.243766,,,,,,92.014404,24.243766,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60952352402211.0,92.46813399999999,24.039182,1.0,,92.46813399999999,24.039182,,,,,,92.46813399999999,24.039182,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60803142429113.0,92.013091,24.486465,1.0,,92.013091,24.486465,,,,,,92.013091,24.486465,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60915042414050.0,92.31267199999999,24.234728,1.0,,92.31267199999999,24.234728,,,,,,92.31267199999999,24.234728,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60840692439225.0,92.169554,24.656245000000002,1.0,,92.169554,24.656245000000002,,,,,,92.169554,24.656245000000002,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60822742421482.0,92.09474,24.363397,1.0,,92.09474,24.363397,,,,,,92.09474,24.363397,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60919002419211.0,92.329177,24.322541,1.0,,92.329177,24.322541,,,,,,92.329177,24.322541,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60933122432533.0,92.38798100000001,24.548133,1.0,,92.38798100000001,24.548133,,,,,,92.38798100000001,24.548133,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60843122418510.0,92.179687,24.314161,1.0,,92.179687,24.314161,,,,,,92.179687,24.314161,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60919842420255.0,92.33265,24.340429,0.99,,92.33265,24.340429,,,,,,92.33265,24.340429,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61024712411380.0,92.602948,24.193882000000002,0.99,,92.602948,24.193882000000002,,,,,,92.602948,24.193882000000002,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60840712423399.0,92.169614,24.394408,0.99,,92.169614,24.394408,,,,,,92.169614,24.394408,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60739462424324.0,91.914437,24.409010000000002,0.99,,91.914437,24.409010000000002,,,,,,91.914437,24.409010000000002,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60937632426538.0,92.406808,24.448284,0.99,,92.406808,24.448284,,,,,,92.406808,24.448284,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60807602402508.0,92.031655,24.047445,0.99,,92.031655,24.047445,,,,,,92.031655,24.047445,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60931762427325.0,92.382335,24.459032,0.99,,92.382335,24.459032,,,,,,92.382335,24.459032,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61023192408152.0,92.596637,24.137549,0.99,,92.596637,24.137549,,,,,,92.596637,24.137549,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60906622422495.0,92.277591,24.380426,0.99,,92.277591,24.380426,,,,,,92.277591,24.380426,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60845262415306.0,92.188601,24.258505,0.99,,92.188601,24.258505,,,,,,92.188601,24.258505,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60925942423254.0,92.35808,24.390386,0.99,,92.35808,24.390386,,,,,,92.35808,24.390386,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61004322411180.0,92.51798199999999,24.18834,0.99,,92.51798199999999,24.18834,,,,,,92.51798199999999,24.18834,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60759752436070.0,91.99895500000001,24.601931,0.99,,91.99895500000001,24.601931,3.426335895829504e+18,91.99896,24.60192,0.9,0.042848639358261914,91.99895666666667,24.601927333333332,,,,,,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60938342423469.0,92.40975999999999,24.396369,0.99,,92.40975999999999,24.396369,,,,,,92.40975999999999,24.396369,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60919782414555.0,92.332411,24.248742,0.99,,92.332411,24.248742,,,,,,92.332411,24.248742,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60827612418109.0,92.115026,24.30302,0.99,,92.115026,24.30302,,,,,,92.115026,24.30302,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60839842412356.0,92.166001,24.209897,0.99,,92.166001,24.209897,,,,,,92.166001,24.209897,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60934392423453.0,92.393298,24.39591,0.99,,92.393298,24.39591,,,,,,92.393298,24.39591,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60808182409214.0,92.034093,24.15594,0.99,,92.034093,24.15594,,,,,,92.034093,24.15594,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60908902413062.0,92.287077,24.218384,0.99,,92.287077,24.218384,,,,,,92.287077,24.218384,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61026322417297.0,92.609672,24.29158,0.99,,92.609672,24.29158,,,,,,92.609672,24.29158,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60812402421318.0,92.051662,24.358835,0.99,,92.051662,24.358835,,,,,,92.051662,24.358835,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60850862421453.0,92.211903,24.362579999999998,0.99,,92.211903,24.362579999999998,,,,,,92.211903,24.362579999999998,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60830042439586.0,92.12516,24.666272,0.99,,92.12516,24.666272,3.426359913286765e+18,92.12516,24.66626,0.9,0.04319999998670183,92.12516,24.666268000000002,,,,,,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60808632418528.0,92.035969,24.314655,0.99,,92.035969,24.314655,,,,,,92.035969,24.314655,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60826722412264.0,92.11132099999999,24.207324,0.99,,92.11132099999999,24.207324,,,,,,92.11132099999999,24.207324,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60813272413047.0,92.055305,24.217983,0.99,,92.055305,24.217983,,,,,,92.055305,24.217983,,,,,,0.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60841382413132.0,92.172414,24.220343,0.98,,92.172414,24.220343,,,,,,92.172414,24.220343,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60852062419596.0,92.216926,24.333220999999998,0.98,,92.216926,24.333220999999998,,,,,,92.216926,24.333220999999998,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60833322415048.0,92.138821,24.251321,0.98,,92.138821,24.251321,,,,,,92.138821,24.251321,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61036692404268.0,92.652861,24.074114,0.98,,92.652861,24.074114,,,,,,92.652861,24.074114,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60836022425522.0,92.150067,24.431168,0.98,,92.150067,24.431168,,,,,,92.150067,24.431168,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60853902424149.0,92.224588,24.404137,0.98,,92.224588,24.404137,,,,,,92.224588,24.404137,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60908812435349.0,92.286713,24.593033,0.98,,92.286713,24.593033,,,,,,92.286713,24.593033,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61017312418035.0,92.57214300000001,24.300964,0.98,,92.57214300000001,24.300964,3.4255382001453097e+18,92.57214,24.30096,0.9,0.017442655744083317,92.572142,24.300962666666667,,,,,,0.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60903042410366.0,92.262658,24.176842,0.98,,92.262658,24.176842,,,,,,92.262658,24.176842,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60848902423193.0,92.203761,24.388704999999998,0.98,,92.203761,24.388704999999998,,,,,,92.203761,24.388704999999998,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60729622426158.0,91.873437,24.437708999999998,0.98,,91.873437,24.437708999999998,,,,,,91.873437,24.437708999999998,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60944142409192.0,92.433901,24.155327,0.98,,92.433901,24.155327,,,,,,92.433901,24.155327,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60800532421154.0,92.00219399999999,24.354267999999998,0.98,,92.00219399999999,24.354267999999998,,,,,,92.00219399999999,24.354267999999998,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60744702429541.0,91.93624100000001,24.498355,0.98,,91.93624100000001,24.498355,,,,,,91.93624100000001,24.498355,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60934652427069.0,92.39438,24.451926999999998,0.98,,92.39438,24.451926999999998,,,,,,92.39438,24.451926999999998,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60842282423222.0,92.17616,24.389499,0.98,,92.17616,24.389499,,,,,,92.17616,24.389499,,,,,,0.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60951952349578.0,92.466441,23.832722,0.98,,92.466441,23.832722,,,,,,92.466441,23.832722,,,,,,0.98
