_RAJ2000,_DEJ2000,Source,Cluster,RA_ICRS,DE_ICRS,Gmag,plx,e_plx,_RA.icrs,_DE.icrs,RAJ2000_epoch2000,DEJ2000_epoch2000
67.16606,15.87079,3312744219987686144,Hyades  ,67.16606,15.87079,3.307,20.879,0.324,67.16606,15.87079,67.1656022796287,15.870867390804973
67.04581,16.4708,3312921378798754304,Hyades  ,67.04581,16.4708,10.502,23.58,0.047,67.04581,16.4708,67.04529655413452,16.47093927798343
65.6654,18.26918,47485609397541632,Hyades  ,65.6654,18.26918,12.087,23.997,0.023,65.6654,18.26918,65.66483855226055,18.26933069226337
64.50816999999999,18.25667,47620265212420096,Hyades  ,64.50816999999999,18.25667,7.355,21.583000000000002,0.016,64.50816999999999,18.25667,64.50764880745426,18.256808684822712
65.38495,18.41744,47541100375011968,Hyades  ,65.38495,18.41744,6.684,20.671999999999997,0.042,65.38495,18.41744,65.38445151927647,18.41758368326237
61.93055,16.51868,45567511362945152,Hyades  ,61.93055,16.51868,9.599,21.479,0.013999999999999999,61.93055,16.51868,61.92999538384862,16.518790221615202
63.09125,16.25081,45679386670867584,Hyades  ,63.09125,16.25081,12.684000000000001,28.002,0.033,63.09125,16.25081,63.090559960125006,16.250950726696445
61.567730000000005,15.698039999999999,45367056650753280,Hyades  ,61.567730000000005,15.698039999999999,7.693,21.003,0.021,61.567730000000005,15.698039999999999,61.567199089775954,15.698120727076896
61.0454,15.80601,45404199528067200,Hyades  ,61.0454,15.80601,16.304000000000002,21.775,0.087,61.0454,15.80601,61.044833241737344,15.806097387272887
62.48874,16.37814,45506454107945344,Hyades  ,62.48874,16.37814,15.554,28.771,0.111,62.48874,16.37814,62.48802624049747,16.378265825485094
74.02585,21.89781,3412374060957023232,Hyades  ,74.02585,21.89781,16.192999999999998,17.078,0.034,74.02585,21.89781,74.02553732993749,21.897979532263832
73.99613000000001,21.66667,3412331901556818048,Hyades  ,73.99613000000001,21.66667,18.766,20.442,0.134,73.99613000000001,21.66667,73.99576833296472,21.66685866238225
74.36251999999999,22.01735,3412367287795107712,Hyades  ,74.36251999999999,22.01735,16.414,18.250999999999998,0.077,74.36251999999999,22.01735,74.36219792751334,22.01751493309118
78.87819,17.43158,3395180718459278464,Hyades  ,78.87819,17.43158,15.966,17.776,0.035,78.87819,17.43158,78.87793458578237,17.431705202275662
78.71419,17.787029999999998,3395264423077925632,Hyades  ,78.71419,17.787029999999998,13.5,17.570999999999998,0.038,78.71419,17.787029999999998,78.71394707532605,17.787146664800595
67.8716,17.71852,3314150048683152896,Hyades  ,67.8716,17.71852,11.183,22.271,0.031,67.8716,17.71852,67.87112515034707,17.718660599254612
65.73421,17.54239,3314024566918614528,Hyades  ,65.73421,17.54239,3.4160000000000004,19.422,0.08199999999999999,65.73421,17.54239,65.73375431738971,17.542515546427712
66.35478,17.915210000000002,3314063908819076352,Hyades  ,66.35478,17.915210000000002,10.607999999999999,21.340999999999998,0.024,66.35478,17.915210000000002,66.35428035004772,17.915349719196218
68.09948,17.75059,3314232855652895104,Hyades  ,68.09948,17.75059,13.362,23.245,0.013000000000000001,68.09948,17.75059,68.0989869169686,17.75074271194905
66.07108000000001,18.00279,3314079508140198528,Hyades  ,66.07108000000001,18.00279,9.645,21.428,0.026000000000000002,66.07108000000001,18.00279,66.07058229470351,18.002921045390607
67.37694,17.86303,3314212068010812032,Hyades  ,67.37694,17.86303,6.78,21.316,0.032,67.37694,17.86303,67.37646055058681,17.863165411080942
68.03365,17.66435,3314137846679343872,Hyades  ,68.03365,17.66435,14.009,20.932,0.011000000000000001,68.03365,17.66435,68.03320036537143,17.66447984220168
67.38218,17.89304,3314213025787054592,Hyades  ,67.38218,17.89304,8.731,21.844,0.017,67.38218,17.89304,67.38169298883798,17.893183634798103
67.20173,17.28535,3314109916508904064,Hyades  ,67.20173,17.28535,7.686,21.476,0.045,67.20173,17.28535,67.20124298077214,17.285468367045016
70.44532,4.43674,3281410509417809152,Hyades  ,70.44532,4.43674,12.925999999999998,23.594,0.019,70.44532,4.43674,70.4448595718985,4.436693640984481
71.57871,3.63639,3281064262038614912,Hyades  ,71.57871,3.63639,10.390999999999998,22.138,0.01,71.57871,3.63639,71.57830669718612,3.6363367085206697
72.82891,25.94229,153453550785049984,Hyades  ,72.82891,25.94229,15.614,20.803,0.031,72.82891,25.94229,72.82850297615349,25.942534567177486
72.09392,20.86188,3411856775094435968,Hyades  ,72.09392,20.86188,17.253,18.03,0.06,72.09392,20.86188,72.09356557617609,20.862035916987058
72.1243,20.44591,3411781729134007424,Hyades  ,72.1243,20.44591,16.066,16.255,0.044000000000000004,72.1243,20.44591,72.12398267060642,20.44606069126696
73.8122,21.363889999999998,3411758128287351808,Hyades  ,73.8122,21.363889999999998,15.267999999999999,16.754,0.005,73.8122,21.363889999999998,73.81190010177879,21.364048300242807
72.56987,20.625629999999997,3411811317161811328,Hyades  ,72.56987,20.625629999999997,13.155,22.08,0.02,72.56987,20.625629999999997,72.56945790269788,20.625823720383128
70.1379,18.028270000000003,3409356726172456960,Hyades  ,70.1379,18.028270000000003,16.067,16.748,0.045,70.1379,18.028270000000003,70.13756382963618,18.028375616650226
75.77426,21.589779999999998,3409207536188836352,Hyades  ,75.77426,21.589779999999998,4.555,18.572,0.067,75.77426,21.589779999999998,75.77393984453876,21.58996268641408
70.57881,17.693839999999998,3409290995993067648,Hyades  ,70.57881,17.693839999999998,13.782,19.374000000000002,0.021,70.57881,17.693839999999998,70.5784234966788,17.693967564389972
71.11854,17.85298,3409379060002199168,Hyades  ,71.11854,17.85298,14.569,17.067,0.006999999999999999,71.11854,17.85298,71.11821027340005,17.85309077594956
77.21495,14.25305,3391904178104504704,Hyades  ,77.21495,14.25305,16.893,25.633000000000003,0.055,77.21495,14.25305,77.21455707433742,14.253174350184882
54.780559999999994,20.42391,57406365376348928,Hyades  ,54.780559999999994,20.42391,13.629000000000001,28.061999999999998,0.016,54.780559999999994,20.42391,54.779705386553566,20.42408496425216
67.03373,7.9457699999999996,3287167277423046272,Hyades  ,67.03373,7.9457699999999996,13.773,19.809,0.021,67.03373,7.9457699999999996,67.03330144028102,7.94576801755864
66.32119,8.06775,3287041726938931968,Hyades  ,66.32119,8.06775,13.44,28.855,0.046,66.32119,8.06775,66.32054970907676,8.067738889638193
75.88646999999999,18.14773,3407113241415669120,Hyades  ,75.88646999999999,18.14773,15.802,19.819000000000003,0.085,75.88646999999999,18.14773,75.88615826684298,18.147881707525737
76.57525,17.81628,3407121831350730112,Hyades  ,76.57525,17.81628,8.62,18.6,0.004,76.57525,17.81628,76.57495502845589,17.8164165060206
71.85126,22.66333,3413082661841179520,Hyades  ,71.85126,22.66333,16.339000000000002,19.314,0.039,71.85126,22.66333,71.85088275565454,22.663510656617852
71.97558000000001,7.3707199999999995,3288997483247358592,Hyades  ,71.97558000000001,7.3707199999999995,15.193,17.385,0.019,71.97558000000001,7.3707199999999995,71.9752567348955,7.370713116884426
71.53872,6.75007,3288876846205650816,Hyades  ,71.53872,6.75007,13.589,22.491,0.025,71.53872,6.75007,71.53830421617536,6.7500618977818565
71.82758000000001,6.4532300000000005,3288784006192725248,Hyades  ,71.82758000000001,6.4532300000000005,10.689,24.647,0.022000000000000002,71.82758000000001,6.4532300000000005,71.8271198897748,6.453207027561474
65.96179000000001,9.20539,3299573475139651584,Hyades  ,65.96179000000001,9.20539,11.814,22.276,0.022000000000000002,65.96179000000001,9.20539,65.96128864369514,9.20541588399079
71.10805,11.14607,3294081521934473216,Hyades  ,71.10805,11.14607,5.311,22.304000000000002,0.11,71.10805,11.14607,71.1076189780934,11.146138247803302
70.25765,10.9944,3294248609046258048,Hyades  ,70.25765,10.9944,13.864,20.257,0.015,70.25765,10.9944,70.2572494139051,10.994444189601701
59.8615,23.38526,65502206932420224,Hyades  ,59.8615,23.38526,14.677,22.398000000000003,0.013999999999999999,59.8615,23.38526,59.860874807880315,23.38544627627107
60.913230000000006,19.45487,50327297200978176,Hyades  ,60.913230000000006,19.45487,9.775,20.811,0.032,60.913230000000006,19.45487,60.912670059496,19.455012140493032
61.357519999999994,19.44201,50298125783225088,Hyades  ,61.357519999999994,19.44201,10.834000000000001,21.144000000000002,0.013000000000000001,61.357519999999994,19.44201,61.356960400425244,19.442151762416465
61.05386,18.99561,50248991357476736,Hyades  ,61.05386,18.99561,15.07,18.721,0.023,61.05386,18.99561,61.05335975087915,18.995726081942642
60.0655,19.41,50427387118457984,Hyades  ,60.0655,19.41,14.704,20.853,0.052000000000000005,60.0655,19.41,60.06493269592154,19.410147823903703
60.912380000000006,19.45584,50327361624037120,Hyades  ,60.912380000000006,19.45584,14.796,20.755,0.179,60.912380000000006,19.45584,60.911814221421935,19.45595714234021
68.96715999999999,19.7957,3410787568757738752,Hyades  ,68.96715999999999,19.7957,13.833,20.857,0.14300000000000002,68.96715999999999,19.7957,68.96672591902377,19.79586791225307
70.25858000000001,19.90922,3410944730200538496,Hyades  ,70.25858000000001,19.90922,16.21,24.439,0.052000000000000005,70.25858000000001,19.90922,70.25808708139778,19.909409892614644
68.80695,20.13349,3410856112139584000,Hyades  ,68.80695,20.13349,17.765,21.93,0.092,68.80695,20.13349,68.80648388432874,20.133671816133088
70.6166,0.72725,3230836376154368384,Hyades  ,70.6166,0.72725,17.299,21.166999999999998,0.13,70.6166,0.72725,70.61618966243859,0.7271604152127349
70.55226,14.1475,3308433069254919424,Hyades  ,70.55226,14.1475,15.037,20.023,0.032,70.55226,14.1475,70.55186696425228,14.147595596515849
71.81604,13.55727,3308470968047333120,Hyades  ,71.81604,13.55727,16.178,20.338,0.027000000000000003,71.81604,13.55727,71.81566350016655,13.557343861542213
71.81616,13.55666,3308470968047333248,Hyades  ,71.81616,13.55666,16.146,20.27,0.063,71.81616,13.55666,71.81577067991988,13.556734074809208
70.36633,14.076020000000002,3308428877366857728,Hyades  ,70.36633,14.076020000000002,12.337,21.239,0.16699999999999998,70.36633,14.076020000000002,70.3659094900178,14.076123640508756
72.29439,13.81135,3308501926171656832,Hyades  ,72.29439,13.81135,14.307,21.971,0.055999999999999994,72.29439,13.81135,72.29399544902232,13.811445433839488
81.30011999999999,16.51645,3391170490315215104,Hyades  ,81.30011999999999,16.51645,15.415,19.185,0.040999999999999995,81.30011999999999,16.51645,81.29988089168197,16.516572277363267
59.55956,21.05099,51497418090942720,Hyades  ,59.55956,21.05099,15.83,21.518,0.086,59.55956,21.05099,59.55896320784396,21.051132215468236
58.08725,20.47796,51534045572176896,Hyades  ,58.08725,20.47796,16.500999999999998,23.811999999999998,0.026000000000000002,58.08725,20.47796,58.086565272043046,20.47811544338734
65.99831,11.383,3306849703791332864,Hyades  ,65.99831,11.383,13.94,17.195999999999998,0.013999999999999999,65.99831,11.383,65.99792931570704,11.383030951161876
66.94246,11.736369999999999,3306922958753764992,Hyades  ,66.94246,11.736369999999999,7.357,22.031,0.011000000000000001,66.94246,11.736369999999999,66.9419773366571,11.736418991380734
65.33283,12.04386,3307131900322333312,Hyades  ,65.33283,12.04386,14.700999999999999,21.081,0.042,65.33283,12.04386,65.33234661945238,12.043902971470391
68.43778,12.71115,3306722607119077120,Hyades  ,68.43778,12.71115,14.262,21.128,0.023,68.43778,12.71115,68.43734471551905,12.711210057397905
65.60755,11.30567,3306856541379219456,Hyades  ,65.60755,11.30567,9.353,23.886,0.066,65.60755,11.30567,65.6070148842846,11.305723718743966
61.85266,10.74058,3303530209469039616,Hyades  ,61.85266,10.74058,16.24,21.272,0.042,61.85266,10.74058,61.852131975511256,10.740616683795574
63.20865,11.246189999999999,3303984513928122752,Hyades  ,63.20865,11.246189999999999,15.497,24.91,0.046,63.20865,11.246189999999999,63.2080419866814,11.246240191625462
75.77986999999999,19.01783,3407518510233429248,Hyades  ,75.77986999999999,19.01783,11.212,18.738,0.008,75.77986999999999,19.01783,75.77956163485888,19.01797894113525
68.46961999999999,14.85077,3309420014084185600,Hyades  ,68.46961999999999,14.85077,15.225,21.892,0.062,68.46961999999999,14.85077,68.46916448489499,14.850875077441136
71.5221,15.889879999999998,3405865089559635968,Hyades  ,71.5221,15.889879999999998,15.115,18.156,0.046,71.5221,15.889879999999998,71.52175395613092,15.889993235869408
68.52255,14.217479999999998,3309336867813205760,Hyades  ,68.52255,14.217479999999998,11.633,18.227,0.012,68.52255,14.217479999999998,68.5221717157703,14.217552340188515
68.588,14.8547,3309513270709857920,Hyades  ,68.588,14.8547,16.065,16.065,0.17300000000000001,68.588,14.8547,68.5876716616919,14.854767044036914
68.46262,14.844320000000002,3309419984020071552,Hyades  ,68.46262,14.844320000000002,4.545,21.691999999999997,0.21899999999999997,68.46262,14.844320000000002,68.46216402095001,14.84442679794659
70.43859,14.899410000000001,3309611539560293632,Hyades  ,70.43859,14.899410000000001,19.564,22.079,0.132,70.43859,14.899410000000001,70.43815115666824,14.899504363285006
58.143840000000004,11.26075,36629890579758592,Hyades  ,58.143840000000004,11.26075,12.626,28.593000000000004,0.012,58.143840000000004,11.26075,58.14306502050153,11.260787574826546
50.6327,28.97455,119219294181874048,Hyades  ,50.6327,28.97455,13.857999999999999,20.868000000000002,0.015,50.6327,28.97455,50.63197316433993,28.974743422074734
72.49202,27.209909999999997,154422804645274368,Hyades  ,72.49202,27.209909999999997,14.126,24.183000000000003,0.024,72.49202,27.209909999999997,72.4915323974715,27.210225853738326
69.31108,11.324069999999999,3306247446297683072,Hyades  ,69.31108,11.324069999999999,14.675,19.324,0.028999999999999998,69.31108,11.324069999999999,69.31068267060608,11.32411182875654
67.81617,10.704239999999999,3305860933600191872,Hyades  ,67.81617,10.704239999999999,13.630999999999998,21.596,0.069,67.81617,10.704239999999999,67.81572099908496,10.704285316472532
67.73867,10.751719999999999,3305871825637254912,Hyades  ,67.73867,10.751719999999999,6.905,21.488000000000003,0.028999999999999998,67.73867,10.751719999999999,67.738214155136,10.751767437094824
67.81548000000001,10.703330000000001,3305860933598991104,Hyades  ,67.81548000000001,10.703330000000001,17.622,21.444000000000003,0.12,67.81548000000001,10.703330000000001,67.81501939142026,10.703376843242008
67.83202,10.923739999999999,3305881652522411520,Hyades  ,67.83202,10.923739999999999,14.884,23.154,0.054000000000000006,67.83202,10.923739999999999,67.83151219663284,10.92377619504833
66.18385,10.772,3306016372760404992,Hyades  ,66.18385,10.772,12.99,20.435,0.027999999999999997,66.18385,10.772,66.18339783805753,10.772042769482391
65.47175,24.240289999999998,149476479789791488,Hyades  ,65.47175,24.240289999999998,13.665,20.464000000000002,0.07,65.47175,24.240289999999998,65.47124783008671,24.240487255361124
65.87711,24.40522,149313099234711680,Hyades  ,65.87711,24.40522,7.05,18.182000000000002,0.002,65.87711,24.40522,65.87666816380396,24.40540913584316
65.25316,24.51861,149543000243089024,Hyades  ,65.25316,24.51861,13.585999999999999,20.320999999999998,0.017,65.25316,24.51861,65.25265928085136,24.51882417890711
66.76357,24.10417,149327461604162688,Hyades  ,66.76357,24.10417,14.620999999999999,21.204,0.034,66.76357,24.10417,66.76307955160479,24.10437739885387
70.37029,12.00928,3295883999449691264,Hyades  ,70.37029,12.00928,12.023,21.185,0.011000000000000001,70.37029,12.00928,70.36987296231298,12.009342911379076
70.51931,11.92042,3295878703753707136,Hyades  ,70.51931,11.92042,12.467,19.02,0.024,70.51931,11.92042,70.51893371874877,11.920467137660284
71.72077,12.88377,3296045077903829888,Hyades  ,71.72077,12.88377,13.831,20.635,0.027999999999999997,71.72077,12.88377,71.72037896442625,12.883854039134869
70.85358000000001,24.29645,147232651433766528,Hyades  ,70.85358000000001,24.29645,12.921,20.514,0.033,70.85358000000001,24.29645,70.85315155727814,24.29667306822455
71.68808,24.61091,147258180719392512,Hyades  ,71.68808,24.61091,16.848,23.857,0.04,71.68808,24.61091,71.6876043278356,24.61117504735063
71.78768000000001,20.8821,3412605297699792512,Hyades  ,71.78768000000001,20.8821,9.477,23.64,0.032,71.78768000000001,20.8821,71.7872241336696,20.882312841581946
62.433069999999994,31.929909999999996,169163647804297216,Hyades  ,62.433069999999994,31.929909999999996,17.395,23.622,0.036000000000000004,62.433069999999994,31.929909999999996,62.43240616710376,31.930244895421193
70.62666,20.45301,3411031385460853248,Hyades  ,70.62666,20.45301,12.155,20.41,0.031,70.62666,20.45301,70.62625239646664,20.453174395087608
70.74407,20.604670000000002,3411128795318922496,Hyades  ,70.74407,20.604670000000002,13.790999999999999,19.412,0.055999999999999994,70.74407,20.604670000000002,70.74369013290396,20.60483484482485
79.06628,9.44658,3338650225766660992,Hyades  ,79.06628,9.44658,14.274000000000001,18.57,0.028999999999999998,79.06628,9.44658,79.06602232992823,9.446609935521167
68.02051999999999,5.410069999999999,3285426613077584384,Hyades  ,68.02051999999999,5.410069999999999,6.251,23.072,0.034,68.02051999999999,5.410069999999999,68.02003432288737,5.410041915160571
71.9825,25.57953,147469115153030528,Hyades  ,71.9825,25.57953,13.517000000000001,19.63,0.006999999999999999,71.9825,25.57953,71.98211200448974,25.57975845644073
69.2263,24.49873,147710938992084096,Hyades  ,69.2263,24.49873,15.709000000000001,17.467,0.057,69.2263,24.49873,69.22592452478938,24.49891116028942
65.05455,19.23333,48203487411427456,Hyades  ,65.05455,19.23333,7.312,21.664,0.037000000000000005,65.05455,19.23333,65.05402786276632,19.23347864774983
65.45714,19.48556,48190739948429184,Hyades  ,65.45714,19.48556,16.667,25.809,0.21899999999999997,65.45714,19.48556,65.45652601138356,19.485724010812774
67.15554,19.74053,48061409893621248,Hyades  ,67.15554,19.74053,8.43,20.665,0.04,67.15554,19.74053,67.15506652159594,19.74068963814759
62.67706,18.42312,46975436002187136,Hyades  ,62.67706,18.42312,6.487,21.264,0.044000000000000004,62.67706,18.42312,62.67651247716618,18.423254013031087
65.22014,13.864370000000001,3310615565476268032,Hyades  ,65.22014,13.864370000000001,6.0329999999999995,20.965,0.092,65.22014,13.864370000000001,65.21966803173267,13.864427266562275
65.84973000000001,14.42785,3311038666998173184,Hyades  ,65.84973000000001,14.42785,13.577,20.32,0.11900000000000001,65.84973000000001,14.42785,65.84926631147952,14.427951022988855
66.94643,14.417670000000001,3310903740601986432,Hyades  ,66.94643,14.417670000000001,9.212,20.250999999999998,0.004,66.94643,14.417670000000001,66.9459806206532,14.41774992388314
64.8345,14.31635,3310702770492165120,Hyades  ,64.8345,14.31635,11.991,20.738000000000003,0.015,64.8345,14.31635,64.83401810998124,14.316427000785673
66.13186,13.92855,3310814886318365568,Hyades  ,66.13186,13.92855,15.115,22.041,0.032,66.13186,13.92855,66.1313601415752,13.928629815734796
65.97723,14.05202,3310820624394671488,Hyades  ,65.97723,14.05202,10.362,23.105999999999998,0.028999999999999998,65.97723,14.05202,65.97671876593441,14.052104337289887
65.51516,14.077110000000001,3311000119668435200,Hyades  ,65.51516,14.077110000000001,5.63,21.945,0.063,65.51516,14.077110000000001,65.51465897292968,14.07719922832178
64.44921,13.661710000000001,3310640648085373824,Hyades  ,64.44921,13.661710000000001,11.77,21.052,0.036000000000000004,64.44921,13.661710000000001,64.44872499189317,13.661779720157169
64.6965,13.366229999999998,3310569798304869888,Hyades  ,64.6965,13.366229999999998,11.27,21.73,0.034,64.6965,13.366229999999998,64.6959861707656,13.366309576891053
65.39544000000001,14.40971,3311024789960504576,Hyades  ,65.39544000000001,14.40971,6.482,20.465999999999998,0.03,65.39544000000001,14.40971,65.39497919978524,14.409790556224713
64.99095,14.035120000000001,3310634944368705664,Hyades  ,64.99095,14.035120000000001,5.497000000000001,22.009,0.013000000000000001,64.99095,14.035120000000001,64.99043564553335,14.035205411675088
66.85087,14.118570000000002,3310857011357831936,Hyades  ,66.85087,14.118570000000002,14.492,22.340999999999998,0.069,66.85087,14.118570000000002,66.85039133729275,14.118652220541565
65.39668,14.695160000000001,3311102820926310784,Hyades  ,65.39668,14.695160000000001,14.314,20.333,0.026000000000000002,65.39668,14.695160000000001,65.39620573576966,14.69524197709764
72.14622,18.72891,3409827214070099840,Hyades  ,72.14622,18.72891,14.742,20.54,0.026000000000000002,72.14622,18.72891,72.14582041613518,18.729056574962573
71.56393,18.77463,3409867964719693824,Hyades  ,71.56393,18.77463,14.276,22.998,0.153,71.56393,18.77463,71.56348861707492,18.774824524823828
72.67914,19.30405,3409968703177094656,Hyades  ,72.67914,19.30405,15.481,20.859,0.055,72.67914,19.30405,72.67875016272828,19.304218324682232
71.54063000000001,18.95761,3409875592581586944,Hyades  ,71.54063000000001,18.95761,17.695999999999998,20.395,0.08800000000000001,71.54063000000001,18.95761,71.54023930586824,18.957769452353613
71.98696,19.02456,3409855590918757760,Hyades  ,71.98696,19.02456,13.187999999999999,18.349,0.081,71.98696,19.02456,71.9865975607192,19.0247058024885
72.36833,19.27722,3409959567782077184,Hyades  ,72.36833,19.27722,15.094000000000001,20.061,0.021,72.36833,19.27722,72.36795829355779,19.277381625377892
71.98634,19.02376,3409855590918086400,Hyades  ,71.98634,19.02376,12.552999999999999,18.511,0.057,71.98634,19.02376,71.98600188820132,19.023893900962452
62.83515,5.52308,3284773915487855488,Hyades  ,62.83515,5.52308,5.607,26.664,0.059000000000000004,62.83515,5.52308,62.83450971654541,5.523052093394943
75.20401,4.73315,3239389683266590208,Hyades  ,75.20401,4.73315,9.446,19.219,0.027999999999999997,75.20401,4.73315,75.20369369986716,4.733111791515935
75.55638,14.710120000000002,3392546632197477248,Hyades  ,75.55638,14.710120000000002,18.930999999999997,20.809,0.225,75.55638,14.710120000000002,75.55605305704718,14.710226372954994
74.0961,14.101020000000002,3392628893706422272,Hyades  ,74.0961,14.101020000000002,16.46,16.717,0.026000000000000002,74.0961,14.101020000000002,74.0958155378635,14.101100459412761
74.49114,14.4519,3392664627834274688,Hyades  ,74.49114,14.4519,14.398,20.726,0.024,74.49114,14.4519,74.49079461063255,14.452006694682813
73.95477,24.36249,3419656057748048512,Hyades  ,73.95477,24.36249,13.76,19.387,0.018000000000000002,73.95477,24.36249,73.95442233497383,24.36270744911305
72.26508000000001,18.64108,3406823245223942528,Hyades  ,72.26508000000001,18.64108,8.747,21.848000000000003,0.027000000000000003,72.26508000000001,18.64108,72.26467376068184,18.641247264080626
73.09841,18.996760000000002,3406943091991364608,Hyades  ,73.09841,18.996760000000002,9.932,19.673,0.002,73.09841,18.996760000000002,73.09804796999914,18.996907353071272
69.02237,15.6839,3309956850635519488,Hyades  ,69.02237,15.6839,9.134,19.953,0.036000000000000004,69.02237,15.6839,69.02194734744212,15.684005025305893
69.61595,16.00291,3309978501567767808,Hyades  ,69.61595,16.00291,17.05,21.058000000000003,0.102,69.61595,16.00291,69.61551000719173,16.00302232937069
69.74412,15.66135,3309918646903563264,Hyades  ,69.74412,15.66135,16.750999999999998,20.82,0.064,69.74412,15.66135,69.74370247635696,15.661450570552145
69.54442,15.82139,3309974344039455488,Hyades  ,69.54442,15.82139,14.415,21.018,0.027999999999999997,69.54442,15.82139,69.54398125568066,15.821501136015351
68.95255999999999,13.287970000000001,3308269757418376576,Hyades  ,68.95255999999999,13.287970000000001,13.636,20.305999999999997,0.024,68.95255999999999,13.287970000000001,68.95214319775548,13.28804841006728
70.37408,13.221129999999999,3308127405023027328,Hyades  ,70.37408,13.221129999999999,10.489,22.633000000000003,0.019,70.37408,13.221129999999999,70.37364388448314,13.221207040233493
70.09991,13.979320000000001,3308403897837092992,Hyades  ,70.09991,13.979320000000001,14.932,21.708000000000002,0.03,70.09991,13.979320000000001,70.0994921510993,13.979410594626325
71.79108000000001,24.019820000000003,146989143968434688,Hyades  ,71.79108000000001,24.019820000000003,11.505999999999998,21.674,0.025,71.79108000000001,24.019820000000003,71.79064101894673,24.020045609329983
54.38971,17.85391,56447041481918720,Hyades  ,54.38971,17.85391,11.696,25.773000000000003,0.036000000000000004,54.38971,17.85391,54.388942906153545,17.854041412741925
54.392030000000005,17.85,56447037184877824,Hyades  ,54.392030000000005,17.85,12.093,25.635,0.006999999999999999,54.392030000000005,17.85,54.39125595103389,17.850122596227642
64.73295999999999,9.39631,3299441950357981696,Hyades  ,64.73295999999999,9.39631,14.753,22.17,0.044000000000000004,64.73295999999999,9.39631,64.73246344605897,9.396324168444485
63.643609999999995,10.701360000000001,3300934223858467072,Hyades  ,63.643609999999995,10.701360000000001,6.966,22.289,0.031,63.643609999999995,10.701360000000001,63.643086660262696,10.701387658207432
59.813190000000006,16.66431,46458115782368384,Hyades  ,59.813190000000006,16.66431,14.344000000000001,23.87,0.023,59.813190000000006,16.66431,59.812553878945046,16.66442474910134
58.000530000000005,34.12417,218783542413339648,Hyades  ,58.000530000000005,34.12417,15.202,23.57,0.015,58.000530000000005,34.12417,57.99976659559422,34.124506984832465
65.9295,15.88081,3313541056680391296,Hyades  ,65.9295,15.88081,13.575,22.355999999999998,0.012,65.9295,15.88081,65.92898770226462,15.880918931521569
66.77716,16.4301,3313665885609887744,Hyades  ,66.77716,16.4301,16.562,21.72,0.055,66.77716,16.4301,66.7766763905404,16.430203468310985
66.77788000000001,16.429579999999998,3313665885609887616,Hyades  ,66.77788000000001,16.429579999999998,16.634,21.962,0.028999999999999998,66.77788000000001,16.429579999999998,66.77738606819379,16.42969684469881
66.66766,16.746779999999998,3313689422030650496,Hyades  ,66.66766,16.746779999999998,7.941,21.744,0.057,66.66766,16.746779999999998,66.66717308613696,16.746912274459135
67.16467,16.969910000000002,3313714023603261568,Hyades  ,67.16467,16.969910000000002,14.075,20.895,0.015,67.16467,16.969910000000002,67.16420890255388,16.97002547394032
66.05367,16.37884,3313630082762446208,Hyades  ,66.05367,16.37884,8.068,17.317,0.027999999999999997,66.05367,16.37884,66.05326655944455,16.378931248142287
65.98259,16.35408,3313606340183243136,Hyades  ,65.98259,16.35408,14.347000000000001,22.244,0.018000000000000002,65.98259,16.35408,65.98207316837896,16.354200226688075
66.31935,16.30224,3313579505227558528,Hyades  ,66.31935,16.30224,15.027999999999999,21.166,0.032,66.31935,16.30224,66.31886051592153,16.302348932754043
66.11853,16.88606,3313662896312488192,Hyades  ,66.11853,16.88606,7.656000000000001,21.705,0.05,66.11853,16.88606,66.11803014873979,16.886167299979032
65.99689000000001,16.72147,3313653894061044224,Hyades  ,65.99689000000001,16.72147,11.728,21.684,0.046,65.99689000000001,16.72147,65.99640401741664,16.721574587404508
54.78357,28.382070000000002,71487329756936320,Hyades  ,54.78357,28.382070000000002,10.352,18.292,0.02,54.78357,28.382070000000002,54.782974962048904,28.382258548939657
61.6448,13.54905,3305524242524308352,Hyades  ,61.6448,13.54905,12.440999999999999,19.765,0.13,61.6448,13.54905,61.64431849928879,13.54912435268127
54.53054,6.573860000000001,3277579398589199616,Hyades  ,54.53054,6.573860000000001,15.32,27.061,0.069,54.53054,6.573860000000001,54.52977850822647,6.573831035683633
72.4675,6.10936,3288018093264886016,Hyades  ,72.4675,6.10936,13.425,22.916,0.033,72.4675,6.10936,72.46708749778237,6.109347180951864
60.415169999999996,28.31672,163804078373452288,Hyades  ,60.415169999999996,28.31672,17.362000000000002,20.074,0.06,60.415169999999996,28.31672,60.41459615400729,28.316944426339717
74.45658,14.00211,3392446821452424192,Hyades  ,74.45658,14.00211,8.7,18.319000000000003,0.013000000000000001,74.45658,14.00211,74.45627301825549,14.002189303581275
74.36513000000001,13.945139999999999,3392423078873226112,Hyades  ,74.36513000000001,13.945139999999999,15.015999999999998,18.266,0.017,74.36513000000001,13.945139999999999,74.36482019887373,13.945218461814624
77.06455,15.377220000000001,3392323607430380416,Hyades  ,77.06455,15.377220000000001,15.261,20.074,0.063,77.06455,15.377220000000001,77.06423750228366,15.377325128912576
74.05309,13.98432,3392438678194466560,Hyades  ,74.05309,13.98432,13.565999999999999,16.477,0.168,74.05309,13.98432,74.05280026427045,13.984373621281453
