EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean
212142153.0,KTWO212142153-C05,5.0,31.0,129.38151000000002,22.866541,LC,-32.5,4.0,-20.3,4.4,,,,,,,,,,,,,,,,,12.88,0.027000000000000003,12.229000000000001,0.033,12.005,0.022000000000000002,15.185,JHK,,,6728-301-5-0139-0146,565-043898,08373155+2251596,,1.0,0.0,0.851,,,,15.0,3.0,51.0,,,0.003,129.38151000000002,22.866541,,,,,129.3814583,22.866527800000004,212142153.0,0.9,,129.3814583,22.866527800000004,129.3814583,22.866561100000002,0.95,0.0,0.11987999999788251,129.3814583,22.866538900000005,,,,,,0.925
211985076.0,KTWO211985076-C18,18.0,27.0,129.3909,20.013673999999998,LC,-35.4,0.9,-12.6,0.9,,,,,8.981,0.021,8.642999999999999,0.018000000000000002,,,,,,,,,8.1,0.026000000000000002,7.996,0.046,7.946000000000001,0.033,8.633,BV,,1398-28-1,,551-044890,08373381+2000492,,1.0,0.0001,1.0,81.965,73.383,61.839,14.0,3.0,47.0,,,0.004,129.3909,20.013673999999998,,,,,129.390875,20.013666699999998,211985076.0,0.9,,129.390875,20.013666699999998,129.3908333,20.0136139,0.99,0.0,0.2366997217797672,129.3908611,20.0136491,,,,,,0.9450000000000001
211914072.0,KTWO211914072-C05,5.0,31.0,129.39573000000001,18.935492,LC,-39.0,3.0,-16.0,3.0,,,20.664,0.052000000000000005,,,,,18.273,0.006999999999999999,16.927,0.006,15.669,0.005,14.984000000000002,0.005,13.645999999999999,0.027000000000000003,13.074000000000002,0.032,12.85,0.024,16.45,gri,,,5037-301-2-0109-0354,,08373497+1856077,,1.0,0.0,0.626,664.16,516.38,400.16,14.0,2.0,46.0,,,0.002,129.39573000000001,18.935492,,,,,129.3957083,18.9354722,211914072.0,0.9,,129.3957083,18.9354722,,,,,,129.3957083,18.9354722,,,,,,0.9
211998178.0,KTWO211998178-C18,18.0,27.0,129.39609,20.224048,LC,-34.3,3.6,-12.0,3.9,,,,,16.989,0.02,15.46,0.04,16.266,0.01,14.932,0.01,13.934000000000001,0.02,,,12.23,0.027000000000000003,11.538,0.03,11.356,0.022000000000000002,14.633,gri,,,5045-301-4-0124-0173,552-044047,08373505+2013265,,1.0,0.0,0.875,364.579,352.89,344.80800000000005,14.0,3.0,47.0,,,0.006,129.39609,20.224048,,,,,129.3960833,20.2240278,211998178.0,0.9,,129.3960833,20.2240278,129.3960417,20.2240389,0.99,1.0,0.1460980580351828,129.39606943333334,20.2240315,129.3959015345,20.2239801093,6.64388357876585e+17,0.9,0.5965825002411622,0.93
211947247.0,KTWO211947247-C05,5.0,31.0,129.4008,19.431842,LC,-15.4,2.1,-15.9,2.2,,,,,14.886,0.01,13.625,0.01,14.298,0.01,13.099,0.03,12.669,0.01,,,11.379000000000001,0.028999999999999998,10.729000000000001,0.03,10.603,0.024,13.158,gri,,,,548-045999,08373618+1925547,,1.0,0.0,0.9540000000000001,,,,14.0,2.0,46.0,,,0.001,129.4008,19.431842,,,,,129.4007917,19.4318333,211947247.0,0.9,,129.4007917,19.4318333,,,,,,129.4007917,19.4318333,,,,,,0.9
211892173.0,KTWO211892173-C05,5.0,31.0,129.40336499999998,18.611298,LC,-28.0,14.0,-26.0,14.0,,,24.112,0.5720000000000001,,,,,21.373,0.04,19.798,0.017,17.878,0.008,16.840999999999998,0.01,15.091,0.042,14.508,0.048,14.133,0.052000000000000005,18.926,gri,,,5037-301-1-0108-0365,,08373680+1836406,,0.825,0.175,0.6809999999999999,8125.8,6615.866999999999,5072.313,14.0,2.0,46.0,,,0.002,129.40336499999998,18.611298,,,,,129.40333329999999,18.611277800000003,211892173.0,0.9,,129.40333329999999,18.611277800000003,,,,,,129.40333329999999,18.611277800000003,,,,,,0.9
211977390.0,KTWO211977390-C05,5.0,31.0,129.45813,19.891348,LC,-36.0,1.4,-19.4,1.7,,,,,11.645,0.12300000000000001,11.274000000000001,0.14800000000000002,11.812000000000001,0.05,11.135,0.03,10.905,0.02,,,9.861,0.027000000000000003,9.46,0.031,9.326,0.02,11.177,gri,,1395-1788-1,,550-045814,08374998+1953287,,1.0,0.0,1.0,347.224,347.775,370.116,14.0,3.0,47.0,,,0.005,129.45813,19.891348,,,,,129.458125,19.891333300000003,211977390.0,0.9,,129.458125,19.891333300000003,129.45825,19.8913389,0.97,1.0,0.42363277660438775,129.45816666666667,19.891335166666668,,,,,,0.935
211946055.0,KTWO211946055-C05,5.0,31.0,129.46588500000001,19.414932,LC,-35.4,3.0,-10.9,2.0,,,,,13.892000000000001,0.02,12.905999999999999,0.01,13.39,0.02,12.549000000000001,0.01,12.298,0.02,,,11.181,0.027000000000000003,10.69,0.03,10.620999999999999,0.024,12.625,gri,,,,548-046015,08375180+1924537,,1.0,0.0,0.961,115.84899999999999,98.478,90.63,14.0,2.0,46.0,,,0.002,129.46588500000001,19.414932,,,,,129.4660417,19.4148333,211946055.0,0.9,,129.4660417,19.4148333,129.46583329999999,19.4149194,0.98,0.0,0.7724912516779675,129.46597223333333,19.414862,,,,,,0.94
212113749.0,KTWO212113749-C05,5.0,31.0,129.474735,22.293125,LC,-28.0,3.0,-9.0,3.0,,,20.61,0.073,,,,,18.177,0.006,16.801,0.004,15.584000000000001,0.004,14.937999999999999,0.005,13.606,0.028999999999999998,12.957,0.033,12.694,0.024,16.362000000000002,gri,,,6728-301-4-0138-0178,,08375393+2217352,,1.0,0.0,0.6990000000000001,,,,15.0,2.0,50.0,,,0.002,129.474735,22.293125,,,,,129.47470829999997,22.2931111,212113749.0,0.9,,129.47470829999997,22.2931111,,,,,,129.47470829999997,22.2931111,,,,,,0.9
211950886.0,KTWO211950886-C05,5.0,31.0,129.478695,19.486053,LC,-36.0,3.0,-10.0,3.0,,,21.406999999999996,0.087,,,,,18.849,0.008,17.415,0.006,15.959000000000001,0.005,15.187000000000001,0.006,13.758,0.032,13.117,0.036000000000000004,12.902999999999999,0.027000000000000003,16.826,gri,,,5037-301-3-0111-0450,,08375488+1929097,,1.0,0.0,0.696,,,,14.0,2.0,46.0,,,0.002,129.478695,19.486053,,,,,129.47866670000002,19.486027800000002,211950886.0,0.9,,129.47866670000002,19.486027800000002,129.47866670000002,19.486027800000002,0.99,0.0,0.0,129.47866670000002,19.486027800000002,,,,,,0.9450000000000001
211795706.0,KTWO211795706-C05,5.0,31.0,129.51888,17.256505999999998,LC,,,,,,,,,,,,,,,,,,,,,15.597999999999999,0.055,14.915999999999999,0.064,14.523,0.067,17.064,J,,,,,08380453+1715234,,1.0,0.0,0.7120000000000001,5582.286999999999,4529.774,3840.063,13.0,1.0,41.0,,,0.002,129.51888,17.256505999999998,,,,,129.518875,17.256472199999997,211795706.0,0.9,,129.518875,17.256472199999997,129.51883329999998,17.2565,0.72,0.0,0.1748394355133582,129.5188611,17.256481466666667,,,,,,0.81
211991949.0,KTWO211991949-C05,5.0,31.0,129.52443,20.122823999999998,LC,,,,,,,,,,,,,,,,,,,,,14.952,0.024,14.344000000000001,0.03,14.069,0.031,17.282,JHK,,,,,08380586+2007221,,0.996,0.004,0.622,3022.804,2522.1079999999997,2197.107,14.0,3.0,47.0,,,0.003,129.52443,20.122823999999998,,,,,129.524375,20.1228056,211991949.0,0.9,,129.524375,20.1228056,,,,,,129.524375,20.1228056,,,,,,0.9
211994382.0,KTWO211994382-C18,18.0,27.0,129.52801499999998,20.162373000000002,LC,-42.0,4.0,-10.0,4.0,,,23.206999999999997,0.536,,,,,20.488000000000003,0.023,18.956,0.011000000000000001,17.313,0.006,16.409000000000002,0.009000000000000001,14.869000000000002,0.042,14.267999999999999,0.051,13.985,0.039,18.266,gri,,,5045-301-4-0125-0472,,08380672+2009445,,0.84,0.16,0.764,3942.417,3357.512,2738.795,14.0,3.0,47.0,,,0.001,129.52801499999998,20.162373000000002,,,,,129.5279583,20.1623333,211994382.0,0.9,,129.5279583,20.1623333,129.528,20.1623639,0.99,0.0,0.178868227305816,129.5279722,20.162343500000002,,,,,,0.9450000000000001
211956421.0,KTWO211956421-C05,5.0,31.0,129.52818,19.571614999999998,LC,,,,,,,,,,,,,,,,,,,,,14.338,0.031,13.706,0.037000000000000005,13.390999999999998,0.033,16.828,JHK,,,,,08380676+1934178,,1.0,0.0,0.684,1828.0729999999999,1532.36,1307.246,14.0,2.0,46.0,,,0.003,129.52818,19.571614999999998,,,,,129.5281667,19.5715833,211956421.0,0.9,,129.5281667,19.5715833,129.528125,19.5716083,0.99,0.0,0.16765185396213883,129.52815280000002,19.571591633333334,,,,,,0.9450000000000001
211895744.0,KTWO211895744-C18,18.0,27.0,129.52917,18.664003,LC,-14.0,3.0,-52.0,3.0,,,21.445,0.084,,,,,18.612000000000002,0.008,17.105999999999998,0.006,15.629000000000001,0.005,14.860999999999999,0.005,13.457,0.028999999999999998,12.827,0.03,12.564,0.022000000000000002,16.524,gri,,,5037-301-1-0109-0332,,08380700+1839504,,1.0,0.0,0.762,,,,14.0,2.0,46.0,,,0.0001946,129.52917,18.664003,,,,,129.52916670000002,18.664,211895744.0,0.9,,129.52916670000002,18.664,,,,,,129.52916670000002,18.664,,,,,,0.9
211992683.0,KTWO211992683-C05,5.0,31.0,129.551865,20.134056,LC,-42.0,3.0,-17.0,3.0,,,22.934,0.44,,,,,20.533,0.024,19.015,0.012,17.324,0.006,16.397000000000002,0.009000000000000001,14.933,0.027000000000000003,14.235999999999999,0.038,14.015,0.044000000000000004,18.287,gri,,,5045-301-4-0125-0486,,08381244+2008026,,0.892,0.10800000000000001,0.614,3200.363,2713.865,2179.627,14.0,3.0,47.0,,,0.001,129.551865,20.134056,,,,,129.55179170000002,20.1340556,211992683.0,0.9,,129.55179170000002,20.1340556,129.551875,20.1340444,0.98,0.0,0.28442665191931643,129.55181946666667,20.134051866666667,,,,,,0.94
212008544.0,KTWO212008544-C05,5.0,31.0,129.555735,20.395751999999998,LC,-25.6,3.8,-22.7,4.0,,,,,17.647000000000002,0.17,16.197,0.01,16.945999999999998,0.01,15.594000000000001,0.05,14.718,0.05,,,13.039000000000001,0.027000000000000003,12.408,0.03,12.155999999999999,0.021,15.387,gri,,,,552-044080,08381338+2023447,,1.0,0.0,0.882,,,,14.0,3.0,47.0,,,0.001,129.555735,20.395751999999998,,,,,129.5557083,20.39575,212008544.0,0.9,,129.5557083,20.39575,,,,,,129.5557083,20.39575,,,,,,0.9
211795569.0,KTWO211795569-C18,18.0,27.0,129.55684499999998,17.254378,LC,-43.3,2.2,-15.3,2.4,,,,,15.788,0.06,14.505999999999998,0.03,15.219000000000001,0.03,13.978,0.01,13.520999999999999,0.04,,,12.087,0.022000000000000002,11.443,0.022000000000000002,11.306,0.021,14.03,gri,,,,537-047137,08381365+1715158,,1.0,0.0,0.938,178.39,163.611,157.347,13.0,1.0,41.0,,,0.0009799,129.55684499999998,17.254378,,,,,129.5568333,17.2543611,211795569.0,0.9,,129.5568333,17.2543611,129.5568333,17.254375,0.85,0.0,0.050039999992874014,129.5568333,17.254365733333334,,,,,,0.875
211942703.0,KTWO211942703-C05,5.0,31.0,129.559425,19.365397,LC,-33.0,1.3,-10.6,1.4,,,,,11.658,0.113,10.944,0.09300000000000001,11.204,0.01,10.683,0.02,10.523,0.02,,,9.652000000000001,0.027000000000000003,9.277000000000001,0.032,9.187999999999999,0.02,10.727,gri,,1395-2007-1,,547-045578,08381427+1921552,,0.9840000000000001,0.016,1.0,,,,14.0,2.0,46.0,,,0.001,129.559425,19.365397,,,,,129.5594167,19.3653889,211942703.0,0.9,,129.5594167,19.3653889,129.5594167,19.3653722,0.99,1.0,0.06011999999702772,129.5594167,19.36538333333333,,,,,,0.9450000000000001
212003318.0,KTWO212003318-C05,5.0,31.0,129.57066,20.309807,LC,-28.0,4.0,-14.0,4.0,,,22.355999999999998,0.287,,,,,19.715999999999998,0.013999999999999999,18.272000000000002,0.008,16.559,0.005,15.635,0.006,14.103,0.036000000000000004,13.532,0.045,13.239,0.028999999999999998,17.506,gri,,,5045-301-4-0126-0211,,08381695+2018353,,1.0,0.0,0.67,,,,14.0,3.0,47.0,,,0.001,129.57066,20.309807,,,,,129.570625,20.309777800000003,212003318.0,0.9,,129.570625,20.309777800000003,129.5706667,20.3097889,0.98,0.0,0.14634814189045164,129.5706389,20.309781500000003,,,,,,0.94
211892153.0,KTWO211892153-C16,16.0,23.0,129.590265,18.611093,LC,-28.8,1.8,-7.7,2.6,,,,,14.482999999999999,0.06,13.24,0.02,13.907,0.01,12.706,0.01,12.264000000000001,0.03,,,10.956,0.026000000000000002,10.32,0.03,10.184,0.022000000000000002,12.757,gri,,,,544-046478,08382166+1836400,,1.0,0.0,0.9470000000000001,633.991,616.531,587.846,8.0,3.0,23.0,,,0.0007462,129.590265,18.611093,,,,,129.59025,18.6110833,211892153.0,0.9,,129.59025,18.6110833,129.59025,18.6111083,0.97,1.0,0.09000000000336195,129.59025,18.611091633333334,,,,,,0.935
211990019.0,KTWO211990019-C05,5.0,31.0,129.59112,20.093246,LC,-35.0,3.0,-6.0,3.0,,,23.302,0.363,,,,,20.683000000000003,0.022000000000000002,19.13,0.011000000000000001,17.423,0.006999999999999999,16.472,0.009000000000000001,14.877,0.031,14.302999999999999,0.040999999999999995,13.894,0.042,18.401,gri,,,5037-301-4-0114-0632,,08382186+2005356,,0.924,0.076,0.519,,,,14.0,3.0,47.0,,,0.0001237,129.59112,20.093246,,,,,129.591125,20.0932222,211990019.0,0.9,,129.591125,20.0932222,129.591125,20.093252800000002,0.99,0.0,0.11015999999847405,129.591125,20.0932324,,,,,,0.9450000000000001
211919747.0,KTWO211919747-C18,18.0,27.0,129.65514,19.021132,LC,-37.5,2.7,-14.6,3.1,,,,,15.001,0.06,13.775,0.02,14.440999999999999,0.01,13.253,0.01,12.779000000000002,0.02,,,11.349,0.021,10.757,0.019,10.613,0.016,13.277000000000001,gri,,,,546-046598,08383723+1901161,,1.0,0.0,0.975,,,,14.0,2.0,46.0,,,0.004,129.65514,19.021132,,,,,129.655125,19.0211111,211919747.0,0.9,,129.655125,19.0211111,129.655125,19.021125,0.97,0.0,0.05004000001930969,129.655125,19.021115733333332,129.6549732469,19.0210837316,6.59704266543219e+17,0.8,0.5291747760612581,0.89
211812724.0,KTWO211812724-C16,16.0,23.0,129.66312,17.496824,LC,,,,,,,,,,,,,,,,,,,,,14.944,0.035,14.323,0.044000000000000004,13.962,0.049,17.480999999999998,JHK,,,,,08383915+1729485,,1.0,0.0,0.6559999999999999,4442.542,3767.265,3104.55,8.0,3.0,23.0,,,0.003,129.66312,17.496824,,,,,129.66308329999998,17.496805600000002,211812724.0,0.9,,129.66308329999998,17.496805600000002,129.66308329999998,17.4968139,0.95,0.0,0.029879999994143515,129.66308329999998,17.496808366666667,,,,,,0.925
211841807.0,KTWO211841807-C05,5.0,31.0,129.666495,17.905835999999997,LC,-38.0,3.0,-10.0,3.0,,,22.505,0.204,,,,,20.295,0.018000000000000002,18.768,0.01,17.097,0.006,16.262,0.008,14.806,0.04,14.267000000000001,0.042,13.939,0.055,18.055999999999997,gri,,,5061-301-3-0105-0337,,08383995+1754210,,1.0,0.0,0.574,,,,13.0,1.0,41.0,,,0.002,129.666495,17.905835999999997,,,,,129.6664583,17.9058056,211841807.0,0.9,,129.6664583,17.9058056,129.6664583,17.905847199999997,0.96,0.0,0.1497599999860539,129.6664583,17.905819466666667,,,,,,0.9299999999999999
211818650.0,KTWO211818650-C16,16.0,23.0,129.66796499999998,17.580551,LC,,,,,,,,,,,,,,,,,,,,,13.978,0.028999999999999998,13.331,0.031,12.995999999999999,0.031,16.515,JHK,,,,,08384031+1734499,,1.0,0.0,0.513,,,,8.0,3.0,23.0,,,0.003,129.66796499999998,17.580551,,,,,129.6679167,17.580527800000002,211818650.0,0.9,,129.6679167,17.580527800000002,,,,,,129.6679167,17.580527800000002,,,,,,0.9
211938003.0,KTWO211938003-C18,18.0,27.0,129.68301,19.294002,LC,-41.0,8.4,-12.0,7.6,,,,,,,,,,,,,,,,,12.834000000000001,0.021,12.186,0.021,11.960999999999999,0.019,15.133,JHK,,,5061-301-6-0109-0327,547-045601,08384393+1917383,,1.0,0.0,0.815,757.079,681.828,599.795,14.0,2.0,46.0,,,0.001,129.68301,19.294002,,,,,129.683,19.294,211938003.0,0.9,,129.683,19.294,129.683,19.2939722,0.99,0.0,0.1000800000130019,129.683,19.293990733333334,,,,,,0.9450000000000001
212086391.0,KTWO212086391-C18,18.0,27.0,129.69949499999998,21.759289000000003,LC,-42.0,4.0,-11.0,4.0,,,22.604,0.26,,,,,20.113,0.017,18.573,0.009000000000000001,16.932000000000002,0.006,16.031,0.008,14.414000000000001,0.028999999999999998,13.856,0.038,13.532,0.043,17.886,gri,,,6597-301-3-0232-0343,,08384788+2145334,,1.0,0.0,0.76,3359.914,2996.363,2532.344,15.0,2.0,50.0,,,0.004,129.69949499999998,21.759289000000003,,,,,129.69945829999997,21.759277800000003,212086391.0,0.9,,129.69945829999997,21.759277800000003,129.6994167,21.759258300000003,0.94,0.0,0.1558009632065855,129.6994444333333,21.759271300000005,,,,,,0.9199999999999999
212066114.0,KTWO212066114-C18,18.0,27.0,129.71103,21.385332000000002,LC,-29.0,3.0,-29.0,3.0,,,22.458000000000002,0.237,,,,,19.761,0.013999999999999999,18.205,0.008,16.584,0.005,15.645,0.006999999999999999,14.142999999999999,0.027000000000000003,13.58,0.033,13.205,0.035,17.537,gri,,,6597-301-2-0231-0314,,08385064+2123071,,1.0,0.0,0.747,1259.002,1035.667,927.245,15.0,2.0,50.0,,,0.002,129.71103,21.385332000000002,,,,,129.711,21.385305600000002,212066114.0,0.9,,129.711,21.385305600000002,,,,,,129.711,21.385305600000002,,,,,,0.9
211795467.0,KTWO211795467-C05,5.0,31.0,129.73193999999998,17.252666,LC,-36.0,3.0,-13.0,3.0,,,21.143,0.083,,,,,18.476,0.006999999999999999,17.070999999999998,0.005,15.722999999999999,0.004,14.999,0.005,13.652000000000001,0.026000000000000002,13.079,0.031,12.707,0.023,16.549,gri,,,5071-301-1-0102-0224,,08385566+1715095,,1.0,0.0,0.623,,,,13.0,1.0,41.0,,,0.001,129.73193999999998,17.252666,,,,,129.7319167,17.2526389,211795467.0,0.9,,129.7319167,17.2526389,129.7319167,17.252663899999998,0.96,0.0,0.08999999999630384,129.7319167,17.252647233333334,,,,,,0.9299999999999999
211995540.0,KTWO211995540-C18,18.0,27.0,129.73845,20.181546,LC,-37.8,2.6,-15.0,4.1,,,,,15.184000000000001,0.02,13.924000000000001,0.01,14.59,0.01,13.372,0.04,12.845,0.04,,,11.48,0.025,10.860999999999999,0.024,10.716,0.02,13.368,gri,,,,551-044961,08385722+2010536,,1.0,0.0,0.963,,,,14.0,3.0,47.0,,,0.005,129.73845,20.181546,,,,,129.73841670000002,20.1815278,211995540.0,0.9,,129.73841670000002,20.1815278,129.73841670000002,20.1815444,0.99,0.0,0.059760000013931704,129.73841670000002,20.181533333333334,129.7382737085,20.1814816521,6.64343415338899e+17,1.0,0.517748749602088,0.9633333333333334
211953944.0,KTWO211953944-C05,5.0,31.0,129.76216499999998,19.532595999999998,LC,-32.9,6.8,-10.7,6.7,,,,,,,,,,,,,,,,,12.829,0.022000000000000002,12.182,0.021,11.962,0.019,15.109000000000002,JHK,,,5037-301-3-0113-0525,548-046080,08390291+1931572,,1.0,0.0,0.875,,,,14.0,2.0,46.0,,,0.005,129.76216499999998,19.532595999999998,,,,,129.762125,19.532583300000002,211953944.0,0.9,,129.762125,19.532583300000002,129.7620833,19.5325417,0.99,0.0,0.2060215650441734,129.7621111,19.532569433333336,,,,,,0.9450000000000001
212030517.0,KTWO212030517-C18,18.0,27.0,129.766095,20.763238,LC,-55.2,3.6,-19.1,3.8,,,,,17.41,0.02,16.05,0.16,16.802,0.06,15.356,0.01,14.382,0.03,,,12.565,0.022000000000000002,11.905999999999999,0.021,11.716,0.019,15.107999999999999,gri,,,5045-301-5-0128-0378,554-043186,08390386+2045476,,1.0,0.0,0.75,,,,14.0,3.0,47.0,,,0.001,129.766095,20.763238,,,,,129.7660833,20.763222199999998,212030517.0,0.9,,129.7660833,20.763222199999998,,,,,,129.7660833,20.763222199999998,,,,,,0.9
211778856.0,KTWO211778856-C05,5.0,31.0,129.77718000000002,17.016810999999997,LC,,,,,,,,,,,,,,,,,,,,,13.527000000000001,0.025,12.994000000000002,0.026000000000000002,12.677999999999999,0.026000000000000002,15.749,JHK,,,,,08390652+1701005,,1.0,0.0,0.777,877.46,719.8839999999999,635.0740000000001,13.0,1.0,41.0,,,0.0008820999999999999,129.77718000000002,17.016810999999997,,,,,129.7771667,17.0168056,211778856.0,0.9,,129.7771667,17.0168056,,,,,,129.7771667,17.0168056,,,,,,0.9
211957791.0,KTWO211957791-C18,18.0,27.0,129.787905,19.592396,LC,-35.3,0.8,-11.7,0.8,,,,,8.658999999999999,0.019,8.459,0.017,9.626,0.01,9.232999999999999,0.1,8.47,0.03,,,8.006,0.019,7.949,0.027000000000000003,7.875,0.026000000000000002,8.817,gri,,1395-2445-1,,548-046083,08390909+1935327,,1.0,0.0,1.0,,,,14.0,2.0,46.0,,,0.006,129.787905,19.592396,,,,,129.787875,19.592416699999998,211957791.0,0.9,,129.787875,19.592416699999998,129.7877917,19.592372199999996,0.99,0.0,0.32477715465105916,129.78784723333334,19.592401866666663,,,,,,0.9450000000000001
212067464.0,KTWO212067464-C18,18.0,27.0,129.789555,21.409985,LC,-26.3,1.5,-10.6,1.5,,,,,11.436,0.081,10.804,0.073,11.100999999999999,0.03,10.625,0.03,10.434000000000001,0.05,,,9.701,0.023,9.382,0.021,9.343,0.018000000000000002,10.634,gri,,1398-2384-1,,558-046769,08390949+2124360,,0.9990000000000001,0.0007,1.0,,,,15.0,2.0,50.0,,,0.0008695,129.789555,21.409985,,,,,129.7895417,21.4099722,212067464.0,0.9,,129.7895417,21.4099722,,,,,,129.7895417,21.4099722,,,,,,0.9
212077781.0,KTWO212077781-C05,5.0,31.0,129.80238,21.599197,LC,,,,,,,,,,,,,,,,,,,,,14.819,0.032,14.292,0.042,13.997,0.055999999999999994,16.951,JHK,,,,,08391257+2135571,,1.0,0.0,0.89,2681.54,2192.51,1867.066,15.0,2.0,50.0,,,0.002,129.80238,21.599197,,,,,129.802375,21.599166699999998,212077781.0,0.9,,129.802375,21.599166699999998,,,,,,129.802375,21.599166699999998,,,,,,0.9
211997380.0,KTWO211997380-C05,5.0,31.0,129.81252,20.210788,LC,-33.4,1.5,-14.3,1.6,,,,,11.538,0.107,10.862,0.09300000000000001,11.565,0.03,11.081,0.04,10.888,0.07,,,10.042,0.023,9.77,0.021,9.649,0.02,11.091,gri,,1398-292-1,,552-044131,08391499+2012388,,1.0,0.0,1.0,,,,14.0,3.0,47.0,,,0.006,129.81252,20.210788,,,,,129.8125,20.210777800000002,211997380.0,0.9,,129.8125,20.210777800000002,129.81245829999997,20.2107694,0.99,0.0,0.14408586642417628,129.8124861,20.210775,129.812305952,20.2107211639,6.64344824088164e+17,1.0,0.6387159563023814,0.9633333333333334
211939989.0,KTWO211939989-C05,5.0,31.0,129.81408000000002,19.324568,LC,-33.0,4.0,-13.0,4.0,,,22.642,0.253,,,,,20.519000000000002,0.021,19.029,0.011000000000000001,17.35,0.006,16.444000000000003,0.008,14.863,0.035,14.179,0.037000000000000005,13.994000000000002,0.054000000000000006,18.301,gri,,,5061-301-6-0110-0476,,08391538+1919284,,0.8959999999999999,0.10300000000000001,0.667,,,,14.0,2.0,46.0,,,0.002,129.81408000000002,19.324568,,,,,129.8140833,19.3245556,211939989.0,0.9,,129.8140833,19.3245556,129.81404170000002,19.324569399999998,0.99,0.0,0.149800275528711,129.81406943333334,19.324560199999997,,,,,,0.9450000000000001
211988628.0,KTWO211988628-C05,5.0,31.0,129.81582,20.070583,LC,-30.8,3.9,-10.9,4.3,,,,,16.432000000000002,0.079,14.946,0.02,15.727,0.01,14.315999999999999,0.03,13.412,0.07,,,11.738,0.023,11.052,0.021,10.867,0.02,14.106,gri,,,,551-044980,08391580+2004141,,1.0,0.0,0.9179999999999999,,,,14.0,3.0,47.0,,,0.002,129.81582,20.070583,,,,,129.8157917,20.070555600000002,211988628.0,0.9,,129.8157917,20.070555600000002,129.8157917,20.0705806,0.99,1.0,0.08999999998273643,129.8157917,20.070563933333336,,,,,,0.9450000000000001
212030244.0,KTWO212030244-C18,18.0,27.0,129.839775,20.758183,LC,-35.8,1.7,-12.8,1.9,,,,,12.187999999999999,0.203,11.642999999999999,0.17300000000000001,12.273,0.02,11.645999999999999,0.03,11.405999999999999,0.06,,,10.475999999999999,0.022000000000000002,10.095,0.022000000000000002,10.026,0.019,11.665999999999999,gri,,1398-1837-1,,554-043198,08392155+2045293,,1.0,0.0,0.971,106.169,107.005,110.162,14.0,3.0,47.0,,,0.006,129.839775,20.758183,,,,,129.83975,20.7581667,212030244.0,0.9,,129.83975,20.7581667,129.83975,20.7581306,0.99,0.0,0.1299599999920615,129.83975,20.758154666666666,129.83961375200002,20.7580739786,6.64506173122312e+17,0.7,0.5428987022931008,0.8633333333333333
212032714.0,KTWO212032714-C05,5.0,31.0,129.842325,20.799557,LC,-31.0,3.0,-14.0,3.0,,,22.002,0.16,,,,,19.81,0.016,18.32,0.008,16.657,0.005,15.76,0.006,14.222000000000001,0.028999999999999998,13.637,0.024,13.363,0.036000000000000004,17.602999999999998,gri,,,5045-301-5-0128-0420,,08392215+2047584,,0.884,0.11599999999999999,0.655,,,,14.0,3.0,47.0,,,0.002,129.842325,20.799557,,,,,129.8422917,20.799527800000003,212032714.0,0.9,,129.8422917,20.799527800000003,129.8422917,20.799561100000002,0.99,0.0,0.11987999999503357,129.8422917,20.7995389,,,,,,0.9450000000000001
211982230.0,KTWO211982230-C05,5.0,31.0,129.878955,19.967199,LC,,,,,,,,,,,,,,,,,,,,,13.546,0.023,12.923,0.026000000000000002,12.694,0.023,15.777999999999999,JHK,,,,,08393094+1958019,,1.0,0.0,0.84,1087.2,905.872,742.8860000000001,14.0,3.0,47.0,,,0.002,129.878955,19.967199,,,,,129.87891670000002,19.9671944,211982230.0,0.9,,129.87891670000002,19.9671944,129.87891670000002,19.967175,0.99,0.0,0.06983999998184955,129.87891670000002,19.967187933333335,,,,,,0.9450000000000001
