K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,Ang Sep (')
integer,string,integer,substring,string,ra,dec,ustring,string,integer,datetime,datetime,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,integer,string,string,string,string,string,datetime,float,float,float,float,float,float,integer,integer,integer,float,string,integer,float
211417004,KTWO211417004-C05,5,STAR,31,132.5679000,11.8966810,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5029_GO5031_GO5033_GO5048,-11.500,1.200,-0.200,1.300,,,,,13.427,0.080,12.894,0.050,13.256,0.410,12.731,0.030,12.849,0.450,,,11.855,0.021,11.608,0.022,11.540,0.022,12.971,gri,,,,510-048357,08501629+1153480,,2019-03-07 19:21:54,1.000,0.000,0.950,104.514,92.075,86.187,6,1,13,,,36,3.702e-4
211417004,KTWO211417004-C16,16,STAR,23,132.5679000,11.8966810,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16021_GO16031_GO16064,-11.500,1.200,-0.200,1.300,,,,,13.427,0.080,12.894,0.050,13.256,0.410,12.731,0.030,12.849,0.450,,,11.855,0.021,11.608,0.022,11.540,0.022,12.971,gri,,,,510-048357,08501629+1153480,,2018-05-24 18:36:29,1.000,0.000,0.944,116.888,101.241,87.891,15,4,52,,,36,3.702e-4
211417004,KTWO211417004-C18,18,STAR,27,132.5679000,11.8966810,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18011_GO18049_GO18065,-11.500,1.200,-0.200,1.300,,,,,13.427,0.080,12.894,0.050,13.256,0.410,12.731,0.030,12.849,0.450,,,11.855,0.021,11.608,0.022,11.540,0.022,12.971,gri,,,,510-048357,08501629+1153480,,2018-10-17 16:21:12,1.000,0.000,0.943,99.607,89.862,76.583,6,1,13,,,36,3.702e-4
211417130,KTWO211417130-C05,5,STAR,31,133.1603550,11.8989370,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5031,-10.300,1.200,-4.700,1.300,,,,,14.282,0.140,13.691,0.090,13.925,0.120,13.548,0.100,13.407,0.040,,,12.565,0.022,12.365,0.025,12.276,0.025,13.563,gri,,,5972-301-6-0120-0045,510-048794,08523846+1153563,,2019-03-07 19:21:54,1.000,0.000,0.938,159.024,133.545,108.430,6,2,14,,,36,0.002
211417130,KTWO211417130-C16,16,STAR,23,133.1603550,11.8989370,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16021_GO16064,-10.300,1.200,-4.700,1.300,,,,,14.282,0.140,13.691,0.090,13.925,0.120,13.548,0.100,13.407,0.040,,,12.565,0.022,12.365,0.025,12.276,0.025,13.563,gri,,,5972-301-6-0120-0045,510-048794,08523846+1153563,,2018-05-24 18:36:50,1.000,0.000,0.926,,,,15,4,52,,,36,0.002
211417130,KTWO211417130-C18,18,STAR,27,133.1603550,11.8989370,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18049,-10.300,1.200,-4.700,1.300,,,,,14.282,0.140,13.691,0.090,13.925,0.120,13.548,0.100,13.407,0.040,,,12.565,0.022,12.365,0.025,12.276,0.025,13.563,gri,,,5972-301-6-0120-0045,510-048794,08523846+1153563,,2018-10-17 16:21:13,1.000,0.000,0.921,133.701,116.613,103.127,6,2,14,,,36,0.002
211417559,KTWO211417559-C05,5,STAR,31,132.5838750,11.9050850,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5031,,,,,,,,,,,,,,,,,,,,,15.605,0.057,14.793,0.060,14.712,0.093,17.964,JHK,,,,,08502013+1154183,,2019-03-07 19:21:54,1.000,0.000,0.510,,,,6,1,13,,,36,0.002
211417559,KTWO211417559-C16,16,STAR,23,132.5838750,11.9050850,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16064,,,,,,,,,,,,,,,,,,,,,15.605,0.057,14.793,0.060,14.712,0.093,17.964,JHK,,,,,08502013+1154183,,2018-05-24 18:36:51,1.000,0.000,0.587,,,,15,4,52,,,36,0.002
211417559,KTWO211417559-C18,18,STAR,27,132.5838750,11.9050850,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,,,,,,,,,,,,,,,,,,,,,15.605,0.057,14.793,0.060,14.712,0.093,17.964,JHK,,,,,08502013+1154183,,2018-10-17 16:21:13,1.000,0.000,0.573,,,,6,1,13,,,36,0.002
211417658,KTWO211417658-C05,5,STAR,31,132.5766150,11.9066840,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5031_GO5048,21.000,2.500,-19.700,2.800,,,,,15.624,0.090,14.874,0.060,15.328,0.390,14.649,0.030,14.718,0.450,,,13.521,0.021,13.132,0.026,13.128,0.034,14.901,gri,,,,510-048362,08501838+1154239,,2019-03-07 19:22:14,0.999,0.001,0.865,349.715,290.698,227.828,6,1,13,,,36,9.088e-4
211417658,KTWO211417658-C16,16,STAR,23,132.5766150,11.9066840,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16031_GO16064,21.000,2.500,-19.700,2.800,,,,,15.624,0.090,14.874,0.060,15.328,0.390,14.649,0.030,14.718,0.450,,,13.521,0.021,13.132,0.026,13.128,0.034,14.901,gri,,,,510-048362,08501838+1154239,,2018-05-24 14:54:19,0.998,0.002,0.845,479.943,405.716,336.040,15,4,52,,,36,9.088e-4
211417658,KTWO211417658-C18,18,STAR,27,132.5766150,11.9066840,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18011,21.000,2.500,-19.700,2.800,,,,,15.624,0.090,14.874,0.060,15.328,0.390,14.649,0.030,14.718,0.450,,,13.521,0.021,13.132,0.026,13.128,0.034,14.901,gri,,,,510-048362,08501838+1154239,,2018-10-17 16:21:13,1.000,5.000e-4,0.875,216.578,170.502,136.892,6,1,13,,,36,9.088e-4
211417765,KTWO211417765-C05,5,STAR,31,132.9217800,11.9080600,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-9.600,0.900,-3.800,2.400,,,,,13.402,0.120,12.838,0.100,13.082,0.180,12.664,0.050,12.612,0.150,,,11.703,0.021,11.466,0.022,11.397,0.019,12.753,gri,,,,510-048665,08514122+1154290,,2019-03-07 14:46:14,1.000,0.000,0.948,,,,6,1,13,,,12,5.652e-4
211417765,KTWO211417765-C05,5,STAR,31,132.9217800,11.9080600,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-9.600,0.900,-3.800,2.400,,,,,13.402,0.120,12.838,0.100,13.082,0.180,12.664,0.050,12.612,0.150,,,11.703,0.021,11.466,0.022,11.397,0.019,12.753,gri,,,,510-048665,08514122+1154290,,2019-03-07 19:22:15,1.000,0.000,0.948,,,,6,1,13,,,12,5.652e-4
211417812,KTWO211417812-C05,5,STAR,31,132.7507350,11.9089140,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-10.200,1.500,-4.600,0.900,,,,,13.541,0.020,12.764,0.020,13.224,0.260,12.549,0.040,12.461,0.240,,,11.322,0.021,10.921,0.020,10.860,0.020,12.690,gri,,,,510-048454,08510018+1154321,,2019-03-07 14:46:15,1.000,0.000,0.966,,,,6,1,13,,,34,8.860e-4
211417812,KTWO211417812-C05,5,STAR,31,132.7507350,11.9089140,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-10.200,1.500,-4.600,0.900,,,,,13.541,0.020,12.764,0.020,13.224,0.260,12.549,0.040,12.461,0.240,,,11.322,0.021,10.921,0.020,10.860,0.020,12.690,gri,,,,510-048454,08510018+1154321,,2019-03-07 19:22:15,1.000,0.000,0.966,,,,6,1,13,,,34,8.860e-4
211417812,KTWO211417812-C16,16,STAR,23,132.7507350,11.9089140,SC,KSC,,2017-12-07 23:01:47,2018-02-25 12:39:22,GO16010_GO16064,-10.200,1.500,-4.600,0.900,,,,,13.541,0.020,12.764,0.020,13.224,0.260,12.549,0.040,12.461,0.240,,,11.322,0.021,10.921,0.020,10.860,0.020,12.690,gri,,,,510-048454,08510018+1154321,,2018-05-24 13:38:25,1.000,0.000,0.961,,,,15,4,52,,,34,8.860e-4
211417812,KTWO211417812-C16,16,STAR,23,132.7507350,11.9089140,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16010_GO16064,-10.200,1.500,-4.600,0.900,,,,,13.541,0.020,12.764,0.020,13.224,0.260,12.549,0.040,12.461,0.240,,,11.322,0.021,10.921,0.020,10.860,0.020,12.690,gri,,,,510-048454,08510018+1154321,,2018-05-24 14:54:20,1.000,0.000,0.961,138.570,114.098,94.128,15,4,52,,,34,8.860e-4
211417812,KTWO211417812-C18,18,STAR,27,132.7507350,11.9089140,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18004,-10.200,1.500,-4.600,0.900,,,,,13.541,0.020,12.764,0.020,13.224,0.260,12.549,0.040,12.461,0.240,,,11.322,0.021,10.921,0.020,10.860,0.020,12.690,gri,,,,510-048454,08510018+1154321,,2018-10-17 12:56:34,1.000,0.000,0.950,,,,6,1,13,,,34,8.860e-4
211417812,KTWO211417812-C18,18,STAR,27,132.7507350,11.9089140,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,-10.200,1.500,-4.600,0.900,,,,,13.541,0.020,12.764,0.020,13.224,0.260,12.549,0.040,12.461,0.240,,,11.322,0.021,10.921,0.020,10.860,0.020,12.690,gri,,,,510-048454,08510018+1154321,,2018-10-17 16:21:33,1.000,0.000,0.950,,,,6,1,13,,,34,8.860e-4
200233304,KTWO200233304-C18,18,M67,27,132.7513490,11.9086220,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18002_GO18003_GO18004_GO18005_GO18011_GO18016_GO18027_GO18029_GO18030_GO18034_GO18036_GO18037_GO18044_GO18049_GO18050_GO18051_GO18054_GO18056_GO18059_GO18063_GO18065_GO18068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-17 15:28:50,1.000,0.000,1.000,,,,6,1,13,,,,0.039
211417817,KTWO211417817-C05,5,STAR,31,132.6106800,11.9089910,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5031,-13.000,3.000,-1.000,3.000,,,22.621,0.289,,,,,19.513,0.012,18.092,0.007,17.282,0.006,16.833,0.010,15.636,0.054,14.832,0.065,14.714,0.080,17.951,gri,,,5972-301-6-0116-0364,,08502656+1154323,,2019-03-07 19:22:15,0.883,0.117,0.770,2951.295,2235.481,1687.856,6,1,13,,,36,7.563e-4
211417817,KTWO211417817-C16,16,STAR,23,132.6106800,11.9089910,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16031_GO16064,-13.000,3.000,-1.000,3.000,,,22.621,0.289,,,,,19.513,0.012,18.092,0.007,17.282,0.006,16.833,0.010,15.636,0.054,14.832,0.065,14.714,0.080,17.951,gri,,,5972-301-6-0116-0364,,08502656+1154323,,2018-05-24 14:54:20,0.908,0.092,0.577,,,,15,4,52,,,36,7.563e-4
211417817,KTWO211417817-C18,18,STAR,27,132.6106800,11.9089910,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,-13.000,3.000,-1.000,3.000,,,22.621,0.289,,,,,19.513,0.012,18.092,0.007,17.282,0.006,16.833,0.010,15.636,0.054,14.832,0.065,14.714,0.080,17.951,gri,,,5972-301-6-0116-0364,,08502656+1154323,,2018-10-17 16:21:33,0.915,0.085,0.561,3855.325,3457.572,3120.093,6,1,13,,,36,7.563e-4
211418141,KTWO211418141-C05,5,STAR,31,132.5979900,11.9135550,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5031,-7.000,4.000,4.000,4.000,,,23.675,0.636,,,,,21.342,0.041,19.889,0.019,18.673,0.012,18.008,0.020,16.671,0.141,16.048,0.181,,,19.474,gri,,,5972-301-6-0116-0514,,08502351+1154487,,2019-03-07 19:22:16,0.340,0.660,0.687,23983.188,18624.771,13926.366,6,1,13,,,36,0.006
211418141,KTWO211418141-C16,16,STAR,23,132.5979900,11.9135550,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16064,-7.000,4.000,4.000,4.000,,,23.675,0.636,,,,,21.342,0.041,19.889,0.019,18.673,0.012,18.008,0.020,16.671,0.141,16.048,0.181,,,19.474,gri,,,5972-301-6-0116-0514,,08502351+1154487,,2018-05-24 14:54:21,0.777,0.223,0.385,18749.807,15163.258,12235.683,15,4,52,,,36,0.006
211418141,KTWO211418141-C18,18,STAR,27,132.5979900,11.9135550,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,-7.000,4.000,4.000,4.000,,,23.675,0.636,,,,,21.342,0.041,19.889,0.019,18.673,0.012,18.008,0.020,16.671,0.141,16.048,0.181,,,19.474,gri,,,5972-301-6-0116-0514,,08502351+1154487,,2018-10-17 16:21:33,0.656,0.344,0.584,,,,6,1,13,,,36,0.006
