ID,Campaign,RAJ2000,DEJ2000,pmem,Teff,e_Teff,R,e_R,Lum_bol,e_Lum_bol,Lum_Kepler,e_Lum_Kepler
211972086,5.0,132.707685,19.810135,0.92,3302,60,0.33,0.05,3.273212098945163e+30,9.225468538395214e+29,1.3494737040847208e+30,3.803590728401048e+29
211999627,18.0,133.38762,20.248241,0.86,3242,113,0.29,0.07,2.3524600222177853e+30,1.0926866440085425e+30,9.64924545295201e+29,4.482163427007245e+29
211897893,18.0,130.80021000000002,18.695866,0.93,3205,71,0.27,0.05,1.901023112135304e+30,6.321639030975929e+29,7.746590101338606e+29,2.5761407503503986e+29
211906671,5.0,131.33775,18.825775,0.93,3199,114,0.27,0.07,1.8260694785481862e+30,8.851931227430048e+29,7.421226220047462e+29,3.597634982245006e+29
211909798,18.0,131.11341000000002,18.872438,0.82,3178,103,0.26,0.06,1.6098910896928803e+30,7.244379156844791e+29,6.523646557401163e+29,2.935723080086169e+29
211902344,5.0,131.312265,18.761106,0.92,3269,79,0.31,0.05,2.7473130553967016e+30,9.430720069106534e+29,1.1308288033380116e+30,3.8819656289803466e+29
211917847,5.0,132.93285,18.992962,0.9,2967,65,0.17,0.02,4.528086116170449e+29,1.333587506517024e+29,1.7822342599988826e+29,5.249222096399554e+28
211911467,18.0,127.714185,18.897652,0.92,3237,80,0.29,0.05,2.280425400199238e+30,8.097043438756202e+29,9.331188484259239e+29,3.3133368485981206e+29
212132877,5.0,129.63953999999998,22.676394,0.92,3241,70,0.29,0.05,2.33505265249556e+30,7.525269887372228e+29,9.559823600383033e+29,3.0810015047852082e+29
211947170,18.0,128.32341,19.430682,0.94,4437,157,0.71,0.05,8.342202162772551e+31,1.2478873684107283e+31,3.728049435284904e+31,5.578334050707222e+30
211943550,5.0,129.06735,19.377974,0.95,3217,83,0.28,0.05,2.0341729989233055e+30,7.509660574795634e+29,8.302003162850545e+29,3.06502194542836e+29
211926825,5.0,128.91537,19.126851,0.92,3325,87,0.34,0.06,3.696340392798847e+30,1.2997971426184483e+30,1.5287609285345531e+30,5.37604662614556e+29
211936741,18.0,128.32497,19.275789000000003,0.94,3250,57,0.3,0.04,2.465529493749649e+30,6.9491838382957e+29,1.0123765352006598e+30,2.8535130479465e+29
211955365,5.0,127.731135,19.555497,0.92,5903,248,1.07,0.13,7.398251472404615e+32,1.770604573521318e+32,3.2637945350205584e+32,7.8116702538661955e+31
211946750,18.0,129.05955,19.425087,0.95,3306,79,0.33,0.05,3.344133016255689e+30,1.1192846866702414e+30,1.3793658990555102e+30,4.616948768235953e+29
211941802,5.0,127.71261,19.352466,0.94,3919,82,0.62,0.06,3.319313218108828e+31,6.747249604204786e+30,1.459672524149301e+31,2.9673214425292773e+30
211943375,18.0,127.677435,19.375225,0.89,3173,112,0.26,0.06,1.5675243295339846e+30,7.57174871738115e+29,6.348025175442669e+29,3.066486532505106e+29
211945337,18.0,127.750875,19.404461,0.92,3194,84,0.27,0.05,1.77040247606235e+30,6.691330626602399e+29,7.189870076363171e+29,2.717564582314364e+29
211954836,5.0,128.07443999999998,19.547091,0.95,3312,75,0.33,0.05,3.448410651650669e+30,1.1110322233620241e+30,1.422784197664017e+30,4.584212278347853e+29
211946732,18.0,129.01389,19.424675,0.95,3280,84,0.31,0.06,2.9186925555763517e+30,1.0438550221067396e+30,1.2023716847028392e+30,4.3004067065302055e+29
211961037,18.0,128.93817,19.640582,0.95,4989,202,0.78,0.06,1.8203711244951496e+32,2.78254631807628e+31,8.177444471105133e+31,1.250315759347391e+31
211957804,5.0,129.13009499999998,19.592615,0.95,3325,95,0.34,0.06,3.7039730581617836e+30,1.3963963461879723e+30,1.5319871809760043e+30,5.775862714097766e+29
211954140,18.0,129.26466000000002,19.535984,0.92,3499,76,0.44,0.06,8.639159002506797e+30,2.3587086875811168e+30,3.6620955354871525e+30,9.998933066986289e+29
211950505,5.0,127.306245,19.479992000000006,0.9,5806,236,1.0,0.09,6.026429730841021e+32,1.1491314459417672e+32,2.66984755857588e+32,5.091454416049954e+31
211950696,5.0,127.494555,19.483074,0.92,3107,82,0.22,0.04,1.0579830310380971e+30,4.053766942347325e+29,4.260729254665852e+29,1.6326116329242784e+29
211933636,18.0,129.037425,19.230019,0.95,3546,72,0.49,0.04,1.1354990617988115e+31,1.744956436822605e+30,4.819532210200878e+30,7.407310260505888e+29
211937565,5.0,129.041325,19.28796,0.92,3048,190,0.2,0.08,7.376786423954841e+29,5.762507969527768e+29,2.9437359413531598e+29,2.299688124755388e+29
211953521,18.0,128.999475,19.525529,0.95,4793,177,0.76,0.04,1.419014438001516e+32,1.405805086093547e+31,6.371087345865463e+31,6.315599839571028e+30
211959781,5.0,126.774375,19.621437,0.9,3168,68,0.25,0.04,1.5238991192677687e+30,5.042616452380758e+29,6.16729143781521e+29,2.0408480126609715e+29
211928367,18.0,132.04254,19.149984,0.9,2979,202,0.17,0.07,4.864620106762299e+29,3.6765829689233866e+29,1.91885213597319e+29,1.4503430456804714e+29
211914448,16.0,131.92418999999998,18.941328,0.93,3330,82,0.34,0.06,3.800164619254188e+30,1.277440372498131e+30,1.5726582619662945e+30,5.286787417018698e+29
211928574,18.0,131.960505,19.153067,0.84,3133,112,0.24,0.06,1.2379014340016748e+30,6.099377365462735e+29,5.0043668425757486e+29,2.465865313771412e+29
211929081,18.0,132.10603500000002,19.160946,0.93,3269,75,0.31,0.05,2.73818892821502e+30,9.123397511286374e+29,1.1269891611812832e+30,3.75517838595004e+29
211915085,5.0,132.125295,18.950968,0.92,3117,93,0.23,0.05,1.123129880730207e+30,4.7560945772472695e+29,4.529709051031459e+29,1.9182736623239056e+29
211929493,5.0,132.4974,19.166956,0.91,3247,97,0.29,0.06,2.419272117343296e+30,9.867764936351769e+29,9.929579737961216e+29,4.050277641007384e+29
211927174,5.0,131.974335,19.131481,0.89,3198,93,0.27,0.05,1.8162992234278925e+30,7.40916555868974e+29,7.380609461335529e+29,3.0108792683967107e+29
211912081,16.0,131.637645,18.906701,0.96,4706,356,0.76,0.06,1.2868234330186864e+32,2.07485779146102e+31,5.7684217201388605e+31,9.310281712185981e+30
211921622,16.0,131.723775,19.049152,0.86,3216,73,0.28,0.05,2.0254717206022717e+30,6.855169380150602e+29,8.265683272003118e+29,2.797614364050341e+29
211913613,16.0,131.77068,18.928574,0.96,3218,66,0.28,0.04,2.051005352389378e+30,6.464456474404971e+29,8.372272132748189e+29,2.6389097163920063e+29
211920742,16.0,131.77185,19.036106,0.94,3181,125,0.26,0.07,1.6404223448793625e+30,8.711573800599901e+29,6.650267047570407e+29,3.5318413869985796e+29
212084014,5.0,127.329405,21.715561,0.9,3077,110,0.21,0.05,8.781253165120776e+29,4.231185274969959e+29,3.5199949529011146e+29,1.696170361097387e+29
212080517,16.0,128.861805,21.650503,0.86,3052,137,0.2,0.06,7.560576598170797e+29,4.378216491856512e+29,3.01902605809824e+29,1.7483703237025608e+29
211908380,18.0,128.26013999999998,18.851095,0.83,3264,97,0.3,0.06,2.6635358626250064e+30,1.0733114843096004e+30,1.0955836594126489e+30,4.415021647773602e+29
211884968,18.0,128.221275,18.508148,0.94,3480,71,0.43,0.06,7.924115324150084e+30,2.129040783578609e+30,3.35045298853137e+30,9.002358062393179e+29
211913733,18.0,128.273235,18.930201,0.94,3351,100,0.35,0.07,4.3245023406846224e+30,1.64384034890177e+30,1.8140367648904078e+30,6.895910685494841e+29
211898294,5.0,128.207145,18.701744,0.94,5039,367,0.8,0.07,2.012236581275602e+32,3.4901502665178553e+31,9.044479715607882e+31,1.569786986420849e+31
211899994,5.0,128.367555,18.726757,0.91,3219,83,0.28,0.05,2.0646497479516774e+30,7.642525433472543e+29,8.42924144374446e+29,3.12030706030176e+29
211897821,18.0,127.745535,18.694766,0.92,3790,111,0.56,0.06,2.1961724564036963e+31,4.638100775090913e+30,9.556565331061164e+30,2.018523863728926e+30
211923569,5.0,128.310015,19.07681,0.94,3567,83,0.51,0.05,1.2803679372680102e+31,2.535966443071304e+30,5.444061026218858e+30,1.0783926683479309e+30
211912350,5.0,126.31722,18.910803,0.83,3046,105,0.2,0.05,7.288607560001058e+29,3.33049514109089e+29,2.9076267888438573e+29,1.3286965311694354e+29
211915361,18.0,128.40846000000002,18.95488,0.96,3408,68,0.39,0.05,5.646931847578624e+30,1.5790428135051095e+30,2.3629375138169616e+30,6.607716540252515e+29
211896979,5.0,128.26206000000002,18.682636,0.94,4837,130,0.76,0.04,1.473482193000501e+32,1.50667617933699e+31,6.619225680496015e+31,6.770328462906597e+30
211902283,5.0,127.97613,18.760054,0.84,3153,100,0.24,0.05,1.393710010984763e+30,6.179300626290674e+29,5.650209854264256e+29,2.5052514283721164e+29
211901894,18.0,128.28216,18.754375,0.9,3228,105,0.28,0.06,2.1743512483301126e+30,9.653848690123818e+29,8.887560644353958e+29,3.946151137516153e+29
211900653,18.0,128.14686,18.736012,0.9,3186,91,0.26,0.05,1.698041157335215e+30,6.885341754187035e+29,6.889360469750467e+29,2.7936710797121243e+29
211900414,18.0,128.23191,18.73283,0.94,4832,123,0.76,0.04,1.4655453766701683e+32,1.4984539982797776e+31,6.585002750562135e+31,6.734652620255138e+30
212023593,5.0,131.0028,20.645966,0.92,3164,68,0.25,0.04,1.4818320960066951e+30,4.894742025438397e+29,5.993115972873437e+29,1.9797025226302046e+29
212016828,18.0,131.508165,20.534212,0.93,3114,204,0.23,0.1,1.1005092585444743e+30,9.37300245560778e+29,4.436274454311755e+29,3.778564252405278e+29
211997901,5.0,131.49733500000002,20.219395,0.9,3177,117,0.26,0.06,1.6035152159085218e+30,8.016364360686141e+29,6.497210607635711e+29,3.248269656111179e+29
212010154,5.0,131.358315,20.422945,0.95,3945,111,0.64,0.07,3.612772228935751e+31,7.920269970359907e+30,1.590683671960149e+31,3.4876302994534914e+30
212008490,18.0,131.28063,20.394969,0.9,5361,398,0.84,0.07,2.962420834968488e+32,5.03600692236483e+31,1.3213842261048744e+32,2.247631235948009e+31
212014492,5.0,131.44122,20.494736,0.95,3485,69,0.43,0.06,8.127530568916852e+30,2.1499714150500827e+30,3.438337788196434e+30,9.095820268516967e+29
212075509,5.0,132.260415,21.556726,0.9,3255,117,0.3,0.07,2.5306715297476908e+30,1.1997961597458084e+30,1.0397357754047002e+30,4.929649530452718e+29
212027377,18.0,132.646995,20.710466,0.92,3156,90,0.25,0.05,1.4231876485544614e+30,5.786280168374944e+29,5.772574428199966e+29,2.3470690001976083e+29
212027502,18.0,131.44915500000002,20.712929000000006,0.93,3257,59,0.3,0.04,2.5582227291710966e+30,7.387165085825344e+29,1.051311600958883e+30,3.0358877809942862e+29
212034597,18.0,131.076075,20.83012,0.93,3191,75,0.26,0.05,1.7396695137753333e+30,6.09859103969734e+29,7.062206856857334e+29,2.4758285796891685e+29
212027753,5.0,131.05133999999998,20.716955,0.92,3182,61,0.26,0.04,1.649940877968885e+30,5.022978999646775e+29,6.689752878050356e+29,2.036658320741782e+29
211995082,5.0,131.41875,20.17375,0.94,3382,81,0.37,0.06,4.9708476862622516e+30,1.5864235100424086e+30,2.0722048448469038e+30,6.613653321548816e+29
211771942,18.0,126.555855,16.918238,0.9,4778,183,0.76,0.04,1.3873982729038542e+32,1.4692596521869416e+31,6.231543549080335e+31,6.603023987951268e+30
211726170,18.0,129.379545,16.269768,0.9,3200,77,0.27,0.05,1.8338098297602624e+30,6.479881998392142e+29,7.453407538395851e+29,2.6338147019739843e+29
211707676,18.0,130.226805,16.016886,0.81,3020,133,0.19,0.05,6.202445523191159e+29,3.398536062938106e+29,2.4636054611027914e+29,1.3499772613951918e+29
211930233,18.0,129.26442,19.178107,0.93,4609,175,0.74,0.05,1.1197983242364053e+32,1.3630073042507078e+31,5.026061101557125e+31,6.120524693789122e+30
211908826,16.0,129.73726499999998,18.858218,0.95,3315,92,0.33,0.06,3.508246038194652e+30,1.2953621840439522e+30,1.4480213889648558e+30,5.346830282265458e+29
211908085,18.0,129.91698,18.84701,0.93,3219,157,0.28,0.09,2.0631878637208555e+30,1.3088928182774433e+30,8.423137273058779e+29,5.343940404480961e+29
211901010,16.0,129.533715,18.741667,0.92,3215,68,0.28,0.04,2.010952933001476e+30,6.44935037197026e+29,8.205087907572798e+29,2.631561563215324e+29
211907679,5.0,129.087975,18.841026,0.94,3194,74,0.27,0.05,1.7758630208734448e+30,6.135011257422503e+29,7.212557811295434e+29,2.491795550160796e+29
211903709,5.0,129.63471,18.781349,0.94,3427,80,0.4,0.06,6.195382510564977e+30,1.8727304619778305e+30,2.5958561819217115e+30,7.84708622063879e+29
211894087,5.0,129.830715,18.639566,0.91,3044,67,0.2,0.03,7.16567776367424e+29,2.3375423835823205e+29,2.8573020522008422e+29,9.321311846585358e+28
211923534,18.0,129.21516,19.0764,0.94,4509,151,0.7,0.05,8.86216967447053e+31,1.1737006622703706e+31,3.9445113191030125e+31,5.225730086810866e+30
211830561,16.0,131.78049,17.750557,0.9,3046,107,0.2,0.05,7.277095073748417e+29,3.379770257867208e+29,2.902913093223159e+29,1.3482990509522454e+29
211916756,18.0,129.362745,18.976685,0.95,3408,75,0.39,0.06,5.647803142525903e+30,1.6697711073276966e+30,2.363310028190416e+30,6.987428682106106e+29
211927803,18.0,129.555975,19.141665,0.95,3213,83,0.28,0.05,1.9929723875996406e+30,7.388966803234674e+29,8.13005737417415e+29,3.014354517426695e+29
211907530,18.0,129.215115,18.838697,0.94,3229,63,0.28,0.04,2.1802939015363128e+30,6.6503709801305e+29,8.912402427868027e+29,2.7185738292597584e+29
211912940,5.0,129.0792,18.918974,0.95,3385,81,0.37,0.06,5.056487915085094e+30,1.6032212615750992e+30,2.110786125401671e+30,6.692814300455116e+29
211903302,5.0,129.7407,18.775255,0.95,3283,73,0.31,0.05,2.954158711967131e+30,9.535650431646736e+29,1.217309746092973e+30,3.92947924192574e+29
211911279,5.0,129.1779,18.895229,0.95,4441,202,0.71,0.05,8.398450132927452e+31,1.24796568808617e+31,3.7533395997763123e+31,5.580007173813387e+30
211922454,5.0,129.678645,19.060686,0.9,3040,173,0.19,0.07,7.000348846639985e+29,4.97868352985455e+29,2.7896478023205035e+29,1.9841305958298662e+29
211946212,5.0,129.35082,19.416986,0.95,3532,75,0.47,0.04,1.0418046085588996e+31,1.846171714276722e+30,4.4090535625933846e+30,7.814095757877726e+29
211900619,5.0,129.05031,18.735495,0.95,3194,108,0.27,0.06,1.7705404322302732e+30,8.188339040334821e+29,7.190443245203863e+29,3.325568731671175e+29
211915709,5.0,128.93589,18.960629,0.93,3127,105,0.23,0.05,1.1912618837695551e+30,5.557868004933205e+29,4.811364222076958e+29,2.2448620894638106e+29
211905265,18.0,129.858945,18.804741,0.93,3148,46,0.24,0.03,1.356474794999386e+30,3.5726919825014095e+29,5.4957208907578994e+29,1.4475067360153329e+29
211905618,18.0,129.82875,18.810143,0.92,3311,95,0.33,0.06,3.4391695888468036e+30,1.311079087528061e+30,1.4188873456725778e+30,5.409333794532949e+29
211910532,18.0,129.384285,18.88395,0.95,3549,73,0.49,0.04,1.14076094745301e+31,1.753050642045136e+30,4.8430453723671676e+30,7.443500434981536e+29
211931128,18.0,129.09456,19.191485,0.95,5118,236,0.8,0.07,2.174953302777088e+32,3.579491571021388e+31,9.721404029225617e+31,1.600377542078994e+31
211930699,18.0,129.15177,19.185206,0.95,3978,326,0.6,0.09,3.330120321803409e+31,9.757011051919856e+30,1.464106844324399e+31,4.2918859427154994e+30
211895840,5.0,129.84735,18.665547,0.95,3311,176,0.33,0.11,3.4278708073250316e+30,2.2065206526133923e+30,1.4141230758378346e+30,9.103229216160452e+29
211895899,18.0,129.847815,18.666488,0.93,3650,101,0.51,0.05,1.4956856405951847e+31,3.021183246940375e+30,6.428387462903245e+30,1.2986687426911932e+30
211928930,18.0,129.037335,19.158592,0.95,3329,91,0.34,0.06,3.7920673752923966e+30,1.3701409396303703e+30,1.5692337990185028e+30,5.670185159328931e+29
211939462,5.0,129.20394,19.316471,0.95,3470,76,0.42,0.06,7.565760989109138e+30,2.1367070399010283e+30,3.19178545498582e+30,9.014607157267376e+29
211901402,5.0,129.036015,18.747475,0.94,3911,104,0.62,0.06,3.262347022879654e+31,6.632006876956035e+30,1.4283765174385226e+31,2.9040666645742196e+30
211889983,5.0,129.19629,18.579684,0.82,5064,188,0.79,0.06,2.02364580842689e+32,3.1464952443051243e+31,9.071783573140316e+31,1.4108407936585171e+31
211914889,16.0,129.87798,18.948166,0.92,3201,77,0.27,0.05,1.846730616364325e+30,6.54643259818593e+29,7.507133416352667e+29,2.6612941938431586e+29
211898716,5.0,128.917305,18.707878,0.92,3327,59,0.34,0.05,3.748342916111212e+30,1.0320582103742613e+30,1.5507446343882943e+30,4.269924495871389e+29
211895099,5.0,129.387825,18.654311,0.95,5919,173,1.06,0.13,7.379304665092889e+32,1.8004549703362313e+32,3.2615265087281816e+32,7.9579476955755495e+31
211923388,18.0,129.010095,19.074034,0.91,3167,56,0.25,0.04,1.5151863338362504e+30,4.418186724202247e+29,6.13120839247244e+29,1.7878800646538987e+29
211887567,5.0,129.09698999999998,18.545078,0.88,3004,147,0.18,0.05,5.6275755554662504e+29,3.304990370346682e+29,2.229211694788386e+29,1.3092686721990436e+29
211895966,18.0,129.265605,18.667351,0.94,4351,201,0.7,0.06,7.248405083589313e+31,1.222445646494389e+31,3.228171751982785e+31,5.446558064435903e+30
211889413,18.0,129.673725,18.571264000000006,0.9,2999,123,0.18,0.04,5.471112897492305e+29,2.726769095848144e+29,2.165495676046639e+29,1.079339207183065e+29
211915940,16.0,129.502545,18.964708,0.87,3314,67,0.33,0.05,3.4815224206259726e+30,1.037896360813158e+30,1.4367488544938254e+30,4.283336480283601e+29
211939094,18.0,129.39045,19.310997,0.92,3426,84,0.4,0.06,6.161597743895487e+30,1.9233640228065143e+30,2.5813947937910523e+30,8.058309706618775e+29
211936017,18.0,129.40101,19.265077,0.95,4756,206,0.76,0.04,1.3567996218631408e+32,1.4374005990046072e+31,6.094724893416195e+31,6.461570859126872e+30
211905676,5.0,129.36279,18.810961,0.95,3242,88,0.29,0.06,2.349794679184137e+30,8.977171756493649e+29,9.638065499112349e+29,3.682294556755271e+29
211934056,5.0,129.487635,19.236217,0.95,5402,273,0.86,0.06,3.211690755325384e+32,4.444834867409798e+31,1.430359599725702e+32,1.9803433797374176e+31
211925552,18.0,129.447465,19.106876,0.95,5137,271,0.81,0.07,2.2595508452313497e+32,3.827301871980312e+31,1.0096240769266656e+32,1.7107251187619646e+31
211930492,18.0,129.4455,19.182195,0.93,3528,73,0.47,0.04,1.0338666488737616e+31,1.832085841420857e+30,4.373670589815119e+30,7.75126541145911e+29
211925371,18.0,129.37936499999998,19.103962,0.95,4370,189,0.7,0.05,7.560228656061114e+31,1.1737410055231068e+31,3.36799300006922e+31,5.231063211426889e+30
211916505,18.0,129.489825,18.973124,0.92,3093,98,0.22,0.05,9.67954340947735e+29,4.256283316036226e+29,3.889591736750343e+29,1.7104102546146438e+29
211914465,5.0,129.60574499999998,18.941633,0.95,3401,137,0.38,0.09,5.475985222218468e+30,2.5328083607235082e+30,2.2898743954545724e+30,1.059200471142593e+30
211927213,5.0,129.35998500000002,19.132137,0.95,3929,110,0.63,0.07,3.446992655136656e+31,7.183131672386781e+30,1.5165883575175614e+31,3.160773032606635e+30
211917723,5.0,129.568995,18.991323,0.93,3386,100,0.37,0.07,5.082409494612193e+30,1.8602452078600726e+30,2.1218435539508257e+30,7.766701695895657e+29
211751173,5.0,129.610455,16.624523999999994,0.9,4577,177,0.74,0.05,1.0707662312931056e+32,1.3541757633279657e+31,4.805521136725413e+31,6.080233075373043e+30
211771406,5.0,131.39289,16.911013,0.89,3188,68,0.26,0.04,1.714089282032813e+30,5.613809989340696e+29,6.955983949987469e+29,2.278238646002375e+29
211737793,16.0,129.425415,16.435514,0.9,3213,84,0.28,0.05,1.9907633409223818e+30,7.481536108374454e+29,8.120840282556157e+29,3.0520423603424424e+29
211678825,16.0,130.484715,15.62982,0.9,3710,90,0.52,0.06,1.713681713732828e+31,3.819220005407729e+30,7.399461499789678e+30,1.649230707613312e+30
211958929,18.0,130.4733,19.608521,0.95,3276,70,0.31,0.05,2.8569036195468286e+30,9.046731191178315e+29,1.1769678068985424e+30,3.727156408855398e+29
211955007,18.0,130.389795,19.550081,0.95,3230,92,0.29,0.06,2.1910348195764983e+30,8.721033214739271e+29,8.957305775146836e+29,3.565458407597709e+29
211946007,18.0,130.664325,19.414446,0.95,3275,60,0.31,0.04,2.842877597219261e+30,8.144687734899642e+29,1.1710605608086684e+30,3.3551394548406745e+29
211947686,18.0,129.44421,19.438341,0.95,5959,218,1.1,0.14,8.319948997864964e+32,2.1544574400003742e+32,3.671837845137568e+32,9.508645233821977e+31
211932250,16.0,131.61424499999998,19.209044,0.94,3166,84,0.25,0.05,1.505754864185772e+30,5.8029922960519025e+29,6.092153909181403e+29,2.3479403344442078e+29
211953172,5.0,130.405875,19.52053,0.95,4660,200,0.74,0.04,1.186756743020407e+32,1.3152696735157256e+31,5.327767294860427e+31,5.908854872244594e+30
211937592,5.0,131.151675,19.288271,0.93,3080,62,0.21,0.03,8.950228232797568e+29,2.799865731491105e+29,3.589461157263938e+29,1.1229201956061102e+29
211970678,16.0,129.87250500000002,19.78661,0.95,5101,175,0.81,0.07,2.16525045861033e+32,3.577140597591535e+31,9.67800642202212e+31,1.5991217593915424e+31
211932596,16.0,131.8308,19.214458,0.88,3125,104,0.23,0.05,1.1764971127750584e+30,5.455500572524853e+29,4.7502978106939075e+29,2.202850405674353e+29
211962248,16.0,129.9471,19.659557,0.9,3244,65,0.29,0.05,2.3886857208349935e+30,7.380116076707598e+29,9.801222893002832e+29,3.0283104281947358e+29
211969170,18.0,130.05451499999998,19.763861,0.9,3170,117,0.25,0.06,1.5400868701363313e+30,7.741527957822356e+29,6.234342723181843e+29,3.133956238832087e+29
211967421,16.0,129.944805,19.736847,0.93,3271,82,0.31,0.05,2.767474855866835e+30,9.803279151837008e+29,1.1393143047980424e+30,4.035987776421498e+29
211946842,16.0,131.67838500000002,19.426195,0.93,3251,101,0.3,0.06,2.4805825789468966e+30,1.0411789677266831e+30,1.0186973937876148e+30,4.2759943077858905e+29
211906187,5.0,130.164675,18.818285,0.94,4290,150,0.69,0.06,6.580693874721322e+31,1.1689760372323746e+31,2.934626030303627e+31,5.214134901069864e+30
211970427,18.0,129.791055,19.783027,0.95,3414,88,0.39,0.06,5.818165275714095e+30,1.8991845536590064e+30,2.4322406677265958e+30,7.939798939174951e+29
211939364,16.0,129.91881,19.31498,0.95,3299,93,0.32,0.06,3.22967769399937e+30,1.2197039814925227e+30,1.331131259815594e+30,5.0273172520639504e+29
211931651,16.0,130.84335,19.200209,0.95,3356,73,0.36,0.05,4.419248913797323e+30,1.3427706854293547e+30,1.8546663205731272e+30,5.635564509082663e+29
211963369,16.0,130.01037,19.676485,0.96,3295,86,0.32,0.06,3.1542642158731843e+30,1.1329842372710065e+30,1.2993694536141456e+30,4.667429985847794e+29
211913907,18.0,130.016295,18.932625,0.93,3188,167,0.26,0.09,1.7088514453672725e+30,1.1685185084668997e+30,6.934237724349042e+29,4.741899976419268e+29
211943617,16.0,129.8271,19.378954,0.93,3142,66,0.24,0.04,1.3052450833885283e+30,4.245275970604545e+29,5.283315204740655e+29,1.7184489236227866e+29
211971189,16.0,129.81993,19.795222,0.95,3548,83,0.49,0.04,1.1582836139725363e+31,1.7611085506389522e+30,4.91691374682304e+30,7.477240255830176e+29
211934221,16.0,130.78104,19.238686,0.93,3254,113,0.3,0.07,2.5217907028106745e+30,1.159634513273511e+30,1.0360050006028628e+30,4.76425562913299e+29
211934148,16.0,130.780845,19.237622,0.9,3479,110,0.43,0.08,7.914755028682782e+30,2.7939391970491806e+30,3.3464100377242023e+30,1.1813694710695796e+30
211914960,18.0,130.00929,18.949164,0.93,3511,80,0.44,0.07,8.699455236901238e+30,2.597471444754141e+30,3.691588624258789e+30,1.1022790883120372e+30
211965937,16.0,130.164255,19.715378,0.96,3324,103,0.34,0.07,3.689999751522567e+30,1.4791362296907874e+30,1.5260809081536237e+30,6.1175988282083906e+29
211961846,16.0,130.04828999999998,19.653278,0.96,3204,110,0.27,0.06,1.8890669133545642e+30,8.862621109478002e+29,7.696755979647381e+29,3.611129379309616e+29
211913532,16.0,130.08261000000002,18.927306,0.89,3421,89,0.4,0.06,5.999909246421512e+30,1.9606705574906618e+30,2.5122080695535958e+30,8.209896874243237e+29
211918335,18.0,130.0071,18.999848,0.95,5856,571,1.02,0.18,6.55196525091107e+32,2.2923549833744807e+32,2.8958964505069347e+32,1.0133701644960788e+32
211915602,16.0,130.05945,18.958731,0.93,4426,150,0.71,0.05,8.232469165579272e+31,1.2314092261427752e+31,3.678541310123152e+31,5.503841572727082e+30
211935495,16.0,131.64528,19.257231,0.96,3286,89,0.32,0.06,3.002747503475446e+30,1.1142435784666397e+30,1.2377810759598306e+30,4.593299267936766e+29
211970613,5.0,129.77898000000002,19.785564,0.93,3115,118,0.23,0.06,1.1128897777955313e+30,5.7503611338538574e+29,4.4874073162687616e+29,2.318781307427533e+29
211914098,18.0,130.11765,18.935818,0.95,3697,122,0.53,0.05,1.71137562281337e+31,3.446486390999596e+30,7.378956659781246e+30,1.4863141996033878e+30
211943613,5.0,130.22427,19.378904,0.95,3686,82,0.52,0.05,1.5935903850268086e+31,3.3927473740516645e+30,6.852842126679939e+30,1.459082751659033e+30
211951283,18.0,130.62822,19.491962,0.95,3331,79,0.34,0.06,3.831594591035954e+30,1.2497690655131305e+30,1.585951980761355e+30,5.173197152404878e+29
211920022,18.0,130.02381,19.025183,0.95,5119,428,0.81,0.07,2.1962036693235017e+32,3.878565872791546e+31,9.81629136926622e+31,1.7349814935320536e+31
211908928,18.0,130.707,18.859737,0.94,3583,85,0.51,0.05,1.325359634990729e+31,2.6250916529530196e+30,5.672581651484174e+30,1.123668583601992e+30
211946016,5.0,130.77563999999998,19.414488,0.95,3278,94,0.31,0.06,2.88136456331236e+30,1.1206436305409768e+30,1.1866535600630135e+30,4.6154414696567865e+29
211909748,5.0,130.37794499999998,18.871872,0.94,4846,175,0.76,0.04,1.5016711371074964e+32,1.5616863318517603e+31,6.745405064862554e+31,7.018573032230336e+30
211938817,16.0,131.30148,19.306873,0.87,3164,83,0.25,0.05,1.481740088239887e+30,5.63899526038987e+29,5.992735134143893e+29,2.280725978610638e+29
211956407,18.0,129.72306,19.571368,0.94,4220,126,0.7,0.06,6.210231532492017e+31,9.925760621111079e+30,2.7609993385963046e+31,4.413781675667184e+30
211953336,5.0,129.767115,19.522684,0.95,4548,166,0.73,0.05,9.852512650123863e+31,1.4531829843378335e+31,4.386311959652038e+31,6.471435093359646e+30
211949728,18.0,130.78497,19.468365,0.95,3129,95,0.23,0.05,1.208403091374752e+30,5.176516971192071e+29,4.882279402775138e+29,2.0915494961606818e+29
211936878,16.0,130.010385,19.277702,0.95,3307,97,0.33,0.06,3.3636256617337415e+30,1.3097630194367376e+30,1.3875841241896512e+30,5.4033753480908265e+29
211940576,5.0,129.815535,19.334023,0.93,3145,151,0.24,0.08,1.3359029116069222e+30,8.521132209018742e+29,5.410406266952502e+29,3.451233512679994e+29
211936687,16.0,131.668005,19.275114,0.86,3221,71,0.28,0.05,2.0877274709880888e+30,6.91551005074856e+29,8.525615636953323e+29,2.824183922385553e+29
211950844,18.0,129.901905,19.485535,0.95,3865,101,0.6,0.06,2.8379787357964367e+31,5.793943675461261e+30,1.2398693785625399e+31,2.5315660283223193e+30
211939447,5.0,130.99692,19.316162,0.94,3460,70,0.42,0.06,7.232289776759111e+30,1.9600622632191575e+30,3.046797646448923e+30,8.257652379620277e+29
