EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,Teff_StarHorse,e_Teff_StarHorse
211392234.0,KTWO211392234-C05,5.0,31.0,132.730065,11.520703,LC,-10.1,2.0,-5.3,1.7,,,,,14.777,0.02,14.153,0.01,14.57,0.32,14.0,0.03,13.929,0.07,,,13.009,0.021,12.75,0.023,12.643,0.024,14.121,gri,,,,508-049196,08505522+1131145,,1.0,0.0,0.898,206.308,172.905,149.791,6.0,1.0,13.0,,,0.001,132.730065,11.520703,159.0,132.73005,11.520667999999999,5.988903814888891e+17,132.73002027228,11.52070434613,1.0,0.1676814658050695,132.73003513613995,11.520686173065,211392234.0,0.9,132.73006,11.520703,0.0,0.1065926836787374,0.95,132.7300678851219,11.520717589347301,0.001,0.001,90.0,5.988903814888891e+17,132.73002027228,0.0275,11.52070434613,0.0197,1.1428,0.0296,-10.835999999999999,0.059000000000000004,-3.076,0.043,True,46842.0,10.534,14.011778,25565.7,27.3118,14.332244000000001,30955.4,30.5779,13.535081,0.7971630000000001,,,0.0,5869.67,0.248,0.1155,1.15,1.409,0.189342,08505522+1131145,132.730097,11.520716,0.06,0.06,90.0,13.009,12.75,12.642999999999999,0.021,0.023,0.024,AAA,222.0,0.0,2450768.9457,0.23947100000000002,1.2182132730120534e+17,132.73001897,11.52070878,0.004,0.003,90.0,503635968.0,60.0,56007.01538194,5.0,69.0,14.3473,0.0032,14.3946,0.0022,115000.0,13.9788,0.0027,14.0428,0.0053,115000.0,13.8751,0.0016,13.9176,0.0008,115000.0,13.8734,0.0019,13.9171,0.0026,115000.0,13.8587,0.0045,13.8781,0.0029,115000.0,0.183122,0.0554,0.1783,6085.62548828,341.4189453099998
211392354.0,KTWO211392354-C05,5.0,31.0,132.72106499999998,11.522252,LC,-11.2,1.5,-3.1,1.8,,,,,13.967,0.06,13.404000000000002,0.03,13.765,0.32,13.253,0.02,13.192,0.11,,,12.251,0.021,12.014,0.023,11.923,0.021,13.364,gri,,,,508-049195,08505306+1131201,,1.0,0.0,0.946,159.222,147.892,140.083,6.0,1.0,13.0,,,0.001,132.72106499999998,11.522252,164.0,132.72106000000002,11.522206,5.988903471291511e+17,132.7210244276,11.52225079392,1.0,0.2043266418170485,132.72104221380002,11.522228396960001,211392354.0,0.9,132.721068,11.522252,1.0,0.12447368391151648,0.95,132.7210727419977,11.5222643906005,0.001,0.001,90.0,5.988903471291511e+17,132.7210244276,0.0217,11.52225079392,0.0169,1.1237,0.0247,-10.995,0.046,-3.158,0.036000000000000004,False,95151.0,17.9974,13.242332000000001,52900.4,53.3575,13.54274,61936.7,37.8101,12.78205,0.76069,,,0.0,5458.86,0.9685,0.5333,1.95,3.056,0.21495799999999998,08505306+1131201,132.721099,11.522261,0.06,0.06,90.0,12.251,12.014000000000001,11.923,0.021,0.023,0.021,AAA,222.0,0.0,2450768.9457,0.241101,1.218213272111172e+17,132.72102671,11.52225145,0.005,0.002,90.0,503635968.0,60.0,55971.89684028,5.0,70.0,13.5441,0.001,13.6034,0.001,115000.0,13.472000000000001,,,,114724.0,13.302,,,,114724.0,13.1312,0.0049,13.1775,0.0024,115000.0,13.0971,0.002,13.1228,0.0038,115000.0,0.201398,0.3169,0.625,6507.44726562,471.31103516000076
211392455.0,KTWO211392455-C05,5.0,31.0,132.80973,11.523882,LC,,,,,,,,,,,,,,,,,,,,,16.102,0.078,15.262,0.097,15.144,0.13,18.351,JHK,,,,,08511433+1131259,,0.8140000000000001,0.18600000000000005,0.779,4411.431,3433.719,2597.476,6.0,1.0,13.0,,,0.004,132.80973,11.523882,165.0,132.80968000000001,11.523758,6.048943291567209e+17,132.8096520666,11.52385407546,0.992,0.3596331173889429,132.8096660333,11.523806037730001,211392455.0,0.9,132.809724,11.523882,0.0,0.3414557872719411,0.946,132.8096975653234,11.5238682572542,0.006,0.005,90.0,6.048943291567209e+17,132.8096520666,0.1705,11.52385407546,0.1186,1.1595,0.2271,-10.354000000000001,0.38299999999999995,-3.2939999999999996,0.295,False,859.5089999999999,1.35848,18.35274,247.722,8.58502,19.366478,947.25,9.466560000000001,17.320759,2.045719,,,0.0,,,,,,0.401733,08511433+1131259,132.809724,11.523882,0.11,0.09,2.0,16.102,15.262,15.144,0.078,0.09699999999999999,0.13,AAB,222.0,0.0,2450768.9543,0.472612,1.2182132809705917e+17,132.80965304,11.52385534,0.005,0.002,90.0,503635968.0,60.0,55912.5078588,5.0,66.0,19.8071,0.0134,19.9314,0.0092,115000.0,18.5461,0.0045,18.6551,0.0068,115000.0,17.6933,0.0038,17.7739,0.0083,115000.0,17.3079,0.0034,17.4206,0.0087,115000.0,17.1287,0.006999999999999999,17.2338,0.0223,115000.0,0.363099,,,,
211392789.0,KTWO211392789-C18,18.0,27.0,132.89841,11.529765,LC,-9.4,2.8,-2.7,3.4,,,,,15.785,0.09,14.993,0.06,15.452,0.27,14.794,0.03,14.64,0.1,,,13.64,0.025,13.262,0.027000000000000003,13.148,0.032,14.883,gri,,,,508-049261,08513561+1131472,,1.0,0.0,0.8640000000000001,,,,6.0,1.0,13.0,,,0.002,132.89841,11.529765,178.0,132.89838999999998,11.529721,6.048915846733893e+17,132.89836023693002,11.5297634021,0.991,0.1852649865439132,132.898375118465,11.52974220105,211392789.0,0.9,132.89841,11.529765,1.0,0.14790282247292108,0.9455,132.8984069408757,11.5297771510815,0.001,0.001,90.0,6.048915846733893e+17,132.89836023693002,0.0295,11.5297634021,0.0206,1.278,0.0357,-10.628,0.066,-3.193,0.049,False,22897.0,5.33625,14.788919,11700.6,26.2792,15.180867000000001,16178.7,19.2183,14.23956,0.941307,,,0.0,5855.08,0.0945,0.046,0.72,0.551,0.21079099999999998,08513561+1131472,132.89840800000002,11.529796000000001,0.09,0.06,0.0,13.64,13.262,13.148,0.025,0.027000000000000003,0.032,AAA,222.0,0.0,2450768.9543,0.27736500000000003,1.2183132898415622e+17,132.89836281,11.52976416,0.002,0.002,90.0,503635968.0,60.0,56044.52363426,5.0,68.0,15.2182,0.0028,15.2679,0.0017,115000.0,14.7437,0.0015,14.8039,0.0023,115000.0,14.5923,0.0023,14.6348,0.002,115000.0,14.5558,0.0049,14.5978,0.0021,115000.0,14.504000000000001,0.0038,14.5445,0.0066,115000.0,0.182593,0.0089,0.12,5255.87207031,270.30126953000035
211392859.0,KTWO211392859-C18,18.0,27.0,132.643245,11.530637,LC,-10.0,3.0,-6.0,3.0,,,21.532,0.103,,,,,19.044,0.009000000000000001,17.598,0.006,16.820999999999998,0.005,16.391,0.006999999999999999,15.17,0.034,14.585,0.057,14.283,0.066,17.488,gri,,,5972-301-5-0116-0278,,08503437+1131502,,0.996,0.004,0.6859999999999999,,,,6.0,1.0,13.0,,,0.003,132.643245,11.530637,187.0,132.64323000000002,11.530510000000001,5.989019950798717e+17,132.64318819033002,11.53061457458,0.998,0.40432416913639896,132.64320909516502,11.530562287289998,211392859.0,0.9,132.643239,11.530637,0.0,0.2889110491135751,0.949,132.6432373926865,11.5306284191168,0.003,0.002,90.0,5.989019950798717e+17,132.64318819033002,0.1024,11.53061457458,0.0628,0.975,0.1188,-11.197000000000001,0.207,-3.216,0.135,False,1959.73,1.64385,17.457874,562.215,9.1377,18.476633,2115.05,7.7008600000000005,16.448616,2.0280169999999997,,,0.0,,,,,,0.42710600000000004,08503437+1131502,132.643239,11.530636999999999,0.08,0.07,0.0,15.17,14.585,14.283,0.034,0.057,0.066,AAA,222.0,0.0,2450768.9446,0.458301,1.2183132643236723e+17,132.6431912,11.53061461,0.006999999999999999,0.002,0.0,503635968.0,60.0,55927.72679398,5.0,77.0,18.84,0.008,18.9417,0.018000000000000002,115000.0,17.5982,0.0023,17.6903,0.003,115000.0,16.8206,0.0093,16.9015,0.0117,115000.0,16.4811,0.0032,16.5473,0.0028,115000.0,16.3062,0.0074,16.3509,0.0082,115000.0,0.400694,,,3852.84033203,786.64257813
211393129.0,KTWO211393129-C05,5.0,31.0,132.926505,11.535303,LC,-8.3,1.5,-1.6,1.7,,,,,13.78,0.05,13.193,0.03,13.543,0.27,13.063,0.03,12.982,0.09,,,12.174,0.023,11.86,0.022,11.802,0.021,13.15,gri,,,,508-049264,08514236+1132069,,0.989,0.011,0.95,,,,6.0,1.0,13.0,,,0.002,132.926505,11.535303,195.0,132.92646000000002,11.535266,6.048915503136447e+17,132.92644926526,11.53529923399,1.0,0.12549109819239146,132.92645463263,11.535282616995001,211393129.0,0.9,132.926501,11.535303,0.0,0.17925784473524048,0.95,132.9264974167307,11.5353127561703,0.001,0.001,90.0,6.048915503136447e+17,132.92644926526,0.025,11.53529923399,0.0162,1.1481,0.0294,-10.958,0.053,-3.141,0.035,False,111904.0,39.3462,13.066247,62637.0,54.3549,13.359310999999998,72475.4,60.4001,12.611444,0.747868,,,0.0,6146.0,0.6940000000000001,0.332,1.6,3.301,0.21389499999999997,08514236+1132069,132.926515,11.535276,0.08,0.07,0.0,12.174000000000001,11.86,11.802,0.023,0.022000000000000002,0.021,AAA,222.0,0.0,2450768.9554,0.19731300000000002,1.2184132926492286e+17,132.92644806,11.5353013,0.032,0.021,0.0,503635968.0,60.0,55877.37956019,4.0,67.0,13.375,0.0043,13.4084,0.0018,115000.0,13.305,,,,114724.0,13.155999999999999,,,,16420.0,12.9898,0.0095,13.0195,0.0001,16892216.0,12.9493,0.0004,12.9616,0.0041,115000.0,0.133877,0.1885,0.5157,,
211393422.0,KTWO211393422-C18,18.0,27.0,132.8052,11.540296,LC,,,,,,,,,,,,,,,,,,,,,15.113,0.042,14.395,0.051,14.196,0.055,17.537,JHK,,,,,08511324+1132250,,1.0,0.0,0.6859999999999999,1530.076,1385.535,1201.788,6.0,1.0,13.0,,,0.003,132.8052,11.540296,208.0,132.80516,11.540194999999999,6.048945353151525e+17,132.80513039256002,11.54026553329,0.953,0.2745566348464125,132.80514519628002,11.540230266645,211393422.0,0.9,132.805199,11.540296,0.0,0.3033382984917554,0.9265,132.8051789467796,11.5402806347927,0.003,0.002,90.0,6.048945353151525e+17,132.80513039256002,0.08199999999999999,11.54026553329,0.0606,0.9278,0.1024,-11.049000000000001,0.183,-3.5069999999999997,0.151,False,2803.13,2.0798,17.069256,987.682,7.33413,17.864845000000006,2661.79,10.6754,16.198984,1.665861,,,0.0,,,,,,0.315446,08511324+1132250,132.805199,11.540296000000001,0.09,0.06,0.0,15.113,14.395,14.196,0.042,0.051,0.055,AAA,222.0,0.0,2450768.9543,0.388752,1.2184132805191885e+17,132.80513231,11.54026681,0.004,0.002,0.0,503635968.0,60.0,55946.56090278,5.0,66.0,18.1618,0.0055,18.2616,0.0092,115000.0,17.055,0.0029,17.1353,0.0038,115000.0,16.5538,0.0033,16.6198,0.0032,115000.0,16.3446,0.0041,16.4119,0.006,115000.0,16.2087,0.0054,16.2839,0.0053,115000.0,0.276351,,,4223.30712891,206.92578125
211394056.0,KTWO211394056-C18,18.0,27.0,132.858075,11.550008,LC,-9.5,1.0,-3.2,2.1,,,,,13.283,0.05,12.717,0.03,13.053,0.29,12.575,0.03,12.504,0.1,,,11.635,0.022,11.403,0.02,11.3,0.02,12.669,gri,,,,508-049249,08512593+1133001,,1.0,0.0,0.948,93.718,84.499,76.658,6.0,1.0,13.0,,,0.001,132.858075,11.550008,228.0,132.85805,11.549984,6.048947071138327e+17,132.85802657447,11.550009523629999,1.0,0.12357033228529668,132.858038287235,11.549996761814999,211394056.0,0.9,132.858071,11.550008,0.0,0.12226870265533675,0.95,132.85807444072148,11.5500227234075,0.001,0.001,90.0,6.048947071138327e+17,132.85802657447,0.0435,11.550009523629999,0.0289,1.1305,0.0634,-10.892000000000001,0.095,-3.0660000000000003,0.062,True,176046.0,26.5308,12.5743,98412.9,76.5691,12.868758,113702.0,96.4394,12.122499000000001,0.74626,34.85,2.25,12.0,6171.0,,,2.02,5.353,0.163905,08512593+1133001,132.858073,11.550028999999999,0.09,0.06,0.0,11.635,11.402999999999999,11.3,0.022000000000000002,0.02,0.02,AAA,222.0,0.0,2450768.9544,0.181177,1.2186132858076051e+17,132.85802815,11.55001007,0.006,0.002,90.0,906289152.0,108.0,56050.84871528,5.0,70.0,13.307,,,,114724.0,12.915999999999999,,,,114724.0,12.734000000000002,,,,114724.0,12.612,,,,114724.0,12.4555,0.0013,12.4743,0.0051,115000.0,0.121439,,,6423.03808594,474.86669921999965
211394185.0,KTWO211394185-C18,18.0,27.0,132.839535,11.552024,LC,-13.0,2.7,-3.8,3.2,,,,,16.727999999999998,0.06,15.665,0.02,16.317,0.25,15.299,0.04,15.092,0.14,,,13.834,0.026,13.287,0.031,13.184,0.028,15.459,gri,,,,508-049244,08512149+1133073,,1.0,0.0,0.757,465.89,412.497,355.67400000000015,6.0,1.0,13.0,,,0.001,132.839535,11.552024,230.0,132.83953,11.551969,6.048947457693272e+17,132.83949493739,11.552022779660001,1.0,0.2297334988660189,132.839512468695,11.55199588983,211394185.0,0.9,132.839537,11.552024,0.0,0.1331432243741015,0.95,132.83954385004378,11.552035766243598,0.001,0.001,90.0,6.048947457693272e+17,132.83949493739,0.0337,11.552022779660001,0.0232,1.1574,0.0416,-11.13,0.073,-3.016,0.054000000000000006,False,13668.1,4.64858,15.349098000000001,5973.4,15.5555,15.910834,11135.3,19.0296,14.645168,1.265666,,,0.0,4877.2,0.7487,0.3755,0.95,0.45799999999999996,0.245272,08512149+1133073,132.839554,11.552041000000001,0.09,0.06,0.0,13.834000000000001,13.287,13.184000000000001,0.026000000000000002,0.031,0.027999999999999997,AAA,222.0,0.0,2450768.9544,0.27267199999999997,1.2186132839546291e+17,132.83949595,11.55202499,0.015,0.004,0.0,503635968.0,60.0,55933.58704861,5.0,64.0,16.0588,0.0037,16.1222,0.0036,115000.0,15.3045,0.0009,15.3534,0.0021,115000.0,15.0169,0.0031,15.0748,0.0054,115000.0,14.8855,0.0048,14.942,0.002,115000.0,14.798,0.0034,14.8295,0.0052,115000.0,0.23463,0.316,0.4421,5280.61474609,189.9941406200005
211394279.0,KTWO211394279-C18,18.0,27.0,132.76383,11.553339,LC,,,,,,,,,,,,,,,,,,,,,15.382,0.05,14.800999999999998,0.06,14.629,0.073,17.282,JHK,,,,,08510331+1133120,,0.939,0.061,0.765,1881.846,1657.1470000000006,1445.115,6.0,1.0,13.0,,,0.003,132.76383,11.553339,235.0,132.76379,11.553261000000001,,,,,,132.76379,11.553261000000001,211394279.0,0.9,132.763827,11.553339,0.0,0.30964367570428697,0.9,132.763795606789,11.553347458486199,0.003,0.003,90.0,6.048953255891369e+17,132.76375198667,0.0943,11.553333287580001,0.0656,1.0766,0.1169,-9.926,0.205,-3.2910000000000004,0.171,False,2169.3,2.0681700000000003,17.347569,780.745,15.3774,18.120115,2073.8,12.0293,16.470003,1.6501119999999998,,,0.0,,,,,,0.31187800000000004,08510331+1133120,132.763827,11.553339,0.06,0.06,107.0,15.382,14.800999999999998,14.629000000000001,0.05,0.06,0.073,AAA,222.0,0.0,2450768.9457,0.30964400000000003,1.2186132763815453e+17,132.76375391,11.55333406,0.005,0.003,0.0,503635968.0,60.0,55915.52356481,5.0,76.0,18.4369,0.0042,18.519000000000002,0.0069,115000.0,17.337,0.0021,17.4103,0.0046,115000.0,16.8306,0.0028,16.8994,0.0019,115000.0,16.6219,0.0032,16.6817,0.0055,115000.0,16.4884,0.0093,16.5639,0.0132,115000.0,0.2922,,,4159.86523438,128.98388670999975
211394397.0,KTWO211394397-C05,5.0,31.0,132.958005,11.555136,LC,-8.0,1.0,-3.9,2.0,,,,,13.261,0.02,12.712,0.01,13.047,0.26,12.58,0.03,12.513,0.08,,,11.632,0.022,11.372,0.022,11.319,0.02,12.673,gri,,,,508-049273,08514992+1133184,,1.0,0.0005,0.963,,,,6.0,1.0,13.0,,,0.002,132.958005,11.555136,241.0,132.95797,11.555104,6.04893165221336e+17,132.95795444105,11.555135041300002,1.0,0.1244959898931738,132.957962220525,11.55511952065,211394397.0,0.9,132.958007,11.555136,0.0,0.16871341195361986,0.95,132.958003859263,11.555147737213302,0.001,0.001,90.0,6.04893165221336e+17,132.95795444105,0.0315,11.555135041300002,0.0209,1.1682,0.0389,-11.245,0.067,-2.949,0.045,False,174886.0,29.5057,12.581479,97713.1,83.8251,12.876506,112662.0,68.3107,12.132479,0.744027,,,0.0,6112.5,,,1.99,4.987,0.19762000000000002,08514992+1133184,132.958022,11.555125,0.08,0.07,0.0,11.632,11.372,11.319,0.022000000000000002,0.022000000000000002,0.02,AAA,222.0,0.0,2450768.9554,0.198376,1.2186132958062666e+17,132.95795598,11.55513576,0.006,0.004,0.0,906289152.0,108.0,55916.74030093,5.0,82.0,13.083,,,,114724.0,12.739,,,,114724.0,12.602,,,,16420.0,12.538,,,,16420.0,12.4734,0.0057,12.4711,0.0036,16696.0,0.124571,,,6298.94824219,413.5693359299994
211394534.0,KTWO211394534-C18,18.0,27.0,132.762225,11.557073,LC,-9.8,3.0,-3.8,3.5,,,,,16.834,0.01,15.874,0.04,16.49,0.34,15.597,0.03,15.296,0.102,,,14.245,0.028,13.779000000000002,0.031,13.682,0.038,15.654000000000002,gri,,,5972-301-5-0117-0048,508-049209,08510294+1133254,,1.0,0.0005,0.774,,,,6.0,1.0,13.0,,,0.002,132.762225,11.557073,253.0,132.76221,11.557007,6.048953255891379e+17,132.76217088517998,11.55705861418,0.9990000000000001,0.2314266294214072,132.76219044259,11.557032807089998,211394534.0,0.9,132.762225,11.557073,0.0,0.18918853704300884,0.9495,132.762219246152,11.5570723702143,0.002,0.001,90.0,6.048953255891379e+17,132.76217088517998,0.047,11.55705861418,0.0317,1.0971,0.0574,-11.004000000000001,0.1,-3.195,0.077,True,10548.2,4.0199,15.630422,4945.03,15.6407,16.115967,8082.86,14.3996,14.993007,1.12296,,,0.0,4972.67,0.19899999999999998,0.0995,0.84,0.384,0.23758200000000002,08510294+1133254,132.762257,11.557072999999999,0.06,0.06,90.0,14.245,13.779000000000002,13.682,0.027999999999999997,0.031,0.038,AAA,222.0,0.0,2450768.9456,0.28971199999999997,1.2186132762235898e+17,132.76217250000002,11.55705984,0.005,0.001,90.0,503635968.0,60.0,56023.81353009,5.0,67.0,16.2087,0.0029,16.2688,0.0021,115000.0,15.57,0.0025,15.6309,0.0027,115000.0,15.3396,0.0028,15.4033,0.0026,115000.0,15.2711,0.002,15.3173,0.0036,115000.0,15.2163,0.0064,15.2452,0.0143,115000.0,0.23168699999999998,0.0227,0.1431,5087.33154297,229.06591797000056
211394542.0,KTWO211394542-C05,5.0,31.0,132.674805,11.557317,LC,,,,,,,,,,,,,,,,,,,,,15.364,0.043,14.659,0.055,14.553,0.076,17.458,JHK,,,,,08504195+1133263,,1.0,0.0,0.7140000000000001,2072.579,1726.826,1388.994,6.0,1.0,13.0,,,0.003,132.674805,11.557317,255.0,132.67479,11.557199,5.989024374620303e+17,132.67473621726998,11.55728869429,1.0,0.3744959196519398,132.67476310863498,11.557243847145,211394542.0,0.9,132.674803,11.557317,0.0,0.2985784305571734,0.95,132.6747839797249,11.557302128308198,0.003,0.002,90.0,5.989024374620303e+17,132.67473621726998,0.0989,11.55728869429,0.0613,1.1399,0.1198,-10.868,0.19899999999999998,-3.12,0.136,False,2020.05,1.82876,17.424957,635.37,8.140830000000001,18.34382,2038.19,7.873360000000001,16.48881,1.855011,,,0.0,,,,,,0.371869,08504195+1133263,132.674803,11.557317,0.06,0.06,107.0,15.364,14.659,14.552999999999999,0.043,0.055,0.076,AAA,222.0,0.0,2450768.9456,0.427267,1.2186132674793923e+17,132.67473929,11.55728898,0.002,0.002,0.0,503635968.0,60.0,55896.77994213,10.0,67.0,18.6405,0.008,18.7349,0.0137,115000.0,17.4628,0.0035,17.5337,0.0044,115000.0,16.8598,0.0062,16.9012,0.0124,115000.0,16.5977,0.0027,16.6657,0.0054,115000.0,16.44,0.0036,16.5183,0.0102,115000.0,0.370025,,,3916.73999023,48.666748050000024
211394607.0,KTWO211394607-C05,5.0,31.0,132.808515,11.558483,LC,-10.0,1.7,-3.0,1.5,,,,,13.852,0.03,13.317,0.02,13.661,0.3,13.189,0.04,13.115,0.11,,,12.274,0.022,12.028,0.023,11.941,0.02,13.279000000000002,gri,,,,508-049227,08511405+1133306,,1.0,0.0,0.939,,,,6.0,1.0,13.0,,,0.001,132.808515,11.558483,258.0,132.8085,11.558452,6.048946383943556e+17,132.80847232803,11.55848411421,1.0,0.1512993157711598,132.808486164015,11.558468057105,211394607.0,0.9,132.808517,11.558483,0.0,0.12133515182713908,0.95,132.8085207616817,11.558496469621199,0.001,0.0,90.0,6.048946383943556e+17,132.80847232803,0.0201,11.55848411421,0.0141,1.1506,0.0241,-11.020999999999999,0.042,-2.87,0.031,False,100420.0,22.6078,13.183810999999999,56506.5,55.5166,13.471143,64553.7,56.2188,12.737117,0.7340260000000001,,,0.0,6358.0,0.7965,0.4223,1.41,2.938,0.176043,08511405+1133306,132.808546,11.558501,0.09,0.06,0.0,12.274000000000001,12.027999999999999,11.940999999999999,0.022000000000000002,0.023,0.02,AAA,222.0,0.0,2450768.9544,0.23966500000000002,1.2187132808521069e+17,132.80847450000002,11.55848494,0.004,0.004,0.0,503635968.0,60.0,55927.08305556,5.0,76.0,13.615,0.1349,13.5858,0.0501,115256.0,13.489,,,,114724.0,13.319,,,,114724.0,13.0951,0.0053,13.1383,0.0019,115000.0,13.0765,0.0049,13.0853,0.011000000000000001,115000.0,0.148832,0.3269,0.561,6348.33642578,473.7324218799995
211394537.0,KTWO211394537-C05,5.0,31.0,132.537555,11.55723,LC,-12.2,2.0,-4.8,2.2,,,,,14.82,0.07,14.224,0.02,14.648,0.44,14.056,0.03,14.075,0.24,,,13.099,0.021,12.797,0.025,12.797,0.023,14.247,gri,,,,508-049136,08500901+1133261,,1.0,0.0,0.915,,,,6.0,1.0,13.0,,,0.002,132.537555,11.55723,259.0,132.53757,11.557153,5.989017545623124e+17,132.5375323317,11.55722179282,0.998,0.28103990636352744,132.53755116585,11.55718739641,211394537.0,0.9,132.537562,11.55723,0.0,0.1580614535098007,0.949,132.5375789399384,11.557233674426598,0.001,0.0,90.0,5.989017545623124e+17,132.5375323317,0.0246,11.55722179282,0.0161,1.1044,0.0312,-10.606,0.051,-2.76,0.031,False,44757.2,8.88294,14.061209,24709.1,25.3163,14.369247,29266.4,17.807000000000006,13.595998000000002,0.773249,,,0.0,5790.14,0.1735,0.0887,1.2,1.4480000000000002,0.292135,08500901+1133261,132.537583,11.557261,0.09,0.07,0.0,13.099,12.797,12.797,0.021,0.025,0.023,AAA,222.0,0.0,2450768.9359,0.391494,1.218613253757192e+17,132.53753463,11.5572226,0.005,0.003,90.0,503635968.0,60.0,56009.21569444,5.0,79.0,14.3749,0.0025,14.4283,0.0039,115000.0,14.0395,0.0031,14.087,0.0017,115000.0,13.9223,0.0067,13.9732,0.0072,115000.0,13.9397,0.002,13.9837,0.0018,115000.0,13.9162,0.0029,13.9371,0.003,115000.0,0.279898,0.0147,0.1278,6128.53613281,347.8486328099998
211394644.0,KTWO211394644-C05,5.0,31.0,132.788715,11.55916,LC,-10.0,5.1,-6.1,2.8,,,,,15.544,0.04,14.807,0.02,15.255,0.28,14.621,0.03,14.515,0.12,,,13.525,0.024,13.188,0.026,13.158,0.027000000000000003,14.737,gri,,,,508-049220,08510930+1133330,,1.0,0.0,0.875,,,,6.0,1.0,13.0,,,0.001,132.788715,11.55916,261.0,132.78871,11.559123,6.048953642446259e+17,132.78867529675,11.55916031859,0.9990000000000001,0.18174250479939585,132.788692648375,11.559141659295001,211394644.0,0.9,132.788716,11.55916,0.0,0.10555953030556324,0.9495,132.7887231924109,11.559172694739699,0.001,0.001,90.0,6.048953642446259e+17,132.78867529675,0.0272,11.55916031859,0.0191,1.1824,0.0338,-10.899000000000001,0.059000000000000004,-2.8739999999999997,0.044000000000000004,True,26270.4,6.26865,14.639697,13746.6,27.5752,15.0059,18143.3,15.6527,14.115131,0.890769,,,0.0,5661.0,0.051,0.0223,0.9,0.748,0.184853,08510930+1133330,132.788753,11.559183,0.06,0.06,90.0,13.525,13.187999999999999,13.158,0.024,0.026000000000000002,0.027000000000000003,AAA,222.0,0.0,2450768.9456,0.26392600000000005,1.218713278866715e+17,132.78867792,11.55916058,0.004,0.004,0.0,503635968.0,60.0,56079.29975694,5.0,54.0,15.0389,0.0033,15.0939,0.0021,115000.0,14.5987,0.0021,14.6495,0.0011,115000.0,14.4631,0.0021,14.515,0.0025,115000.0,14.4435,0.002,14.4945,0.0025,115000.0,14.411,0.0069,14.434000000000001,0.0056,115000.0,0.176366,0.0154,0.0433,5818.85107422,286.18310547000056
