,Unnamed: 0,todrop,EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,Teff_StarHorse,e_Teff_StarHorse,eup_Ext_BPRP_Gaia,elo_Ext_BPRP_Gaia,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
559,559,,246711015.0,KTWO246711015-C13,13.0,24.0,75.55605,14.710217000000002,SC,36.0,75.0,-126.0,32.0,,,,,,,,,,,,,,,,,14.271,0.026,13.392,0.021,12.955,0.029,15.635,J,,,,,05021345+1442367,AAA-222-111-000-0-0,0.851,0.149,0.6990000000000001,,,,11.0,3.0,35.0,10.2,1047-0053764,0.0005877,75.55605,14.710217000000002,3.3925466321974774e+18,75.55605305704718,14.710226372954994,0.9,,,,,,75.55605305704718,14.710226372954994,,,,,,0.9,75.55605305704721,14.710226372955,0.011000000000000001,0.008,90.0,3.3925466321974774e+18,75.55637770157,0.3867,14.71011756724,0.3099,21.5958,0.4645,72.93,0.706,-25.271,0.53,False,504.43300000000005,2.21697,18.931358,49.2734,7.5412399999999975,,1028.34,21.2632,17.231575,3.8882830000000004,,,0.0,,,,,,0.035382,05021345+1442367,75.55605600000001,14.710217000000002,0.07,0.06,0.0,14.270999999999999,13.392000000000001,12.955,0.026000000000000002,0.021,0.028999999999999998,AAA,222.0,0.0,2451083.9512,0.020891999999999997,1.2565075556305267e+17,75.55631304,14.71013839,0.004,0.003,90.0,503635968.0,60.0,56106.06736111,4.0,55.0,22.4261,0.3631,20536.0,20.8008,0.0276,115000.0,18.4251,0.0048,115000.0,16.9608,0.0082,115000.0,16.0246,0.0097,115000.0,0.9586290000000001,,,,,0.004761327255665898,,0.022221042335634888,3.8882830000000004,,22.794608512551836,0.3883272469180943,20.901534690845583,0.18823248471755105,18.455986566300577,0.014313797694752712,16.675164799111098,0.2870404056049775,16.67567184934441,0.8025990182183589
560,560,,246711015.0,KTWO246711015-C13,13.0,24.0,75.55605,14.710217000000002,LC,36.0,75.0,-126.0,32.0,,,,,,,,,,,,,,,,,14.271,0.026,13.392,0.021,12.955,0.029,15.635,J,,,,,05021345+1442367,AAA-222-111-000-0-0,0.851,0.149,0.6990000000000001,3442.772,2937.437,2356.3520000000008,11.0,3.0,35.0,10.2,1047-0053764,0.0005877,75.55605,14.710217000000002,3.3925466321974774e+18,75.55605305704718,14.710226372954994,0.9,,,,,,75.55605305704718,14.710226372954994,,,,,,0.9,75.55605305704721,14.710226372955,0.011000000000000001,0.008,90.0,3.3925466321974774e+18,75.55637770157,0.3867,14.71011756724,0.3099,21.5958,0.4645,72.93,0.706,-25.271,0.53,False,504.43300000000005,2.21697,18.931358,49.2734,7.5412399999999975,,1028.34,21.2632,17.231575,3.8882830000000004,,,0.0,,,,,,0.035382,05021345+1442367,75.55605600000001,14.710217000000002,0.07,0.06,0.0,14.270999999999999,13.392000000000001,12.955,0.026000000000000002,0.021,0.028999999999999998,AAA,222.0,0.0,2451083.9512,0.020891999999999997,1.2565075556305267e+17,75.55631304,14.71013839,0.004,0.003,90.0,503635968.0,60.0,56106.06736111,4.0,55.0,22.4261,0.3631,20536.0,20.8008,0.0276,115000.0,18.4251,0.0048,115000.0,16.9608,0.0082,115000.0,16.0246,0.0097,115000.0,0.9586290000000001,,,,,0.004761327255665898,,0.022221042335634888,3.8882830000000004,,22.794608512551836,0.3883272469180943,20.901534690845583,0.18823248471755105,18.455986566300577,0.014313797694752712,16.675164799111098,0.2870404056049775,16.67567184934441,0.8025990182183589
561,561,,246663474.0,KTWO246663474-C13,13.0,24.0,74.09578499999998,14.101107999999998,LC,69.0,3.0,-18.0,3.0,,,21.57800000000001,0.118,,,,,19.13,0.01,17.54,0.006,15.72,0.005,14.720999999999998,0.005,13.123,0.022,12.536,0.022,12.24,0.022,16.743,gri,,,6514-301-5-0108-0471,,04562298+1406039,AAA-222-111-000-0-0,1.0,0.0,0.632,,,,11.0,4.0,36.0,46.1,,0.003,74.09578499999998,14.101107999999998,3.3926288937064223e+18,74.0958155378635,14.101100459412761,0.9,,,,,,74.0958155378635,14.101100459412761,74.0958333,14.1011889,0.99,0.0,0.3243698687069184,0.945,74.0958155378635,14.101100459412804,0.003,0.002,90.0,3.3926288937064223e+18,74.09610330711,0.0963,14.10102056915,0.0626,16.7314,0.0992,64.82300000000001,0.205,-18.555,0.12300000000000001,False,4911.99,3.4500800000000003,16.46022,561.114,7.0994699999999975,18.47876,7184.16,18.7609,15.12098,3.3577800000000004,,,0.0,3824.93,0.2895,0.183,,,0.110025,04562298+1406039,74.095783,14.101107999999998,0.07,0.06,90.0,13.123,12.536,12.24,0.022000000000000002,0.022000000000000002,0.022000000000000002,AAA,222.0,0.0,2450732.0104,0.006983,1.2492074096063174e+17,74.09608788,14.10102598,0.005,0.005,0.0,436527104.0,52.0,56167.67238426,5.0,60.0,18.8478,0.0067,115000.0,17.5206,0.0063,115000.0,15.7201,0.0022,115000.0,14.8747,0.0014,115000.0,14.4589,0.0045,115000.0,1.097961,2864.51098633,38.38549805000002,,,0.0007623309224709391,0.013651050490989122,0.0028316237395338774,3.3577800000000004,0.013941638085599058,19.157204397434306,0.007049978884234281,17.56604859270941,0.006799999434724126,15.732200459058141,0.002207137435869607,14.728912071203498,0.004197731302955193,14.756060070679274,0.011972118490886474
562,562,,246690477.0,KTWO246690477-C13,13.0,24.0,74.49078,14.452004,LC,74.3,5.7,-23.8,6.7,,,,,17.578,0.121,15.892,0.03,16.565,0.061,15.343,0.08,13.683,0.09,,,11.304,0.026,10.707,0.031,10.459,0.022,14.547,gri,,,6519-301-6-0105-0589,523-010311,04575778+1427071,AAA-222-111-000-0-0,1.0,0.0,0.764,883.637,844.801,809.535,11.0,4.0,36.0,43.3,,0.001,74.49078,14.452004,3.392664627834276e+18,74.49079461063255,14.452006694682813,0.9,,,,,,74.49079461063255,14.452006694682813,74.4907917,14.4519861,0.92,0.0,0.07483196272065139,0.91,74.49079461063259,14.452006694682801,0.002,0.001,90.0,3.392664627834276e+18,74.49114490904,0.0531,14.45190133086,0.0411,20.7338,0.0622,78.785,0.107,-24.471999999999998,0.075,False,32829.4,21.1387,14.397708999999999,5118.02,16.0725,16.078634,44572.0,139.868,13.139265,2.9393689999999997,,,0.0,3761.83,0.47100000000000003,0.2877,,,0.051849,04575778+1427071,74.490773,14.451995000000002,0.06,0.06,0.0,11.304,10.707,10.459000000000001,0.026000000000000002,0.031,0.022000000000000002,AAA,222.0,0.0,2451454.9081,0.040562,1.2534074491058278e+17,74.49112337,14.45190711,0.01,0.008,90.0,436527104.0,52.0,56083.05798611,5.0,73.0,16.4055,0.0051,115000.0,15.2103,0.0031,115000.0,13.6688,0.0042,115000.0,12.9675,0.0013,16892216.0,12.6066,0.0016,115000.0,1.246802,,,,,0.0006988755823540715,0.003404275840202517,0.0034017315583415196,2.9393689999999997,0.004812574320590091,16.68777140454405,0.005432628627624982,15.245296279011635,0.0036941677371742716,13.67499173343172,0.004202214050371354,12.858678027554017,0.003377714516332138,12.813134959131057,0.00889438221040663
563,563,,247793419.0,KTWO247793419-C13,13.0,24.0,73.95444,24.362727,LC,73.5,3.1,-49.1,3.8,,,,,16.517,0.12,14.968,0.05,15.769,0.05,14.38,0.04,13.027,0.04,,,10.934,0.021,10.355,0.023,10.092,0.019,13.85,gri,,,,572-013038,04554905+2421458,AAA-222-111-000-0-0,0.951,0.049,0.943,385.984,372.444,348.836,9.0,3.0,27.0,23.1,,0.001,73.95444,24.362727,3.4196560577480484e+18,73.95442233497383,24.36270744911305,0.9,,,,,,73.95442233497383,24.36270744911305,73.9544167,24.3627194,0.92,0.0,0.04682399797325442,0.91,73.9544223349738,24.362707449113106,0.002,0.001,90.0,3.4196560577480484e+18,73.95477372196,0.0515,24.36249165645,0.0318,19.4087,0.0547,74.345,0.10099999999999999,-50.12,0.055999999999999994,False,59062.4,22.8166,13.760089,10982.9,27.3214,15.249599,75310.5,98.1492,12.569780999999999,2.679817,,,0.0,3779.16,0.282,0.1835,,,0.091158,04554905+2421458,73.95438399999998,24.362732,0.06,0.06,90.0,10.934000000000001,10.355,10.092,0.021,0.023,0.019,AAA,222.0,0.0,2450785.8326,0.184528,1.3723073954662563e+17,73.95476113,24.36250228,0.015,0.003,90.0,436527104.0,52.0,55886.06344907,5.0,94.0,15.5856,0.0027,115000.0,14.408,0.0024,115000.0,12.8875,0.001,115000.0,12.6358,0.0893,115768.0,12.1484,0.0026,115000.0,1.327982,,,,,0.00041935351233225444,0.002697556919239179,0.0014140758561497387,2.679817,0.003045722222967943,15.865130773038377,0.0028183302045796743,14.442323571293306,0.0025493257568008137,12.893179825433203,0.001001694623231863,12.529959302987344,0.08930997081829395,12.347736314879382,0.004559602903696944
564,564,,247134293.0,KTWO247134293-C13,13.0,24.0,73.098045,18.996916,LC,76.07,2.46,-31.76,1.48,21.55,2.16,,,11.51,0.122,10.287,0.053,10.754,0.03,9.967,0.14,9.541,0.01,,,8.375,0.027000000000000003,7.885,0.027000000000000003,7.742000000000001,0.02,9.905,gri,22654.0,1288-32-1,,545-011365,04522352+1859489,AAA-111-111-000-0-0,0.996,0.004,1.0,329.576,323.152,319.116,12.0,1.0,37.0,23.5,,0.005,73.098045,18.996916,3.4069430919913646e+18,73.09804796999914,18.996907353071272,0.9,0.9774,73.09803588962966,18.996912298446286,3.4069430876948e+18,0.04480930667091401,73.0980419298144,18.996909825758774,73.0978333,18.9969944,0.99,0.0,0.7726766039943175,0.9558,73.09804797465429,18.9969073511122,0.001,0.001,90.0,3.4069430919913646e+18,73.09840829039001,0.0398,18.99675571742,0.0241,19.674,0.0467,79.128,0.08199999999999999,-35.218,0.046,True,2006500.0,853.932,9.932267,855263.0,1081.69,10.521139,1617200.0,1294.65,9.240008999999999,1.2811299999999999,41.43,0.26,6.0,4715.11,0.1953,0.0937,0.74,0.244,0.032741,04522352+1859489,73.098011,18.996939,0.06,0.06,90.0,8.375,7.885,7.742000000000001,0.027000000000000003,0.027000000000000003,0.02,AAA,111.0,0.0,2450753.9339,0.14230299999999999,1.3079073097735677e+17,73.09775528,18.99685819,0.013999999999999999,0.013999999999999999,90.0,1417830400.0,169.0,55198.29761574,0.0,7.0,,,16416.0,,,16793656.0,,,16777240.0,,,16793656.0,,,16416.0,1.0079069999999999,4800.15966797,165.68994141000076,,,0.0004619724177792259,0.001372312310277964,0.0008688387530640202,1.2811299999999999,0.0016242296191629694,,,,,,,,,,
565,565,,246794704.0,KTWO246794704-C13,13.0,24.0,69.02193,15.684012,LC,94.3,1.3,-22.9,1.2,,,,,10.345999999999998,0.044,9.344,0.025,10.295,0.05,9.49,0.14,8.853,0.02,,,7.86,0.018000000000000002,7.505,0.021,7.372999999999997,0.015,9.285,gri,,1266-1175-1,,529-008866,04360525+1541026,AAA-111-111-000-0-0,1.0,0.0002,1.0,171.622,172.292,162.872,22.0,2.0,74.0,18.9,,0.000517,69.02193,15.684012,3.3099568506355195e+18,69.02194734744212,15.684005025305893,0.9,0.9712,69.02193065266228,15.68400845223071,3.3099568506355195e+18,0.05916402136376624,69.0219390000522,15.684006738768305,69.0219167,15.684000000000001,0.99,0.0,0.08100892734943971,0.9537333333333334,69.0219473529117,15.684005023970098,0.001,0.001,90.0,3.3099568506355195e+18,69.02237393566,0.0413,15.683900843039998,0.0207,19.9126,0.0482,95.38799999999999,0.083,-24.197,0.055999999999999994,True,4186690.0,1231.96,9.133689,2015810.0,3124.75,9.590262,3039780.0,3094.52,8.554814,1.035448,40.62,0.28,12.0,5143.33,0.040999999999999995,0.021,0.84,0.44799999999999995,0.065177,04360525+1541026,69.02188000000001,15.684071,0.07,0.06,90.0,7.86,7.505,7.3729999999999976,0.018000000000000002,0.021,0.015,AAA,111.0,0.0,2450730.9613,0.27412800000000004,1.2682069022555146e+17,69.02223084,15.68414451,0.065,0.065,90.0,1073815552.0,128.0,56595.55960648,2.0,10.0,,,16440.0,,,16810040.0,,,114744.0,,,16416.0,,,16416.0,1.146641,5416.07324219,226.70458985000005,,,0.0003194377460951776,0.0016817197093373132,0.0011047257999501404,1.035448,0.002012113384938596,,,,,,,,,,
566,566,,246807491.0,KTWO246807491-C13,13.0,24.0,69.544005,15.821507,LC,94.0,2.0,-24.0,4.0,,,,,17.454,0.115,15.902,0.062,16.671,0.05,15.287,0.03,13.681,0.08,,,11.384,0.021,10.79,0.022,10.526,0.02,14.578,gri,,,,530-009285,04381054+1549175,AAA-222-111-000-0-0,1.0,0.0,0.866,,,,22.0,2.0,74.0,32.5,1058-0059681,0.002,69.544005,15.821507,3.309974344039456e+18,69.54398125568066,15.821501136015351,0.9,,,,,,69.54398125568066,15.821501136015351,69.5439583,15.8215111,0.99,0.0,0.08722654607392738,0.945,69.5439812556807,15.821501136015401,0.002,0.001,90.0,3.309974344039456e+18,69.54441639027,0.0571,15.821386639229999,0.0281,20.9997,0.0689,97.235,0.136,-26.593000000000004,0.064,False,32319.9,11.8098,14.414691,5079.24,14.5677,16.086891,43568.9,36.3699,13.163978,2.922914,,,0.0,3692.38,,,,,0.08490700000000001,04381054+1549175,69.54393,15.821544,0.06,0.06,90.0,11.384,10.79,10.526,0.021,0.022000000000000002,0.02,AAA,222.0,0.0,2450730.9807,0.29193,1.2698069544300626e+17,69.54439127,15.82139366,0.015,0.008,90.0,436527104.0,52.0,56189.96560185,10.0,78.0,16.4499,0.0058,115000.0,15.2082,0.0037,115000.0,13.704,0.0026,16892216.0,12.9983,0.0049,115000.0,12.6685,0.0065,115000.0,1.398727,,,,,0.00039665918956190713,0.0031095283513254447,0.0009059591741425611,2.922914,0.0032388159245177565,16.73282265981825,0.006074300913010133,15.24336520126157,0.00417838896459711,13.710315538926276,0.002603341100426159,12.888751242529347,0.005751698060777492,12.876792955103962,0.010663062722314992
567,567,g-i outlier,247744104.0,KTWO247744104-C13,13.0,24.0,71.79066,24.020032,LC,88.3,1.9,-49.1,2.5,,,,,13.719,0.03,12.275,0.04,13.021,0.02,11.666,0.04,10.864,0.04,,,9.281,0.022,8.642999999999999,0.023,8.412,0.017,11.511,gri,,,,571-012274,04470974+2401124,AAA-212-111-000-0-0,1.0,0.0,1.0,,,,14.0,4.0,48.0,28.0,,0.002,71.79066,24.020032,1.469891439684347e+17,71.79064101894673,24.020045609329987,0.9,,,,,,71.79064101894673,24.020045609329987,71.790625,24.0200361,0.99,0.0,0.06282135589696093,0.945,71.7906410248076,24.020045606270198,0.001,0.001,90.0,1.469891439684347e+17,71.79107518436,0.0469,24.019818943239997,0.0296,21.6691,0.0577,92.105,0.095,-52.644,0.05,False,470824.0,476.532,11.506219999999999,136594.0,210.958,12.51281,486528.0,554.7869999999998,10.544149,1.9686599999999999,39.3,0.27,10.0,3966.67,0.4133,0.262,0.55,0.067,0.079325,04470974+2401124,71.790602,24.020115,0.16,0.1,0.0,9.281,8.642999999999999,8.412,0.022000000000000002,0.023,0.017,AAA,212.0,0.0,2450785.7392,0.354478,1.3682071791197418e+17,71.79109397,24.01982684,1.409,0.069,90.0,570744832.0,68.0,56281.35822917,4.0,29.0,12.8982,0.001,115000.0,12.1822,0.2227,114744.0,16.8287,0.0056,115768.0,11.0775,,65592.0,12.8704,0.0019,16794168.0,1.606809,,,,,0.0010983433116856407,0.0016755351623544447,0.0012373576896774782,1.9686599999999999,0.002082899933383772,11.970946151892845,0.0010725833240354656,11.31761588854925,0.22270057618979286,16.755863228202376,0.005601906936366623,12.479391810528863,,8.877836473764969,0.003543016447678707
568,568,,210579563.0,KTWO210579563-C04,4.0,33.0,59.81260500000001,16.664426000000002,LC,,,,,,,,,17.343,0.11,15.947,0.064,16.647000000000002,0.05,15.226,0.06,13.608,0.07,,,11.269,0.021,10.661,0.024,10.382,0.018000000000000002,14.52,gri,,,,534-007561,03591499+1639520,,1.0,0.0,0.7909999999999999,592.2919999999998,535.7819999999998,506.947,12.0,1.0,37.0,,,0.004,59.81260500000001,16.664426000000002,4.645811578236838e+16,59.812553878945046,16.66442474910134,0.9,,,,,,59.812553878945046,16.66442474910134,59.8125417,16.6644361,0.99,0.0,0.05860065896717578,0.945,59.8125538789451,16.6644247491013,0.003,0.002,90.0,4.645811578236838e+16,59.81318781216999,0.0782,16.66431058406,0.045,23.8761,0.086,141.05200000000005,0.18100000000000002,-26.516,0.11699999999999999,False,34484.0,14.4628,14.344322,5106.36,17.6035,16.08111,47291.3,45.3524,13.074967,3.0061430000000002,,,0.0,3956.35,0.33899999999999997,0.212,,,0.17636400000000002,03591499+1639520,59.812489,16.664448,0.08,0.06,0.0,11.269,10.661,10.382,0.021,0.024,0.018000000000000002,AAA,222.0,0.0,2450725.9179,0.407825,1.2799059812950776e+17,59.81315728,16.66431819,0.011000000000000001,0.004,90.0,436527104.0,52.0,56158.58652778,5.0,74.0,16.4646,0.0037,115000.0,15.205,0.0026,115000.0,13.6065,0.0005,115000.0,12.8936,0.0,16892216.0,12.5432,0.0049,115000.0,1.943846,,,,,0.00045526892415485534,0.0037364949688941935,0.0010407230670009756,3.0061430000000002,0.0038787239080346433,16.755408662551805,0.0038570102282204912,15.242503475784728,0.002864219865988461,13.614382331180627,0.0005066937483894134,12.774665771213424,0.0018620406968677468,12.77429492266183,0.00716241589175491
569,569,,210585085.0,KTWO210585085-C13,13.0,24.0,66.66717,16.7469,SC,110.81,1.25,-27.39,0.93,21.73,1.23,,,8.787,0.019,8.091000000000001,0.014,9.666,0.08,9.041,0.01,8.017999999999999,0.05,,,6.893,0.023,6.643,0.036000000000000004,6.5470000000000015,0.021,8.512,gri,20741.0,1265-241-1,,534-008722,04264010+1644488,,1.0,0.0,1.0,,,,22.0,4.0,76.0,,,0.006999999999999999,66.66717,16.7469,3.3136894220306504e+18,66.66717308613696,16.746912274459135,0.9,0.991,66.66715206252515,16.746902091009787,3.3136894177343667e+18,0.08121950031614766,66.66716257433106,16.74690718273446,66.666875,16.746966699999998,0.99,0.0,1.0142485087859725,0.9603333333333334,66.6671730925492,16.746912272666098,0.003,0.001,90.0,3.3136894220306504e+18,66.66765704828,0.0704,16.746776943660002,0.027999999999999997,21.7652,0.0689,107.635,0.174,-31.430999999999997,0.081,True,12559900.0,5464.59,7.940902,6639310.0,7177.97,8.296081,8282060.0,8303.32,7.4665740000000005,0.829506,38.4,0.15,16.0,5781.0,0.135,0.0568,1.02,1.047,0.04545,04264010+1644488,66.66710400000001,16.746893,0.08,0.06,0.0,6.893,6.643,6.5470000000000015,0.023,0.036000000000000004,0.021,AAA,111.0,0.0,2451135.7602,0.22891399999999998,1.2809066667503662e+17,66.66719373,16.74689144,0.0,0.0,90.0,268959744.0,32.0,51978.86572917,0.0,9.0,,,88.0,,,80.0,,,64.0,,,88.0,,,88.0,0.087416,,,,,0.0004722818563329018,0.001173190000563127,0.0010879779889747911,0.829506,0.0016000221504450932,,,,,,,,,,
570,570,,210585085.0,KTWO210585085-C13,13.0,24.0,66.66717,16.7469,LC,110.81,1.25,-27.39,0.93,21.73,1.23,,,8.787,0.019,8.091000000000001,0.014,9.666,0.08,9.041,0.01,8.017999999999999,0.05,,,6.893,0.023,6.643,0.036000000000000004,6.5470000000000015,0.021,8.512,gri,20741.0,1265-241-1,,534-008722,04264010+1644488,,1.0,0.0,1.0,270.897,233.947,225.222,22.0,4.0,76.0,,,0.006999999999999999,66.66717,16.7469,3.3136894220306504e+18,66.66717308613696,16.746912274459135,0.9,0.991,66.66715206252515,16.746902091009787,3.3136894177343667e+18,0.08121950031614766,66.66716257433106,16.74690718273446,66.666875,16.746966699999998,0.99,0.0,1.0142485087859725,0.9603333333333334,66.6671730925492,16.746912272666098,0.003,0.001,90.0,3.3136894220306504e+18,66.66765704828,0.0704,16.746776943660002,0.027999999999999997,21.7652,0.0689,107.635,0.174,-31.430999999999997,0.081,True,12559900.0,5464.59,7.940902,6639310.0,7177.97,8.296081,8282060.0,8303.32,7.4665740000000005,0.829506,38.4,0.15,16.0,5781.0,0.135,0.0568,1.02,1.047,0.04545,04264010+1644488,66.66710400000001,16.746893,0.08,0.06,0.0,6.893,6.643,6.5470000000000015,0.023,0.036000000000000004,0.021,AAA,111.0,0.0,2451135.7602,0.22891399999999998,1.2809066667503662e+17,66.66719373,16.74689144,0.0,0.0,90.0,268959744.0,32.0,51978.86572917,0.0,9.0,,,88.0,,,80.0,,,64.0,,,88.0,,,88.0,0.087416,,,,,0.0004722818563329018,0.001173190000563127,0.0010879779889747911,0.829506,0.0016000221504450932,,,,,,,,,,
571,571,,246767001.0,KTWO246767001-C13,13.0,24.0,77.064255,15.377317,LC,27.6,7.8,54.2,7.8,,,,,,,,,,,,,,,,,12.038,0.029,11.464,0.034,11.156,0.019,14.365,JHK,,,,527-011118,05081541+1522383,AAA-222-111-000-0-0,0.962,0.038,0.8909999999999999,,,,6.0,4.0,16.0,17.7,,0.0008721,77.064255,15.377317,3.3923236074303805e+18,77.06423750228366,15.377325128912576,0.9,,,,,,77.06423750228366,15.377325128912576,,,,,,0.9,77.0642375022837,15.377325128912599,0.003,0.002,90.0,3.3923236074303805e+18,77.06454966984,0.0947,15.37722185049,0.0727,20.0245,0.1053,69.908,0.18600000000000005,-23.987,0.11800000000000001,False,14820.5,25.2173,15.261211,1957.8,16.671,17.121967,20997.8,75.9934,13.956485999999998,3.165482,,,0.0,3669.45,,,,,0.067419,05081541+1522383,77.064247,15.377312,0.07,0.06,0.0,12.038,11.464,11.155999999999999,0.028999999999999998,0.034,0.019,AAA,222.0,0.0,2451875.8923,0.033093,1.2645077064471318e+17,77.06453612,15.37722689,0.009000000000000001,0.005,90.0,503635968.0,60.0,56108.36357639,5.0,48.0,17.4528,0.0171,115000.0,16.1953,0.0037,115000.0,14.5286,0.0039,115000.0,13.7377,0.0144,115000.0,13.3371,0.0027,115000.0,1.02831,,,,,0.0018458263090142268,0.009206088142753232,0.003922308083342676,3.165482,0.010006825650164839,17.748209690817692,0.017872815687717637,16.23443402172512,0.006894226179575011,14.537455887517085,0.003920338366217106,13.612765339748456,0.01698614610689318,13.582860630316311,0.02541521125572385
572,572,,246654857.0,KTWO246654857-C13,13.0,24.0,74.05279499999997,13.984407,LC,78.2,5.9,16.1,6.7,,,,,16.160999999999998,0.05,14.549,0.04,15.315,0.04,14.083,0.01,12.769,0.03,,,10.615,0.022,10.02,0.023,9.756,0.017,13.532,gri,,,,520-009629,04561266+1359038,AAA-222-111-000-0-0,0.992,0.009000000000000001,0.8490000000000001,1478.839,1382.314,1252.933,11.0,4.0,36.0,7.9,,0.002,74.05279499999997,13.984407,3.392438678194468e+18,74.05280026427045,13.984373621281453,0.9,,,,,,74.05280026427045,13.984373621281453,,,,,,0.9,74.05280026427042,13.9843736212815,0.004,0.002,90.0,3.392438678194468e+18,74.05308865207,0.1338,13.98432325024,0.0748,16.3305,0.1483,64.995,0.265,-11.699000000000002,0.145,False,70637.0,63.5356,13.565785,12570.5,61.3499,15.103003,91829.9,198.592,12.354461,2.748542,,,0.0,3908.0,1.5859999999999999,0.8909999999999999,,,0.12156199999999999,04561266+1359038,74.05275,13.984394,0.08,0.06,90.0,10.615,10.02,9.756,0.022000000000000002,0.023,0.017,AAA,222.0,0.0,2450732.0105,0.164017,1.2478074053047171e+17,74.05300823,13.98434547,0.077,0.019,90.0,168091648.0,20.0,56099.18208333,17.0,44.0,15.4232,0.0073,115000.0,14.2471,0.0046,115000.0,13.1779,0.0,16811064.0,12.1844,0.0263,32824.0,11.8961,0.001,98616.0,0.777115,,,,,0.0009761441723860845,0.005286010187524823,0.0023454856303640674,2.748542,0.005783010162956705,15.669389991472327,0.007526067978844182,14.277255953574718,0.004915770717295243,13.17841914221773,0.00011487121908718002,12.106314852965076,0.026439226162058706,12.029653962593258,0.007680633656516222
