,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,2MASS_id_SF,RAJ2000_SF,DEJ2000_SF,DANCe_id_Bouy,RAJ2000_Bouy,DEJ2000_Bouy,PMem_Bouy,dist_SF_Bouy,RAJ2000_SF_Bouy,DEJ2000_SF_Bouy,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_SF_Bouy_GaiaC,RAJ2000_SF_Bouy_GaiaC,DEJ2000_SF_Bouy_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_SF_Bouy_GaiaC_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS,bayestar2019_ext,bayestar2019_ext_err,bayestar2019_flags
83,2060920842411288.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060920842411288.8,92.336851,24.191408,60920852411289.0,92.336864,24.191369,0.93,0.1467467376538241,92.3368575,24.191388500000002,,,,,,92.3368575,24.191388500000002,,,,,,0.93,92.33684408743031,24.1913669337606,0.002,0.001,90.0,3.42626353851859e+18,92.33686141759001,0.0634,24.1913559479,0.0595,0.4132,0.0725,3.672,0.119,-2.552,0.097,False,6854.38,4.85866,16.098446,2807.2,25.3872,16.730705,6011.63,14.7011,15.31444,1.416266,,,0.0,4440.37,,0.28856209677419353,,,0.149571,06092084+2411289,92.336849,24.191368,0.06,0.06,0.0,14.016336005669832,13.64192000335455,13.501168002164365,0.028026552449577604,0.027700649138422292,0.03324085701060034,AAA,222.0,0.0,2450821.7119,0.14415,1.370309233686402e+17,92.33686006,24.19135693,0.006999999999999999,0.002,90.0,503635968.0,60.0,55936.68503472,5.0,64.0,15.781540025162696,0.046705977491111744,115000.0,15.27306001871824,0.03461436501233591,115000.0,15.07118001409769,0.026156910271277884,115000.0,14.992120011079312,0.020534876981284013,115000.0,14.932240009033679,0.016921936719423318,115000.0,0.186244,0.16654285714285713,0.3702607142857143,,,0.0007693408166176978,0.009774832764963633,0.002651865099443239,1.1277039032258065,0.2685928113682606,17.06425673303864,0.0051161046622937795,16.14379807802553,0.0023084663822137896,15.695078458371809,0.002700394169375591,15.444269049739372,0.002215943926732626,15.391046217811855,0.004326156800726566,0.3199999928474426,0.013199992775917047,2
84,2060921842418212.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060921842418212.0,92.34101899999999,24.305857,60921852418212.0,92.341034,24.305891,0.56,0.13192319141551734,92.3410265,24.305874,3.426266489159145e+18,92.34103,24.30588,0.9,0.024462680154139143,92.341027375,24.3058755,92.34103371724001,24.3058779377,3.426266489159145e+18,1.0,0.022583106586989136,0.82,92.341022302676,24.3058908056013,0.002,0.001,90.0,3.426266489159145e+18,92.34103371724001,0.0599,24.3058779377,0.0536,1.1285,0.0644,2.416,0.114,-2.989,0.08800000000000001,False,10361.2,15.5518,15.649842,4602.37,29.157,16.193935,8484.86,25.7767,14.940309,1.253627,,,0.0,4847.0,0.5537,0.2557,0.86,0.368,0.122182,06092184+2418212,92.341033,24.305897,0.06,0.06,0.0,13.850825,13.50675,13.49535,0.026310146212558467,0.026770953308697346,0.03424815570198044,AAA,222.0,0.0,2450821.7118,0.151148,1.3716092341030758e+17,92.3410344,24.30587962,0.006,0.005,90.0,503635968.0,60.0,55811.53663194,5.0,52.0,15.4692,0.047958443748080316,115000.0,14.99315,0.0356114040813477,115000.0,14.81325,0.02758241083914083,115000.0,14.790750000000001,0.02129325509624057,115000.0,14.76445,0.01757077483339404,115000.0,0.095833,0.16654285714285713,0.3702607142857143,,,0.0016284303905506649,0.006856675081789121,0.003293427474656279,0.997927,0.26850955147317457,16.489506636276907,0.0035577923792251857,15.680984860967815,0.0014369740777906842,15.2984107483088,0.00650021593182688,15.1390787128289,0.003364070316301042,15.12369091411063,0.0052165358812930425,0.25,0.013599992394447313,2
85,2060921902417170.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060921902417170.0,92.341233,24.288057000000002,60921902417170.0,92.341258,24.288055,0.87,0.08234937406138396,92.3412455,24.288056,3.426266459096324e+18,92.34125999999999,24.28804,0.9,0.0747100448398769,92.341249125,24.288052,92.34125546626,24.2880411225,3.426266459096324e+18,1.0,0.04434409274789354,0.9233333333333332,92.3412462656785,24.2880544126993,0.002,0.001,90.0,3.426266459096324e+18,92.34125546626,0.05,24.2880411225,0.045,1.1713,0.0527,1.948,0.098,-3.087,0.075,False,15659.3,15.6238,15.201436,7239.64,33.5902,15.702096,12218.4,30.051,14.544382,1.157714,,,0.0,4900.45,,0.28856209677419353,0.99,0.509,0.044515,06092190+2417170,92.341261,24.288057,0.06,0.06,0.0,13.534825000000001,13.24675,13.16135,0.026310146212558467,0.026770953308697346,0.021399443193389288,AAA,222.0,0.0,2450821.7118,0.091878,1.371409234125962e+17,92.34125402,24.28804412,0.009000000000000001,0.002,0.0,503635968.0,60.0,55913.27005787,5.0,54.0,14.949,0.04891995836811172,115000.0,14.52875,0.035887213609376634,115000.0,14.414349999999999,0.026941220976398856,115000.0,14.40695,0.02111285657114108,115000.0,14.391350000000001,0.017808203959013755,115000.0,0.083111,0.16654285714285713,0.3702607142857143,,,0.0010827347650274352,0.005025906093785372,0.0026670759629831373,0.8691519032258064,0.26846208596536164,15.956797182171389,0.010368387116657373,15.216508119156078,0.004715054850009159,14.898978978555961,0.0027009235210069386,14.758981072521337,0.0022270723764527,14.741370456160118,0.006770436329842295,0.25,0.013599992394447313,2
86,2060922142427338.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060922142427338.0,92.342246,24.459394,60922142427338.0,92.34225500000001,24.459395,0.67,0.02971116614401056,92.3422505,24.459394500000002,3.4262950421019453e+18,92.34226,24.45938,0.9,0.060777971021655365,92.342252875,24.459390875,92.34225746962,24.45938012085,3.4262950421019453e+18,1.0,0.04153956577342603,0.8566666666666668,92.3422480710171,24.459393670194,0.001,0.001,90.0,3.426295042101946e+18,92.34225746962,0.0306,24.45938012085,0.0277,1.1039,0.0309,1.987,0.06,-3.147,0.051,False,21092.6,14.7957,14.878041,10279.1,34.7216,15.321496,15761.9,38.5025,14.2679,1.053596,,,0.0,5201.27,0.418,0.197,1.05,0.727,0.00689,06092214+2427338,92.342259,24.459393,0.07,0.06,0.0,13.445606000944972,13.060820000559092,13.055428000360727,0.021314229462401982,0.023100960463274544,0.030032275179560364,AAA,222.0,0.0,2450821.7117,0.042752,1.373509234225918e+17,92.34225625,24.45938115,0.003,0.002,90.0,503635968.0,60.0,55926.57019676,5.0,64.0,14.634940004193782,0.016220141534765555,115000.0,14.307160003119707,0.012923167015865853,115000.0,14.223280002349615,0.009080375977398336,115000.0,14.223020001846553,0.008220785876260767,115000.0,14.204040001505613,0.007931820276012788,115000.0,0.057168,0.1239,0.297,5642.48730469,236.87109375,0.0007613378890927109,0.003661309906769606,0.002648956232523128,0.8565959999999999,0.21049851462505675,15.519016191344639,0.0011186279201025084,14.915761020784638,0.004701109438352782,14.64808141758464,0.0005000521484079619,14.5343300185088,0.004103711529105646,14.50145691798528,0.005422238281277068,0.2199999988079071,0.0045999997854232755,2
87,2060922852423480.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060922852423480.0,92.34520699999999,24.396651000000002,60922852423480.0,92.345217,24.396676,0.76,0.09578563334317117,92.345212,24.39666350000001,3.426270543608388e+18,92.34522,24.39666,0.9,0.02909790458803146,92.345214,24.396662625,92.34521799443,24.39666276381,3.426270543608388e+18,1.0,0.01310546031715315,0.8866666666666667,92.345207139788,24.396674641801898,0.001,0.001,90.0,3.426270543608388e+18,92.34521799443,0.0345,24.39666276381,0.0309,1.0736,0.0372,2.296,0.066,-2.759,0.054000000000000006,False,21869.8,27.6327,14.838754000000002,10558.3,50.1436,15.292402,16603.5,64.3692,14.211419,1.080983,,,0.0,5008.72,0.6943,0.3392,1.21,0.826,0.08511200000000001,06092285+2423480,92.345228,24.396679,0.06,0.06,0.0,13.257604551060497,12.949536059603094,12.904083180460335,0.020171806248204104,0.02504827243333249,0.0280179536685995,AAA,222.0,0.0,2450821.7117,0.122069,1.3727092345229654e+17,92.34521706,24.39666408,0.01,0.009000000000000001,0.0,1443160064.0,172.0,55923.73403935,11.0,55.0,14.510001615530252,0.012766202702195799,115000.0,14.191235965844989,0.009509621170379024,115000.0,14.068466254749893,0.006580982614362528,115000.0,14.082560034808516,0.007523558513356197,115000.0,14.071231648781895,0.00558664595727156,115000.0,0.05749,0.16654285714285713,0.3702607142857143,,,0.0013709720702339708,0.005144185126584318,0.004201092999046786,0.7417830000000001,0.2684839481191018,15.462450640221478,0.00527721456229882,14.846358249767158,0.003928011351082198,14.528311952328119,0.0008006663452380659,14.419200090228076,0.005557008900018711,14.396201091093534,0.004321520148809186,0.23766298592090607,0.0033141434192657526,2
88,2060924362426200.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060924362426200.0,92.351464,24.438891,60924362426200.0,92.3515,24.438901,0.94,0.12335810646462375,92.351482,24.438896,3.4262941186856704e+18,92.3515,24.43889,0.9,0.06282408594659074,92.3514865,24.4388945,92.35150326821999,24.438886204120003,3.4262941186856704e+18,1.0,0.0625475995074101,0.9466666666666668,92.3514912222583,24.438899005187697,0.001,0.001,90.0,3.4262941186856704e+18,92.35150326822,0.0347,24.438886204120003,0.0307,1.203,0.0358,2.547,0.069,-2.9730000000000003,0.059,False,17049.9,19.0288,15.109058,7986.49,37.1408,15.595498999999998,13308.0,47.0879,14.451635,1.143864,,,0.0,4922.22,0.514,0.257,0.99,0.523,0.093758,06092436+2426200,92.351501,24.438896,0.07,0.06,0.0,13.453679008504748,13.109130005031824,13.088402003246545,0.024133527715400574,0.02635720179313883,0.0281386819718721,AAA,222.0,0.0,2450821.7117,0.122594,1.3732092351505722e+17,92.35150175,24.43888764,0.003,0.003,0.0,503635968.0,60.0,55928.0265625,5.0,63.0,14.859660037744044,0.03259649449128603,115000.0,14.488390028077363,0.024198073094091856,115000.0,14.367370021146536,0.01820760503717031,115000.0,14.338830016618967,0.014682234322879864,115000.0,14.31731001355052,0.012485132597770928,115000.0,0.124314,0.1319,0.3211,5959.26123047,188.09521484000012,0.001211076696469041,0.005037461500240468,0.0038348964815115173,0.886864,0.22658846495219104,15.789334423415912,0.0032529959182827266,15.123612999300216,0.0018267884507896712,14.812271488667612,0.001100211232212442,14.662273717128295,0.0034404340667113773,14.636000061310325,0.004736917139348671,0.22999998927116394,0.009220876097679132,2
89,2060926342423196.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060926342423196.0,92.35977700000001,24.388711999999998,60926352423196.0,92.359774,24.388773,0.88,0.2198201810805512,92.3597755,24.3887425,3.4262703417467315e+18,92.35977,24.38876,0.9,0.0655301015702266,92.359774125,24.388746875,92.3597728372,24.3887591831,3.4262703417467315e+18,1.0,0.04450988809054027,0.9266666666666667,92.3597635131501,24.388772183228003,0.002,0.001,90.0,3.4262703417467315e+18,92.3597728372,0.0499,24.3887591831,0.0451,1.131,0.0526,1.972,0.098,-3.019,0.08199999999999999,False,7992.01,18.9924,15.931726,3381.99,29.2298,16.528456,6829.24,60.00899999999999,15.175988,1.352468,,,0.0,4607.24,,0.28856209677419353,0.87,0.304,0.221126,06092634+2423196,92.359777,24.388781,0.06,0.06,0.0,14.068679008504748,13.639130005031824,13.513402003246545,0.026348449165450583,0.03110281581580437,0.02804742504099941,AAA,222.0,0.0,2450821.7117,0.2484,1.3726092359778707e+17,92.35977188,24.38876019,0.009000000000000001,0.001,90.0,235200512.0,28.0,55880.19425926,13.0,56.0,15.913560037744045,0.06665190842555005,65848.0,15.360690028077364,0.014356099672050955,16696.0,15.110370021146537,0.012556327106408784,98616.0,15.083830016618966,0.008868549051645996,16696.0,15.016510013550521,0.01027596532079106,16696.0,0.174294,0.16654285714285713,0.3702607142857143,,,0.0025771080420680594,0.009343461752986412,0.009498766151546816,1.0639059032258065,0.2687322932037544,16.87512202449257,0.06503542116691778,15.99601822402882,0.008096562492824571,15.55665241489382,0.006719040042837182,15.3978534656769,0.012846620793313376,15.35857512639439,0.03599693689782629,0.22999998927116394,0.005387816131114956,2
90,2060926472415136.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060926472415136.0,92.360343,24.253766,60926482415136.0,92.360334,24.253787,0.77,0.08116639814254757,92.3603385,24.2537765,3.4262654626639155e+18,92.36033,24.25377000000001,0.9,0.03641317430756565,92.360336375,24.253774875,92.36032779439002,24.25377202115,3.4262654626639155e+18,1.0,0.029979070213897414,0.89,92.36031754360373,24.253785422342702,0.002,0.001,90.0,3.4262654626639155e+18,92.36032779439002,0.0507,24.25377202115,0.0461,1.1093,0.0549,2.171,0.1,-3.113,0.079,False,14652.1,16.8314,15.273615,6800.35,44.1035,15.770060999999998,11432.9,32.3046,14.61653,1.15353,,,0.0,4839.88,0.523,0.2595,1.04,0.54,0.10895,06092647+2415136,92.360318,24.253792,0.06,0.06,0.0,13.679679008504749,13.320130005031825,13.298402003246546,0.02218431262346579,0.02206469346305233,0.02902045324392431,AAA,222.0,0.0,2450821.7118,0.124476,1.3710092360307506e+17,92.36032666,24.25377412,0.002,0.001,90.0,503635968.0,60.0,55936.13671296,5.0,40.0,15.068060037744045,0.013407361079926527,115000.0,14.635690028077365,0.009610884697472531,115000.0,14.518070021146535,0.008194973665428346,115000.0,14.487130016618968,0.007832385991679151,115000.0,14.47621001355052,0.004854215942883817,115000.0,0.061081,0.16654285714285713,0.3702607142857143,,,0.0012465088362501203,0.007018779488612396,0.003063510948438462,0.8940299999999999,0.2685110182831578,16.003858145239892,0.004524990386523887,15.271076666952165,0.0019872311656859588,14.963212734711005,0.004100193495405182,14.808679384443105,0.005585911229592127,14.799713001310163,0.00322940168995184,0.22999998927116394,0.0036000019311904913,2
91,2060926502420392.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060926502420392.8,92.36040200000001,24.344385,60926512420393.0,92.360447,24.344258,0.92,0.4804334873388634,92.3604245,24.3443215,3.426267107634488e+18,92.36045,24.34425,0.9,0.270647386090059,92.360430875,24.344303625,92.36044525761,24.34424548183,3.426267107634488e+18,0.9,0.21456535398614404,0.9066666666666668,92.36043647034408,24.344258183836605,0.003,0.002,90.0,3.426267107634488e+18,92.36044525761,0.0933,24.34424548183,0.0798,1.1583,0.0941,1.859,0.181,-2.95,0.142,False,4150.05,9.33343,16.643234,1607.1,18.1339,17.33628,3770.92,15.8427,15.820802,1.515479,,,0.0,4351.73,0.4723,0.1997,0.72,0.16699999999999998,0.470329,06092650+2420393,92.360452,24.344261,0.06,0.06,0.0,14.606679008504749,14.076130005031823,13.977402003246546,0.029458394437688218,0.0354165638950777,0.04314175386424914,AAA,222.0,0.0,2450821.7118,0.475571,1.3721092360453363e+17,92.36044376,24.34424768,0.003,0.002,0.0,503635968.0,60.0,55797.63237269,5.0,53.0,16.818560037744046,0.040822178483986934,115000.0,16.052290028077362,0.031313735059896576,115000.0,15.753370021146537,0.022761254791303875,115000.0,15.670130016618966,0.01828696803871914,115000.0,15.61061001355052,0.01558763868573131,115000.0,0.512976,0.16654285714285713,0.3702607142857143,,,0.002439070536555347,0.012182428508663351,0.004551929169010938,1.315779,0.26871667272081523,17.80502237706363,0.004080999738154426,16.68665752043238,0.008220163347876206,16.20101551898738,0.00010682412929007456,15.977026907717097,0.0039110668543844394,15.969383637463011,0.0060857806621502555,0.22999998927116394,0.01154796302318574,2
92,2060926792427548.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060926792427548.8,92.361665,24.465270999999998,60926802427549.0,92.361654,24.465241,0.77,0.1138560496878518,92.3616595,24.465256,3.426295007742218e+18,92.36165,24.46523,0.9,0.09864072002262553,92.361657125,24.4652495,92.36165467233,24.46522794041,3.426295007742218e+18,1.0,0.07802951295089455,0.89,92.3616437635457,24.465240046347297,0.002,0.002,90.0,3.426295007742218e+18,92.36165467233,0.0638,24.46522794041,0.0567,1.1423,0.0603,2.306,0.127,-2.812,0.107,False,6559.34,7.6814399999999985,16.146214999999998,2742.89,15.042,16.755867000000002,5588.17,18.0459,15.393745,1.3621219999999998,,,0.0,4834.84,0.6283,0.297,0.68,0.228,0.131376,06092679+2427549,92.361658,24.46525,0.07,0.06,0.0,14.28167900850475,13.794130005031823,13.751402003246545,0.02764211161743965,0.030509579994393146,0.04115623852237583,AAA,222.0,0.0,2450821.7117,0.079003,1.3735092361664883e+17,92.36165069,24.46523169,0.004,0.004,90.0,503635968.0,60.0,55987.25650463,5.0,47.0,16.099360037744045,0.04196358113633422,115000.0,15.502190028077363,0.031026114196054257,115000.0,15.326870021146537,0.02337825889560338,115000.0,15.234330016618967,0.018567760342631905,115000.0,15.19141001355052,0.01593308648406197,115000.0,0.149082,0.16654285714285713,0.3702607142857143,,,0.0012707281454667789,0.005937906988714143,0.0035005232309656357,1.065122,0.26849028097291433,17.057890875247104,0.005194743688725623,16.137582022433403,0.0017136266752096612,15.773006088681871,0.001400592828914754,15.549214728209336,0.0030697411143100982,15.531399758035384,0.006187032731129482,0.22999998927116394,0.01183982849121093,2
93,2060927952422266.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060927952422266.0,92.366445,24.374057,60927962422267.0,92.366491,24.37407300000001,0.89,0.16146366549133145,92.366468,24.374065,3.426270268730474e+18,92.36649,24.37406,0.9,0.07435265050334981,92.3664735,24.37406375,92.36649115103,24.37405907224,3.426270268730474e+18,1.0,0.06028008616506695,0.93,92.36647960468359,24.374073289924002,0.002,0.001,90.0,3.426270268730474e+18,92.36649115103,0.055,24.37405907224,0.052000000000000005,1.0779,0.0639,2.443,0.108,-3.302,0.08900000000000001,False,7930.45,10.3111,15.940121,3501.55,58.7936,16.490738,6680.61,14.679,15.199879,1.290859,,,0.0,4828.58,0.5088,0.2407,0.8,0.31,0.12773099999999998,06092795+2422266,92.366497,24.374071,0.06,0.06,0.0,14.141825,13.72975,13.631350000000001,0.023198860801946105,0.03005355126417828,0.031021585281727798,AAA,222.0,0.0,2450821.7117,0.177808,1.3724092366495942e+17,92.36649034,24.37406184,0.006999999999999999,0.004,0.0,503635968.0,60.0,55835.66167824,5.0,58.0,15.8004,0.013524357958245295,115000.0,15.27875,0.01047575178544447,115000.0,15.093250000000001,0.009887283992274232,115000.0,15.03705,0.00788165487966522,115000.0,14.99165,0.006533161243681838,115000.0,0.149693,0.16654285714285713,0.3702607142857143,,,0.0014107475586340543,0.018078951246081398,0.0023830216044069853,1.050159,0.2690205305264685,16.825864797559717,0.0018516729928750846,15.966537267453186,0.0031870878046710125,15.578645040789691,0.006400189923575142,15.383892841045629,0.005340606221050693,15.354527090250523,0.005576984326619878,0.25,0.003823678493499766,2
94,2060928512415312.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060928512415312.0,92.368774,24.258665,60928522415312.0,92.368814,24.258679,0.8,0.1406266466389335,92.368794,24.258672,3.4262654583669366e+18,92.36881,24.25866,0.9,0.06799964159910045,92.368798,24.258669,92.36880799638,24.2586632834,3.4262654583669366e+18,1.0,0.03872954563507229,0.9,92.36879834237959,24.258677589320804,0.001,0.001,90.0,3.4262654583669366e+18,92.36880799638,0.0466,24.2586632834,0.0422,1.1402,0.0498,2.044,0.091,-3.323,0.069,False,19394.6,48.056,14.969164,9053.65,84.1702,15.459329,15053.0,84.979,14.317861,1.141468,,,0.0,4949.0,0.6415,0.3305,1.1,0.6579999999999999,0.091854,06092851+2415312,92.368818,24.258684,0.06,0.06,0.0,13.38067900850475,13.066130005031823,12.975402003246545,0.022279470667874352,0.0260831704802102,0.02603465501608299,AAA,222.0,0.0,2450821.7118,0.15979300000000002,1.3711092368806094e+17,92.36880657,24.25866649,0.024,0.003,0.0,503635968.0,60.0,55910.40427083,5.0,50.0,14.751060037744045,0.02123892725289895,115000.0,14.413490028077364,0.011675360588973312,115000.0,14.229670021146536,0.011079068964406982,115000.0,14.248030016618968,0.007187655334252775,115000.0,14.235810013550521,0.011116398615160842,115000.0,0.107033,0.16654285714285713,0.3702607142857143,,,0.0026869130859559394,0.010047267719205033,0.006112091999725951,0.8109679999999999,0.26865930810573424,15.683834963825236,0.014664858363920378,15.048805062032516,0.001924464133163411,14.674692436180678,0.00680078701690351,14.570507937183532,0.003287769025307651,14.556960154714968,0.011950123800211822,0.22999998927116394,0.004437725841999057,2
95,2060929192421512.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060929192421512.0,92.3716,24.364188000000002,60929192421512.0,92.371628,24.364228,0.9,0.1707847954877524,92.371614,24.364208,,,,,,92.37161399999998,24.364208,92.37162824174,24.364213781529998,3.426267313792939e+18,0.9,0.051132040577788335,0.9,92.3716153022002,24.364227361023,0.002,0.002,90.0,3.426267313792939e+18,92.37162824174,0.0707,24.364213781529998,0.0793,1.1678,0.0962,2.738,0.153,-3.154,0.125,False,7854.66,11.5911,15.950548,3302.86,15.7131,16.554160999999993,6619.75,27.0742,15.209816,1.344345,,,0.0,4952.0,0.6515,0.3245,0.68,0.254,0.150323,06092919+2421512,92.371625,24.364231,0.06,0.06,0.0,14.154679008504749,13.692130005031824,13.660402003246546,0.025800432077439938,0.032486707032221604,0.030216975672917246,AAA,222.0,0.0,2450821.7117,0.17517,1.3723092371636762e+17,92.37162715,24.36421503,0.002,0.001,0.0,503635968.0,60.0,55931.94153935,5.0,44.0,15.891860037744046,0.04229671349208026,115000.0,15.299690028077364,0.03158300618324969,115000.0,15.136970021146535,0.023698442423728556,115000.0,15.093130016618968,0.018713883182271362,115000.0,15.04111001355052,0.018381075323021585,115000.0,0.131894,0.16654285714285713,0.3702607142857143,,,0.0016010368767276342,0.005153057752336319,0.004431510278460365,1.019845,0.26848782255842507,16.84864193402604,0.004907901156395583,15.935112511555799,0.004543924230765164,15.583023315660984,0.002700325482725782,15.408513307906617,0.0029853351599663422,15.37989241206227,0.010897056683637692,0.22999998927116394,0.011945272684097286,2
96,2060930262423146.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060930262423146.0,92.376181,24.387435999999997,60930262423146.0,92.376102,24.3874,0.78,0.28963720411787786,92.3761415,24.387418,3.4262937364317706e+18,92.3761,24.38739,0.9,0.16933872650661635,92.376131125,24.387411,92.37610132683001,24.387385945420004,3.4262937364317706e+18,1.0,0.13297016699731004,0.8933333333333334,92.37609076318941,24.3873987380461,0.002,0.002,90.0,3.4262937364317706e+18,92.37610132683001,0.0689,24.387385945420004,0.0627,1.1952,0.0738,2.235,0.135,-2.971,0.112,False,4785.48,5.48461,16.488552,1877.79,16.8496,17.167270000000002,4293.66,13.0823,15.679853,1.487418,,,0.0,4536.81,,0.28856209677419353,0.66,0.16699999999999998,0.324857,06093026+2423146,92.376106,24.387396,0.06,0.06,0.0,14.46067900850475,13.953130005031824,13.835402003246545,0.02774097049633337,0.03719137621036129,0.03907570379162722,AAA,222.0,0.0,2450821.7117,0.28496900000000003,1.3726092376107542e+17,92.37609883,24.38738871,0.003,0.001,90.0,503635968.0,60.0,55926.79354167,10.0,65.0,16.562660037744045,0.028620634062383018,115000.0,15.868790028077365,0.021331720757482787,115000.0,15.624270021146536,0.016016434258538863,115000.0,15.512930016618967,0.0131347301757336,115000.0,15.435710013550521,0.010670427708148016,115000.0,0.31869899999999995,0.16654285714285713,0.3702607142857143,,,0.001243643239127935,0.009698970876507316,0.0033030868118018595,1.1988559032258064,0.2685972803160281,17.537282576599228,0.004609007823956624,16.50369965042816,0.003661858658268165,16.071228611098114,0.0024004028613455,15.823251264240895,0.004338190764647595,15.786552046167676,0.0044989961515001465,0.22999998927116394,0.008034296333789825,2
