,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,RAJ2000_Olivares,DEJ2000_Olivares,PMem_Olivares,binary_Olivares,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_Olivares_GaiaC,RAJ2000_Olivares_GaiaC,DEJ2000_Olivares_GaiaC,EPIC_id_Rebull,RAJ2000_Rebull,DEJ2000_Rebull,PMem_Rebull,dist_Olivares_GaiaC_Rebull,RAJ2000_Olivares_GaiaC_Rebull,DEJ2000_Olivares_GaiaC_Rebull,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_Olivares_GaiaC_Rebull_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
1579,211012996.0,,KTWO211012996-C04,4.0,33.0,56.09223000000001,23.181973,LC,,,,,,,,,,,,,,,,,,,,,14.46,0.032,13.847,0.034,13.456,0.025,15.837,J,,,,,03442213+2310551,,1.0,0.0,0.809,2632.571,2108.777,1760.091,15.0,2.0,50.0,,,0.009000000000000001,56.09223000000001,23.181973,56.0922917,23.1818333,0.996824,0.908888,6.506483752460531e+16,56.09236,23.18175,0.9,0.3755217256217761,56.09232585,23.18179165,211012996.0,56.092240000000004,23.18194,0.9,0.6049269214255861,56.0923043875,23.1818287375,,,,,,0.9322746666666668,56.092267291309994,23.1819400511504,0.009000000000000001,0.006,90.0,6.506483752460531e+16,56.092356007650004,0.289,23.181751557360002,0.1726,7.1382,0.3211,18.941,0.574,-43.778999999999996,0.409,False,969.2919999999999,2.15159,18.222229000000002,125.956,17.2582,,1575.66,10.9896,16.768263,3.332583,,,0.0,,,,,,0.171171,03442213+2310551,56.092225,23.181973,0.13,0.06,90.0,14.46,13.847000000000001,13.456,0.032,0.034,0.025,AAA,222.0,0.0,2451127.8501,0.016547,1.3581056092296874e+17,56.09235348,23.18176079,0.005,0.003,0.0,503636096.0,60.0,56135.89690972,5.0,48.0,21.1638,0.0517,115000.0,19.5446,0.011000000000000001,115000.0,17.4782,0.0062,115000.0,16.4929,0.0041,115000.0,15.9596,0.006999999999999999,115000.0,0.8663790000000001,,,,,0.002407396587061822,,0.0075462912481333655,3.332583,,21.51089564474173,0.054880726235791724,19.61934555311869,0.026153998864860313,17.50131424935421,0.0064268139229417985,16.268387161852058,0.03682131132619831,16.45463327373549,0.10267013430015216
1580,211059650.0,,KTWO211059650-C04,4.0,33.0,58.95296999999999,23.926776,LC,16.9,4.2,-47.4,11.4,,,,,15.575,0.07,14.428,0.05,15.029000000000002,0.09,13.946,0.09,13.1,0.07,,,11.326,0.024,10.639,0.021,10.44,0.018000000000000002,13.679,gri,,,,570-009032,03554872+2355363,,0.971,0.029,0.8140000000000001,802.987,785.2080000000003,729.701,10.0,2.0,30.0,,,0.004,58.95296999999999,23.926776,58.953,23.9266944,0.996823,0.286522,,,,,,58.953,23.9266944,211059650.0,58.953019999999995,23.92677,0.9,0.2800042372145813,58.95300666666667,23.926719600000002,,,,,,0.9484115,58.9531238651184,23.9266421252855,0.001,0.001,90.0,6.58060500960745e+16,58.95312386511999,1.3101,23.926642125289998,0.6416,,,,,,,False,34460.4,759.875,14.345066000000001,11845.5,181.153,15.167508999999999,58736.0,403.06300000000016,12.83966,2.327849,,,0.0,4051.52,,,,,0.69902,03554872+2355363,58.953021,23.926773,0.13,0.08,0.0,11.325999999999999,10.639000000000001,10.44,0.024,0.021,0.018000000000000002,AAA,222.0,0.0,2451100.8129,0.168169,1.3671058953053246e+17,58.95297078,23.92654875,0.106,0.086,90.0,243589120.0,29.0,55984.8434838,6.0,68.0,15.5802,0.0092,115000.0,14.3718,0.0339,16843064.0,13.102,,65572.0,12.751,,98340.0,12.7092,0.0361,16892216.0,0.8181039999999999,,,,,0.023681070977647524,0.016478458911900536,0.00742518029472509,2.327849,0.018074095012485906,15.843837496801374,,14.403316386715105,,13.104986912626668,,12.660181857556863,,12.872617175305736,
1581,211107623.0,,KTWO211107623-C04,4.0,33.0,56.89032,24.684204,LC,17.0,2.3,-45.8,2.9,,,,,13.9,0.04,12.871,0.05,13.359000000000002,0.02,12.428,0.02,12.037,0.05,,,10.807,0.021,10.244000000000002,0.016,10.128,0.02,12.433,gri,,,,574-008614,03473367+2441032,,1.0,0.0,0.959,385.809,383.11,373.78,15.0,4.0,52.0,,,0.009000000000000001,56.89032,24.684204,56.890375,24.6841111,0.996817,4e-06,6.681629512570214e+16,56.89041,24.684,0.9,0.4160230774904225,56.890392500000004,24.68405555,211107623.0,56.890319999999996,24.68422,0.9,0.6377524531175605,56.890374375,24.6840966625,56.89040947427,24.68400320613,6.681629512570214e+16,1.0,0.3554933249015702,0.94920425,56.8903161551801,24.684202241124602,0.001,0.001,90.0,6.681629512570214e+16,56.890409474269994,0.0341,24.68400320613,0.0202,7.4016,0.0363,19.694000000000006,0.076,-46.227,0.047,False,179122.0,346.329,12.555491,71822.3,526.877,13.210739000000002,154356.0,750.949,11.790611,1.420128,7.27,2.16,6.0,4730.63,0.095,0.0445,0.58,0.153,0.014081,03473367+2441032,56.89031899999999,24.684223,0.07,0.07,90.0,10.807,10.244000000000002,10.128,0.021,0.016,0.02,AAA,222.0,0.0,2451138.7114,0.068478,1.3762056890419142e+17,56.89041283,24.68401061,0.027000000000000003,0.019,0.0,604299264.0,72.0,56078.93623843,5.0,66.0,,,114724.0,,,114724.0,,,65572.0,,,65572.0,,,114724.0,0.759542,0.0206,0.1081,4880.58349609,186.33984375,0.0020972236034473434,0.007935716453003469,0.005269348852423194,1.420128,0.009525840275324986,,,,,,,,,,
1582,211041753.0,,KTWO211041753-C04,4.0,33.0,55.394955,23.63773,LC,,,,,,,,,,,,,,,,,,,,,14.146,0.028,13.547,0.024,13.189,0.032,16.653,JHK,,,,,03413478+2338158,,1.0,0.0,0.556,1974.341,1623.958,1305.961,15.0,3.0,51.0,,,0.006999999999999999,55.394955,23.63773,55.3949583,23.6376944,0.996812,0.000153,6.514743833535462e+16,55.39506,23.63755,0.9,0.6186504652657052,55.39500915,23.6376222,211041753.0,55.39496,23.63772,0.9,0.3876015860418481,55.3949968625,23.63764665,55.39506324087,23.63754629995,6.514743833535462e+16,1.0,0.4224119944290093,0.949203,55.39496396774421,23.637743538049307,0.005,0.003,90.0,6.514743833535462e+16,55.39506324087,0.1412,23.63754629995,0.0926,7.3467,0.154,21.122,0.29600000000000004,-45.81,0.207,False,2222.61,3.5321300000000004,17.321209,311.608,9.1992,19.117365,3153.19,15.2361,16.015043,3.102322,,,0.0,,,,,,0.057009000000000004,03413478+2338158,55.394953,23.637729999999998,0.15,0.08,0.0,14.145999999999999,13.547,13.189,0.027999999999999997,0.024,0.032,AAA,222.0,0.0,2451088.9575,0.006595999999999999,1.3636055395026562e+17,55.39505808,23.63755862,0.009000000000000001,0.003,0.0,503635968.0,60.0,56177.43804398,5.0,76.0,19.4958,0.0161,115000.0,18.2019,0.0027,115000.0,16.558,0.0027,115000.0,15.7954,0.0032,115000.0,15.4384,0.0031,115000.0,0.704427,,,,,0.0017240619907183858,0.03158876963040801,0.0052336039261425375,3.102322,0.032019384391626306,19.79215260523582,0.016815990532025902,18.24139393426249,0.006080255352557018,16.567060962338125,0.002725747129376539,15.669185570361249,0.009022861016234852,15.687296509568089,0.02386529453576206
1583,211036360.0,,KTWO211036360-C04,4.0,33.0,55.131225,23.550638,LC,21.3,4.6,-51.0,4.8,,,,,17.039,0.15,15.457,0.053,16.081,0.052000000000000005,14.703,0.051,13.618,0.067,,,11.949000000000002,0.02,11.268,0.021,11.057,0.017,14.357,gri,,,,568-008110,03403148+2333024,,1.0,0.0,0.907,576.289,549.435,540.349,15.0,3.0,51.0,,,0.006999999999999999,55.131225,23.550638,55.13125,23.5506111,0.99681,0.00079,6.512545239952832e+16,55.13134,23.55046,0.9,0.6197656329381728,55.131294999999994,23.55053555,211036360.0,55.131190000000004,23.55067,0.9,0.5952716351150336,55.13126875,23.5505691625,55.13134216988001,23.550455148850002,6.512545239952832e+16,0.8,0.4766299690587834,0.8992025000000001,55.131239286564394,23.550654821764606,0.001,0.001,90.0,6.512545239952832e+16,55.13134216988001,0.0446,23.550455148850002,0.0279,7.4446,0.0522,21.905,0.083,-46.37600000000001,0.065,False,31911.4,24.6092,14.4285,8318.8,28.6955,15.551236,35883.8,89.804,13.374673999999999,2.176562,,,0.0,3598.0,0.3262,0.19699999999999998,0.58,0.05,0.076748,03403148+2333024,55.131195999999996,23.550670999999998,0.14,0.07,90.0,11.949000000000002,11.267999999999999,11.057,0.02,0.021,0.017,AAA,222.0,0.0,2451088.9479,0.152554,1.3626055131233117e+17,55.13133456,23.55046587,0.01,0.003,90.0,503635968.0,60.0,56028.09878472,5.0,57.0,15.9301,0.0049,115000.0,14.6705,0.005,115000.0,13.7719,0.0192,115000.0,13.3634,0.0015,16892216.0,13.1677,0.0011,115000.0,0.717438,0.0747,0.385,,,0.0008369674217973082,0.00373877614861875,0.0027138053830923973,2.176562,0.004619868693673201,16.169574979902944,0.006901964188500006,14.700489443432673,0.006718735653762438,13.771589097216236,0.019202286288032933,13.289370823991424,0.007186783673498254,13.291880174248073,0.019787575284704574
1584,211046446.0,"r-z outlier, r-J outlier",KTWO211046446-C04,4.0,33.0,56.80638,23.714299,SC,4.5,3.0,-54.1,2.8,,,,,13.515,0.05,12.567,0.06,13.003,0.05,12.147,0.01,11.824000000000002,0.03,,,10.624,0.021,10.148,0.024,10.009,0.018000000000000002,12.177,gri,,,,569-008343,03471352+2342515,,1.0,0.0001,0.966,,,,15.0,1.0,49.0,,,0.009000000000000001,56.80638,23.714299,56.8064167,23.7141944,0.996806,0.0,6.501054913805094e+16,56.80648000000001,23.71409,0.9,0.4298671439185786,56.80644835,23.7141422,211046446.0,56.806369999999994,23.71431,0.9,0.6569645504999102,56.80642876250001,23.71418415,56.80647930781,23.7140919405,6.501054913805094e+16,1.0,0.37141451200921055,0.9492014999999999,56.806385434135294,23.714287769359608,0.001,0.001,90.0,6.501054913805094e+16,56.80647930781,0.0403,23.7140919405,0.0235,7.3497,0.0439,19.962,0.08900000000000001,-45.483000000000004,0.053,False,245426.0,263.07,12.213566,105784.0,407.32599999999996,12.790341,199121.0,578.876,11.514126,1.276216,6.96,0.67,7.0,4908.36,0.2335,0.11,0.62,0.20199999999999999,0.044219999999999995,03471352+2342515,56.806374,23.71431,0.07,0.06,90.0,10.624,10.148,10.009,0.021,0.024,0.018000000000000002,AAA,222.0,0.0,2450749.8112,0.044263,1.3645056806158774e+17,56.80631945,23.71437307,0.015,0.015,90.0,1375809536.0,164.0,56867.61596065,2.0,6.0,15.863,0.0084,4120.0,17.3957,0.0164,114744.0,14.4139,0.0014,24.0,13.8045,0.0013,16892216.0,,,0.0,0.333066,0.0079,0.1792,4957.90527344,170.02197264999995,0.0011631679341618036,0.004172647241653274,0.003151826348414497,1.276216,0.005229244145556462,16.04289486612207,0.008577300366067644,17.428024829934866,0.016447463644475822,14.408375384093608,0.0014023683713681515,13.754363068117538,0.0023896915715917707,,
1585,211046446.0,"r-z outlier, r-J outlier",KTWO211046446-C04,4.0,33.0,56.80638,23.714299,LC,4.5,3.0,-54.1,2.8,,,,,13.515,0.05,12.567,0.06,13.003,0.05,12.147,0.01,11.824000000000002,0.03,,,10.624,0.021,10.148,0.024,10.009,0.018000000000000002,12.177,gri,,,,569-008343,03471352+2342515,,1.0,0.0001,0.966,299.552,296.64,293.708,15.0,1.0,49.0,,,0.009000000000000001,56.80638,23.714299,56.8064167,23.7141944,0.996806,0.0,6.501054913805094e+16,56.80648000000001,23.71409,0.9,0.4298671439185786,56.80644835,23.7141422,211046446.0,56.806369999999994,23.71431,0.9,0.6569645504999102,56.80642876250001,23.71418415,56.80647930781,23.7140919405,6.501054913805094e+16,1.0,0.37141451200921055,0.9492014999999999,56.806385434135294,23.714287769359608,0.001,0.001,90.0,6.501054913805094e+16,56.80647930781,0.0403,23.7140919405,0.0235,7.3497,0.0439,19.962,0.08900000000000001,-45.483000000000004,0.053,False,245426.0,263.07,12.213566,105784.0,407.32599999999996,12.790341,199121.0,578.876,11.514126,1.276216,6.96,0.67,7.0,4908.36,0.2335,0.11,0.62,0.20199999999999999,0.044219999999999995,03471352+2342515,56.806374,23.71431,0.07,0.06,90.0,10.624,10.148,10.009,0.021,0.024,0.018000000000000002,AAA,222.0,0.0,2450749.8112,0.044263,1.3645056806158774e+17,56.80631945,23.71437307,0.015,0.015,90.0,1375809536.0,164.0,56867.61596065,2.0,6.0,15.863,0.0084,4120.0,17.3957,0.0164,114744.0,14.4139,0.0014,24.0,13.8045,0.0013,16892216.0,,,0.0,0.333066,0.0079,0.1792,4957.90527344,170.02197264999995,0.0011631679341618036,0.004172647241653274,0.003151826348414497,1.276216,0.005229244145556462,16.04289486612207,0.008577300366067644,17.428024829934866,0.016447463644475822,14.408375384093608,0.0014023683713681515,13.754363068117538,0.0023896915715917707,,
1586,211086444.0,,KTWO211086444-C04,4.0,33.0,58.185285,24.349888,LC,,,,,,,,,,,,,,,,,,,,,13.987,0.029,13.365,0.036000000000000004,13.134,0.039,16.222,JHK,,,,,03524446+2420595,,1.0,0.0,0.674,2349.792,2052.03,1759.4489999999994,10.0,2.0,30.0,,,0.006999999999999999,58.185285,24.349888,58.1852917,24.3498889,0.996804,0.001475,6.659343786301798e+16,58.1854,24.34969,0.9,0.7992991630149797,58.18534585,24.34978945,211086444.0,58.18528000000001,24.34988,0.9,0.3910332558902417,58.18532938750001,24.3498120875,58.185401859180004,24.349689501300002,6.659343786301798e+16,0.9,0.5012497826667787,0.924201,58.1853143563647,24.349881526717105,0.004,0.003,90.0,6.659343786301798e+16,58.185401859180004,0.1455,24.349689501300002,0.0645,7.2881,0.1562,18.515,0.266,-44.599,0.187,False,2506.46,2.59312,17.190711999999998,351.87300000000016,6.30546,18.985422,3539.6,12.228,15.889532999999998,3.095889,,,0.0,,,,,,0.099062,03524446+2420595,58.185289000000004,24.349888,0.07,0.06,83.0,13.987,13.365,13.134,0.028999999999999998,0.036000000000000004,0.039,AAA,222.0,0.0,2451812.9007,0.013119,1.372205818535402e+17,58.18541162,24.34970108,0.022000000000000002,0.013000000000000001,90.0,503635968.0,60.0,56125.904953699996,5.0,76.0,19.3406,0.024,115000.0,18.0575,0.0062,115000.0,16.4128,0.0056,115000.0,15.6683,0.004,115000.0,15.3109,0.0032,115000.0,0.790741,,,3016.86157227,52.80639649000023,0.0011226945083328112,0.01928380283096613,0.0037443503537431476,3.095889,0.019643961189005483,19.636259405498706,0.025088936715307958,18.096728467315874,0.010269950624576321,16.42171001225751,0.0056280703893194055,15.543028100395526,0.013295557597437143,15.557486721475959,0.03570959736371398
1587,211085091.0,,KTWO211085091-C04,4.0,33.0,57.238935,24.328858,LC,22.7,4.6,-42.5,5.3,,,,,,,,,,,,,,,,,11.94,0.024,11.35,0.031,11.05,0.019,14.29,JHK,,,,572-008844,03485734+2419438,,1.0,0.0,0.887,875.497,837.013,751.3760000000003,15.0,4.0,52.0,,,0.01,57.238935,24.328858,57.239,24.32875,0.996798,0.386998,6.67223556010336e+16,57.23905,24.32865,0.9,0.3956021649697667,57.239025,24.3287,211085091.0,57.23895,24.32884,0.9,0.5608416418676665,57.23900625,24.328735,57.23905052151,24.32864694388,6.67223556010336e+16,1.0,0.3486837722837459,0.9491995000000001,57.2389611865813,24.3288433022587,0.002,0.001,90.0,6.67223556010336e+16,57.23905052151,0.0608,24.32864694388,0.0301,7.2133,0.0636,18.906,0.146,-45.606,0.078,False,24283.2,14.1857,14.725102,4873.96,28.8571,16.131683,30500.9,54.3778,13.55114,2.5805439999999997,,,0.0,4068.55,,,,,0.100888,03485734+2419438,57.23894,24.328838,0.06,0.06,90.0,11.94,11.35,11.05,0.024,0.031,0.019,AAA,222.0,0.0,2451552.6607,0.073844,1.37190572390185e+17,57.23904827,24.32865941,0.008,0.004,0.0,503635968.0,60.0,56121.35251157,5.0,63.0,16.5135,0.0045,115000.0,15.2518,0.006,115000.0,14.0405,0.0042,115000.0,13.4305,0.0019,115000.0,13.1622,0.0044,115000.0,0.805713,,,3318.58129883,305.5153808600003,0.0006340775145322691,0.006409328738767829,0.0019339553811806068,2.5805439999999997,0.0066947500549305525,16.776755332115112,0.004787632306168249,15.283269392338859,0.006221572112035866,14.043427653593861,0.004201445954261661,13.3399994551087,0.003189775676320727,13.324865084312972,0.008434605997364774
1588,211050460.0,,KTWO211050460-C04,4.0,33.0,57.27546,23.781247,LC,17.1,1.0,-45.4,0.7,,,,,11.56,0.09,10.804,0.05,11.111,0.08,10.497,0.01,10.214,0.05,,,9.166,0.021,8.719,0.042,8.603,0.017,10.483,gri,,,,569-008458,03490610+2346525,,1.0,0.0,1.0,400.908,381.213,347.254,15.0,1.0,49.0,,,0.008,57.27546,23.781247,57.2755,23.7811944,0.996796,0.999964,6.65034497092704e+16,57.27555,23.78104,0.9,0.5797324271666006,57.275525,23.7811172,211050460.0,57.27545,23.78127000000001,0.9,0.6030207235923315,57.27550625,23.78115540000001,57.275547206949994,23.781043757309998,6.65034497092704e+16,1.0,0.4239570720916749,0.949199,57.275450091956394,23.781241300432402,0.002,0.001,90.0,6.65034497092704e+16,57.275547206949994,0.0487,23.781043757309998,0.0238,7.2091,0.0506,20.641,0.1,-45.881,0.059000000000000004,True,1279720.0,1460.68,10.420579,618484.0,2697.91,10.873067,937396.0,2786.84,9.832112,1.0409549999999999,6.09,6.21,7.0,5305.04,0.5867,0.299,1.19,1.018,0.038554000000000005,03490610+2346525,57.27545300000001,23.781273000000002,0.07,0.06,0.0,9.166,8.719,8.603,0.021,0.042,0.017,AAA,212.0,0.0,2450749.8298,0.096399,1.3653057275395768e+17,57.27554412,23.78105024,0.001,0.001,90.0,1343750144.0,160.0,56009.99071759,4.0,13.0,,,114744.0,,,114744.0,,,24.0,,,114720.0,,,114744.0,0.7606149999999999,0.1879,0.39399999999999996,5958.92919922,245.3339843700005,0.0012385590303704592,0.004725826797661686,0.0032230607231008876,1.0409549999999999,0.005720276159967534,,,,,,,,,,
1589,211025716.0,,KTWO211025716-C04,4.0,33.0,56.046675,23.379344,LC,24.5,1.6,-45.1,1.7,,,,,11.951,0.124,11.598,0.132,11.878,0.07,11.232,0.03,10.958,0.04,,,9.956,0.02,9.512,0.023,9.408,0.022,11.234000000000002,gri,,1799-963-1,,567-007943,03441120+2322455,,1.0,0.0,0.983,435.12,440.174,422.992,15.0,2.0,50.0,,,0.01,56.046675,23.379344,56.04675,23.3792778,0.996784,0.000424,6.507243532329587e+16,56.04683000000001,23.37913,0.9,0.5941318055779147,56.04679,23.3792039,211025716.0,56.04669000000001,23.37933,0.9,0.5614913257419296,56.04676500000001,23.379235425,56.04683048823001,23.37912579554,6.507243532329587e+16,0.8,0.45010107189837456,0.8991960000000001,56.046727344396295,23.379326701497693,0.002,0.001,90.0,6.507243532329587e+16,56.04683048823001,0.0499,23.37912579554,0.0277,7.4791,0.0508,21.989,0.105,-46.662,0.064,False,628318.0,1263.0,11.192917,301074.0,1634.77,11.654707,459769.0,1791.26,10.60557,1.049137,5.97,1.07,8.0,5068.67,0.1137,0.0645,0.9,0.483,0.183838,03441120+2322455,56.04669000000001,23.37933,0.13,0.06,90.0,9.956,9.512,9.408,0.02,0.023,0.022000000000000002,AAA,222.0,0.0,2451127.8502,0.070689,1.3605056046699542e+17,56.04682708,23.37913238,0.001,0.001,90.0,1107369984.0,132.0,56613.21336806,3.0,37.0,11.7905,0.001,33912.0,11.9172,0.2375,65656.0,11.4128,0.0341,16504.0,10.8412,0.0376,16504.0,10.9807,0.001,115320.0,0.912652,0.0079,0.1503,5538.09228516,261.08837890999985,0.002180278841813914,0.005879377156433594,0.004221809442174136,1.049137,0.00723814553001139,11.857257940436032,0.005260724415175818,11.945644780239256,0.2375082106025344,11.402547897550493,0.03410038449869955,10.828027670096747,0.037774251806441235,10.956852162038349,0.010197790254787729
1590,211056297.0,,KTWO211056297-C04,4.0,33.0,56.13324,23.875203,LC,19.6,5.4,-48.0,5.4,,,,,16.049,0.09,14.56,0.04,15.336,0.06,13.913,0.04,13.012,0.06,,,11.305,0.028,10.609000000000002,0.04,10.419,0.026,13.709,gri,,,,570-008332,03443198+2352309,,1.0,0.0,0.956,299.543,284.974,259.32,15.0,3.0,51.0,,,0.003,56.13324,23.875203,56.1331667,23.8753056,0.996751,0.069365,6.52413134379415e+16,56.13322,23.87522,0.9,0.35461106341690424,56.13319335,23.875262799999998,211056297.0,56.13325,23.87521,0.9,0.26628635177870424,56.1332075125,23.8752496,56.13321858415999,23.87521791535,6.52413134379415e+16,1.0,0.11974627249481355,0.94918775,56.133333439289,23.875050894858198,0.001,0.001,90.0,6.524131343590157e+16,56.13342610768001,0.0407,23.87485556414,0.0245,7.4462,0.045,19.680999999999997,0.083,-45.367,0.055999999999999994,False,34621.4,23.3587,14.340005,12990.2,671.804,15.067351,58394.4,1903.2,12.845991,2.22136,,,0.0,4274.33,,,,,0.628059,03443198+2352309,56.133272999999996,23.875267,0.11,0.07,90.0,11.305,10.609000000000002,10.419,0.027999999999999997,0.04,0.026000000000000002,AAA,222.0,0.0,2451508.6938,0.254726,1.366505613327806e+17,56.13339339,23.87489069,0.261,0.128,0.0,512024576.0,61.0,56048.33988426,5.0,70.0,15.3739,0.0358,16892216.0,14.3193,0.0466,16892216.0,13.319,,114724.0,12.857000000000001,,114724.0,12.9914,0.0778,16892216.0,1.2325030000000001,,,,,0.0007322879664030844,0.05474642633527216,0.03482206501094773,2.22136,0.06488256628794865,15.605261717704241,,14.349287031431452,,13.317765363480309,,12.787357133429774,,13.105525989570529,
1591,211056297.0,,KTWO211056297-C04,4.0,33.0,56.13324,23.875203,LC,19.6,5.4,-48.0,5.4,,,,,16.049,0.09,14.56,0.04,15.336,0.06,13.913,0.04,13.012,0.06,,,11.305,0.028,10.609000000000002,0.04,10.419,0.026,13.709,gri,,,,570-008332,03443198+2352309,,1.0,0.0,0.956,299.543,284.974,259.32,15.0,3.0,51.0,,,0.023,56.13324,23.875203,56.1331667,23.8753056,0.996751,0.069365,6.52413134379415e+16,56.13322,23.87522,0.9,0.35461106341690424,56.13319335,23.875262799999998,211056297.0,56.13325,23.87521,0.9,0.26628635177870424,56.1332075125,23.8752496,56.13321858415999,23.87521791535,6.52413134379415e+16,1.0,0.11974627249481355,0.94918775,56.133333439289,23.875050894858198,0.001,0.001,90.0,6.524131343590157e+16,56.13342610768001,0.0407,23.87485556414,0.0245,7.4462,0.045,19.680999999999997,0.083,-45.367,0.055999999999999994,False,34621.4,23.3587,14.340005,12990.2,671.804,15.067351,58394.4,1903.2,12.845991,2.22136,,,0.0,4274.33,,,,,0.628059,03443198+2352309,56.133272999999996,23.875267,0.11,0.07,90.0,11.305,10.609000000000002,10.419,0.027999999999999997,0.04,0.026000000000000002,AAA,222.0,0.0,2451508.6938,0.254726,1.366505613327806e+17,56.13339339,23.87489069,0.261,0.128,0.0,512024576.0,61.0,56048.33988426,5.0,70.0,15.3739,0.0358,16892216.0,14.3193,0.0466,16892216.0,13.319,,114724.0,12.857000000000001,,114724.0,12.9914,0.0778,16892216.0,1.2325030000000001,,,,,0.0007322879664030844,0.05474642633527216,0.03482206501094773,2.22136,0.06488256628794865,15.605261717704241,,14.349287031431452,,13.317765363480309,,12.787357133429774,,13.105525989570529,
1592,211056297.0,,KTWO211056297-C04,4.0,33.0,56.13324,23.875203,LC,19.6,5.4,-48.0,5.4,,,,,16.049,0.09,14.56,0.04,15.336,0.06,13.913,0.04,13.012,0.06,,,11.305,0.028,10.609000000000002,0.04,10.419,0.026,13.709,gri,,,,570-008332,03443198+2352309,,1.0,0.0,0.956,299.543,284.974,259.32,15.0,3.0,51.0,,,0.003,56.13324,23.875203,,,,,6.524131343590157e+16,56.13343,23.87486,0.9,,56.13343,23.87486,,,,,,56.13343,23.87486,56.13342610768001,23.87485556414,6.524131343590157e+16,1.0,0.020474219445343632,0.95,56.133333439289,23.875050894858198,0.001,0.001,90.0,6.524131343590157e+16,56.13342610768001,0.0407,23.87485556414,0.0245,7.4462,0.045,19.680999999999997,0.083,-45.367,0.055999999999999994,False,34621.4,23.3587,14.340005,12990.2,671.804,15.067351,58394.4,1903.2,12.845991,2.22136,,,0.0,4274.33,,,,,0.628059,03443198+2352309,56.133272999999996,23.875267,0.11,0.07,90.0,11.305,10.609000000000002,10.419,0.027999999999999997,0.04,0.026000000000000002,AAA,222.0,0.0,2451508.6938,0.254726,1.366505613327806e+17,56.13339339,23.87489069,0.261,0.128,0.0,512024576.0,61.0,56048.33988426,5.0,70.0,15.3739,0.0358,16892216.0,14.3193,0.0466,16892216.0,13.319,,114724.0,12.857000000000001,,114724.0,12.9914,0.0778,16892216.0,1.2325030000000001,,,,,0.0007322879664030844,0.05474642633527216,0.03482206501094773,2.22136,0.06488256628794865,15.605261717704241,,14.349287031431452,,13.317765363480309,,12.787357133429774,,13.105525989570529,
