,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS,bayestar2019_ext,bayestar2019_ext_err,bayestar2019_flags
1337,211435338.0,,KTWO211435338-C16,16.0,23.0,133.04145,12.175310000000001,LC,-6.5,1.5,-5.5,2.1,,,,,14.892999999999999,0.23,14.238,0.21,14.446,0.1,14.035,0.11,13.885,0.07,,,12.998,0.023,12.709000000000001,0.027000000000000003,12.658,0.024,14.052999999999999,gri,,,,511-047239,08520994+1210311,,1.0,0.0001,0.904,239.40099999999998,199.627,168.33700000000005,15.0,4.0,52.0,,,0.004,133.04145,12.175310000000001,6926.0,133.04141,12.175374,6.04998237300962e+17,133.04138921607,12.17529314375,1.0,0.30013056843615515,133.04139960803502,12.175333571875,,,,,,,1.0,133.0414374981359,12.175306067576498,0.001,0.001,90.0,6.04998237300962e+17,133.04138921607,0.0249,12.17529314375,0.0177,1.1255,0.0335,-10.962,0.051,-3.002,0.034,False,46713.4,8.74296,14.014762,25394.4,25.0751,14.339543,30995.7,31.1438,13.533666,0.805878,,,0.0,5812.0,0.1537,0.085,1.19,1.453,0.26300500000000004,08520994+1210311,133.041425,12.175312,0.09,0.06,0.0,12.958365002362429,12.68555000139773,12.642870000901818,0.023339008920687288,0.027101642511160116,0.02404764374633091,AAA,222.0,0.0,2450767.9974,0.229357,1.2261133041398083e+17,133.04139072,12.17529475,0.005,0.004,0.0,503635968.0,60.0,55945.54655093,5.0,69.0,14.176600010484457,0.017597107757580152,115000.0,13.874450007799268,0.014746432827276735,115000.0,13.796750005874038,0.009855508958889727,115000.0,13.786450004616379,0.008763278191671494,115000.0,13.771850003764035,0.012424541765128796,115000.0,0.293256,0.0039,0.2038,6165.51953125,274.58935546999965,0.00020318923475442276,0.0010715555963493092,0.0010903762401215159,0.720878,0.10386125192650572,14.428853923909363,0.0005061957140439454,14.035087409352643,0.006800076247286343,13.885346269212807,0.00010003207010670001,13.846755268413292,0.004100410000108872,13.821891365386424,0.010701234876606479,0.04999999701976776,0.005000000819563866,2
1338,211430866.0,,KTWO211430866-C05,5.0,31.0,133.136295,12.106943,LC,-9.2,0.8,-4.1,1.0,,,,,13.232999999999999,0.03,12.658,0.01,12.915,0.09,12.57,0.13,12.409,0.05,,,11.561,0.022000000000000002,11.307,0.025,11.265,0.021,12.561,gri,,,,511-047261,08523270+1206250,,1.0,0.0,0.965,99.741,87.13799999999998,75.911,6.0,2.0,14.0,,,0.005,133.136295,12.106943,6949.0,133.13625,12.107061,6.049498888530897e+17,133.13624252949,12.10694849346,1.0,0.40587625274355343,133.136246264745,12.10700474673,,,,,,,1.0,133.1362902920859,12.106962619518399,0.001,0.001,90.0,6.049498888530897e+17,133.13624252949,0.0345,12.10694849346,0.024,1.1485,0.0437,-10.847,0.069,-3.281,0.047,False,183050.0,25.2732,12.531939,101249.0,84.161,12.837907,119050.0,84.7146,12.0726,0.765307,,,0.0,5941.0,,0.2009685618729097,2.2,5.434,0.381511,08523270+1206250,133.136257,12.106969,0.22,0.06,90.0,11.52136500236243,11.28355000139773,11.249870000901819,0.022,0.025,0.021,AAA,222.0,0.0,2450768.0063,0.332115,1.2252133136231885e+17,133.1362348,12.10695328,0.047,0.026,90.0,906289152.0,108.0,55776.87293981,4.0,65.0,12.846100010484458,,114724.0,12.547150007799269,,16420.0,12.442450005874038,,16420.0,12.401550004616379,,114724.0,12.350150003764034,0.0064,115000.0,0.391465,0.11501772575250835,0.3064839464882943,6436.50097656,489.4277343800004,0.00014989420453737995,0.0009021194120404318,0.0007723225423969268,0.5643384381270903,0.2107541819917017,13.101184883883029,,12.708143188976779,,12.53113584683178,,12.460725563815098,,12.40323063848681,,0.04999999701976776,0.0,2
1339,211405066.0,,KTWO211405066-C18,18.0,27.0,133.45935,11.718803999999999,LC,-5.1,2.5,-10.1,2.5,,,,,13.103,0.309,12.540999999999999,0.22699999999999998,12.852,0.1,12.49,0.11,12.327,0.03,,,11.457,0.022000000000000002,11.19,0.026000000000000002,11.155,0.023,12.485,gri,,814-2049-1,,509-047555,08535022+1143078,,1.0,0.0,0.9590000000000001,91.529,80.24,68.083,6.0,2.0,14.0,,,0.006999999999999999,133.45935,11.718803999999999,7005.0,133.45924,11.718805,6.047350073449618e+17,133.45922394471,11.71884609194,0.999,0.1583871505843044,133.45923197235498,11.718825545969999,,,,,,,0.999,133.45927262449752,11.718858919001,0.001,0.001,90.0,6.047350073449618e+17,133.45922394471,0.0343,11.71884609194,0.0226,1.1674,0.0416,-11.071,0.071,-2.979,0.049,True,195978.0,27.0616,12.457849,108525.0,68.5847,12.762565,127653.0,68.1038,11.996844,0.76572,35.51,2.17,20.0,6069.0,1.4803,0.7257,2.14,5.604,0.225617,08535022+1143078,133.45929099999998,11.718859,0.07,0.06,90.0,11.449073000177183,11.18531000010483,11.151974000067636,0.022,0.026,0.023,AAA,222.0,0.0,2451586.859,0.264782,1.2206133459331312e+17,133.45922196,11.7188471,0.098,0.085,90.0,906289152.0,108.0,55778.0700463,5.0,71.0,12.599820000786334,,114788.0,12.332830000584947,,114788.0,12.268290000440553,,114788.0,12.275510000346229,,114788.0,12.327270000282303,0.0093,115064.0,0.16435999999999998,0.5649,0.815,6244.14550781,329.0615234400002,0.00014991341108170183,0.0006859375438742155,0.0005790936668538495,0.040019999999999945,0.6899505839984404,12.697993972229089,,12.38686025005034,,12.277632763575342,,12.2794476021653,,12.311652184340431,,0.009999999776482582,0.0,2
1340,211405209.0,,KTWO211405209-C05,5.0,31.0,133.333845,11.720944,LC,-10.0,3.0,2.0,3.0,,,20.642,0.052000000000000005,,,,,18.03,0.006,16.851,0.005,16.377,0.005,16.12,0.006999999999999999,15.027999999999999,0.04,14.442,0.048,14.248,0.063,16.873,gri,,,6004-301-5-0118-0183,,08532012+1143153,,1.0,0.0,0.66,,,,6.0,2.0,14.0,,,0.002,133.333845,11.720944,7006.0,133.3338,11.720934,6.047366909720805e+17,133.33380501057,11.720944927160001,0.997,0.043120813206814136,133.333802505285,11.72093946358,,,,,,,0.997,133.33385279750098,11.720956194734,0.002,0.001,90.0,6.047366909720805e+17,133.33380501057,0.0713,11.720944927160001,0.0468,1.0153,0.0969,-10.867,0.147,-2.617,0.095,False,3350.73,2.07968,16.875517000000002,1250.89,9.01269,17.608337,3082.22,8.764619999999999,16.03976,1.568577,,,0.0,4314.79,0.741,0.359,0.76,0.179,0.202535,08532012+1143153,133.33384099999998,11.720944,0.07,0.07,0.0,14.980438001063094,14.413860000628977,14.229844000405818,0.040165860916645285,0.04804845862549415,0.06301537553071297,AAA,222.0,0.0,2451586.8583,0.14893900000000002,1.2206133333846563e+17,133.33381036,11.72094191,0.021,0.006,0.0,503635968.0,60.0,55920.57085648,5.0,47.0,17.650120004718005,0.017028596586094503,115000.0,16.67348000350967,0.014509593610708438,115000.0,16.284940002643314,0.009243552483126966,115000.0,16.100760002077372,0.008591352734240323,115000.0,15.988620001693814,0.010965572812459497,115000.0,0.046308,0.2015,0.5318,4458.89404297,259.45703125,0.0006736691510872535,0.007794706351610772,0.003083024858190349,1.2095770000000001,0.3667458043241723,18.04190585671896,0.0054218671168670685,16.862782154948963,0.008141978835081911,16.39772662682896,0.0018008057806108671,16.143320284063197,0.004979625161070094,16.13498756269192,0.010020452008370938,0.05999999865889549,0.004600000753998752,2
1341,211403779.0,,KTWO211403779-C16,16.0,23.0,133.39467,11.699582000000001,LC,-6.1,2.3,-7.9,1.7,,,,,14.482999999999999,0.13,13.825,0.04,14.112,0.13,13.69,0.12,13.548,0.05,,,12.677,0.021,12.387,0.028999999999999998,12.325999999999999,0.023,13.717,gri,,,,509-047545,08533471+1141585,,1.0,0.0,0.934,,,,15.0,4.0,52.0,,,0.004,133.39467,11.699582000000001,7009.0,133.39461,11.69955,6.047363817344337e+17,133.39461717644,11.69958300941,1.0,0.12149691852223568,133.39461358821998,11.699566504705,,,,,,,1.0,133.3946654659437,11.699595871614196,0.001,0.001,90.0,6.047363817344337e+17,133.39461717644,0.0233,11.69958300941,0.0162,1.1346,0.0342,-10.983,0.052000000000000005,-2.987,0.033,False,63883.1,9.83903,13.674901,34975.6,35.0007,13.991975,42144.2,31.7834,13.200076,0.791899,,,0.0,5923.0,0.3113,0.1507,1.32,1.945,0.255934,08533471+1141585,133.394661,11.699584,0.07,0.07,0.0,12.629438001063093,12.358860000628978,12.307844000405819,0.021314229593754803,0.029080137143518134,0.02304208222528466,AAA,222.0,0.0,2451586.8582,0.217496,1.2203133394700995e+17,133.39461805,11.69958513,0.006,0.004,90.0,503635968.0,60.0,55914.96059028,5.0,52.0,13.795120004718006,0.016185583143401086,115000.0,13.55408000350967,0.032046970320888546,115000.0,13.421640002643317,0.01016677247253634,16892216.0,13.44216000207737,0.0074007662984409035,115000.0,13.456420001693814,0.006997412886585363,115000.0,0.129613,0.0625,0.2455,6052.59716797,393.49121094000014,0.0001672080492227967,0.0010859720907824765,0.0008185084124151422,0.6411990000000001,0.1540060040758254,14.083638602437011,0.0007759830426041528,13.741025888440538,0.029701454743136166,13.529980498796702,0.004600057602334892,13.517520189650801,0.0020685871952311973,13.520262712817448,0.004171809130787379,0.05999999865889549,0.004600000753998752,2
1342,211395959.0,,KTWO211395959-C05,5.0,31.0,133.38363,11.579649,LC,-10.8,1.3,-1.5,2.7,,,,,13.603,0.09,13.036,0.03,13.288,0.15,12.937999999999999,0.1,12.811,0.04,,,11.968,0.021,11.704,0.027999999999999997,11.66,0.022000000000000002,12.954,gri,,,,508-049363,08533206+1134467,,0.992,0.008,0.95,,,,6.0,2.0,14.0,,,0.004,133.38363,11.579649,7028.0,133.38357,11.579622,6.047082024534094e+17,133.38357079882,11.5796475447,1.0,0.09200406262192933,133.38357039941002,11.57963477235,,,,,,,1.0,133.3836186334471,11.579659374198403,0.001,0.001,90.0,6.047082024534094e+17,133.38357079882,0.0434,11.5796475447,0.026,1.1608,0.0568,-10.884,0.086,-2.747,0.052000000000000005,False,130977.0,20.9968,12.895374,73744.4,64.059,13.182065,83962.6,61.9175,12.451705,0.73036,,,0.0,6305.33,0.7935,0.454,1.63,3.767,0.217993,08533206+1134467,133.383604,11.579645,0.07,0.06,0.0,11.936292000708729,11.68524000041932,11.647896000270546,0.02137075865980327,0.028098025245657892,0.022051965174217113,AAA,222.0,0.0,2451586.8582,0.14571900000000002,1.218913338360961e+17,133.38357403,11.57964686,0.006,0.005,0.0,503635968.0,60.0,56063.04371528,5.0,70.0,13.213280003145336,,114724.0,12.922320002339779,,114724.0,12.825160001762214,,114724.0,12.797040001384916,,114724.0,12.74288000112921,0.010113812750940789,115000.0,0.090618,0.257,0.6521,6368.72558594,428.71240234000015,0.00017403940277778966,0.0009427290041227089,0.0008003717844904198,0.27636,0.4545516822463301,13.429493733749998,,13.0566756775,,12.8940192025,,12.842202287500001,,12.779356361249999,,0.03999999910593033,0.004999998956918716,2
1343,211391585.0,,KTWO211391585-C18,18.0,27.0,133.41348,11.510193,LC,-8.8,1.8,-0.3,1.9,,,,,14.548,0.08,13.864,0.03,14.204,0.16,13.705,0.09,13.529000000000002,0.04,,,12.652999999999999,0.025,12.32,0.031,12.264000000000001,0.023,13.731,gri,,,,508-049371,08533923+1130367,,1.0,0.0,0.915,219.11599999999999,214.15400000000002,196.562,6.0,2.0,14.0,,,0.004,133.41348,11.510193,7054.0,133.41342,11.510134,6.046957341640252e+17,133.41342306004,11.510182988239999,0.999,0.1766877162758906,133.41342153002,11.510158494119999,,,,,,,0.999,133.41347114907921,11.5101949063677,0.001,0.001,90.0,6.046957341640252e+17,133.41342306004,0.0251,11.510182988239999,0.016,1.1114,0.0333,-10.944,0.053,-2.768,0.034,False,62552.7,10.7382,13.69775,33205.5,43.9461,14.048364,42487.8,23.6723,13.191259,0.8571040000000001,,,0.0,5756.0,0.654,0.3217,1.42,2.003,0.283959,08533923+1130367,133.413494,11.510204,0.07,0.06,90.0,12.62129200070873,12.30124000041932,12.251896000270545,0.02509833552993845,0.031027801955067796,0.02301560086911285,AAA,222.0,0.0,2451586.8592,0.362832,1.2181133413517267e+17,133.41342494,11.51018407,0.023,0.01,90.0,503635968.0,60.0,56053.60528935,5.0,74.0,13.938880003145336,0.009949390726190423,115000.0,13.574020002339779,0.007844343143928852,16892216.0,13.466260001762212,0.005526947808552125,16892216.0,13.458940001384914,0.004818848721330561,115000.0,13.44978000112921,0.008382489153045928,115000.0,0.181092,0.2143,0.3681,6016.33837891,340.76904297000056,0.00018636848467819576,0.00143597675066426,0.0006047551497542721,0.5354040000000001,0.2912041685107197,14.165079470880181,0.001418220639426172,13.709568909697525,0.0028017159060249033,13.535438011269404,0.0003000924662852519,13.500180445976236,0.00210717138032854,13.496782842216836,0.007615615996951656,0.03999999910593033,0.002799999937415122,2
1344,211389004.0,,KTWO211389004-C18,18.0,27.0,133.037745,11.467116,LC,-15.0,1.4,-3.2,3.6,,,,,13.805,0.05,13.197000000000001,0.03,13.527999999999999,0.23,13.05,0.05,12.956,0.05,,,12.119000000000002,0.026000000000000002,11.895999999999999,0.040999999999999995,11.839,0.024,13.128,gri,,,,508-049298,08520906+1128016,,1.0,0.0,0.943,112.37299999999999,97.845,85.337,6.0,2.0,14.0,,,0.002,133.037745,11.467116,7064.0,133.0378,11.467166,6.047039418464973e+17,133.03768860356,11.467104636660002,1.0,0.4508512354250983,133.03774430178,11.46713531833,,,,,,,1.0,133.0377375905398,11.4671166079861,0.001,0.001,90.0,6.047039418464973e+17,133.03768860356,0.0224,11.467104636660002,0.0143,1.1556,0.0279,-11.151,0.048,-2.78,0.033,False,103268.0,24.695,13.153452,58033.6,78.8476,13.442189,66729.5,74.9611,12.701125,0.7410640000000001,,,0.0,6250.0,0.5733,0.3085,1.48,3.0,0.28302,08520906+1128016,133.03776000000002,11.467114,0.06,0.06,90.0,12.08729200070873,11.87724000041932,11.826896000270546,0.026,0.041,0.024,AAA,222.0,0.0,2451590.6907,0.234436,1.21761330377781e+17,133.03769115,11.46710561,0.054000000000000006,0.034,90.0,503635968.0,60.0,55975.12234954,5.0,84.0,13.273780003145337,0.0058,115000.0,13.12232000233978,,114724.0,13.018160001762212,,114724.0,13.030940001384915,0.0067,16892216.0,12.97468000112921,0.0034,115000.0,0.441305,0.0893,0.4937,6641.38574219,440.78173828000035,0.0002596065597498846,0.0014741389638008768,0.0012189856138063063,0.43256400000000006,0.29150627611015734,13.473846046638906,,13.254262509142812,,13.086522031345938,,13.082951532239061,,12.992585388578593,,0.03999999910593033,0.0,2
1345,211388537.0,BP-RP outlier,KTWO211388537-C18,18.0,27.0,133.08351000000002,11.460002000000001,SC,-4.4,2.6,-6.6,2.6,,,,,13.001,0.27,12.583,0.22699999999999998,13.039000000000001,0.21,12.224,0.04,11.97,0.04,,,10.839,0.026000000000000002,10.383,0.032,10.253,0.018000000000000002,12.290999999999999,gri,,814-2118-1,,508-049308,08522003+1127362,,1.0,0.0,0.9990000000000001,,,,6.0,2.0,14.0,,,0.006,133.08351000000002,11.460002000000001,7066.0,133.08348,11.460095,6.047030527883433e+17,133.08342111053005,11.46006041869,0.999,0.2422170293937556,133.08345055526502,11.460077709345,,,,,,,0.999,133.08347042159428,11.460072952863099,0.001,0.001,90.0,6.047030527883433e+17,133.08342111053005,0.0319,11.46006041869,0.0194,1.0896,0.0389,-11.225,0.066,-2.911,0.042,False,237286.0,33.4771,12.250184,109145.0,86.3031,12.756382,182245.0,100.327,11.610283,1.146099,35.43,0.98,14.0,4921.59,,0.2009685618729097,4.1,8.873,0.086265,08522003+1127362,133.08346,11.46007,0.06,0.06,90.0,10.823146000354365,10.373620000209659,10.246948000135273,0.026039123052986765,0.03201113358830238,0.018008239122388886,AAA,222.0,0.0,2451590.6907,0.114365,1.217513308351226e+17,133.08344885,11.46003643,0.094,0.084,0.0,604299264.0,72.0,55834.95657407,10.0,84.0,,,114788.0,,,98404.0,,,98404.0,,,114788.0,,,114788.0,0.237776,0.11501772575250835,0.3064839464882943,5025.4296875,164.56005859000015,0.00015316847914464675,0.0008581737468857202,0.0005975400382150403,0.9451304381270903,0.21075343043880773,,,,,,,,,,,0.019999999552965164,0.0017999999597668633,2
1346,211388537.0,BP-RP outlier,KTWO211388537-C18,18.0,27.0,133.08351000000002,11.460002000000001,LC,-4.4,2.6,-6.6,2.6,,,,,13.001,0.27,12.583,0.22699999999999998,13.039000000000001,0.21,12.224,0.04,11.97,0.04,,,10.839,0.026000000000000002,10.383,0.032,10.253,0.018000000000000002,12.290999999999999,gri,,814-2118-1,,508-049308,08522003+1127362,,1.0,0.0,0.9990000000000001,126.126,104.756,86.432,6.0,2.0,14.0,,,0.006,133.08351000000002,11.460002000000001,7066.0,133.08348,11.460095,6.047030527883433e+17,133.08342111053005,11.46006041869,0.999,0.2422170293937556,133.08345055526502,11.460077709345,,,,,,,0.999,133.08347042159428,11.460072952863099,0.001,0.001,90.0,6.047030527883433e+17,133.08342111053005,0.0319,11.46006041869,0.0194,1.0896,0.0389,-11.225,0.066,-2.911,0.042,False,237286.0,33.4771,12.250184,109145.0,86.3031,12.756382,182245.0,100.327,11.610283,1.146099,35.43,0.98,14.0,4921.59,,0.2009685618729097,4.1,8.873,0.086265,08522003+1127362,133.08346,11.46007,0.06,0.06,90.0,10.823146000354365,10.373620000209659,10.246948000135273,0.026039123052986765,0.03201113358830238,0.018008239122388886,AAA,222.0,0.0,2451590.6907,0.114365,1.217513308351226e+17,133.08344885,11.46003643,0.094,0.084,0.0,604299264.0,72.0,55834.95657407,10.0,84.0,,,114788.0,,,98404.0,,,98404.0,,,114788.0,,,114788.0,0.237776,0.11501772575250835,0.3064839464882943,5025.4296875,164.56005859000015,0.00015316847914464675,0.0008581737468857202,0.0005975400382150403,0.9451304381270903,0.21075343043880773,,,,,,,,,,,0.019999999552965164,0.0017999999597668633,2
1347,211386707.0,,KTWO211386707-C18,18.0,27.0,133.186035,11.430377,LC,-8.2,1.7,-9.2,1.7,,,,,14.49,0.06,13.911,0.03,14.212,0.21,13.761,0.04,13.663,0.04,,,12.821,0.023,12.561,0.032,12.474,0.023,13.828,gri,,,,508-049323,08524464+1125494,,1.0,0.0,0.9059999999999999,,,,6.0,2.0,14.0,,,0.003,133.186035,11.430377,7071.0,133.18599,11.430388,6.046994450158026e+17,133.18598025151002,11.430371278420001,0.996,0.06933266834106859,133.185985125755,11.43037963921,,,,,,,0.996,133.1860270738016,11.430383433402698,0.001,0.001,90.0,6.046994450158026e+17,133.18598025151002,0.0226,11.430371278420001,0.0139,1.1362,0.0302,-10.659,0.048,-2.823,0.033,True,58587.1,11.3787,13.768861,32586.0,24.9444,14.06881,37923.5,34.9512,13.314648000000002,0.754162,,,0.0,6161.75,0.2735,0.1235,1.17,1.764,0.131847,08524464+1125494,133.186034,11.430409,0.08,0.06,90.0,12.821,12.561,12.474,0.023339008795313868,0.03208580721680809,0.023049710820261197,AAA,222.0,0.0,2451586.8495,0.17268599999999998,1.2171133186062691e+17,133.18598265,11.430372,0.006999999999999999,0.005,0.0,503635968.0,60.0,56065.74240741,5.0,78.0,14.0789,0.018107956432695,115000.0,13.7472,0.013381226302024552,115000.0,13.6866,0.02539056952213463,115000.0,13.66,0.00961639341533303,115000.0,13.6489,0.008507010239635293,115000.0,0.06317,0.0777,0.161,6224.62646484,372.0219726599999,0.00021084960673414544,0.000830807018847691,0.0010001794978437202,0.6306620000000001,0.119357082317433,14.147436485466484,0.005618909880009849,13.775909612323584,0.003130455119698424,13.676402643789654,0.02340027700201693,13.646074460742744,0.006248311103260223,13.627094173774708,0.009159081838808989,0.0,0.004999999888241291,2
1348,211386234.0,,KTWO211386234-C18,18.0,27.0,133.235475,11.422868,LC,-7.7,1.2,-5.7,1.4,,,,,13.603,0.07,13.054,0.04,13.337,0.19,12.924000000000001,0.04,12.818,0.02,,,11.985999999999999,0.024,11.720999999999998,0.031,11.687000000000001,0.021,12.974,gri,,,,508-049330,08525650+1125224,,1.0,0.0,0.943,,,,6.0,2.0,14.0,,,0.004,133.235475,11.422868,7072.0,133.23542,11.422937,6.04705011293413e+17,133.23541319164,11.42286387814,0.999,0.2643327308446969,133.23541659582,11.422900439069998,,,,,,,0.999,133.2354622095441,11.4228758745354,0.001,0.001,90.0,6.04705011293413e+17,133.23541319164,0.0316,11.42286387814,0.0198,1.1267,0.0407,-11.159,0.067,-2.786,0.044,False,127978.0,23.9896,12.920524,72062.6,76.8124,13.207113,81996.4,66.8335,12.477433,0.72968,34.17,3.94,11.0,6280.33,,0.2009685618729097,1.67,3.909,0.26572,08525650+1125224,133.235456,11.422905,0.08,0.06,90.0,11.986,11.720999999999998,11.687,0.0243250761879123,0.03108856742846435,0.02105443347368117,AAA,222.0,0.0,2451586.8495,0.171489,1.2170133235508794e+17,133.23542174,11.42285333,0.077,0.04,0.0,235200512.0,28.0,55907.98813657,5.0,68.0,13.378,,16420.0,13.05,,32804.0,12.928,,16420.0,12.883,,65572.0,12.8302,0.006327655428139219,115000.0,0.301275,0.11501772575250835,0.3064839464882943,6273.98291016,411.59863280999986,0.00020350322987847065,0.0011566830469855911,0.0008845997410416327,0.5287114381270903,0.21075586672218946,13.45349373375,,13.079675677500001,,12.9180192025,,12.866202287499998,,12.81615636125,,0.0,0.004999999888241291,2
1349,211384259.0,BP-RP outlier,KTWO211384259-C05,5.0,31.0,133.44481499999998,11.391872,LC,-5.3,2.7,-5.2,2.8,,,,,13.23,0.387,12.161,0.218,12.478,0.15,11.673,0.06,11.399000000000001,0.03,,,10.225,0.019,9.73,0.026000000000000002,9.624,0.022000000000000002,11.722000000000001,gri,,814-1064-1,,507-047593,08534672+1123307,,1.0,0.0,0.98,130.011,113.794,94.244,6.0,2.0,14.0,,,0.011000000000000001,133.44481499999998,11.391872,7080.0,133.44464,11.391828,6.046893088929564e+17,133.44463790561,11.391858357739999,0.995,0.10953751871996224,133.444638952805,11.391843178870001,,,,,,,0.995,133.4446872738838,11.3918703756157,0.001,0.001,90.0,6.046893088929564e+17,133.44463790561,0.0358,11.391858357739999,0.0237,1.1276,0.0481,-11.24,0.075,-2.7910000000000004,0.048,False,395255.0,114.828,11.696172,178697.0,148.204,12.221096,306722.0,153.14600000000004,11.045057,1.1760389999999998,33.45,0.31,20.0,4909.17,,0.2009685618729097,5.14,13.841,0.226065,08534672+1123307,133.444696,11.391865,0.06,0.06,90.0,10.201219000531546,9.71593000031449,9.61492200020291,0.019,0.026,0.022,AAA,222.0,0.0,2451586.8592,0.238326,1.2167133444721072e+17,133.44463567,11.39186069,0.151,0.098,90.0,1141170176.0,136.0,55475.38365741,5.0,63.0,,,16484.0,,,65636.0,,,32868.0,,,32868.0,,,114788.0,0.118672,0.11501772575250835,0.3064839464882943,4882.66992188,168.6259765599998,0.0003153782005859567,0.0009000921060812848,0.0005419717524779994,0.9750704381270902,0.21075345507162668,,,,,,,,,,,0.029999999329447746,0.0,2
1350,211384972.0,,KTWO211384972-C18,18.0,27.0,132.981465,11.402854,LC,-14.2,1.5,-1.5,3.1,,,,,13.825999999999999,0.05,13.26,0.03,13.571,0.23,13.123,0.04,13.01,0.02,,,12.19,0.035,11.995,0.024,11.879000000000001,0.024,13.177999999999999,gri,,,,508-049287,08515555+1124102,,0.9590000000000001,0.042,0.93,,,,6.0,2.0,14.0,,,0.002,132.981465,11.402854,7083.0,132.98154,11.402881,6.047011286430108e+17,132.98140924127,11.40284893142,0.999,0.4756623487608433,132.981474620635,11.402864965710002,,,,,,,0.999,132.9814582440157,11.402861953374801,0.001,0.0,90.0,6.047011286430108e+17,132.98140924127,0.0193,11.40284893142,0.0124,1.138,0.0246,-11.157,0.041,-3.024,0.027000000000000003,False,103328.0,17.2468,13.152819,57895.8,48.2541,13.444772,66535.3,45.1182,12.704289,0.740482,,,0.0,6304.0,,0.2009685618729097,1.47,3.093,0.296548,08515555+1124102,132.981475,11.402834,0.09,0.07,178.0,12.166219000531546,11.980930000314489,11.869922000202909,0.03502907263072471,0.024014842777085613,0.024006179960358906,AAA,222.0,0.0,2450768.9555,0.285034,1.216813298148739e+17,132.98141069,11.40285019,0.024,0.003,0.0,503635968.0,60.0,55876.48383102,5.0,75.0,13.378460002359004,,114724.0,13.169490001754834,,114724.0,13.082870001321657,,114724.0,13.000130001038686,0.0035516276398958914,115000.0,12.994910000846907,0.00679178528289557,115000.0,0.469614,0.11501772575250835,0.3064839464882943,6828.51025391,527.4809570300004,0.00018120850675757262,0.0009045457944573299,0.0007359982092538502,0.5395134381270903,0.21075406240902345,13.54637783184904,,13.27576144973904,,13.13161400473904,,13.035316151856799,,13.003821730804079,,0.029999999329447746,0.0017999999597668633,2
