,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
1050,211957616.0,,KTWO211957616-C05,5.0,31.0,128.947125,19.589651,LC,-35.0,3.0,-15.0,3.0,,,22.137,0.14800000000000002,,,,,19.703,0.013,18.21,0.008,16.646,0.006,15.807,0.006999999999999999,14.368,0.027000000000000003,13.715,0.032,13.472,0.028,17.563,gri,,,5037-301-4-0109-0298,,08354730+1935227,,1.0,0.0,0.7559999999999999,2109.268,1794.321,1477.365,14.0,2.0,46.0,,,0.006,128.947125,19.589651,,,,,128.94708329999997,19.5896389,211957616.0,0.9,,128.94708329999997,19.5896389,128.94708329999997,19.5896222,0.99,0.0,0.060120000015108886,128.94708329999997,19.589633333333328,128.9469361214,19.589557478299998,6.627990095215849e+17,0.8,0.5689878008965006,0.8966666666666668,128.94709995009381,19.5896170117221,0.004,0.002,90.0,6.627990095215846e+17,128.9469361214,0.1249,19.589557478299998,0.0833,5.0114,0.1686,-35.848,0.251,-13.827,0.151,False,2053.44,2.76737,17.40716,357.25800000000015,14.0617,18.968931,2863.74,22.5755,16.119585,2.8493459999999997,,,0.0,,,,,,0.14896199999999998,08354730+1935227,128.947121,19.589651,0.08,0.07,90.0,14.368,13.715,13.472000000000001,0.027000000000000003,0.032,0.027999999999999997,AAA,222.0,0.0,2451118.9696,0.013566,1.3150128947020803e+17,128.94694796,19.58956039,0.006,0.003,90.0,503635968.0,60.0,55995.34224537,10.0,76.0,19.4476,0.0107,115000.0,18.2096,0.009000000000000001,115000.0,16.6615,0.0018,115000.0,15.9596,0.0055,115000.0,15.6184,0.0054,115000.0,0.6833359999999999,,,3191.80224609,55.50219726999968,0.0014622345834543011,0.04191507067331593,0.008525539843515768,2.8493459999999997,0.04277333257033457,19.73335986606334,0.011143092310021746,18.245543074068166,0.00961279557925893,16.66836472840286,0.0018146166163890193,15.846800697025607,0.007594788216144771,15.834569723959278,0.015657419527972727
1051,212000760.0,,KTWO212000760-C18,18.0,27.0,128.96697,20.266335,LC,-30.0,5.0,-10.0,5.0,,,23.388,0.383,,,,,20.892,0.028,19.329,0.013,17.461,0.006,16.436,0.008,14.827,0.035,14.241,0.039,13.84,0.033,18.49,gri,,,5037-301-5-0111-0083,,08355207+2015588,,0.873,0.127,0.617,7019.312,5975.849,4801.787,14.0,3.0,47.0,,,0.001,128.96697,20.266335,,,,,128.9669583,20.266305600000006,212000760.0,0.9,,128.9669583,20.266305600000006,128.9669583,20.266325,0.98,0.0,0.06983999997903327,128.9669583,20.266312066666668,,,,,,0.94,128.9668860088523,20.2663087210119,0.002,0.001,90.0,6.643829591015026e+17,128.96688600885,1.5782,20.266308721010002,0.9854,,,,,,,False,506.209,3.5947199999999997,18.927542000000006,142.484,13.1541,19.966972,1463.87,14.8315,16.848167,3.118805,,,0.0,,,,,,0.29901,08355207+2015588,128.966977,20.266335,0.07,0.06,0.0,14.827,14.241,13.84,0.035,0.039,0.033,AAA,222.0,0.0,2451118.9691,0.02364,1.323212896691501e+17,128.96688031,20.26630625,0.092,0.075,90.0,503635968.0,60.0,56054.46934028,5.0,72.0,20.6545,0.0321,115000.0,19.3542,0.0109,115000.0,17.534000000000002,0.0059,115000.0,16.7004,0.0057,16892216.0,16.2567,0.0048,16892216.0,0.32009,,,,,0.007682844631213956,0.09587455415742858,0.010945007037800561,3.118805,0.0964972710181133,20.963412962397925,0.033662131313712505,19.3993897562959,0.01606983379832408,17.545979077160272,0.005956432423019262,16.555414488112888,0.019128441714997575,16.55187149075845,0.05141438914397151
1052,212021901.0,,KTWO212021901-C18,18.0,27.0,128.98546499999998,20.61862,LC,,,,,,,,,,,,,,,,,,,,,15.031,0.041,14.358,0.055,14.08,0.047,17.528,JHK,,,,,08355651+2037070,,1.0,0.0,0.812,,,,14.0,3.0,47.0,,,0.002,128.98546499999998,20.61862,,,,,128.98545829999998,20.6186111,212021901.0,0.9,,128.98545829999998,20.6186111,128.9854167,20.6186028,0.98,0.0,0.14331659452334286,128.98544443333333,20.618608333333327,,,,,,0.94,128.98540229799988,20.6186047516458,0.01,0.005,90.0,6.646045493503392e+17,128.98523932882,0.245,20.61854839075,0.1679,6.1918,0.4955,-35.426,0.672,-13.09,0.332,False,904.44,2.05987,18.297417000000006,117.28200000000001,8.51971,20.17831,1336.71,9.92687,16.946827,3.231484,,,0.0,,,,,,0.218283,08355651+2037070,128.98546000000002,20.61862,0.07,0.06,90.0,15.030999999999999,14.357999999999999,14.08,0.040999999999999995,0.055,0.047,AAA,222.0,0.0,2451118.9733,0.016847,1.3274128985319283e+17,128.98524777,20.61855169,0.003,0.001,90.0,503636096.0,60.0,56084.91461806,10.0,83.0,20.5019,0.0127,115000.0,19.2542,0.0155,115000.0,17.5127,0.0073,115000.0,16.7159,0.0045,115000.0,16.2973,0.009000000000000001,115000.0,0.772143,,,,,0.002469962076237265,0.07613795272230466,0.008033259842974991,3.231484,0.07656057150027457,20.80180553477313,0.01344384832124584,19.295131935994814,0.016287272433865713,17.522550971147762,0.007308107359930795,16.584705614056237,0.008955954025828576,16.55842400998803,0.023507225768713114
1053,211941765.0,,KTWO211941765-C18,18.0,27.0,128.98838999999998,19.351791,LC,-32.0,4.0,-13.0,4.0,,,23.245,0.345,,,,,20.655,0.023,19.188,0.012,17.522000000000002,0.006999999999999999,16.597,0.009000000000000001,15.054,0.04,14.583,0.049,14.154000000000002,0.042,18.462,gri,,,5037-301-3-0108-0431,,08355721+1921064,,0.853,0.147,0.785,4276.398,3294.275,2581.701,14.0,2.0,46.0,,,0.003,128.98838999999998,19.351791,,,,,128.988375,19.3517778,211941765.0,0.9,,128.988375,19.3517778,128.9883333,19.3517667,0.99,0.0,0.1471674842233905,128.9883611,19.3517741,,,,,,0.945,128.9883441522325,19.351781455178,0.006,0.004,90.0,6.627749577045947e+17,128.98819361977,0.1965,19.35172918439,0.1354,4.7783,0.2833,-32.986999999999995,0.40299999999999997,-12.14,0.243,False,920.073,1.76836,18.27881,159.439,11.7017,19.8449,1344.79,13.8453,16.940279999999998,2.904619,,,0.0,,,,,,0.159473,08355721+1921064,128.988396,19.351791,0.08,0.07,6.0,15.054,14.583,14.154000000000002,0.04,0.049,0.042,AAA,222.0,0.0,2451118.9723,0.020380000000000002,1.3122128988272264e+17,128.98820325,19.351731,0.005,0.004,0.0,503635968.0,60.0,55938.47402778,4.0,40.0,19.711,,16420.0,19.2085,0.0086,115000.0,17.5163,0.0057,115000.0,16.7448,0.0037,115000.0,16.3449,0.0077,115000.0,0.670085,,,,,0.002084758234843837,0.07689685549790708,0.011121058091635116,2.904619,0.07769687457384322,19.953302510491675,,19.23853946287699,,17.516331085622774,,16.669113251311206,,16.47290221374945,
1054,211989060.0,,KTWO211989060-C18,18.0,27.0,128.99775,20.07793,LC,-33.0,3.0,-12.0,3.0,,,21.217,0.07,,,,,19.168,0.01,17.721,0.006,16.204,0.005,15.380999999999998,0.006,13.882,0.028,13.284,0.027000000000000003,12.998,0.022,17.093,gri,,,5037-301-5-0110-0383,,08355945+2004405,,1.0,0.0,0.611,1695.967,1555.838,1500.708,14.0,3.0,47.0,,,0.004,128.99775,20.07793,,,,,128.9977083,20.0779167,211989060.0,0.9,,128.9977083,20.0779167,128.99766670000002,20.0779278,0.99,0.0,0.1462246103233137,128.99769443333335,20.0779204,,,,,,0.945,128.9976848309367,20.0779291091247,0.004,0.002,90.0,6.643599423728884e+17,128.99752380052,0.1247,20.07786843455,0.0877,5.8964,0.1979,-35.128,0.273,-14.092,0.159,False,3011.85,5.8197199999999984,16.991283,479.717,7.5083,18.648926,4204.39,33.253,15.702662,2.946263,,,0.0,4648.69,0.6859999999999999,0.4243,,,0.220374,08355945+2004405,128.997749,20.07793,0.06,0.06,0.0,13.882,13.284,12.998,0.027999999999999997,0.027000000000000003,0.022000000000000002,AAA,222.0,0.0,2451118.9729,0.0033810000000000003,1.3209128997633405e+17,128.99756033,20.07787999,0.004,0.003,90.0,503636096.0,60.0,55943.98858796,10.0,85.0,18.983,0.01,115000.0,17.7265,0.0055,115000.0,16.2438,0.006999999999999999,115000.0,15.5264,0.0039,115000.0,15.1783,0.0041,115000.0,0.666107,0.1795,0.5738,3135.17675781,38.56420897999988,0.002095915748247774,0.01686180653116572,0.00855343084850112,2.946263,0.01890718643200393,19.265448449184728,0.010581759814417356,17.761541850856407,0.006637963830200815,16.250025307409366,0.00700454626269155,15.417381155628236,0.0069615021178465715,15.385311049101231,0.01669476578015833
1055,212025814.0,,KTWO212025814-C18,18.0,27.0,129.026295,20.683319,LC,-38.7,2.7,-14.2,3.0,,,,,16.865,0.092,15.492,0.053,16.215,0.01,14.847,0.03,13.915,0.13,,,12.324000000000002,0.021,11.664,0.023,11.454,0.024,14.605,gri,,,,554-043026,08360631+2040599,,1.0,0.0,0.921,584.062,589.137,581.894,14.0,3.0,47.0,,,0.004,129.026295,20.683319,,,,,129.0262917,20.6833056,212025814.0,0.9,,129.0262917,20.6833056,129.0262917,20.6833139,0.99,0.0,0.029879999986120506,129.0262917,20.683308366666665,129.0261232462,20.6832627533,6.64605889380126e+17,1.0,0.5906329125456258,0.9633333333333334,129.0263008949667,20.6833169565802,0.002,0.001,90.0,6.646058893801263e+17,129.02612324623001,0.0471,20.68326275326,0.0294,5.309,0.0693,-38.601,0.1,-12.589,0.059000000000000004,False,25704.8,9.77577,14.663329000000001,7173.33,18.7547,15.712086,27996.2,52.7959,13.644173,2.067913,,,0.0,3792.54,0.7020000000000001,0.349,0.61,0.069,0.021172999999999997,08360631+2040599,129.02631599999998,20.683327,0.08,0.06,90.0,12.324000000000002,11.664000000000001,11.454,0.021,0.023,0.024,AAA,222.0,0.0,2451118.9733,0.076366,1.3282129026210051e+17,129.02613537,20.68326572,0.004,0.004,90.0,503635968.0,60.0,55942.51633102,5.0,64.0,16.0645,0.0012,115000.0,14.8663,0.0063,115000.0,14.0405,0.002,115000.0,13.6611,0.0028,115000.0,13.4428,0.0041,115000.0,0.57082,0.24,0.5401,,,0.00041283688832573326,0.0028349572627963423,0.002045578969916169,2.067913,0.0034959084661994547,16.29340164961792,0.0013212077807206687,14.89632231649792,0.006319025860813669,14.039001312337922,0.002000258971207584,13.592687968486398,0.002903907228477981,13.554120224803839,0.004636410863794992
1056,211954532.0,,KTWO211954532-C05,5.0,31.0,129.06831,19.542027,LC,-34.7,1.1,-8.7,1.7,,,,,12.458,0.02,11.573,0.01,11.992,0.02,11.272,0.04,11.05,0.02,,,10.031,0.025,9.641,0.023,9.52,0.019,11.332,gri,,,,548-045930,08361639+1932313,,0.999,0.0007,1.0,,,,14.0,2.0,46.0,,,0.003,129.06831,19.542027,,,,,129.0682917,19.542,211954532.0,0.9,,129.0682917,19.542,129.06825,19.5420139,0.96,1.0,0.1500616131112482,129.0682778,19.542004633333327,,,,,,0.93,129.0681367260033,19.5419576431882,0.001,0.001,90.0,6.627950624483238e+17,129.068136726,1.3663,19.54195764319,0.9689,,,,,,,True,553898.0,578.991,11.329792,262851.0,1061.02,11.802114,411142.0,1797.02,10.726939,1.075174,30.02,2.0,4.0,5037.55,,,,,0.638682,08361639+1932313,129.068332,19.542054999999998,0.07,0.07,0.0,10.031,9.641,9.52,0.025,0.023,0.019,AAA,222.0,0.0,2451118.9725,0.125425,1.3145129068206094e+17,129.06813796,19.54196117,0.034,0.027999999999999997,90.0,1141170176.0,136.0,55297.19585648,5.0,65.0,,,65572.0,,,114724.0,,,32804.0,,,65572.0,,,114724.0,0.629945,,,,,0.0011343300836156012,0.004373843045737482,0.004735196467140052,1.075174,0.006446129735830777,,,,,,,,,,
1057,212025597.0,,KTWO212025597-C05,5.0,31.0,129.08067,20.679651,LC,-38.0,5.0,-20.0,5.0,,,23.978,0.588,,,,,21.076,0.03,19.48,0.014,17.554000000000002,0.006999999999999999,16.524,0.008,14.832,0.045,14.296,0.054000000000000006,13.890999999999998,0.044,18.611,gri,,,5037-301-6-0113-0024,,08361936+2040467,,0.5429999999999999,0.457,0.616,,,,14.0,3.0,47.0,,,0.0009025,129.08067,20.679651,,,,,129.08066670000002,20.6796389,212025597.0,0.9,,129.08066670000002,20.6796389,129.08066670000002,20.6796361,0.96,0.0,0.010080000010763793,129.08066670000002,20.679637966666665,,,,,,0.93,129.0804766221508,20.6795721425989,0.001,0.001,90.0,6.646051978882811e+17,129.08047662215,1.3244,20.6795721426,0.8574,,,,,,,False,778.211,6.04005,18.460620000000002,128.18,7.6735,20.081837,1363.75,8.38032,16.925085,3.156752,,,0.0,,,,,,0.710487,08361936+2040467,129.080672,20.679651,0.08,0.06,90.0,14.832,14.296,13.890999999999998,0.045,0.054000000000000006,0.044000000000000004,AAA,222.0,0.0,2451118.9733,0.006736,1.3281129080574608e+17,129.08049022,20.67957408,0.01,0.009000000000000001,90.0,503636096.0,60.0,56046.31450231,5.0,81.0,20.6876,0.0152,115000.0,19.3803,0.0169,115000.0,17.5493,0.0056,115000.0,16.6709,0.0045,115000.0,16.2099,0.0093,115000.0,0.6658229999999999,,,,,0.008394358929326837,0.06312641099700922,0.006651493650659059,3.156752,0.0634758704796404,20.997727477748867,0.016017440964849944,19.426134611537787,0.017902205159232843,17.561580062862753,0.00561495236340979,16.523921750284703,0.010180035097654519,16.51001138618543,0.027235481971404487
1058,211975682.0,,KTWO211975682-C05,5.0,31.0,129.11301,19.865177,LC,-35.5,3.6,-15.1,3.9,,,,,16.99,0.08,15.481,0.053,16.284000000000002,0.05,14.922,0.03,13.854,0.04,,,12.104,0.029,11.46,0.018000000000000002,11.226,0.019,14.583,gri,,,5037-301-4-0110-0150,550-045754,08362712+1951546,,1.0,0.0,0.856,,,,14.0,3.0,47.0,,,0.004,129.11301,19.865177,,,,,129.113,19.8651667,211975682.0,0.9,,129.113,19.8651667,129.113,19.8651778,0.99,1.0,0.039959999990856435,129.113,19.8651704,129.1128572671,19.8651242574,6.64305104230586e+17,1.0,0.5110149493285707,0.9633333333333334,129.1130201685688,19.86518463718161,0.001,0.001,90.0,6.643051042305862e+17,129.11285726712,0.0492,19.865124257410002,0.0296,5.1308,0.057,-35.584,0.08900000000000001,-14.024000000000001,0.057999999999999996,False,27623.0,10.545,14.585188,6927.1,23.0161,15.750010000000001,31650.1,40.6811,13.510982,2.239028,,,0.0,3514.5,,,0.84,0.09699999999999999,0.044059,08362712+1951546,129.113034,19.865189,0.06,0.06,107.0,12.104000000000001,11.46,11.225999999999999,0.028999999999999998,0.018000000000000002,0.019,AAA,222.0,0.0,2451118.9791,0.092028,1.3183129112907872e+17,129.11286875,19.86512858,0.006,0.004,0.0,503635968.0,60.0,55945.41216435,5.0,79.0,16.1009,0.003,115000.0,14.9054,0.0037,115000.0,13.9129,0.0024,115000.0,13.4828,0.0035,115000.0,13.2728,0.003,115000.0,0.5090180000000001,,,,,0.0004143975494001328,0.0036015056328170944,0.0013946427149565586,2.239028,0.0038621070836519613,16.34268496982976,0.0031467026809750566,14.935428209109759,0.0038042396112574744,13.91286768398976,0.0024007120389793885,13.4074219692992,0.003763783238631022,13.400089440283521,0.004913003922303282
1059,211842439.0,,KTWO211842439-C05,5.0,31.0,129.115905,17.914858,LC,-38.0,1.5,-14.5,1.6,,,,,11.434,0.092,10.964,0.094,11.024,0.02,10.655,0.01,10.552,0.02,,,9.72,0.021,9.485,0.023,9.405,0.02,10.693,gri,,1395-627-1,,540-047292,08362782+1754535,,1.0,0.0,1.0,,,,13.0,1.0,41.0,,,0.005,129.115905,17.914858,,,,,129.115875,17.9148333,211842439.0,0.9,,129.115875,17.9148333,129.115875,17.9148278,0.96,0.0,0.01980000000739536,129.115875,17.914831466666673,129.1157368893,17.9148158637,6.59343626729513e+17,0.9,0.4764147080042408,0.92,129.1159035316557,17.914877815095302,0.001,0.001,90.0,6.593436267295128e+17,129.11573688931006,0.039,17.91481586372,0.0298,5.4041,0.0456,-36.827,0.077,-14.389000000000001,0.055,False,1020820.0,512.589,10.665988,558445.0,907.44,10.983936,660348.0,796.115,10.212488,0.7714479999999999,36.45,0.65,8.0,5883.0,0.0905,0.043,1.13,1.3719999999999999,0.071511,08362782+1754535,129.115943,17.914867,0.12,0.06,0.0,9.72,9.485,9.405,0.021,0.023,0.02,AAA,222.0,0.0,2450760.9766,0.134139,1.2949129115623832e+17,129.11580943,17.91481968,0.054000000000000006,0.054000000000000006,90.0,1107374080.0,132.0,57008.67394676,5.0,19.0,,,32864.0,,,32864.0,10.4955,0.0111,65656.0,10.6362,0.0038,32888.0,11.7955,0.0011,16892536.0,0.35525,0.0039,0.125,6281.20947266,342.67578125,0.0005450488373359666,0.0017628250751449111,0.0013081742575810139,0.7714479999999999,0.0021951929604837246,,,,,,,,,,
1060,211916015.0,,KTWO211916015-C05,5.0,31.0,129.12438,18.965855,SC,-34.2,1.1,-11.9,1.1,,,,,9.858,0.03,9.43,0.025,10.105,0.03,9.798,0.11,9.192,0.01,,,8.512,0.024,8.356,0.02,8.299,0.021,9.466,gri,,1395-1037-1,,545-046719,08362985+1857570,,1.0,0.0003,1.0,,,,14.0,2.0,46.0,,,0.002,129.12438,18.965855,,,,,129.1243333,18.9658333,211916015.0,0.9,,129.1243333,18.9658333,129.1243333,18.9658611,0.99,1.0,0.10008000000920124,129.1243333,18.965842566666666,,,,,,0.945,129.1243856197029,18.965830021479302,0.008,0.005,90.0,6.597358044906289e+17,129.1242079592,0.2573,18.96580218082,0.1797,4.4985,0.3582,-39.023,0.544,-6.466,0.35,False,3598020.0,921.6610000000001,9.298206,2103530.0,2388.42,9.544019,2138280.0,1828.29,8.936758,0.6072609999999999,35.08,2.06,4.0,6462.91,0.9945,0.4735,2.09,6.879,0.091936,08362985+1857570,129.124396,18.965851,0.07,0.06,90.0,8.512,8.356,8.299,0.024,0.02,0.021,AAA,111.0,0.0,2451118.9798,0.05634400000000001,1.3075129124126957e+17,129.12436461,18.96585133,0.0,0.0,90.0,268959744.0,32.0,51993.47839119999,0.0,8.0,,,88.0,,,64.0,,,88.0,,,80.0,,,88.0,0.054036,0.2635,0.6504,,,0.0002780842163177587,0.0012320827271001073,0.0009279385750319266,0.6072609999999999,0.001542432444371785,,,,,,,,,,
1061,211916015.0,,KTWO211916015-C05,5.0,31.0,129.12438,18.965855,LC,-34.2,1.1,-11.9,1.1,,,,,9.858,0.03,9.43,0.025,10.105,0.03,9.798,0.11,9.192,0.01,,,8.512,0.024,8.356,0.02,8.299,0.021,9.466,gri,,1395-1037-1,,545-046719,08362985+1857570,,1.0,0.0003,1.0,,,,14.0,2.0,46.0,,,0.002,129.12438,18.965855,,,,,129.1243333,18.9658333,211916015.0,0.9,,129.1243333,18.9658333,129.1243333,18.9658611,0.99,1.0,0.10008000000920124,129.1243333,18.965842566666666,,,,,,0.945,129.1243856197029,18.965830021479302,0.008,0.005,90.0,6.597358044906289e+17,129.1242079592,0.2573,18.96580218082,0.1797,4.4985,0.3582,-39.023,0.544,-6.466,0.35,False,3598020.0,921.6610000000001,9.298206,2103530.0,2388.42,9.544019,2138280.0,1828.29,8.936758,0.6072609999999999,35.08,2.06,4.0,6462.91,0.9945,0.4735,2.09,6.879,0.091936,08362985+1857570,129.124396,18.965851,0.07,0.06,90.0,8.512,8.356,8.299,0.024,0.02,0.021,AAA,111.0,0.0,2451118.9798,0.05634400000000001,1.3075129124126957e+17,129.12436461,18.96585133,0.0,0.0,90.0,268959744.0,32.0,51993.47839119999,0.0,8.0,,,88.0,,,64.0,,,88.0,,,80.0,,,88.0,0.054036,0.2635,0.6504,,,0.0002780842163177587,0.0012320827271001073,0.0009279385750319266,0.6072609999999999,0.001542432444371785,,,,,,,,,,
1062,211969069.0,,KTWO211969069-C05,5.0,31.0,129.19404,19.762268,LC,-27.8,1.9,-21.4,2.1,,,,,12.25,0.29,11.784,0.259,11.776,0.01,11.167,0.04,10.993,0.06,,,10.068,0.029,9.637,0.018000000000000002,9.616,0.019,11.228,gri,,1395-2407-1,,549-045308,08364657+1945442,,1.0,0.0,0.987,,,,14.0,3.0,47.0,,,0.008,129.19404,19.762268,,,,,129.1941667,19.7622222,211969069.0,0.9,,129.1941667,19.7622222,,,,,,129.1941667,19.7622222,,,,,,0.9,129.1940600550854,19.7622607688528,0.001,0.001,90.0,6.643006031048643e+17,129.19394737048,0.0481,19.762165786129998,0.0304,6.5594,0.0554,-24.63,0.094,-22.061,0.06,True,618019.0,432.411,11.210861,310133.0,433.374,11.62252,434236.0,452.94599999999997,10.667605,0.9549139999999999,34.84,0.44,6.0,5386.88,0.0945,0.040999999999999995,0.88,0.5870000000000001,0.07276200000000001,08364657+1945442,129.194067,19.762285000000002,0.06,0.06,90.0,10.068,9.637,9.616,0.028999999999999998,0.018000000000000002,0.019,AAA,222.0,0.0,2451118.9792,0.11005999999999999,1.317112919397652e+17,129.19396339,19.76219427,0.034,0.027999999999999997,0.0,604299264.0,72.0,55264.25206019,5.0,83.0,,,65636.0,,,114788.0,,,32868.0,,,32868.0,,,114788.0,0.371241,0.0084,0.12,5455.44921875,204.09130859000012,0.0007593943098002842,0.001516128219778019,0.0011319272574854004,0.9549139999999999,0.0018920634490010332,,,,,,,,,,
1063,211910450.0,,KTWO211910450-C05,5.0,31.0,129.20001000000002,18.882806,LC,-35.71,0.95,-11.79,0.78,4.58,0.95,,,8.924,0.019,8.615,0.016,9.864,0.03,9.432,0.13,8.595,0.07,,,8.036,0.02,7.947,0.02,7.944,0.034,8.976,gri,42247.0,1395-1396-1,,545-046732,08364800+1852580,,1.0,0.0,1.0,43.042,39.214,34.047,14.0,2.0,46.0,,,0.003,129.20001000000002,18.882806,,,,,129.1999583,18.882777800000003,211910450.0,0.9,,129.1999583,18.882777800000003,129.1999583,18.8827833,0.99,0.0,0.01979999999054298,129.1999583,18.882779633333328,,,,,,0.945,129.2000188463603,18.88280547416,0.003,0.002,90.0,6.597227864420566e+17,129.19985436446,0.0994,18.882749481039998,0.0714,3.5395,0.1421,-36.146,0.21,-13.005,0.126,False,7187720.0,2410.84,8.546888000000001,4524740.0,5601.0,8.712404,3815480.0,5068.6,8.308045,0.404359,,,0.0,7337.33,,,2.93,22.479,0.030192,08364800+1852580,129.200003,18.882804999999998,0.07,0.07,90.0,8.036,7.947,7.944,0.02,0.02,0.034,AAA,111.0,0.0,2451118.9798,0.024114,1.306512919976599e+17,129.1998598,18.88275116,0.001,0.001,90.0,1107374080.0,132.0,55602.2775,4.0,23.0,9.0304,0.0663,16504.0,9.4974,0.001,115832.0,8.9828,0.0666,65656.0,9.3333,0.2036,65656.0,8.0467,0.0,32888.0,0.5483899999999999,,,,,0.0003641067535806653,0.0013431595495192923,0.0014413679214511706,0.404359,0.0019701824942003053,9.054907438964221,0.06755301764352226,9.517404072152784,0.003735075327470737,8.971288967151501,0.0666010965149218,9.340416622232633,0.2037345220668574,7.967165827886796,0.02056248315784193
1064,211935509.0,,KTWO211935509-C05,5.0,31.0,129.20403000000002,19.257352,LC,-36.3,1.6,-12.9,1.7,,,,,11.81,0.128,11.327,0.127,11.547,0.01,10.984000000000002,0.01,10.83,0.03,,,10.083,0.025,9.747,0.026,9.687,0.022,11.045,gri,,1395-2262-1,,547-045496,08364896+1915265,,0.903,0.097,0.999,,,,14.0,2.0,46.0,,,0.003,129.20403000000002,19.257352,,,,,129.204,19.257333300000006,211935509.0,0.9,,129.204,19.257333300000006,129.20395829999998,19.2573389,0.99,0.0,0.14314702454142805,129.20398609999998,19.257335166666667,,,,,,0.945,129.2040136929768,19.257352582086803,0.002,0.001,90.0,6.59768038217396e+17,129.20385490139,0.0699,19.25730507002,0.0482,4.9093,0.0981,-34.817,0.14400000000000002,-11.035,0.086,False,661657.0,575.669,11.136783,347658.0,645.895,11.498508000000001,445168.0,557.457,10.640611999999999,0.8578959999999999,38.12,0.94,5.0,5755.28,0.215,0.11900000000000001,1.05,1.0859999999999999,0.05546,08364896+1915265,129.204025,19.25737,0.06,0.06,90.0,10.083,9.747,9.687000000000001,0.025,0.026000000000000002,0.022000000000000002,AAA,222.0,0.0,2451118.9796,0.066991,1.3110129203895933e+17,129.20387328,19.25730468,0.077,0.019,0.0,872734720.0,104.0,55380.81040509,2.0,69.0,,,16484.0,,,114788.0,,,16484.0,,,16484.0,,,114788.0,0.559203,0.0329,0.198,,,0.0009442247783712967,0.002015259146642611,0.0013587513113552804,0.8578959999999999,0.002430529685940165,,,,,,,,,,
