#from Gao (2018)
source_id,ra,dec,pmem
604921374566323200,132.83393980114,11.879991571300001,1.0
604917354477131392,132.86804535264,11.780401181110001,1.0
604921988746029312,132.73213076344,11.88211281236,1.0
604917285757662592,132.84183136609,11.778045327389998,1.0
604910379450263168,132.84094685886998,11.72158870411,1.0
604905633510610048,133.06868559021999,11.793939251860001,1.0
604918041671892352,132.86046250987,11.82230575182,1.0
604920923594172672,132.81010645196997,11.844522691660002,1.0
604949888853089664,133.13624252949,12.10694849346,1.0
604921198472075008,132.869964673,11.8666480975,1.0
604975315059831168,132.60535649098,12.077555190910001,1.0
604917934296936704,132.9263729373,11.835454903139999,1.0
604896150222841088,132.78087241697,11.61486234439,1.0
604914846216261888,132.74350304886002,11.80184563964,1.0
604904297776551680,132.91136288886003,11.710378273660002,1.0
604914944999667328,132.7459407048,11.81597637089,1.0
604967996435524224,132.50005663666,11.94667908273,1.0
604911135364520448,132.75849241869,11.75529777744,1.0
604918247830309376,132.88293998606,11.85461580222,1.0
604971402345381120,132.79034512558002,11.986014159719998,1.0
604919239966985984,132.99844063369,11.88267740233,1.0
604912058781650176,132.59001402744,11.682053790320001,1.0
604919244262692352,133.00213562087,11.87476088105,1.0
598903953585548672,132.62085352238998,11.635911556189999,1.0
604921748227889152,132.78145691715,11.865691473870001,1.0
604917491916095872,132.82781522493,11.784075804130001,1.0
604908416649384960,132.67489139118,11.614602686589999,1.0
605000058367154176,132.78605715131002,12.1456593959,1.0
604917629355040896,132.84220101745,11.807752217260001,1.0
604909241283211648,132.68683658381,11.6689697856,1.0
604915739569261184,132.75436259021,11.836351827,1.0
604912647193030016,132.65051212498,11.721681419660001,1.0
604902167472726784,133.07781484908,11.723496183930001,1.0
604949201658390400,133.06717883659,12.05285573687,1.0
604910310730777472,132.86008522521,11.730749406360001,1.0
604915189813463808,132.69855307135,11.79793987194,1.0
604916559907415040,132.8999940335,11.77598933363,1.0
605000024007420416,132.76823729968,12.14014619413,1.0
604908146067299712,132.7354798109,11.63560403192,1.0
604903198264917504,132.95736103093,11.666229542480002,1.0
604949893149069312,133.13048115424,12.11359576069,1.0
604902407990875520,133.17175010109,11.740963846860001,1.0
604897288389930880,132.93240389963,11.6463053451,1.0
604897288389928832,132.93715023839,11.64970362214,1.0
604931441969782272,133.15008504629,11.930657838139998,1.0
604971367985645184,132.78309536785,11.98147926982,1.0
604916873440769152,132.93777313902999,11.79609091073,1.0
604947144370041728,132.99550812711,11.99889682421,1.0
604972463201969920,132.74032475468002,12.01128091189,1.0
604903232624649344,132.97117073667,11.68156671372,1.0
604923470510326784,132.93836531435,11.94869550796,1.0
604906290641339776,133.01145536006,11.7677354964,1.0
604899826720145024,133.0392386043,11.646590767660001,1.0
604931064012660992,133.16029505576,11.8989370162,1.0
604911375882674176,132.8200368956,11.761571702389999,1.0
604910443873993600,132.8263522427,11.72365345865,1.0
604917315826476416,132.85119891601002,11.79121066263,1.0
604997034710156672,132.8870165542,12.13599269717,1.0
604915773929008384,132.72138348009,11.82958120595,1.0
604901239759778176,133.16068035655002,11.70759388938,1.0
604948342665639040,132.90429444783,12.023559398029999,1.0
604943227360042240,133.13838422113997,11.94983859691,1.0
604905947043939072,133.09094551654,11.77963222838,1.0
604977209141167104,132.70054704727,12.11874244388,1.0
604962640612163200,132.58984972072,11.83975829325,1.0
604962331374512640,132.63875741443002,11.81725280861,1.0
604969267746269696,132.68994265953998,11.92656936869,1.0
604921885666815360,132.73464449131,11.85812332221,1.0
604911685120320512,132.80086749883998,11.787453600720001,1.0
604951851654351360,133.29188341021,12.0724082172,1.0
604930754775030400,133.08219781001998,11.87299910351,1.0
604909726615246336,132.81596721319,11.675078098970001,1.0
604920756091231232,132.82733474243,11.83730695698,1.0
604915877008228096,132.70003836007,11.82819475546,1.0
604920000176937600,132.98416631799998,11.89326095736,1.0
604913574905773312,132.64451761516,11.757104964789999,1.0
598889900452561024,132.68177626425,11.49240038228,1.0
604913815423941120,132.64129280511003,11.77423350682,1.0
598890106610992896,132.66265111534,11.50197933779,1.0
604961163143414912,132.58381335096,11.81973048559,1.0
604940822178327552,133.41674512225,12.08373117257,1.0
604906148906681088,133.09254902607,11.81749079815,1.0
604709267605418240,133.33002475842,11.618628190859999,1.0
604912368019294976,132.6686460884,11.70320379789,1.0
604906702958193152,133.00893427932,11.81897985428,1.0
604918247830311552,132.87629542265,11.85615797543,1.0
604739852068005888,133.4368446912,11.83543877809,1.0
604990368920963456,132.64420116807,12.1996789606,1.0
604921202767814016,132.86607671001002,11.86281410764,1.0
604920927889929216,132.80277538728,11.84293986971,1.0
604994045412975744,132.57780555083,12.26694577837,1.0
604896837417607808,132.89348264945,11.63260992716,1.0
604924393927734528,132.89747103201,11.96569736057,1.0
604919209902956160,132.99410914625,11.870910478839999,1.0
604911547681373184,132.78594576398,11.76993525754,1.0
604917796857988480,132.89927363882,11.81430915045,1.0
604916903504793856,132.95388855993,11.80060159462,1.0
604917010879734528,132.90026568938,11.79639075268,1.0
604923367431112832,132.93281574377,11.945134105620001,1.0
604916426764196224,132.88224969523,11.752437036199998,1.0
604920927889741696,132.80076807656,11.8425181624,1.0
604906153202364544,133.09454461853,11.813894879060001,1.0
604918179110834560,132.88611945949,11.84191728353,1.0
604920275054845824,132.97204978909,11.90541347422,1.0
604920786155388544,132.78395464122,11.82905221385,1.0
598890106610992256,132.66570893521,11.50508662013,1.0
604949102875106816,133.06557271842,12.036388421460002,1.0
604910478233820672,132.84158249786,11.72919389025,1.0
604711299125433472,133.18112065004,11.610505947939998,1.0
604932404042610176,133.24774752959,11.947294909830001,1.0
604920549932808320,132.81265907111,11.82252647523,1.0
604920515573077632,132.8000563953,11.80741505335,1.0
604996897271215104,132.84623438813,12.131622151239998,1.0
604917865577461888,132.89278249803002,11.82883869668,1.0
604920687371751936,132.83380891746,11.839782704560001,1.0
604918763226358656,132.99573735555,11.85393928013,1.0
604914949295282816,132.75330770931998,11.81465369096,1.0
604960235430488960,132.56099480461,11.74154990202,1.0
604966866859978240,132.57657000653998,11.90666065928,1.0
604950477264649600,132.99968027757,12.08302773706,1.0
604917560635577472,132.81145210917,11.78999357786,1.0
604904293480903808,132.91518703343002,11.707837738410001,1.0
604918247830312576,132.87480074618,11.852504096199999,1.0
604920962249663360,132.81511020485001,11.848939814360001,1.0
598955149595631872,132.50346598547,11.70271873728,1.0
604912745976557568,132.65848870382,11.74039282475,1.0
604917629355038720,132.85031265789,11.80607829063,1.0
604916048806915200,132.7066358797,11.85451150957,1.0
604920515573076352,132.80089370094,11.809643910550001,1.0
604917526275831040,132.82987418602,11.798511859689999,1.0
604914468259140224,132.76352037477,11.763157060569998,1.0
604919965817201152,132.97893724755,11.884991116160002,1.0
604901102320830080,133.14130838111,11.692464452449999,1.0
604995419802460288,132.90556938517,12.055401090799998,1.0
604923023833743744,132.88723016046998,11.91318252872,1.0
604947518031910912,133.00826444064,11.998966691460001,1.0
604909657895767680,132.82930811836002,11.671027058469999,1.0
604911547681374080,132.78060977667,11.774410721370002,1.0
604958345644678784,133.25616273535,12.23789431088,1.0
604969237681904896,132.69094652526002,11.91162230433,1.0
604923882827217024,132.82796349032,11.93046817128,1.0
604917629355038848,132.84542692438,11.813721065280001,1.0
604934465626731520,133.47400902223998,11.954721669260001,1.0
604917869873191424,132.89394387004998,11.81856296372,1.0
604904469575229696,132.94148919046,11.73592239139,1.0
604969787437705216,132.72659726876,11.941397242419999,1.0
604969714422619136,132.73772698393,11.94741436347,1.0
604971058748016384,132.715654218,12.006858263789999,1.0
604924290848519168,132.82900643097,11.96971985176,1.0
604921374566324992,132.83199309828998,11.86963937141,1.0
604972944238043904,132.81041028807,12.06906980417,1.0
604915499051114496,132.65274850998,11.815354117170001,1.0
604922920754526336,132.90220330818002,11.907574695080001,1.0
604947281809005312,132.95052830302,11.99201449423,1.0
604914223445164416,132.69828794178002,11.75634829119,1.0
604900277687127552,133.06474888857,11.66575200716,1.0
605005620348847488,133.03348648386,12.26573162527,1.0
604969168962427904,132.69307586096,11.9086180111,1.0
604913540546033024,132.65765925338002,11.75985191853,1.0
604948278241425152,132.91416736658002,12.015870793660001,1.0
604905534727082880,133.06586854251998,11.7755364175,1.0
605005418486272896,133.0341040239,12.262896677410001,1.0
604905431647872384,133.05391321436,11.75802951036,1.0
604947621110416640,133.05459562844,12.02714878044,1.0
604897219670462976,132.90060352914,11.6489669966,1.0
604925875692160640,133.28214065452,11.80357553697,1.0
604948724917993984,133.00646554323,12.065052167389998,1.0
604915395971900672,132.65341682871,11.80021075793,1.0
604923333071376512,132.92744010229998,11.93472811317,1.0
608021516319899648,132.51625366582,12.38265161522,1.0
604969306401373824,132.71116239086,11.92538601639,1.0
598906633645151744,132.55535666156,11.62251928914,1.0
604920653012018688,132.83005811961002,11.82342900703,1.0
604909000764935936,132.72110418896003,11.66728439359,1.0
604923126912959104,132.88354397173,11.919054837780001,1.0
604948724917993088,133.01437492865,12.05831512983,1.0
604921340206591744,132.82121499059,11.86804294895,1.0
604947724190083712,132.99190420724,12.01655431537,1.0
604916632922617088,132.89212054373002,11.78215160343,1.0
604918591427678848,132.95807099554,11.825320349989997,1.0
604938447060218112,133.29894067323,11.99194738187,1.0
604969031523465728,132.73331353217,11.89775953506,1.0
604969203322163840,132.70041629075,11.913238467680001,1.0
604906599878983680,132.99492882969,11.80411165293,1.0
604922641581304576,132.7841935653,11.92663291454,1.0
604923607949286912,132.90652769331,11.945705475510001,1.0
604971093107735040,132.80520910636002,11.96463311928,1.0
604939241630374144,133.2910663697,12.004914765910002,1.0
604917281461920256,132.83380131978,11.778253049649999,1.0
604923607949288064,132.90155610893999,11.94744441733,1.0
604898731498904704,133.08036819341,11.60954207597,1.0
604921134048349824,132.83344323592,11.85045962893,1.0
604922817675316096,132.88681027326,11.89575314276,1.0
604904572654435456,132.97489273631,11.72424680163,1.0
604897631987337600,132.85501178119,11.63782005216,1.0
607997632006122112,132.52233005063,12.32482748282,1.0
604916839081025280,132.96237980511,11.79622199902,1.0
604908004332577152,132.78338122233,11.64055521794,1.0
604892989126939648,133.01757032838998,11.60003821351,1.0
604897558972113024,132.86916530323998,11.64208317582,1.0
604960441588923264,132.50968222219,11.752485978680001,1.0
604918076031622144,132.88390850870002,11.83433178721,1.0
604912471098638720,132.68336146487,11.71373640798,1.0
604708825224352640,133.28861223986,11.59878202724,1.0
604904950611554432,132.95912879289,11.76857612442,1.0
604919690939411456,132.91405933228,11.86267350562,1.0
604949034155646592,132.96555132411,12.07967014658,1.0
604910546953207680,132.84065264066,11.73473400325,1.0
604969748782357888,132.74677389783,11.943562154830001,1.0
604970990028535936,132.72664925872,12.00914279963,1.0
605048162000417920,133.41450949398,12.20645298901,1.0
604915086734257152,132.6606666374,11.776787135180001,1.0
604920824810533632,132.78330210381,11.83217833948,1.0
604898211807205504,132.91000773737,11.69170253944,1.0
604981847705911680,132.44229941841002,12.05835619995,1.0
604969748782357760,132.74966289134,11.94432419227,1.0
604996106997219712,132.91559433846,12.097726313839999,1.0
604976625025623424,132.69250254679,12.08221873125,1.0
604921408926071424,132.81427867508,11.86609815345,1.0
604995660320634880,132.8780966142,12.071120975080001,1.0
604922920754523520,132.90423691828002,11.913876178210002,1.0
604910551248951680,132.8428147255,11.73582665461,1.0
604917629355042176,132.84496703037,11.80048201872,1.0
604920030241180672,132.96139310473,11.88959748553,1.0
604915086734256000,132.6620266846,11.78211440002,1.0
604922783315580288,132.88290708159,11.89245443149,1.0
604902682868787584,133.13779038671,11.75668105224,1.0
604969168962428672,132.69524063746,11.897948733369999,1.0
604893165221336064,132.95795444105,11.555135041300002,1.0
604971093107922432,132.80821017616,11.959495441849999,1.0
604973085972551296,132.76953492417,12.07200604042,1.0
604897631987335296,132.86029125189,11.64356911178,1.0
604901957018617728,133.12610476357,11.714007189830001,1.0
604969443840314496,132.76022215985,11.922824773150001,1.0
604708790864617344,133.2722330428,11.5799039645,1.0
604920824810533376,132.78489260572,11.835494858739999,1.0
604948965436170112,132.96998449748997,12.071933489140001,1.0
604917698074587136,132.84003202722,11.81736127184,1.0
604930544320911744,133.13084373188,11.86424927063,1.0
604897906865245440,132.83658225981,11.66113975713,1.0
604916422468464768,132.88010523668999,11.76405802556,1.0
604920648716270848,132.82720652908,11.822630721069999,1.0
604976315787962240,132.73829162908,12.09344695215,1.0
604921030968952832,132.80559661658,11.861147062379999,1.0
604898009944444032,132.89829367953,11.658939336400001,1.0
604917831219174528,132.87732107545,11.815211686440001,1.0
604971093107738624,132.79707581353,11.95588531232,1.0
604911509025877248,132.77006448965,11.76578831417,1.0
604906565519358464,132.98572261677,11.79026593711,1.0
604970921309068544,132.70170599631,11.996349785939998,1.0
604916598562883968,132.88394868247,11.77415966732,1.0
604918316549769728,132.98552964821002,11.80347005152,1.0
604922920754523136,132.90459085837,11.916653028310002,1.0
604950786502478720,133.07201599632,12.118224285339998,1.0
604918140455366528,132.86639908153998,11.836631297019998,1.0
598903128951834496,132.61396878706998,11.578628869860001,1.0
604916426764198400,132.87226272823,11.75766746773,1.0
604975693017389952,132.71924318635,12.06027047647,1.0
604904641373911296,132.9703201649,11.73548283379,1.0
604947865924535808,133.02522727987,12.029341086570001,1.0
604918076031623680,132.88022207361,11.830857416360002,1.0
604736072496791168,133.30117839153,11.674563466830001,1.0
604993667455856896,132.59496768804,12.226978645769998,1.0
604898972017070592,133.07889738301,11.63225701895,1.0
604979987984213632,132.44905986858,11.98070305601,1.0
604901823875341056,133.10983781803,11.69102130878,1.0
604908347929907328,132.74881099253,11.66458303651,1.0
604904847532342528,132.9591970376,11.749179680320001,1.0
604916598562882048,132.884869497,11.77934799543,1.0
604909142499704704,132.75279123605,11.67813838098,1.0
604969615639180416,132.78805127243,11.95008761473,1.0
604897833850019328,132.84940874288,11.64780894227,1.0
604918144751101440,132.87074753318,11.842522259279999,1.0
604920889234433792,132.78565236549,11.84806038763,1.0
604918316549769600,132.98156054671998,11.81060377635,1.0
604912406674856064,132.69199966438,11.718959700480001,1.0
604969546919528576,132.75663448395,11.937858727610001,1.0
604904194697320192,132.95752224533,11.71910049908,1.0
604916010151555072,132.72803046834,11.85259183961,1.0
604923947251366656,132.86126645301002,11.936702181129998,1.0
604989441208017920,132.68986337360002,12.17770674391,1.0
604913162588927488,132.55058939846,11.7147164867,1.0
604917629355039360,132.84693936408001,11.80736234473,1.0
604917831217725312,132.87735204766,11.82032941648,1.0
604918071736056960,132.87663595105,11.834947194949999,1.0
604892306227881856,132.95647971403,11.532639027480002,1.0
604972467497283200,132.7316663948,12.012282224989999,1.0
605048333799048320,133.39353720527,12.205237545210002,1.0
604899453053404160,133.08722162428998,11.65177188394,1.0
604973635728426752,132.58899685594,11.98580629565,1.0
605019162381687680,132.63998461,12.376909198069999,1.0
604933125596954240,133.19759293946,11.96906219683,1.0
604912402379032704,132.69631642471,11.715217284749999,1.0
604915322956791168,132.66991901303,11.79616308264,1.0
604745968101434624,133.44629003010002,11.86074832099,1.0
604905599150996736,133.05998947355,11.775827722910002,1.0
604948862357149184,132.97156719251,12.05888350769,1.0
598890347129151104,132.7210244276,11.52225079392,1.0
604921168408082048,132.84330904764,11.858108802330001,1.0
604949961868553856,133.09366654976003,12.10393431454,1.0
604971088812177280,132.80405226853998,11.95024504069,1.0
604919583564564096,132.9619372237,11.869030965010001,1.0
604922267919525504,132.80116418084998,11.90637916263,1.0
604916598562881280,132.88409712192,11.782004439809999,1.0
604921129752600832,132.82817031826,11.85518486177,1.0
604904057258372736,132.94620537306002,11.708268765269999,1.0
598890381488889088,132.73002027228,11.52070434613,1.0
604919927161960448,132.94027297530002,11.89846537887,1.0
604963602684833920,132.59741924929,11.86624623845,1.0
604917766793981184,132.88567826483998,11.80669070534,1.0
604904022898639232,132.93600524865,11.69750549187,1.0
598959371548059904,132.35514165481,11.765475091779999,1.0
604921924322164608,132.74227548505,11.87286863955,1.0
604940650379639168,133.3836195991,12.05942381419,1.0
604891550313644672,132.92644926526,11.53529923399,1.0
604951301898543104,133.24395735909,12.0392972573,1.0
604907355793322112,132.72810896458,11.58855505677,1.0
604911307163200000,132.82379578389998,11.741530933710001,1.0
598902437462030336,132.67473621726998,11.55728869429,1.0
604897838145767168,132.84657483351,11.654122958439999,1.0
604939550868021760,133.25450454526,12.016600240019999,1.0
604917728138508160,132.84901200566003,11.83035975586,1.0
604962984209526400,132.69326422863,11.871317959489998,1.0
604967760213166336,132.58811364421,11.976909639910001,1.0
604922886394972160,132.92173896633003,11.90806280055,1.0
604974357282901504,132.67753183793002,12.052784908660001,1.0
604920786155223552,132.77179362673002,11.82613316281,1.0
605004387694123136,133.05859409986,12.21228313082,1.0
604970990028536320,132.72505589145,12.01026229168,1.0
604963637044570880,132.60139704424998,11.876713595939998,1.0
604948583183812864,132.99337084745,12.03859828695,1.0
604969134602863744,132.74003671869,11.92073728145,1.0
604947831564803840,132.9948308659,12.03210884618,1.0
604905053690766208,132.97036079736,11.77660725664,1.0
604918316549771264,132.97225077901,11.80578770537,1.0
604926631606409600,133.23433144091,11.81496799704,1.0
605013767903055616,132.72636443185,12.259465983050001,1.0
604920957953908864,132.80668736805,11.85507807941,1.0
604914262100725248,132.68207376539,11.757405942839998,1.0
604911204083987328,132.81021608311002,11.744709488760002,1.0
604904229057064320,132.94428957694998,11.71242348229,1.0
604974322923167488,132.66817920242,12.04400862504,1.0
604995522881670272,132.91777853616998,12.07356079621,1.0
604975796096306432,132.70254916881,12.06147225346,1.0
