ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,RAJ2000_GaiaC_Reino_Douglas,DEJ2000_GaiaC_Reino_Douglas
1.4886731598626867e+17,65.48282462862814,23.41828076015749,0.9,,,,,,65.48282462862814,23.41828076015749,65.4828333,23.4182944,0.92,0.0,0.05684816268678361,65.48282751908543,23.41828530677166
1.4879217124074112e+17,65.32015305595124,23.19792865531747,0.9,,,,,,65.32015305595124,23.19792865531747,65.3201667,23.1979167,0.99,0.0,0.06237506180247544,65.3201576039675,23.19792467021165
1.489460685082779e+17,64.54496497126078,23.284656459853768,0.9,0.7145,64.5449523844191,23.284662461467022,1.4894606421222694e+17,0.04689566442916907,64.54495867783994,23.284659460660393,64.5449583,23.284652800000003,0.92,1.0,0.02401090742330272,64.54495858337997,23.284657795495296
1.490052703372018e+17,63.6346432088087,23.57494389650452,0.9,0.9841,63.63462579277847,23.574951409581804,1.490052660405198e+17,0.06351180374146066,63.63463450079358,23.57494765304316,63.6343333,23.5750611,0.99,0.0,1.074467678349774,63.634559200595184,23.574976014782372
5.708383051242445e+16,55.22889525599949,19.496488602545856,0.9,,,,,,55.22889525599949,19.496488602545856,,,,,,55.22889525599949,19.496488602545856
5.394225091469747e+16,62.1508776614876,23.768611035672468,0.9,0.8896,62.150858800127665,23.768617897680954,5.394224661714624e+16,0.06687171114401282,62.15086823080763,23.76861446667671,62.150875,23.7686111,0.99,0.0,0.025382668513233408,62.15086992310572,23.768613625007532
5.38257714027063e+16,61.587482082425566,23.424257029196514,0.9,,,,,,61.587482082425566,23.424257029196514,,,,,,61.587482082425566,23.424257029196514
4.900558114411878e+16,64.74156032132005,19.906701605094266,0.9,0.9636,64.74154429322985,19.90670633936308,4.900557684785408e+16,0.056867442952535624,64.74155230727496,19.906703972228673,64.74125,19.9067889,0.99,0.0,1.0679767390561654,64.74147673045621,19.906725204171504
4.912419096127066e+16,65.40961727886159,20.302815936481267,0.9,,,,,,65.40961727886159,20.302815936481267,65.409625,20.3028306,0.99,0.0,0.05887482860041347,65.4096198525744,20.302820824320843
4.897737179895437e+16,64.76291307637753,19.544319459999148,0.9,,,,,,64.76291307637753,19.544319459999148,64.7629167,19.5443083,0.99,0.0,0.042014747805941326,64.76291428425169,19.544315739999433
3.2938563625691264e+18,70.71733315097433,9.996417412374424,0.9,,,,,,70.71733315097433,9.996417412374424,,,,,,70.71733315097433,9.996417412374424
3.287450745264293e+18,66.40512365743382,8.591353253590077,0.9,,,,,,66.40512365743382,8.591353253590077,66.405125,8.591366699999998,0.99,0.0,0.04864240804208382,66.40512410495587,8.591357735726717
3.2875877719007334e+18,67.27379740474716,9.18246444503864,0.9,,,,,,67.27379740474716,9.18246444503864,67.2737917,9.182455599999999,0.7000000000000001,0.0,0.03774855312729333,67.27379550316478,9.182461496692426
1.44833998098821e+17,69.68080948872299,21.737331424372464,0.9,,,,,,69.68080948872299,21.737331424372464,69.6808333,21.7373361,0.99,0.0,0.08138480349196514,69.68081742581533,21.737332982914978
3.2832857952187965e+18,65.2671358063501,3.268772603834743,0.9,0.9978,65.26711296664254,3.2687725876831286,3.2832857909221356e+18,0.08208919450808909,65.26712438649632,3.2687725957589358,65.267125,3.2687667,0.92,0.0,0.02133896361629751,65.26712453987224,3.268771121819202
3.2832383444197944e+18,64.68106500726691,3.2549536579689247,0.9,,,,,,64.68106500726691,3.2549536579689247,64.68104170000001,3.2549194,0.92,0.0,0.14908894181315624,64.68105723817794,3.2549422386459494
3.2833244155646874e+18,65.60433127706847,3.618966955707293,0.9,,,,,,65.60433127706847,3.618966955707293,65.6043333,3.6189556000000005,0.92,0.0,0.04152160089783701,65.60433195137898,3.618963170471529
6.510366832550656e+16,55.403771304824154,23.343709168306926,0.9,,,,,,55.403771304824154,23.343709168306926,55.40375,23.3436944,0.92,0.0,0.08823539828469679,55.4037642032161,23.34370424553795
3.413223227530503e+18,73.19819261627609,22.647267666248062,0.9,0.1216,73.19816969406537,22.647306398113518,3.413223223234482e+18,0.15887712017395983,73.19818115517073,22.64728703218079,73.1981667,22.6472583,0.92,0.0,0.1140415631331942,73.19817754137804,22.647279849135593
3.413146914550584e+18,71.85911696874194,23.05092267759164,0.9,0.8476,71.85910494055321,23.050928058112373,3.4131469102559887e+18,0.04430293195609224,71.85911095464758,23.050925367852006,71.8589167,23.0510222,0.92,0.0,0.7318380319891915,71.85906239098568,23.050949575889007
4.731996109884019e+16,64.5375456982275,17.416254480958276,0.9,,,,,,64.5375456982275,17.416254480958276,64.5375417,17.4162556,0.99,0.0,0.014312410896403898,64.537544365485,17.416254853972184
4.701934774928922e+16,61.41531253211172,17.937711716569424,0.9,0.2986,61.4153125394604,17.937711715077697,19098.0,2.5735856939011972e-05,61.41531253578606,17.93771171582356,61.415,17.937777800000003,0.99,1.0,1.0965563856297142,61.41523440183954,17.93772823686767
4.734549038453658e+16,64.77408451893051,17.57315079556862,0.9,,,,,,64.77408451893051,17.57315079556862,,,,,,64.77408451893051,17.57315079556862
4.72479387913632e+16,61.58596620857151,19.027472840535253,0.9,,,,,,61.58596620857151,19.027472840535253,61.586,19.0274972,0.99,0.0,0.14462305564129393,61.58597747238101,19.027480960356836
4.71094389830825e+16,60.72128002021425,18.407308686951907,0.9,,,,,,60.72128002021425,18.407308686951907,60.7212917,18.4072917,0.99,0.0,0.07301627730941398,60.721283913476164,18.407303024634604
4.734500934820339e+16,64.78336693201298,17.524755154609874,0.9,0.9834,64.78335014265043,17.524757990282005,4.734500505209088e+16,0.05853348410044571,64.78335853733171,17.524756572445938,64.7830833,17.5248222,0.99,0.0,0.9739555774656217,64.78328972799878,17.524772979334454
4.706820729721958e+16,61.50935232052184,18.250904650928877,0.9,,,,,,61.50935232052184,18.250904650928877,61.5093333,18.2508944,0.99,0.0,0.07477071375525425,61.509345980347895,18.250901233952586
3.293176074109393e+18,71.9047092806111,10.233002590543334,0.9,,,,,,71.9047092806111,10.233002590543334,71.9047083,10.233,0.92,0.0,0.009952007603976867,71.90470895374074,10.23300172702889
3.3933050933578076e+18,75.01372016384025,15.914805220650727,0.9,,,,,,75.01372016384025,15.914805220650727,75.0137083,15.914769400000003,0.99,0.0,0.13533734103613768,75.01371620922684,15.91479328043382
3.3910061133280696e+18,80.50644626675593,15.581847792439914,0.9,,,,,,80.50644626675593,15.581847792439914,,,,,,80.50644626675593,15.581847792439914
3.407257105639932e+18,75.31285157959525,17.694030213581062,0.9,,,,,,75.31285157959525,17.694030213581062,,,,,,75.31285157959525,17.694030213581062
3.4073951931331615e+18,75.23009063013184,18.80741089718514,0.9,,,,,,75.23009063013184,18.80741089718514,75.2300833,18.807386100000002,0.99,0.0,0.09269890001815789,75.23008818675457,18.80740263145676
6.628670418078067e+16,59.72722344668626,25.219800912302265,0.9,,,,,,59.72722344668626,25.219800912302265,59.7272083,25.2198083,0.92,0.0,0.056043061363472736,59.72721839779084,25.219803374868178
6.648235283003584e+16,57.76297903130192,23.90365069118534,0.9,0.9994,57.76295630464315,23.903657699644484,6.648234853064218e+16,0.07893912580105879,57.76296766797253,23.903654195414912,57.762583299999996,23.9037667,0.92,0.0,1.328293356427571,57.762871575979396,23.903682321561185
3.290872562889409e+18,77.33185677470759,9.829582352718496,0.9,0.8859,77.33185677470759,9.8295823527185,23983.0,1.144999685326866e-11,77.33185677470759,9.829582352718498,77.3316667,9.8295972,0.92,0.0,0.6763391451455922,77.33180925603068,9.829586064538875
3.2827288539230295e+18,71.06164481947125,5.7326148840319355,0.9,,,,,,71.06164481947125,5.7326148840319355,,,,,,71.06164481947125,5.7326148840319355
3.2945229071345167e+18,73.09943071357411,10.719422499477783,0.9,,,,,,73.09943071357411,10.719422499477783,73.0994167,10.7194194,0.92,1.0,0.05080887955950125,73.09942604238275,10.719421466318522
3.282171749421655e+18,69.49267558291454,4.66976901537093,0.9,0.992,69.49265959426023,4.669770900447621,3.282171745125202e+18,0.05776807869587279,69.49266758858738,4.669769957909276,69.4926667,4.669777799999999,0.92,0.0,0.028410989484891718,69.49266736644054,4.669771918431957
3.4062465513733673e+18,71.25095127201186,17.272081010010364,0.9,,,,,,71.25095127201186,17.272081010010364,71.2510417,17.27215,0.92,0.0,0.3978931889127286,71.25098141467457,17.272104006673576
3.4062465513733673e+18,71.2511665918737,17.27226114965153,0.9,,,,,,71.2511665918737,17.27226114965153,,,,,,71.2511665918737,17.27226114965153
3.405909374965722e+18,72.12766604133346,16.38853463979638,0.9,,,,,,72.12766604133346,16.38853463979638,72.1275417,16.388611100000002,0.99,0.0,0.5100847924081361,72.1276245942223,16.38856012653092
3.404798597640071e+18,72.76009802781459,14.971300653811465,0.9,,,,,,72.76009802781459,14.971300653811465,72.7600417,14.97125,0.99,0.0,0.26763493280931744,72.76007925187639,14.971283769207643
3.404812685132623e+18,72.64092004716397,15.08343342548458,0.9,0.938,72.64089001073577,15.083450123376016,3.4048126808392904e+18,0.12047436051236868,72.64090502894987,15.083441774430298,72.6406667,15.083502800000002,0.99,1.0,0.8570601589550432,72.6408454467124,15.083457030822725
3.404850790082434e+18,72.84672882510141,15.433465139910624,0.9,0.8709,72.84671944900353,15.433467290168526,3.404850785786833e+18,0.033444949172623424,72.84672413705246,15.433466215039575,72.84658329999999,15.433508300000002,0.92,0.0,0.5116752179892712,72.84668892778934,15.433476736279681
3.405952363294873e+18,71.38568700186758,16.598261356937115,0.9,,,,,,71.38568700186758,16.598261356937115,71.3856667,16.598255599999998,0.92,0.0,0.07304318610762917,71.38568023457839,16.598259437958077
3.405988677241799e+18,72.50297279357422,16.412060899179007,0.9,0.9876,72.50295958304834,16.412063831531274,3.405988677241799e+18,0.04682557744848623,72.50296618831128,16.41206236535514,72.5029167,16.4120806,0.99,0.0,0.18307272574255745,72.50295381623346,16.412066924016354
3.4060947500508457e+18,72.40241585473528,17.033074856899162,0.9,,,,,,72.40241585473528,17.033074856899162,72.40245829999999,17.0330944,0.99,0.0,0.16215784542688713,72.40243000315685,17.033081371266107
3.3111488286158433e+18,65.88472153617079,14.67047834515872,0.9,0.8734,65.88470628038495,14.670480899357312,3.311148824319241e+18,0.053920136104462536,65.88471390827786,14.670479622258016,65.88445829999999,14.670522199999999,0.99,0.0,0.9032900961634721,65.88465000620839,14.670490266693513
3.31149280395547e+18,63.79336794099754,14.398455388129785,0.9,0.9955,63.79335300299224,14.398457887496493,3.311492799660065e+18,0.05285911034554557,63.79336047199489,14.398456637813139,63.7930833,14.3985,0.99,0.0,0.9790031026732402,63.793291178996164,14.398467478359853
3.311179340063438e+18,66.51961009948552,15.041385553850999,0.9,0.8366,66.51959495339247,15.041388722432053,3.3111793357669146e+18,0.053879135092726294,66.519602526439,15.041387138141527,,,,,,66.519602526439,15.041387138141525
3.311514210073309e+18,63.60687591433022,14.62503322750064,0.9,0.8595,63.606863614317554,14.625045374209757,3.311514205777562e+18,0.06121987553321298,63.60686976432389,14.6250393008552,63.606625,14.625083300000002,0.99,0.0,0.8671899565267204,63.606808573242915,14.6250503006414
3.3111731209508e+18,66.46018823159001,15.002566373684425,0.9,,,,,,66.46018823159001,15.002566373684425,66.4601667,15.002541699999998,0.99,0.0,0.11617093451741335,66.46018105439335,15.00255814912295
3.3111793400622275e+18,66.5199191766053,15.040908958278749,0.9,,,,,,66.5199191766053,15.040908958278749,,,,,,66.5199191766053,15.040908958278749
3.3114641822942874e+18,64.481545484351,14.546261771970242,0.9,,,,,,64.481545484351,14.546261771970242,64.48154170000001,14.546252800000001,0.99,0.0,0.03488735160231544,64.48154422290067,14.546258781313496
3.31142642094187e+18,64.105902167184,14.171410289078386,0.9,,,,,,64.105902167184,14.171410289078386,64.1059167,14.171441699999999,0.99,0.0,0.12393569334252248,64.105907011456,14.17142075938559
3.311229745799687e+18,65.7562924747308,15.228208056322908,0.9,,,,,,65.7562924747308,15.228208056322908,65.75625,15.228219400000002,0.99,0.0,0.15308731128257927,65.7562783164872,15.228211837548606
3.311232425859274e+18,65.6272349940227,15.220242680521652,0.9,,,,,,65.6272349940227,15.220242680521652,65.62725,15.2202389,0.99,0.0,0.0538740786122454,65.62723999601513,15.220241420347769
3.311120722349949e+18,65.23360846632347,14.859590335736378,0.9,,,,,,65.23360846632347,14.859590335736378,,,,,,65.23360846632347,14.859590335736378
3.406734906335152e+18,72.70734924157988,18.141192911478146,0.9,,,,,,72.70734924157988,18.141192911478146,,,,,,72.70734924157988,18.141192911478146
3.406697179343851e+18,72.29619233838321,17.715433560668302,0.9,,,,,,72.29619233838321,17.715433560668302,72.2962083,17.7154417,0.7000000000000001,1.0,0.06208637157930569,72.29619765892214,17.715436273778867
3.406786445943961e+18,71.90656177801914,18.25874807975353,0.9,0.6425,71.90656178352279,18.258748077387303,22265.0,2.0654065995297168e-05,71.90656178077097,18.258748078570417,71.9063333,18.258816699999997,0.99,0.0,0.8192505937408062,71.90650466057824,18.25876523392781
1.4616055887978662e+17,66.33350124357766,23.108661054755412,0.9,,,,,,66.33350124357766,23.108661054755412,66.3335,23.1086444,0.99,0.0,0.06009834722849976,66.33350082905177,23.108655503170272
1.4605761710159386e+17,68.27095005151557,23.555030786611393,0.9,,,,,,68.27095005151557,23.555030786611393,68.2709167,23.5550361,0.99,0.0,0.11171103647130093,68.2709389343437,23.55503255774093
1.499565196941047e+17,63.709253678840255,24.377038973209828,0.9,,,,,,63.709253678840255,24.377038973209828,63.70925,24.3770639,0.99,0.0,0.09054362752288023,63.70925245256017,24.377047282139884
3.289131211348832e+18,70.44528761018623,7.275687370409868,0.9,,,,,,70.44528761018623,7.275687370409868,70.4452917,7.2756917,0.92,0.0,0.02135976076287998,70.44528897345748,7.275688813606578
3.3955423933600896e+18,78.10058488563584,18.40236374679726,0.9,,,,,,78.10058488563584,18.40236374679726,,,,,,78.10058488563584,18.40236374679726
3.3955423933616394e+18,78.10013698154381,18.402420310705125,0.9,,,,,,78.10013698154381,18.402420310705125,78.1003333,18.4024,0.92,1.0,0.6745797732924428,78.10020242102921,18.402413540470082
1.456647779175365e+17,66.03094809686951,22.118868232432114,0.9,,,,,,66.03094809686951,22.118868232432114,66.0309583,22.118869399999998,0.99,0.0,0.034286636216085103,66.03095149791301,22.118868621621406
1.457277292549509e+17,66.57692305100198,22.813584601607122,0.9,0.6985,66.5769319833,22.8135801383,20711.0,0.033715728686623765,66.57692751715099,22.81358236995356,66.576625,22.8136944,0.99,1.0,1.0818517595949648,66.57685188786326,22.81361037746517
1.4567457473995187e+17,66.34236704330998,22.293871134148294,0.9,0.9825,66.3423543858,22.2938715375,20635.0,0.042185911679732624,66.34236071455499,22.293871335824146,66.3420833,22.2939806,0.99,0.0,1.0042784012014827,66.34229136091624,22.29389865186811
1.4566897410257062e+17,65.98918820801858,22.18159369014672,0.9,,,,,,65.98918820801858,22.18159369014672,65.9892083,22.1816028,0.99,0.0,0.07457614331860955,65.98919490534571,22.18159672676448
4.845589404919142e+16,63.62428391444475,18.73001665992382,0.9,,,,,,63.62428391444475,18.73001665992382,63.6242917,18.730025,0.99,0.0,0.040075240151919184,63.62428650962983,18.730019439949213
4.848245412691136e+16,63.68844203134965,19.06396193331409,0.9,,,,,,63.68844203134965,19.06396193331409,63.688416700000005,19.063958300000003,0.92,0.0,0.08717816586694634,63.688433587566436,19.063960722209394
4.850918600334042e+16,62.775544273616326,18.929091070095254,0.9,,,,,,62.775544273616326,18.929091070095254,62.775541700000005,18.929108300000003,0.99,0.0,0.06264373449273021,62.77554341574422,18.929096813396836
4.57885475598505e+16,64.41227434019821,16.947836116411082,0.9,0.991,64.41224585753075,16.947848426737522,4.578929917770035e+16,0.1076316441724027,64.41226009886448,16.947842271574302,64.4119583,16.9479111,0.99,0.0,1.068419907174653,64.41218464914836,16.947859478680726
4.598037797896806e+16,62.37043168568147,17.131775383287525,0.9,,,,,,62.37043168568147,17.131775383287525,,,,,,62.37043168568147,17.131775383287525
4.596890182638502e+16,62.0462244337302,16.873087930405866,0.9,,,,,,62.0462244337302,16.873087930405866,62.0459167,16.8731389,0.99,0.0,1.075910834054087,62.04612185582013,16.873104920270578
4.577078357507597e+16,63.89518070619285,16.76239329379679,0.9,,,,,,63.89518070619285,16.76239329379679,63.895166700000004,16.7623917,0.99,0.0,0.048619543417598964,63.89517603746191,16.762392762531192
4.578926911435763e+16,64.38436775605294,16.94973347954114,0.9,,,,,,64.38436775605294,16.94973347954114,,,,,,64.38436775605294,16.94973347954114
4.584537856704832e+16,64.00605123226384,16.983098248130773,0.9,,,,,,64.00605123226384,16.983098248130773,64.0060417,16.9831028,0.99,0.0,0.03668316590227366,64.00604805484257,16.983099765420516
3.410640887035453e+18,68.17060900376796,19.113480659988745,0.9,0.9894,68.17059607108904,19.113484747549087,3.4106408827376353e+18,0.04638692156968097,68.1706025374285,19.113482703768916,68.170625,19.113480600000003,0.99,0.0,0.07678174107929338,68.17060815307137,19.11348217782669
3.410639993682265e+18,68.15768261451235,19.046703033714767,0.9,,,,,,68.15768261451235,19.046703033714767,68.1577083,19.046705600000003,0.99,0.0,0.08789231056441596,68.15769117634157,19.046703889143178
1.4516855887100378e+17,69.27126917735585,22.85732728043632,0.9,,,,,,69.27126917735585,22.85732728043632,,,,,,69.27126917735585,22.85732728043632
1.4521885723232947e+17,69.15845981757684,23.04197892162668,0.9,,,,,,69.15845981757684,23.04197892162668,69.15845829999999,23.041991699999997,0.99,0.0,0.04627604206971644,69.15845931171789,23.04198318108445
3.292741835736352e+18,72.26702778859834,8.981283779441872,0.9,,,,,,72.26702778859834,8.981283779441872,,,,,,72.26702778859834,8.981283779441872
3.2926635642516526e+18,70.21686900536213,9.087605053031636,0.9,,,,,,70.21686900536213,9.087605053031636,70.216875,9.0875861,0.99,0.0,0.07148122738207818,70.21687100357475,9.087598735354424
1.445747882347552e+17,67.93181604989081,21.154602288442877,0.9,,,,,,67.93181604989081,21.154602288442877,67.9317917,21.1546167,0.99,0.0,0.09682524129015908,67.93180793326054,21.15460709229525
1.445747882347556e+17,67.9303319329899,21.15321850123391,0.9,,,,,,67.9303319329899,21.15321850123391,,,,,,67.9303319329899,21.15321850123391
1.4466315718336486e+17,67.40582270952753,21.66864371894876,0.9,,,,,,67.40582270952753,21.66864371894876,67.4058333,21.6686417,0.99,0.0,0.03616933786414884,67.40582623968503,21.66864304596584
1.445347247782354e+17,66.69842093632539,21.234921147150363,0.9,0.9086,66.69840862562651,21.234926311151213,1.4453472048184986e+17,0.04529980304683749,66.69841478097595,21.234923729150786,66.6984167,21.2349222,0.99,0.0,0.008471750554796513,66.69841526073196,21.23492334686309
3.412163946860516e+18,74.32700973948171,21.602359970810145,0.9,,,,,,74.32700973948171,21.602359970810145,74.327,21.6023444,0.7000000000000001,0.0,0.06484501304912776,74.3270064929878,21.602354780540097
3.4121310688877875e+18,74.06956154893119,21.367198998471746,0.9,,,,,,74.06956154893119,21.367198998471746,74.0695417,21.3671917,0.99,0.0,0.07154390824060529,74.06955493262079,21.36719656564783
4.489447280819072e+16,55.48120795760601,18.75993579612041,0.9,,,,,,55.48120795760601,18.75993579612041,55.4812083,18.7599528,0.92,0.0,0.061225092096871436,55.48120807173734,18.759941464080274
3.310348551653256e+18,65.74962253929766,13.31625943749524,0.9,,,,,,65.74962253929766,13.31625943749524,65.749625,13.3162611,0.92,0.0,0.010494328620315132,65.74962335953177,13.316259991663493
3.3104787106379387e+18,64.5354061919175,13.331163058990596,0.9,,,,,,64.5354061919175,13.331163058990596,,,,,,64.5354061919175,13.331163058990596
