id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,RAJ2000_N_Gao_Gonzalez,DEJ2000_N_Gao_Gonzalez
7161.0,132.83299,11.374742,,,,,,132.83299,11.374742,,,,,,,132.83299,11.374742
7162.0,132.00118999999998,11.393239,,,,,,132.00118999999998,11.393239,,,,,,,132.00118999999998,11.393239
7163.0,132.92989,11.369944,,,,,,132.92989,11.369944,,,,,,,132.92989,11.369944
7164.0,131.76045,11.398234,,,,,,131.76045,11.398234,,,,,,,131.76045,11.398234
7165.0,132.3752,11.382259,,,,,,132.3752,11.382259,,,,,,,132.3752,11.382259
7166.0,132.30611000000002,11.383087,,,,,,132.30611000000002,11.383087,,,,,,,132.30611000000002,11.383087
7167.0,132.58965,11.374564,,,,,,132.58965,11.374564,,,,,,,132.58965,11.374564
7168.0,132.28704,11.380215,,,,,,132.28704,11.380215,,,,,,,132.28704,11.380215
7169.0,132.45207,11.374942,,,,,,132.45207,11.374942,,,,,,,132.45207,11.374942
7170.0,132.91451,11.35878,,,,,,132.91451,11.35878,,,,,,,132.91451,11.35878
7171.0,132.94659,11.353925,5.98696077168309e+17,132.9465287234,11.353876716570001,0.996,0.27747068174829365,132.9465593617,11.353900858285002,,,,,,,132.9465593617,11.353900858285002
7172.0,131.8742,11.379848,,,,,,131.8742,11.379848,,,,,,,131.8742,11.379848
7173.0,132.92165,11.353708,,,,,,132.92165,11.353708,,,,,,,132.92165,11.353708
7174.0,131.86779,11.370567,,,,,,131.86779,11.370567,,,,,,,131.86779,11.370567
7175.0,132.29585,11.359647,,,,,,132.29585,11.359647,,,,,,,132.29585,11.359647
7176.0,132.32335,11.359596,,,,,,132.32335,11.359596,,,,,,,132.32335,11.359596
7177.0,132.83561,11.344263,,,,,,132.83561,11.344263,,,,,,,132.83561,11.344263
7178.0,132.3505,11.354061,,,,,,132.3505,11.354061,,,,,,,132.3505,11.354061
7179.0,131.84905,11.365251,,,,,,131.84905,11.365251,,,,,,,131.84905,11.365251
7180.0,132.88766,11.33848,,,,,,132.88766,11.33848,,,,,,,132.88766,11.33848
7181.0,132.33225,11.351892,,,,,,132.33225,11.351892,,,,,,,132.33225,11.351892
7182.0,132.31264,11.351986,,,,,,132.31264,11.351986,,,,,,,132.31264,11.351986
7183.0,132.87505,11.33732,,,,,,132.87505,11.33732,,,,,,,132.87505,11.33732
7184.0,132.71403,11.337811,,,,,,132.71403,11.337811,,,,,,,132.71403,11.337811
7185.0,132.54813,11.328008,5.988803140855864e+17,132.54806519719,11.327901435120001,0.99,0.44665329063162695,132.548097598595,11.32795471756,,,,,,,132.548097598595,11.327954717559999
7186.0,132.26634,11.33228,,,,,,132.26634,11.33228,,,,,,,132.26634,11.33228
7187.0,132.6114,11.323056,,,,,,132.6114,11.323056,,,,,,,132.6114,11.323056
7188.0,132.78134,11.317737,,,,,,132.78134,11.317737,,,,,,,132.78134,11.317737
7189.0,132.33905,11.324554,,,,,,132.33905,11.324554,,,,,,,132.33905,11.324554
7190.0,132.55892,11.316736,,,,,,132.55892,11.316736,,,,,,,132.55892,11.316736
7191.0,132.75433,11.309903,,,,,,132.75433,11.309903,,,,,,,132.75433,11.309903
7192.0,132.93618999999998,11.305847,,,,,,132.93618999999998,11.305847,,,,,,,132.93618999999998,11.305847
7193.0,132.95147,11.302277,5.98692675554477e+17,132.95147706871,11.302158774070001,0.994,0.42634424704789675,132.951473534355,11.302217887035,,,,,,,132.951473534355,11.302217887035
7194.0,131.85396,11.321818,,,,,,131.85396,11.321818,,,,,,,131.85396,11.321818
7195.0,132.8402,11.296268,,,,,,132.8402,11.296268,,,,,,,132.8402,11.296268
7196.0,131.83562,11.318067,,,,,,131.83562,11.318067,,,,,,,131.83562,11.318067
7197.0,132.55647,11.298343,,,,,,132.55647,11.298343,,,,,,,132.55647,11.298343
7198.0,132.73026000000002,11.293198,,,,,,132.73026000000002,11.293198,,,,,,,132.73026000000002,11.293198
7199.0,132.7424,11.29176,,,,,,132.7424,11.29176,,,,,,,132.7424,11.29176
7200.0,132.74812,11.291982,,,,,,132.74812,11.291982,,,,,,,132.74812,11.291982
7201.0,132.9207,11.286793,,,,,,132.9207,11.286793,,,,,,,132.9207,11.286793
7202.0,132.82783999999998,11.286894,,,,,,132.82783999999998,11.286894,,,,,,,132.82783999999998,11.286894
7203.0,132.09305,11.304776,,,,,,132.09305,11.304776,,,,,,,132.09305,11.304776
7204.0,131.80681,11.309538,,,,,,131.80681,11.309538,,,,,,,131.80681,11.309538
7205.0,132.50166000000002,11.292375,,,,,,132.50166000000002,11.292375,,,,,,,132.50166000000002,11.292375
7206.0,132.11543999999998,11.300963,,,,,,132.11543999999998,11.300963,,,,,,,132.11543999999998,11.300963
7207.0,132.34376,11.291224,,,,,,132.34376,11.291224,,,,,,,132.34376,11.291224
7208.0,132.4843,11.287786,,,,,,132.4843,11.287786,,,,,,,132.4843,11.287786
7209.0,132.48051,11.285207000000002,,,,,,132.48051,11.285207000000002,,,,,,,132.48051,11.285207000000002
7210.0,132.20673,11.291637,,,,,,132.20673,11.291637,,,,,,,132.20673,11.291637
7211.0,132.24715,11.289557,,,,,,132.24715,11.289557,,,,,,,132.24715,11.289557
7212.0,131.88342,11.294041,,,,,,131.88342,11.294041,,,,,,,131.88342,11.294041
7213.0,132.35776,11.28248,,,,,,132.35776,11.28248,,,,,,,132.35776,11.28248
7214.0,132.51259,11.278381,,,,,,132.51259,11.278381,,,,,,,132.51259,11.278381
7215.0,132.3564,11.279141,,,,,,132.3564,11.279141,,,,,,,132.3564,11.279141
7216.0,132.79443999999998,11.266872,5.986941530229981e+17,132.79443836813,11.2667649622,0.999,0.38537915043024135,132.79443918406497,11.2668184811,,,,,,,132.79443918406497,11.266818481099998
7217.0,132.54828,11.271166,5.988797986895141e+17,132.54825499802,11.27111032394,0.995,0.21901031065613485,132.54826749901002,11.27113816197,,,,,,,132.54826749901002,11.27113816197
7218.0,132.74411,11.265481,,,,,,132.74411,11.265481,,,,,,,132.74411,11.265481
7219.0,131.82458,11.285002,,,,,,131.82458,11.285002,,,,,,,131.82458,11.285002
7220.0,132.41638999999998,11.270977,,,,,,132.41638999999998,11.270977,,,,,,,132.41638999999998,11.270977
7221.0,132.71973,11.259403,,,,,,132.71973,11.259403,,,,,,,132.71973,11.259403
7222.0,132.63091,11.256594,,,,,,132.63091,11.256594,,,,,,,132.63091,11.256594
7223.0,132.2299,11.264769,,,,,,132.2299,11.264769,,,,,,,132.2299,11.264769
7224.0,132.40399,11.260032,,,,,,132.40399,11.260032,,,,,,,132.40399,11.260032
7225.0,132.14791,11.262565,,,,,,132.14791,11.262565,,,,,,,132.14791,11.262565
7226.0,132.50026,11.242495,,,,,,132.50026,11.242495,,,,,,,132.50026,11.242495
7227.0,132.48528000000002,11.235578,,,,,,132.48528000000002,11.235578,,,,,,,132.48528000000002,11.235578
7228.0,132.03451,11.244569,,,,,,132.03451,11.244569,,,,,,,132.03451,11.244569
7229.0,132.22043,11.237874,,,,,,132.22043,11.237874,,,,,,,132.22043,11.237874
7230.0,132.19766,11.237913,,,,,,132.19766,11.237913,,,,,,,132.19766,11.237913
7231.0,132.71823999999998,11.224081,,,,,,132.71823999999998,11.224081,,,,,,,132.71823999999998,11.224081
7232.0,132.08348,11.238969,,,,,,132.08348,11.238969,,,,,,,132.08348,11.238969
7233.0,131.89548,11.242433,,,,,,131.89548,11.242433,,,,,,,131.89548,11.242433
7234.0,132.47501,11.228761,,,,,,132.47501,11.228761,,,,,,,132.47501,11.228761
7235.0,132.34841,11.229461,,,,,,132.34841,11.229461,,,,,,,132.34841,11.229461
7236.0,132.27517,11.228169,,,,,,132.27517,11.228169,,,,,,,132.27517,11.228169
7237.0,132.40245,11.220941,,,,,,132.40245,11.220941,,,,,,,132.40245,11.220941
7238.0,132.38013999999998,11.215478,,,,,,132.38013999999998,11.215478,,,,,,,132.38013999999998,11.215478
7239.0,132.06912,11.219532,,,,,,132.06912,11.219532,,,,,,,132.06912,11.219532
7240.0,132.66118,11.203657000000002,5.986878651909065e+17,132.661100606,11.2035660246,0.983,0.43112868137260013,132.661140303,11.2036115123,,,,,,,132.661140303,11.2036115123
7241.0,132.91206,11.194332,5.986894113790913e+17,132.91206545398998,11.194147153529999,0.995,0.665725977696063,132.91206272699498,11.194239576765,,,,,,,132.91206272699498,11.194239576765
7242.0,132.07793,11.213026,,,,,,132.07793,11.213026,,,,,,,132.07793,11.213026
7243.0,132.10988999999998,11.210423,,,,,,132.10988999999998,11.210423,,,,,,,132.10988999999998,11.210423
7244.0,132.81994,11.190097,5.986899267751822e+17,132.81992786905002,11.18998402405,0.993,0.4089635345145791,132.819933934525,11.190040512025,,,,,,,132.819933934525,11.190040512025
7245.0,131.80751999999998,11.214717,,,,,,131.80751999999998,11.214717,,,,,,,131.80751999999998,11.214717
7246.0,132.87735,11.18364,5.98689754976483e+17,132.87739590074,11.183505144719998,0.991,0.5118279456289256,132.87737295037,11.18357257236,,,,,,,132.87737295037,11.18357257236
7247.0,132.41081,11.193567,,,,,,132.41081,11.193567,,,,,,,132.41081,11.193567
7248.0,132.59684,11.188765,,,,,,132.59684,11.188765,,,,,,,132.59684,11.188765
7249.0,132.61316000000002,11.182637,,,,,,132.61316000000002,11.182637,,,,,,,132.61316000000002,11.182637
7250.0,132.50444,11.183826,,,,,,132.50444,11.183826,,,,,,,132.50444,11.183826
7251.0,132.55411,11.181399,,,,,,132.55411,11.181399,,,,,,,132.55411,11.181399
7252.0,132.39096999999998,11.179087,,,,,,132.39096999999998,11.179087,,,,,,,132.39096999999998,11.179087
7253.0,131.81474,11.187648,,,,,,131.81474,11.187648,,,,,,,131.81474,11.187648
7254.0,132.85675,11.160306,,,,,,132.85675,11.160306,,,,,,,132.85675,11.160306
7255.0,131.91666999999998,11.184037,,,,,,131.91666999999998,11.184037,,,,,,,131.91666999999998,11.184037
7256.0,132.86195,11.159473,,,,,,132.86195,11.159473,,,,,,,132.86195,11.159473
7257.0,132.94137,11.155083,,,,,,132.94137,11.155083,,,,,,,132.94137,11.155083
7258.0,132.37091,11.168855,,,,,,132.37091,11.168855,,,,,,,132.37091,11.168855
7259.0,132.63069,11.1586,,,,,,132.63069,11.1586,,,,,,,132.63069,11.1586
7260.0,132.45434,11.152888,,,,,,132.45434,11.152888,,,,,,,132.45434,11.152888
7261.0,132.69057,11.144734,,,,,,132.69057,11.144734,,,,,,,132.69057,11.144734
7262.0,131.88336,11.160691,,,,,,131.88336,11.160691,,,,,,,131.88336,11.160691
7263.0,132.03112,11.154519,,,,,,132.03112,11.154519,,,,,,,132.03112,11.154519
7264.0,132.33427,11.147309,,,,,,132.33427,11.147309,,,,,,,132.33427,11.147309
7265.0,132.06259,11.145216,,,,,,132.06259,11.145216,,,,,,,132.06259,11.145216
7266.0,132.44078000000002,11.133565,,,,,,132.44078000000002,11.133565,,,,,,,132.44078000000002,11.133565
7267.0,131.7538,11.149387,,,,,,131.7538,11.149387,,,,,,,131.7538,11.149387
7268.0,132.78128999999998,11.117473,,,,,,132.78128999999998,11.117473,,,,,,,132.78128999999998,11.117473
7269.0,132.83855,11.1164,,,,,,132.83855,11.1164,,,,,,,132.83855,11.1164
7270.0,132.87292,11.1145,,,,,,132.87292,11.1145,,,,,,,132.87292,11.1145
7271.0,131.78978999999998,11.140917,,,,,,131.78978999999998,11.140917,,,,,,,131.78978999999998,11.140917
7272.0,132.19038,11.131952,,,,,,132.19038,11.131952,,,,,,,132.19038,11.131952
7273.0,132.30012,11.12846,,,,,,132.30012,11.12846,,,,,,,132.30012,11.12846
7274.0,131.85276000000002,11.137971,,,,,,131.85276000000002,11.137971,,,,,,,131.85276000000002,11.137971
7275.0,132.77888000000002,11.112615,,,,,,132.77888000000002,11.112615,,,,,,,132.77888000000002,11.112615
7276.0,132.50548999999998,11.119204,,,,,,132.50548999999998,11.119204,,,,,,,132.50548999999998,11.119204
7277.0,132.59342,11.114292,,,,,,132.59342,11.114292,,,,,,,132.59342,11.114292
7278.0,132.14956999999998,11.123563,,,,,,132.14956999999998,11.123563,,,,,,,132.14956999999998,11.123563
7279.0,132.6464,12.177976,,,,,,132.6464,12.177976,,,,,,,132.6464,12.177976
7280.0,132.53224,12.178767,,,,,,132.53224,12.178767,,,,,,,132.53224,12.178767
7281.0,132.9143,12.166476,,,,,,132.9143,12.166476,,,,,,,132.9143,12.166476
7282.0,132.6976,12.166227,,,,,,132.6976,12.166227,,,,,,,132.6976,12.166227
7283.0,132.91942,12.148497,,,,,,132.91942,12.148497,,,,,,,132.91942,12.148497
7284.0,132.70601000000002,12.153461,,,,,,132.70601000000002,12.153461,,,,,,,132.70601000000002,12.153461
7285.0,132.56963000000002,12.156074,,,,,,132.56963000000002,12.156074,,,,,,,132.56963000000002,12.156074
7286.0,132.52739,12.156338,6.04988612278594e+17,132.52734214055,12.15624767658,0.998,0.366197638079099,132.52736607027498,12.15629283829,,,,,,,132.52736607027498,12.15629283829
7287.0,132.86991,12.120117,,,,,,132.86991,12.120117,,,,,,,132.86991,12.120117
7288.0,132.95449,12.116319,,,,,,132.95449,12.116319,,,,,,,132.95449,12.116319
7289.0,132.63248000000002,12.11224,,,,,,132.63248000000002,12.11224,,,,,,,132.63248000000002,12.11224
7290.0,132.73561999999998,12.101134,,,,,,132.73561999999998,12.101134,211430474.0,0.1,132.735545,12.101117,0.0,0.27100116455012346,132.735595,12.101128333333333
7291.0,132.21191000000002,11.700502,,,,,,132.21191000000002,11.700502,,,,,,,132.21191000000002,11.700502
7292.0,131.8193,11.600616,,,,,,131.8193,11.600616,,,,,,,131.8193,11.600616
7293.0,132.06108999999998,11.555781,,,,,,132.06108999999998,11.555781,,,,,,,132.06108999999998,11.555781
7294.0,132.81218,11.466159,,,,,,132.81218,11.466159,,,,,,,132.81218,11.466159
7295.0,132.84526,11.462705,,,,,,132.84526,11.462705,,,,,,,132.84526,11.462705
7296.0,132.29656,11.473043,,,,,,132.29656,11.473043,,,,,,,132.29656,11.473043
7297.0,132.87312,11.455019,,,,,,132.87312,11.455019,,,,,,,132.87312,11.455019
7298.0,132.8143,11.45478,,,,,,132.8143,11.45478,,,,,,,132.8143,11.45478
7299.0,132.77487,11.449838,,,,,,132.77487,11.449838,,,,,,,132.77487,11.449838
7300.0,132.50343999999998,11.430643,,,,,,132.50343999999998,11.430643,,,,,,,132.50343999999998,11.430643
7301.0,132.81874,11.412746,,,,,,132.81874,11.412746,,,,,,,132.81874,11.412746
7302.0,132.9483,11.395668,,,,,,132.9483,11.395668,,,,,,,132.9483,11.395668
7303.0,132.88956000000002,11.395143,,,,,,132.88956000000002,11.395143,,,,,,,132.88956000000002,11.395143
7304.0,132.67623999999998,11.399509,,,,,,132.67623999999998,11.399509,,,,,,,132.67623999999998,11.399509
7305.0,132.81655,11.396504,,,,,,132.81655,11.396504,,,,,,,132.81655,11.396504
7306.0,132.87521,11.377694,,,,,,132.87521,11.377694,,,,,,,132.87521,11.377694
7307.0,132.59317,11.372499,,,,,,132.59317,11.372499,,,,,,,132.59317,11.372499
7308.0,132.91783999999998,11.356275,5.986961072331379e+17,132.91782101248,11.356188409260001,0.985,0.31884912673072974,132.91783050624,11.356231704630002,,,,,,,132.91783050624,11.35623170463
7309.0,132.33248,11.348509,,,,,,132.33248,11.348509,,,,,,,132.33248,11.348509
7310.0,132.2655,11.333694,,,,,,132.2655,11.333694,,,,,,,132.2655,11.333694
7311.0,132.83813999999998,11.297735,,,,,,132.83813999999998,11.297735,,,,,,,132.83813999999998,11.297735
7312.0,132.79696,11.267731,,,,,,132.79696,11.267731,,,,,,,132.79696,11.267731
7313.0,132.54538,11.272218,,,,,,132.54538,11.272218,,,,,,,132.54538,11.272218
7314.0,132.35228,11.276208,,,,,,132.35228,11.276208,,,,,,,132.35228,11.276208
7315.0,132.71603000000002,11.256789,5.986884493064442e+17,132.71598216040002,11.25672016282,0.977,0.29990345978026733,132.71600608020003,11.25675458141,,,,,,,132.71600608020003,11.25675458141
7316.0,131.89241,11.244164,,,,,,131.89241,11.244164,,,,,,,131.89241,11.244164
7317.0,132.86024,11.159987,,,,,,132.86024,11.159987,,,,,,,132.86024,11.159987
7318.0,132.50858,11.116906,,,,,,132.50858,11.116906,,,,,,,132.50858,11.116906
7319.0,132.84966,12.1784,,,,,,132.84966,12.1784,,,,,,,132.84966,12.1784
7320.0,132.74581,12.175482,,,,,,132.74581,12.175482,,,,,,,132.74581,12.175482
7321.0,132.76225,12.16529,,,,,,132.76225,12.16529,,,,,,,132.76225,12.16529
7322.0,132.84114,12.111638,,,,,,132.84114,12.111638,,,,,,,132.84114,12.111638
7323.0,132.86331,12.106859,,,,,,132.86331,12.106859,,,,,,,132.86331,12.106859
7324.0,132.08576000000002,11.484623,,,,,,132.08576000000002,11.484623,,,,,,,132.08576000000002,11.484623
7325.0,132.76578,11.412406,,,,,,132.76578,11.412406,,,,,,,132.76578,11.412406
7326.0,132.65148,11.408792,,,,,,132.65148,11.408792,,,,,,,132.65148,11.408792
7327.0,132.86563999999998,11.387292,5.986971036657317e+17,132.8656799289,11.387269013800001,0.833,0.16341510231856735,132.86565996445,11.387280506900002,,,,,,,132.86565996445,11.387280506900003
7328.0,132.82451,11.368601,,,,,,132.82451,11.368601,,,,,,,132.82451,11.368601
7329.0,132.95213,11.339557,,,,,,132.95213,11.339557,,,,,,,132.95213,11.339557
7330.0,132.23911,11.326152,,,,,,132.23911,11.326152,,,,,,,132.23911,11.326152
7331.0,132.54491000000002,11.267899,,,,,,132.54491000000002,11.267899,,,,,,,132.54491000000002,11.267899
7332.0,132.83998,12.113072,,,,,,132.83998,12.113072,,,,,,,132.83998,12.113072
7333.0,132.83963,12.127873,,,,,,132.83963,12.127873,,,,,,,132.83963,12.127873
7334.0,132.39078999999998,12.170098,,,,,,132.39078999999998,12.170098,,,,,,,132.39078999999998,12.170098
7335.0,132.68242,12.128221,,,,,,132.68242,12.128221,,,,,,,132.68242,12.128221
7336.0,132.57752,11.407249,,,,,,132.57752,11.407249,,,,,,,132.57752,11.407249
7337.0,132.58295,11.359609,,,,,,132.58295,11.359609,,,,,,,132.58295,11.359609
7338.0,132.05425,11.358746,,,,,,132.05425,11.358746,,,,,,,132.05425,11.358746
7339.0,132.92129,11.161644,,,,,,132.92129,11.161644,,,,,,,132.92129,11.161644
7340.0,132.45711,11.158406,,,,,,132.45711,11.158406,,,,,,,132.45711,11.158406
7341.0,131.79559,11.158406,,,,,,131.79559,11.158406,,,,,,,131.79559,11.158406
7342.0,132.39976,11.46436,,,,,,132.39976,11.46436,,,,,,,132.39976,11.46436
2.0,133.08547,11.469875,,,,,,133.08547,11.469875,211389202.0,0.1,133.08556299999998,11.470046,0.0,0.6975829608352038,133.085501,11.469932
34.0,133.13359,11.482181,,,,,,133.13359,11.482181,211389954.0,0.1,133.133592,11.482356,0.0,0.6300395112543382,133.13359066666666,11.482239333333334
35.0,133.1838,11.482872,,,,,,133.1838,11.482872,,,,,,,133.1838,11.482872
36.0,133.18107,11.482872,,,,,,133.18107,11.482872,211390005.0,0.1,133.180926,11.482994999999999,0.0,0.6739139038636032,133.181022,11.482913000000002
44.0,133.11723,11.484338,6.047034651051964e+17,133.11720234624,11.48440749438,0.988,0.2685292235656463,133.11721617312,11.48437274719,211390071.0,0.9,133.117228,11.48442,0.0,0.17515242465827996,133.11721912984,11.484384560392499
46.0,133.12813,11.484865,6.047034994649327e+17,133.12810187246,11.48490104886,0.999,0.16336678201640484,133.12811593623002,11.48488302443,211390107.0,0.9,133.128158,11.484909,0.0,0.17540333907959946,133.12812645217252,11.4848895183225
48.0,133.17874,11.485109,,,,,,133.17874,11.485109,,,,,,,133.17874,11.485109
61.0,133.14283999999998,11.489363,,,,,,133.14283999999998,11.489363,211390358.0,0.1,133.142787,11.489293,0.0,0.3137902040956785,133.14282233333333,11.489339666666666
80.0,133.28835,11.496561,6.047059690710602e+17,133.28828476368,11.496652726919999,0.998,0.40250104142597226,133.28831738184,11.496606863459998,211390800.0,0.9,133.288341,11.496658,0.0,0.20206887301793716,133.28832328637998,11.496619647594997
81.0,133.22621,11.49664,,,,,,133.22621,11.49664,211390803.0,0.1,133.226171,11.496721,0.0,0.32242775261317186,133.22619699999998,11.496667
99.0,133.15719,11.503392,,,,,,133.15719,11.503392,211391205.0,0.1,133.15725,11.503471000000001,0.0,0.3545191182912904,133.15721,11.503418333333334
101.0,133.03346000000002,11.503162,,,,,,133.03346000000002,11.503162,211391190.0,0.1,133.033446,11.503300999999999,0.0,0.5028312826567882,133.03345533333334,11.503208333333333
116.0,133.1601,11.508009,,,,,,133.1601,11.508009,211391478.0,0.5,133.160115,11.508172,0.0,0.5891809358212587,133.16010500000002,11.508063333333332
148.0,133.06139,11.518692,6.047045603217864e+17,133.06136557931998,11.51870394388,0.998,0.09627866907190391,133.06137778965999,11.51869797194,211392113.0,0.9,133.061422,11.518709,0.0,0.16092579822431935,133.06138884224498,11.518700728955
154.0,133.25543000000002,11.522043,,,,,,133.25543000000002,11.522043,211392346.0,0.5,133.255416,11.522145,0.0,0.3705059402222262,133.25542533333336,11.522077000000001
156.0,133.17145,11.522275,6.047095467788782e+17,133.17143443488,11.52235725875,0.953,0.3011784236065337,133.17144221744002,11.522316129375,211392361.0,0.5,133.171494,11.522393,0.0,0.3315820229040329,133.17145516308,11.52233534703125
160.0,133.2122,11.522864,,,,,,133.2122,11.522864,211392395.0,0.1,133.212207,11.522961,0.0,0.3500719060178847,133.21220233333335,11.522896333333334
170.0,133.02362,11.527967,,,,,,133.02362,11.527967,211392687.0,0.5,133.0236,11.528008,0.0,0.16359314782272136,133.02361333333332,11.527980666666666
177.0,133.04571,11.530267,6.047047707751475e+17,133.04566645007,11.53033084691,0.999,0.27645672196616267,133.045688225035,11.530298923455,211392837.0,0.9,133.045694,11.530332000000001,0.0,0.1208053773946342,133.04568966877625,11.53030719259125
180.0,133.0959,11.531225,6.047046333361932e+17,133.09585714406,11.53127168541,0.989,0.2260492019466438,133.09587857203002,11.531248342704998,211392899.0,0.9,133.09593999999998,11.53128,0.0,0.24482093623390175,133.0958939290225,11.53125625702875
181.0,132.98513,11.530734,,,,,,132.98513,11.530734,211392870.0,0.1,132.985034,11.53082,0.0,0.4588234900451531,132.985098,11.530762666666668
193.0,133.08553999999998,11.534048,6.047046977609116e+17,133.08549263356002,11.5340914316,0.999,0.22882480904237854,133.08551631678,11.534069715800001,211393067.0,0.9,133.085527,11.534125999999999,0.0,0.2060973854996121,133.085518987585,11.534083786850001
265.0,133.01771000000002,11.563495,6.04892787264194e+17,133.0176554011,11.56354039819,0.999,0.2525715408050605,133.01768270055,11.563517699095,211394919.0,0.9,133.017728,11.563544,0.0,0.18571683639191303,133.0176940254125,11.56352427432125
272.0,133.28108999999998,11.566068,,,,,,133.28108999999998,11.566068,211395104.0,0.1,133.281046,11.566191,0.0,0.46920546157205084,133.28107533333332,11.566108999999999
289.0,133.02078999999998,11.568774,6.04892787264191e+17,133.02073564558,11.568818287060001,0.85,0.24933544654483425,133.02076282279,11.568796143530001,211395281.0,0.9,133.02080700000002,11.568821,0.0,0.17967495830373897,133.02077386709252,11.5688023576475
290.0,133.02407,11.569204,,,,,,133.02407,11.569204,,,,,,,133.02407,11.569204
291.0,133.0184,11.569357,,,,,,133.0184,11.569357,,,,,,,133.0184,11.569357
294.0,133.06633,11.570186,,,,,,133.06633,11.570186,211395370.0,0.1,133.066227,11.570236999999999,0.0,0.40702650805564977,133.06629566666666,11.570203
301.0,133.0372,11.573434,,,,,,133.0372,11.573434,211395555.0,0.9,133.03721000000002,11.573469000000001,0.0,0.1308427912187646,133.03720333333334,11.573445666666666
304.0,133.13213000000002,11.574702,,,,,,133.13213000000002,11.574702,211395630.0,0.1,133.1322,11.574625,0.0,0.37119708576260785,133.13215333333335,11.574676333333334
323.0,133.14418999999998,11.578837,,,,,,133.14418999999998,11.578837,211395912.0,0.9,133.144181,11.578942999999999,0.0,0.3829177822744928,133.144187,11.578872333333331
326.0,133.27227,11.579888,6.047087908646173e+17,133.2722330428,11.5799039645,1.0,0.1424465301288311,133.2722515214,11.579895982250001,211395971.0,0.9,133.272292,11.579905,0.0,0.14640160589546997,133.27226164105,11.579898236687502
348.0,133.26966000000002,11.584791,,,,,,133.26966000000002,11.584791,,,,,,,133.26966000000002,11.584791
349.0,133.17045,11.584451,6.047110886722572e+17,133.17042682055,11.58452796173,0.977,0.28887007217541516,133.17043841027498,11.584489480864999,211396289.0,0.5,133.170474,11.584589999999999,0.0,0.3830177842552904,133.17044730770624,11.584514610648748
352.0,133.12066000000002,11.584825,,,,,,133.12066000000002,11.584825,211396317.0,0.1,133.120583,11.584846,0.0,0.2818801039039022,133.12063433333336,11.584832
353.0,133.13464,11.58543,,,,,,133.13464,11.58543,211396358.0,0.5,133.134576,11.585425,0.0,0.22642252372037644,133.13461866666668,11.585428333333335
366.0,133.1158,11.588208,,,,,,133.1158,11.588208,211396548.0,0.1,133.11588600000002,11.58821,0.0,0.30337475320838747,133.11582866666666,11.588208666666667
373.0,133.07531,11.589766,6.048985554045533e+17,133.07525721292,11.58981149901,0.999,0.24796050424883959,133.07528360646,11.589788749505,211396661.0,0.9,133.075302,11.589812,0.0,0.10589462184031942,133.075288204845,11.58979456212875
377.0,133.15958,11.591487,,,,,,133.15958,11.591487,211396773.0,0.1,133.159607,11.591550999999999,0.0,0.2493001254006473,133.159589,11.591508333333332
382.0,132.98021,11.59264,6.048936763216801e+17,132.98015458244,11.59263929202,1.0,0.1954501831465289,132.98018229122,11.59263964601,211396846.0,0.9,132.980207,11.59264,0.0,0.08714640875605766,132.980188468415,11.5926397345075
393.0,132.97763,11.595161,,,,,,132.97763,11.595161,,,,,,,132.97763,11.595161
397.0,133.06569,11.596653,,,,,,133.06569,11.596653,,,,,,,133.06569,11.596653
407.0,133.06973,11.599632,,,,,,133.06973,11.599632,,,,,,,133.06973,11.599632
409.0,133.01763,11.60001,6.048929891269396e+17,133.01757032838998,11.60003821351,1.0,0.2336601113306467,133.017600164195,11.600024106755,,,,,,,133.017600164195,11.600024106755
411.0,133.01072,11.600526,,,,,,133.01072,11.600526,,,,,,,133.01072,11.600526
416.0,133.00986,11.602736,,,,,,133.00986,11.602736,,,,,,,133.00986,11.602736
433.0,132.97853,11.605138,,,,,,132.97853,11.605138,,,,,,,132.97853,11.605138
437.0,132.98215,11.605405,,,,,,132.98215,11.605405,,,,,,,132.98215,11.605405
441.0,133.14616999999998,11.607418,,,,,,133.14616999999998,11.607418,211397833.0,0.9,133.146143,11.607479,0.0,0.23935228806695666,133.14616099999998,11.607438333333333
446.0,133.08041,11.609514,6.048987314989047e+17,133.08036819341,11.60954207597,1.0,0.1787453202891883,133.080389096705,11.609528037985001,211397955.0,0.9,133.080397,11.609539999999999,0.0,0.0512949207962718,133.08039107252876,11.60953102848875
449.0,133.18114,11.610478,6.047112991254335e+17,133.18112065004,11.610505947939998,1.0,0.1215682511413451,133.18113032501998,11.61049197397,211398025.0,0.9,133.181175,11.610515,0.0,0.17801665758308033,133.18114149376498,11.6104977304775
452.0,133.28411,11.612188,,,,,,133.28411,11.612188,211398143.0,0.1,133.284114,11.612214999999999,0.0,0.09821811720107639,133.28411133333333,11.612197
453.0,133.02313999999998,11.611938,,,,,,133.02313999999998,11.611938,,,,,,,133.02313999999998,11.611938
